,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,James Ward,3.0,3.0,6593163.0,785105.0,,13.0,James Ward,118.0,18.0,4.0,125.0,49.0,130.0,79.0,48.0,51.0,21.0,,,,,,2.0,255.0,61.0,22.0,13.00,1.05,,6-4 2-6 6-4 6-1,Fabio Fognini,4.0,6.0,6593163.0,785104.0,,1.05,Fabio Fognini,137.0,17.0,7.0,130.0,61.0,125.0,70.0,50.0,55.0,26.0,,,,,,1.0,255.0,68.0,46.0,2014-03-31,https://matchstat.com/tennis/tournaments/m/Italy%20v%20Great%20Britain%20-%20DC%20WG%20-%20QF/2014,Italy v Great Britain - DC WG - QF
1,H2H 7-1,Andreas Seppi,0.0,4.0,6593164.0,785114.0,,4.46,Andreas Seppi,107.0,11.0,2.0,110.0,40.0,123.0,81.0,45.0,42.0,22.0,,,,,,1.0,233.0,70.0,40.0,4.46,1.25,,6-4 7-5 6-3,Andy Murray,8.0,7.0,6593164.0,785115.0,,1.25,Andy Murray,126.0,19.0,6.0,123.0,56.0,110.0,59.0,44.0,51.0,26.0,,,,,,2.0,233.0,52.0,33.0,2014-03-31,https://matchstat.com/tennis/tournaments/m/Italy%20v%20Great%20Britain%20-%20DC%20WG%20-%20QF/2014,Italy v Great Britain - DC WG - QF
2,H2H 2-2,Andy Murray,0.0,4.0,6593166.0,785117.0,,1.488,Andy Murray,78.0,5.0,1.0,85.0,24.0,96.0,62.0,41.0,34.0,13.0,,,,,,2.0,181.0,50.0,17.0,1.49,2.84,,6-3 6-3 6-4,Fabio Fognini,0.0,4.0,6593166.0,785116.0,,2.84,Fabio Fognini,103.0,13.0,5.0,96.0,42.0,85.0,50.0,35.0,35.0,26.0,,,,,,1.0,181.0,46.0,32.0,2014-03-31,https://matchstat.com/tennis/tournaments/m/Italy%20v%20Great%20Britain%20-%20DC%20WG%20-%20QF/2014,Italy v Great Britain - DC WG - QF
3,H2H 2-0,James Ward,3.0,2.0,6593167.0,785123.0,,4.69,James Ward,82.0,6.0,4.0,85.0,31.0,103.0,68.0,34.0,35.0,17.0,,,,,,2.0,188.0,65.0,22.0,4.69,1.23,,6-4 6-3 6-4,Andreas Seppi,2.0,3.0,6593167.0,785122.0,,1.233,Andreas Seppi,106.0,16.0,7.0,103.0,52.0,85.0,58.0,39.0,27.0,15.0,,,,,,1.0,188.0,50.0,28.0,2014-03-31,https://matchstat.com/tennis/tournaments/m/Italy%20v%20Great%20Britain%20-%20DC%20WG%20-%20QF/2014,Italy v Great Britain - DC WG - QF
4,,S Bolelli / F Fognini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3 6-2 3-6 7-5,C Fleming / A Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31,https://matchstat.com/tennis/tournaments/m/Italy%20v%20Great%20Britain%20-%20DC%20WG%20-%20QF/2014,Italy v Great Britain - DC WG - QF
