,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 5-0,Viktor Troicki,8.0,3.0,7920192.0,2834283.0,,4.45,Viktor Troicki,55.0,1.0,0.0,65.0,14.0,51.0,34.0,30.0,17.0,11.0,10.0,,,,,2.0,119.0,,,4.45,1.26,F,7-6(3) 6-3,Rafael Nadal,11.0,4.0,7920192.0,2834282.0,,1.258,Rafael Nadal,64.0,1.0,1.0,54.0,13.0,61.0,49.0,42.0,12.0,9.0,11.0,,,,,1.0,119.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
1,H2H 12-2,Gael Monfils,11.0,5.0,7920190.0,2834279.0,,2.31,Gael Monfils,53.0,4.0,0.0,62.0,17.0,52.0,40.0,29.0,12.0,7.0,9.0,,,,,2.0,119.0,,,2.31,1.70,SF,6-3 6-4,Rafael Nadal,0.0,0.0,7920190.0,2834278.0,,1.704,Rafael Nadal,66.0,6.0,2.0,57.0,21.0,62.0,38.0,29.0,24.0,16.0,10.0,,,,,1.0,119.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
2,H2H 5-5,Marin Cilic,13.0,3.0,7920191.0,2834281.0,,1.556,Marin Cilic,109.0,9.0,1.0,111.0,32.0,114.0,67.0,54.0,47.0,23.0,16.0,,,,,2.0,228.0,,,1.56,2.65,SF,6-3 6-7(1) 7-6(2),Viktor Troicki,19.0,2.0,7920191.0,2834280.0,,2.65,Viktor Troicki,119.0,9.0,2.0,117.0,40.0,109.0,79.0,63.0,30.0,16.0,17.0,,,,,1.0,228.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
3,H2H 3-0,Bernard Tomic,14.0,0.0,7920186.0,2834271.0,,2.61,Bernard Tomic,97.0,9.0,1.0,110.0,34.0,94.0,66.0,51.0,28.0,12.0,15.0,,,,,2.0,204.0,,,2.61,1.58,QF,6-4 6-7(6) 6-3,Rafael Nadal,14.0,5.0,7920186.0,2834270.0,,1.58,Rafael Nadal,107.0,6.0,3.0,94.0,31.0,105.0,75.0,60.0,30.0,16.0,16.0,,,,,1.0,204.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
4,H2H 12-2,Philipp Kohlschreiber,8.0,1.0,7920187.0,2834273.0,,1.63,Philipp Kohlschreiber,88.0,4.0,2.0,88.0,30.0,86.0,55.0,39.0,31.0,19.0,15.0,,,,,2.0,175.0,,,1.63,2.49,QF,7-5 3-6 6-3,Gael Monfils,17.0,4.0,7920187.0,2834272.0,,2.49,Gael Monfils,87.0,10.0,3.0,87.0,29.0,84.0,50.0,37.0,34.0,21.0,15.0,,,,,1.0,175.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
5,H2H 1-1,Sam Groth,13.0,7.0,7920188.0,2834275.0,,,Sam Groth,49.0,2.0,0.0,58.0,11.0,53.0,39.0,32.0,14.0,6.0,9.0,,,,,2.0,118.0,,,,,QF,7-6(3) 6-1,Viktor Troicki,6.0,0.0,7920188.0,2834274.0,,,Viktor Troicki,69.0,4.0,2.0,60.0,22.0,58.0,41.0,37.0,17.0,10.0,10.0,,,,,1.0,118.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
6,H2H 2-1,Mischa Zverev,12.0,1.0,7920189.0,2834276.0,,3.96,Mischa Zverev,108.0,8.0,2.0,107.0,28.0,116.0,78.0,62.0,38.0,18.0,17.0,,,,,1.0,224.0,,,3.96,1.31,QF,4-6 7-6(5) 7-6(5),Marin Cilic,19.0,1.0,7920189.0,2834277.0,,1.31,Marin Cilic,116.0,6.0,1.0,117.0,37.0,106.0,70.0,62.0,36.0,17.0,17.0,,,,,2.0,224.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
7,H2H 8-1,Marcos Baghdatis,12.0,4.0,7920178.0,2834255.0,,3.81,Marcos Baghdatis,100.0,12.0,2.0,112.0,38.0,93.0,58.0,46.0,35.0,16.0,16.0,,,,,2.0,209.0,,,3.81,1.31,R16,7-6(5) 6-7(4) 6-2,Rafael Nadal,7.0,1.0,7920178.0,2834254.0,,1.312,Rafael Nadal,109.0,7.0,4.0,97.0,35.0,111.0,77.0,56.0,34.0,18.0,16.0,,,,,1.0,209.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
8,H2H 2-1,Tommy Haas,3.0,5.0,7920179.0,2834256.0,,2.35,Tommy Haas,52.0,0.0,0.0,54.0,10.0,65.0,42.0,30.0,23.0,12.0,10.0,,,,,1.0,124.0,,,2.35,1.68,R16,7-6(6) 6-2,Bernard Tomic,3.0,1.0,7920179.0,2834257.0,,1.68,Bernard Tomic,72.0,8.0,2.0,70.0,28.0,53.0,37.0,33.0,16.0,11.0,10.0,,,,,2.0,124.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
9,H2H 1-0,Andreas Haider-Maurer,7.0,6.0,7920180.0,2834259.0,,5.63,Andreas Haider-Maurer,75.0,3.0,0.0,76.0,17.0,75.0,43.0,37.0,32.0,21.0,12.0,,,,,2.0,157.0,,,5.63,1.18,R16,7-6(6) 7-6(5),Gael Monfils,18.0,1.0,7920180.0,2834258.0,,1.181,Gael Monfils,82.0,3.0,0.0,81.0,23.0,75.0,54.0,44.0,21.0,15.0,12.0,,,,,1.0,157.0,,,2015-06-08,https://matchstat.com/tennis/tournaments/m/Stuttgart/2015,Stuttgart
