,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 2-1,Mario Ancic,,,5534326.0,239703.0,,1.508,Mario Ancic,,,,,,,,,,,,,,,,1.0,,,,1.51,2.77,F,6-4 6-7(12) 7-6(5),Antony Dupuis,,,5534326.0,239704.0,,2.77,Antony Dupuis,,,,,,,,,,,,,,,,2.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
1,H2H 2-1,Thomas Johansson,,,5534324.0,239701.0,,1.813,Thomas Johansson,,,,,,,,,,,,,,,,1.0,,,,1.81,2.07,SF,6-3 6-4,Mario Ancic,,,5534324.0,239702.0,,2.07,Mario Ancic,,,,,,,,,,,,,,,,2.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
2,H2H 6-2,Gregory Carraz,,,5534325.0,239700.0,,1.73,Gregory Carraz,,,,,,,,,,,,,,,,2.0,,,,1.73,2.19,SF,6-4 6-4,Antony Dupuis,,,5534325.0,239699.0,,2.19,Antony Dupuis,,,,,,,,,,,,,,,,1.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
3,H2H 1-3,Karol Kucera,,,5534320.0,239692.0,,1.813,Karol Kucera,,,,,,,,,,,,,,,,2.0,,,,1.81,2.07,QF,7-6(2) 7-6(2),Thomas Johansson,,,5534320.0,239691.0,,2.07,Thomas Johansson,,,,,,,,,,,,,,,,1.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
4,H2H 3-2,Tommy Robredo,,,5534321.0,239697.0,,1.971,Tommy Robredo,,,,,,,,,,,,,,,,1.0,,,,1.97,1.89,QF,6-3 6-4,Mario Ancic,,,5534321.0,239698.0,,1.885,Mario Ancic,,,,,,,,,,,,,,,,2.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
5,H2H 3-3,Mikhail Youzhny,,,5534322.0,239693.0,,1.641,Mikhail Youzhny,,,,,,,,,,,,,,,,1.0,,,,1.64,2.40,QF,5-7 7-6(5) 7-6(5),Antony Dupuis,,,5534322.0,239694.0,,2.4,Antony Dupuis,,,,,,,,,,,,,,,,2.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
6,H2H 1-1,Martin Verkerk,,,5534323.0,239696.0,,1.5,Martin Verkerk,,,,,,,,,,,,,,,,2.0,,,,1.50,2.78,QF,6-3 7-6(3),Gregory Carraz,,,5534323.0,239695.0,,2.78,Gregory Carraz,,,,,,,,,,,,,,,,1.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
7,H2H 1-0,Raemon Sluiter,,,5534312.0,239679.0,,2.75,Raemon Sluiter,,,,,,,,,,,,,,,,1.0,,,,2.75,1.51,R16,6-3 6-3,Thomas Johansson,,,5534312.0,239680.0,,1.513,Thomas Johansson,,,,,,,,,,,,,,,,2.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
8,H2H 4-1,Sargis Sargsian,,,5534313.0,239678.0,,2.38,Sargis Sargsian,,,,,,,,,,,,,,,,2.0,,,,2.38,1.64,R16,6-2 6-1,Karol Kucera,,,5534313.0,239677.0,,1.641,Karol Kucera,,,,,,,,,,,,,,,,1.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
9,H2H 1-0,Goran Ivanisevic,,,5534314.0,239688.0,,3.5,Goran Ivanisevic,,,,,,,,,,,,,,,,2.0,,,,3.50,1.35,R16,6-4 5-7 7-6(4),Tommy Robredo,,,5534314.0,239687.0,,1.345,Tommy Robredo,,,,,,,,,,,,,,,,1.0,,,,2004-02-09,https://matchstat.com/tennis/tournaments/m/Milan/2004,Milan
