,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-2,Pablo Carreno Busta,1.0,1.0,8360777.0,3523242.0,,2.8,Pablo Carreno Busta,62.0,2.0,1.0,61.0,18.0,69.0,42.0,29.0,27.0,15.0,11.0,,,,,2.0,131.0,,,2.80,1.40,F,7-6(4) 6-3,Clay,Pablo Cuevas,3.0,5.0,8360777.0,3523241.0,,1.4,Pablo Cuevas,69.0,5.0,3.0,70.0,26.0,56.0,43.0,34.0,13.0,9.0,10.0,,,,,1.0,131.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
1,H2H 1-0,Dusan Lajovic,1.0,2.0,8360346.0,3523049.0,,4.2,Dusan Lajovic,45.0,8.0,1.0,63.0,19.0,45.0,29.0,20.0,16.0,6.0,9.0,,,,,1.0,110.0,,,4.20,1.24,SF,6-3 6-4,Clay,Pablo Cuevas,7.0,3.0,8360346.0,3523050.0,,1.24,Pablo Cuevas,65.0,3.0,3.0,47.0,21.0,60.0,39.0,32.0,21.0,12.0,10.0,,,,,2.0,110.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
2,H2H 5-0,Inigo Cervantes,3.0,2.0,8360229.0,3523065.0,,3.1,Inigo Cervantes,31.0,1.0,0.0,42.0,11.0,43.0,23.0,12.0,20.0,8.0,7.0,,,,,1.0,87.0,,,3.10,1.37,SF,6-1 6-1,Clay,Pablo Carreno Busta,2.0,0.0,8360229.0,3523066.0,,1.37,Pablo Carreno Busta,56.0,10.0,5.0,45.0,25.0,42.0,21.0,18.0,21.0,13.0,7.0,,,,,2.0,87.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
3,H2H 3-1,Gastao Elias,4.0,3.0,8359688.0,3522782.0,,2.4,Gastao Elias,54.0,3.0,2.0,66.0,18.0,61.0,30.0,20.0,31.0,16.0,12.0,,,,,2.0,130.0,,,2.40,1.53,QF,6-3 4-6 6-0,Clay,Dusan Lajovic,5.0,0.0,8359688.0,3522781.0,,1.533,Dusan Lajovic,76.0,8.0,5.0,64.0,28.0,66.0,39.0,31.0,27.0,17.0,13.0,,,,,1.0,130.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
4,H2H 3-0,Thiago Monteiro,2.0,2.0,8359689.0,3522800.0,,5.6,Thiago Monteiro,76.0,8.0,2.0,80.0,24.0,88.0,64.0,44.0,24.0,8.0,14.0,,,,,2.0,170.0,,,5.60,1.14,QF,4-6 6-3 6-3,Clay,Pablo Cuevas,13.0,2.0,8359689.0,3522799.0,,1.14,Pablo Cuevas,94.0,10.0,4.0,90.0,38.0,78.0,55.0,43.0,23.0,13.0,14.0,,,,,1.0,170.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
5,H2H 1-0,Federico Delbonis,7.0,1.0,8359690.0,3522780.0,,1.43,Federico Delbonis,95.0,9.0,3.0,98.0,32.0,95.0,51.0,37.0,44.0,26.0,15.0,,,,,2.0,194.0,,,1.43,2.85,QF,7-6(6) 2-6 6-4,Clay,Inigo Cervantes,7.0,6.0,8359690.0,3522779.0,,2.85,Inigo Cervantes,99.0,5.0,2.0,96.0,33.0,92.0,48.0,38.0,44.0,28.0,15.0,,,,,1.0,194.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
6,H2H 8-1,Roberto Carballes Baena,2.0,2.0,8359691.0,3522778.0,,2.7,Roberto Carballes Baena,28.0,0.0,0.0,40.0,8.0,39.0,28.0,15.0,11.0,5.0,7.0,,,,,2.0,81.0,,,2.70,1.42,QF,6-0 6-3,Clay,Pablo Carreno Busta,8.0,1.0,8359691.0,3522777.0,,1.42,Pablo Carreno Busta,53.0,4.0,4.0,41.0,21.0,39.0,30.0,27.0,9.0,5.0,8.0,,,,,1.0,81.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
7,H2H 1-1,Benoit Paire,4.0,3.0,8358349.0,3522123.0,,1.44,Benoit Paire,78.0,3.0,2.0,70.0,21.0,103.0,49.0,34.0,54.0,23.0,12.0,,,,,1.0,176.0,,,1.44,2.62,R16,6-0 4-6 6-3,Clay,Dusan Lajovic,1.0,2.0,8358349.0,3522124.0,,2.62,Dusan Lajovic,98.0,18.0,5.0,106.0,49.0,68.0,44.0,35.0,24.0,14.0,13.0,,,,,2.0,176.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
8,H2H 1-1,Santiago Giraldo,3.0,3.0,8359388.0,3522131.0,,1.49,Santiago Giraldo,47.0,1.0,0.0,53.0,12.0,54.0,37.0,25.0,17.0,10.0,9.0,,,,,1.0,110.0,,,1.49,2.65,R16,6-4 6-3,Clay,Gastao Elias,2.0,2.0,8359388.0,3522132.0,,2.65,Gastao Elias,63.0,4.0,2.0,57.0,22.0,51.0,27.0,21.0,24.0,20.0,10.0,,,,,2.0,110.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
9,H2H 3-0,Facundo Bagnis,3.0,7.0,8358350.0,3522012.0,,4.0,Facundo Bagnis,53.0,2.0,2.0,50.0,17.0,67.0,36.0,26.0,31.0,10.0,11.0,,,,,2.0,124.0,,,4.00,1.22,R16,6-3 7-5,Clay,Pablo Cuevas,7.0,6.0,8358350.0,3522011.0,,1.22,Pablo Cuevas,71.0,13.0,5.0,74.0,38.0,44.0,28.0,24.0,16.0,9.0,10.0,,,,,1.0,124.0,,,2016-02-22,https://matchstat.com/tennis/tournaments/m/Sao%20Paulo/2016,Sao Paulo
