,loser,round,score,winner,start_date,tournament_link,tournament_name
0,M Edmondson / S Stewart,F,6-3 6-1,P Fleming / J McEnroe,1985-01-07,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1985,ATP Finals Doubles
1,K Curren / S Denton,SF,6-3 4-6 6-2,M Edmondson / S Stewart,1985-01-07,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1985,ATP Finals Doubles
2,P Slozil / T Smid,SF,6-4 6-3,P Fleming / J McEnroe,1985-01-07,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1985,ATP Finals Doubles
3,K Flach / R Seguso,QF,6-4 6-3,K Curren / S Denton,1985-01-07,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1985,ATP Finals Doubles
4,H Gunthardt / B Taroczy,QF,6-2 6-4,P Slozil / T Smid,1985-01-07,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1985,ATP Finals Doubles
