,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-3,Robin Haase,7.0,4.0,8418192.0,3579152.0,,2.35,Robin Haase,54.0,1.0,1.0,56.0,14.0,60.0,39.0,31.0,21.0,9.0,11.0,,,,,2.0,120.0,,,2.35,1.55,F,6-4 7-5,Clay,Feliciano Lopez,8.0,1.0,8418192.0,3579151.0,,1.55,Feliciano Lopez,66.0,6.0,3.0,64.0,24.0,55.0,29.0,25.0,26.0,17.0,11.0,,,,,1.0,120.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
1,H2H 1-0,Dustin Brown,7.0,8.0,8417063.0,3578696.0,,2.5,Dustin Brown,77.0,1.0,1.0,82.0,24.0,74.0,55.0,42.0,19.0,11.0,14.0,,,,,2.0,164.0,,,2.50,1.53,SF,4-6 6-3 6-3,Clay,Feliciano Lopez,9.0,1.0,8417063.0,3578695.0,,1.53,Feliciano Lopez,87.0,9.0,3.0,82.0,29.0,81.0,50.0,39.0,31.0,19.0,14.0,,,,,1.0,164.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
2,H2H 4-0,Paul-Henri Mathieu,3.0,3.0,8417064.0,3578693.0,,1.72,Paul-Henri Mathieu,80.0,5.0,1.0,88.0,28.0,83.0,46.0,30.0,37.0,22.0,12.0,,,,,1.0,174.0,,,1.72,2.10,SF,7-6(5) 7-6(2),Clay,Robin Haase,13.0,1.0,8417064.0,3578694.0,,2.1,Robin Haase,94.0,5.0,1.0,86.0,34.0,87.0,50.0,42.0,37.0,18.0,12.0,,,,,2.0,174.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
3,H2H 1-0,Elias Ymer,7.0,2.0,8416631.0,3577806.0,,3.5,Elias Ymer,71.0,5.0,0.0,71.0,16.0,87.0,55.0,39.0,32.0,16.0,11.0,,,,,2.0,160.0,,,3.50,1.30,QF,6-4 7-6(2),Clay,Feliciano Lopez,6.0,0.0,8416631.0,3577805.0,,1.3,Feliciano Lopez,89.0,13.0,1.0,89.0,34.0,71.0,40.0,36.0,31.0,19.0,11.0,,,,,1.0,160.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
4,H2H 1-0,Mikhail Youzhny,5.0,2.0,8416810.0,3578286.0,,2.2,Mikhail Youzhny,65.0,8.0,0.0,74.0,24.0,63.0,40.0,25.0,23.0,16.0,10.0,,,,,2.0,139.0,,,2.20,1.67,QF,6-4 6-4,Clay,Dustin Brown,6.0,6.0,8416810.0,3578285.0,,1.67,Dustin Brown,74.0,5.0,2.0,65.0,24.0,68.0,49.0,36.0,19.0,14.0,10.0,,,,,1.0,139.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
5,H2H 4-0,Albert Ramos-Vinolas,8.0,3.0,8416632.0,3577928.0,,1.44,Albert Ramos-Vinolas,94.0,7.0,2.0,114.0,43.0,75.0,52.0,37.0,23.0,14.0,14.0,,,,,2.0,192.0,,,1.44,2.62,QF,4-6 6-3 6-4,Clay,Paul-Henri Mathieu,5.0,4.0,8416632.0,3577927.0,,2.62,Paul-Henri Mathieu,98.0,4.0,3.0,78.0,27.0,110.0,59.0,39.0,51.0,32.0,15.0,,,,,1.0,192.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
6,H2H 1-0,Thiago Monteiro,2.0,0.0,8416811.0,3578642.0,,,Thiago Monteiro,51.0,0.0,0.0,55.0,3.0,67.0,49.0,34.0,18.0,14.0,12.0,,,,,2.0,122.0,,,,,QF,7-6(2) 7-5,Clay,Robin Haase,6.0,0.0,8416811.0,3578641.0,,,Robin Haase,71.0,1.0,1.0,67.0,19.0,55.0,33.0,33.0,22.0,19.0,12.0,,,,,1.0,122.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
7,H2H 2-0,Jan Mertl,8.0,8.0,8414835.0,3576702.0,,7.5,Jan Mertl,66.0,2.0,1.0,62.0,14.0,78.0,52.0,37.0,26.0,15.0,11.0,,,,,2.0,148.0,,,7.50,1.07,R16,7-6(4) 6-4,Clay,Feliciano Lopez,9.0,2.0,8414835.0,3576701.0,,1.07,Feliciano Lopez,82.0,9.0,2.0,86.0,34.0,60.0,40.0,35.0,20.0,13.0,11.0,,,,,1.0,148.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
8,H2H 1-1,Konstantin Kravchuk,4.0,5.0,8416102.0,3577280.0,,3.25,Konstantin Kravchuk,111.0,10.0,4.0,128.0,50.0,88.0,52.0,40.0,36.0,21.0,16.0,,,,,2.0,221.0,,,3.25,1.33,R16,2-6 7-6(5) 7-5,Clay,Elias Ymer,7.0,6.0,8416102.0,3577279.0,,1.333,Elias Ymer,110.0,7.0,3.0,93.0,32.0,122.0,85.0,54.0,37.0,24.0,16.0,,,,,1.0,221.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
9,H2H 1-2,Thomaz Bellucci,10.0,5.0,8414836.0,3577329.0,,1.444,Thomaz Bellucci,84.0,12.0,4.0,95.0,36.0,70.0,40.0,26.0,30.0,22.0,13.0,,,,,1.0,170.0,,,1.44,2.75,R16,2-6 7-6(4) 6-1,Clay,Dustin Brown,5.0,5.0,8414836.0,3577330.0,,2.75,Dustin Brown,86.0,6.0,4.0,75.0,27.0,90.0,62.0,46.0,28.0,13.0,14.0,,,,,2.0,170.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
10,H2H 1-0,Mirza Basic,7.0,3.0,8416103.0,3577811.0,,4.6,Mirza Basic,98.0,6.0,3.0,97.0,33.0,106.0,68.0,50.0,38.0,15.0,16.0,,,,,1.0,206.0,,,4.60,1.20,R16,7-5 5-7 6-3,Clay,Mikhail Youzhny,7.0,6.0,8416103.0,3577812.0,,1.2,Mikhail Youzhny,108.0,14.0,4.0,109.0,44.0,91.0,61.0,46.0,30.0,18.0,17.0,,,,,2.0,206.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
11,H2H 2-0,Henri Laaksonen,3.0,5.0,8416423.0,3577308.0,,3.75,Henri Laaksonen,40.0,4.0,1.0,53.0,16.0,40.0,26.0,16.0,14.0,8.0,8.0,,,,,2.0,98.0,,,3.75,1.25,R16,6-1 6-4,Clay,Paul-Henri Mathieu,7.0,4.0,8416423.0,3577307.0,,1.25,Paul-Henri Mathieu,58.0,5.0,4.0,45.0,21.0,49.0,36.0,32.0,13.0,5.0,9.0,,,,,1.0,98.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
12,H2H 1-0,Tristan Lamasine,2.0,5.0,8414837.0,3577159.0,,5.4,Tristan Lamasine,43.0,3.0,1.0,50.0,14.0,50.0,31.0,15.0,19.0,14.0,9.0,,,,,1.0,105.0,,,5.40,1.15,R16,6-4 6-2,Clay,Albert Ramos-Vinolas,3.0,0.0,8414837.0,3577160.0,,1.15,Albert Ramos-Vinolas,62.0,10.0,4.0,55.0,26.0,50.0,29.0,23.0,21.0,13.0,9.0,,,,,2.0,105.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
13,H2H 3-0,Horacio Zeballos,6.0,4.0,8416343.0,3577273.0,,1.8,Horacio Zeballos,69.0,7.0,1.0,78.0,24.0,66.0,40.0,29.0,26.0,16.0,11.0,,,,,1.0,148.0,,,1.80,2.00,R16,7-6(5) 6-4,Clay,Robin Haase,13.0,2.0,8416343.0,3577274.0,,2.0,Robin Haase,79.0,5.0,2.0,70.0,25.0,76.0,56.0,45.0,20.0,9.0,11.0,,,,,2.0,148.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
14,H2H 1-0,Gilles Simon,1.0,3.0,8414838.0,3576776.0,,1.22,Gilles Simon,52.0,9.0,2.0,69.0,27.0,51.0,27.0,13.0,24.0,12.0,9.0,,,,,2.0,123.0,,,1.22,4.00,R16,6-2 6-4,Clay,Thiago Monteiro,1.0,2.0,8414838.0,3576775.0,,4.0,Thiago Monteiro,71.0,8.0,5.0,54.0,29.0,67.0,45.0,28.0,22.0,14.0,9.0,,,,,1.0,123.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
15,H2H 2-1,Yann Marti,0.0,6.0,8414820.0,3576239.0,,1.65,Yann Marti,94.0,6.0,4.0,93.0,36.0,102.0,68.0,40.0,34.0,18.0,15.0,,,,,1.0,201.0,,,1.65,2.25,R32,6-4 6-7(5) 6-2,Clay,Jan Mertl,9.0,5.0,8414820.0,3576240.0,,2.25,Jan Mertl,107.0,18.0,7.0,108.0,50.0,88.0,62.0,46.0,26.0,11.0,15.0,,,,,2.0,201.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
16,H2H 1-0,Daniel Brands,10.0,2.0,8414821.0,3576118.0,,1.8,Daniel Brands,100.0,3.0,3.0,94.0,30.0,100.0,61.0,46.0,39.0,24.0,16.0,,,,,2.0,196.0,,,1.80,1.90,R32,2-6 7-6(7) 7-5,Clay,Elias Ymer,9.0,5.0,8414821.0,3576117.0,,1.9,Elias Ymer,96.0,9.0,2.0,102.0,32.0,89.0,53.0,42.0,36.0,22.0,16.0,,,,,1.0,196.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
17,H2H 1-0,Guido Pella,13.0,2.0,8414822.0,3576120.0,,1.2,Guido Pella,137.0,13.0,1.0,150.0,51.0,116.0,84.0,65.0,32.0,21.0,18.0,,,,,2.0,268.0,,,1.20,4.33,R32,6-7(5) 7-6(4) 7-6(7),Clay,Konstantin Kravchuk,12.0,3.0,8414822.0,3576119.0,,4.33,Konstantin Kravchuk,131.0,5.0,1.0,118.0,32.0,147.0,95.0,73.0,52.0,26.0,18.0,,,,,1.0,268.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
18,H2H 2-1,Juan Monaco,2.0,4.0,8414824.0,3576110.0,,1.66,Juan Monaco,56.0,0.0,0.0,56.0,14.0,68.0,47.0,31.0,21.0,11.0,10.0,,,,,2.0,128.0,,,1.66,2.10,R32,6-2 7-5,Clay,Dustin Brown,6.0,4.0,8414824.0,3576109.0,,2.1,Dustin Brown,72.0,7.0,3.0,72.0,30.0,52.0,40.0,34.0,12.0,8.0,10.0,,,,,1.0,128.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
19,H2H 1-0,Denis Istomin,3.0,0.0,8414825.0,3576112.0,,1.44,Denis Istomin,21.0,0.0,0.0,17.0,4.0,32.0,18.0,13.0,14.0,4.0,3.0,,,,,2.0,49.0,,,1.44,2.62,R32,4-2 Ret.,Clay,Mirza Basic,2.0,1.0,8414825.0,3576111.0,,2.62,Mirza Basic,28.0,6.0,1.0,32.0,15.0,16.0,8.0,7.0,8.0,6.0,3.0,,,,,1.0,49.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
20,H2H 1-0,Johan Nikles,1.0,5.0,8414826.0,3576113.0,,13.0,Johan Nikles,46.0,3.0,0.0,46.0,12.0,60.0,36.0,22.0,24.0,12.0,9.0,,,,,1.0,111.0,,,13.00,1.04,R32,6-3 6-2,Clay,Mikhail Youzhny,1.0,3.0,8414826.0,3576114.0,,1.04,Mikhail Youzhny,65.0,11.0,4.0,65.0,31.0,43.0,23.0,19.0,20.0,15.0,8.0,,,,,2.0,111.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
21,H2H 1-1,Marco Chiudinelli,3.0,1.0,8414827.0,3576116.0,,3.4,Marco Chiudinelli,45.0,1.0,1.0,51.0,15.0,52.0,26.0,19.0,26.0,11.0,9.0,,,,,2.0,104.0,,,3.40,1.30,R32,7-5 6-1,Clay,Paul-Henri Mathieu,9.0,2.0,8414827.0,3576115.0,,1.3,Paul-Henri Mathieu,59.0,5.0,4.0,53.0,23.0,49.0,32.0,27.0,17.0,9.0,10.0,,,,,1.0,104.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
22,H2H 1-0,Jozef Kovalik,4.0,4.0,8414828.0,3576107.0,,1.66,Jozef Kovalik,99.0,7.0,2.0,111.0,41.0,92.0,63.0,42.0,29.0,16.0,14.0,,,,,1.0,207.0,,,1.66,2.10,R32,3-6 6-1 7-6(5),Clay,Henri Laaksonen,10.0,4.0,8414828.0,3576108.0,,2.1,Henri Laaksonen,108.0,5.0,3.0,96.0,38.0,107.0,66.0,48.0,41.0,22.0,14.0,,,,,2.0,207.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
23,H2H 2-1,Radu Albot,1.0,4.0,8414829.0,3576270.0,,1.25,Radu Albot,47.0,1.0,1.0,48.0,13.0,58.0,43.0,24.0,15.0,10.0,9.0,,,,,2.0,110.0,,,1.25,3.75,R32,6-4 6-2,Clay,Tristan Lamasine,6.0,1.0,8414829.0,3576269.0,,3.75,Tristan Lamasine,63.0,9.0,4.0,62.0,28.0,47.0,34.0,26.0,13.0,9.0,9.0,,,,,1.0,110.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
24,H2H 3-1,Agustin Velotti,1.0,3.0,8414831.0,3576171.0,,1.33,Agustin Velotti,55.0,10.0,1.0,64.0,23.0,60.0,35.0,22.0,25.0,10.0,9.0,,,,,1.0,127.0,,,1.33,3.25,R32,6-4 6-2,Clay,Horacio Zeballos,8.0,2.0,8414831.0,3576172.0,,3.25,Horacio Zeballos,72.0,9.0,4.0,63.0,31.0,62.0,44.0,33.0,18.0,8.0,9.0,,,,,2.0,127.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
25,H2H 3-2,Thiemo de Bakker,7.0,3.0,8414832.0,3576196.0,,2.5,Thiemo de Bakker,83.0,1.0,0.0,83.0,23.0,101.0,61.0,42.0,40.0,18.0,14.0,,,,,2.0,187.0,,,2.50,1.50,R32,6-7(4) 6-3 6-1,Clay,Robin Haase,9.0,2.0,8414832.0,3576195.0,,1.5,Robin Haase,104.0,9.0,4.0,104.0,44.0,81.0,52.0,41.0,29.0,19.0,14.0,,,,,1.0,187.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
26,H2H 1-0,Antoine Bellier,5.0,3.0,8414833.0,3576252.0,,7.25,Antoine Bellier,55.0,0.0,0.0,52.0,12.0,73.0,36.0,26.0,37.0,17.0,11.0,,,,,2.0,128.0,,,7.25,1.10,R32,6-3 7-5,Clay,Thiago Monteiro,3.0,1.0,8414833.0,3576251.0,,1.1,Thiago Monteiro,73.0,9.0,3.0,76.0,33.0,51.0,39.0,31.0,12.0,9.0,10.0,,,,,1.0,128.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Gstaad/2016,Gstaad
