,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name
0,H2H 3-1,Mariano Puerta,F,6-4 7-6(4),Juan Ignacio Chela,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
1,H2H 1-4,Stefan Koubek,SF,7-6(2) 6-3,Juan Ignacio Chela,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
2,H2H 4-5,Franco Squillari,SF,6-4 6-1,Mariano Puerta,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
3,H2H 1-0,Markus Hantschk,QF,6-3 7-6(3),Juan Ignacio Chela,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
4,H2H 2-2,Gaston Gaudio,QF,7-6(5) 6-4,Stefan Koubek,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
5,H2H 2-1,Guillermo Canas,QF,6-2 6-3,Mariano Puerta,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
6,H2H 4-2,Nicolas Lapentti,QF,6-4 7-6(3),Franco Squillari,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
7,H2H 1-1,Gustavo Kuerten,R16,3-6 7-6(8) 6-4,Juan Ignacio Chela,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
8,H2H 2-4,Orlin Stanoytchev,R16,6-3 1-6 6-2,Markus Hantschk,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
9,H2H 2-0,Richard Fromberg,R16,6-7(5) 6-4 6-4,Stefan Koubek,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
10,H2H 2-0,Alejandro Hernandez,R16,3-6 6-3 6-3,Gaston Gaudio,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
11,H2H 1-0,Hernan Gumy,R16,6-4 6-4,Mariano Puerta,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
12,H2H 3-1,Fernando Meligeni,R16,6-2 4-6 6-3,Guillermo Canas,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
13,H2H 2-0,Ronald Agenor,R16,7-5 6-2,Franco Squillari,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
14,H2H 1-1,Sargis Sargsian,R16,7-5 4-6 6-1,Nicolas Lapentti,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
15,H2H 4-2,Gaston Etlis,R32,6-4 3-6 6-3,Gustavo Kuerten,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
16,H2H 1-0,Byron Black,R32,6-2 6-2,Juan Ignacio Chela,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
17,H2H 1-1,Juan-Antonio Marin,R32,7-6(6) 3-6 6-0,Markus Hantschk,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
18,H2H 3-0,Arnaud Di Pasquale,R32,6-1 7-5,Orlin Stanoytchev,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
19,H2H 2-2,Albert Portas,R32,6-1 6-3,Stefan Koubek,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
20,H2H 1-2,Andre Sa,R32,4-6 6-2 6-4,Richard Fromberg,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
21,H2H 2-0,Laurence Tieleman,R32,6-2 6-4,Alejandro Hernandez,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
22,H2H 2-0,Francisco Clavet,R32,6-3 6-1,Gaston Gaudio,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
23,H2H 5-1,Fernando Vicente,R32,7-5 6-4,Mariano Puerta,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
24,H2H 1-0,Antony Dupuis,R32,6-4 6-3,Hernan Gumy,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
25,H2H 4-1,Nicolas Massu,R32,4-1 Retired,Guillermo Canas,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
26,H2H 1-2,Sergio Bruguera,R32,7-6(5) 7-6(3),Fernando Meligeni,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
27,H2H 4-6,Galo Blanco,R32,3-6 6-4 6-1,Franco Squillari,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
28,H2H 1-1,Jacobo Diaz-Ruiz,R32,6-3 6-4,Ronald Agenor,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
29,H2H 2-0,Juan-Albert Viloca-Puig,R32,3-6 6-4 6-1,Sargis Sargsian,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
30,H2H 5-3,Bohdan Ulihrach,R32,6-4 6-2,Nicolas Lapentti,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
31,,G Etlis / M Rodriguez,F,6-3 7-5,B Black / D Johnson,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
32,,M Garcia / M Puerta,SF,7-6(1) 6-4,B Black / D Johnson,2000-02-21,https://matchstat.com/tennis/tournaments/m/Mexico/2000,Mexico
