,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 2-2,Guido Pella,4.0,0.0,8358501.0,3521032.0,,2.75,Guido Pella,90.0,2.0,0.0,99.0,28.0,91.0,65.0,48.0,26.0,14.0,16.0,,,,,2.0,190.0,,,2.75,1.44,F,6-4 6-7(5) 6-4,Clay,Pablo Cuevas,14.0,3.0,8358501.0,3521031.0,,1.44,Pablo Cuevas,100.0,3.0,2.0,91.0,29.0,96.0,69.0,54.0,27.0,17.0,16.0,,,,,1.0,190.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
1,H2H 1-3,Rafael Nadal,3.0,2.0,8357924.0,3520705.0,,1.15,Rafael Nadal,114.0,12.0,2.0,114.0,35.0,128.0,82.0,52.0,46.0,27.0,17.0,,,,,1.0,244.0,,,1.15,5.45,SF,6-7(6) 7-6(3) 6-4,Clay,Pablo Cuevas,11.0,4.0,8357924.0,3520706.0,,5.45,Pablo Cuevas,130.0,10.0,3.0,130.0,51.0,110.0,70.0,53.0,40.0,26.0,17.0,,,,,2.0,244.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
2,H2H 1-0,Dominic Thiem,3.0,3.0,8357925.0,3520712.0,,1.21,Dominic Thiem,48.0,5.0,0.0,48.0,13.0,64.0,45.0,25.0,19.0,10.0,9.0,,,,,2.0,115.0,,,1.21,4.40,SF,6-1 6-4,Clay,Guido Pella,2.0,0.0,8357925.0,3520711.0,,4.4,Guido Pella,67.0,11.0,4.0,67.0,32.0,48.0,31.0,25.0,17.0,10.0,8.0,,,,,1.0,115.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
3,H2H 5-2,Alexandr Dolgopolov,,,8357371.0,3520372.0,,4.5,Alexandr Dolgopolov,,,,,,,,,,,,,,,,2.0,,,,4.50,1.20,QF,WO,Clay,Rafael Nadal,,,8357371.0,3520371.0,,1.2,Rafael Nadal,,,,,,,,,,,,,,,,1.0,,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
4,H2H 3-1,Federico Delbonis,3.0,1.0,8357372.0,3520418.0,,2.55,Federico Delbonis,72.0,6.0,2.0,73.0,25.0,74.0,44.0,32.0,30.0,15.0,11.0,,,,,2.0,148.0,,,2.55,1.50,QF,6-4 7-6(4),Clay,Pablo Cuevas,3.0,1.0,8357372.0,3520417.0,,1.5,Pablo Cuevas,76.0,8.0,3.0,75.0,28.0,72.0,52.0,37.0,20.0,11.0,11.0,,,,,1.0,148.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
5,H2H 2-0,Daniel Gimeno-Traver,7.0,9.0,8357235.0,3520327.0,,2.6,Daniel Gimeno-Traver,89.0,7.0,3.0,97.0,32.0,93.0,50.0,34.0,43.0,23.0,15.0,,,,,1.0,199.0,,,2.60,1.50,QF,5-7 6-1 7-5,Clay,Guido Pella,4.0,4.0,8357235.0,3520328.0,,1.5,Guido Pella,110.0,9.0,5.0,102.0,45.0,93.0,66.0,49.0,27.0,16.0,16.0,,,,,2.0,199.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
6,H2H 1-0,David Ferrer,2.0,1.0,8357236.0,3520330.0,,1.38,David Ferrer,46.0,4.0,1.0,58.0,19.0,51.0,31.0,18.0,20.0,9.0,8.0,,,,,2.0,110.0,,,1.38,3.05,QF,6-3 6-2,Clay,Dominic Thiem,6.0,3.0,8357236.0,3520329.0,,3.05,Dominic Thiem,64.0,9.0,4.0,52.0,25.0,55.0,29.0,22.0,26.0,17.0,9.0,,,,,1.0,110.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
7,H2H 14-1,Nicolas Almagro,3.0,2.0,8357102.0,3519758.0,,6.1,Nicolas Almagro,53.0,8.0,2.0,68.0,25.0,50.0,27.0,16.0,23.0,12.0,10.0,,,,,2.0,120.0,,,6.10,1.13,R16,6-3 7-5,Clay,Rafael Nadal,1.0,3.0,8357102.0,3519757.0,,1.13,Rafael Nadal,67.0,5.0,4.0,52.0,24.0,65.0,48.0,34.0,17.0,9.0,11.0,,,,,1.0,120.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
8,H2H 1-0,Inigo Cervantes,4.0,5.0,8357085.0,3519773.0,,3.65,Inigo Cervantes,60.0,3.0,1.0,70.0,21.0,64.0,37.0,27.0,27.0,12.0,12.0,,,,,1.0,139.0,,,3.65,1.29,R16,3-6 6-0 6-3,Clay,Alexandr Dolgopolov,4.0,2.0,8357085.0,3519774.0,,1.29,Alexandr Dolgopolov,79.0,8.0,4.0,69.0,30.0,68.0,39.0,29.0,29.0,20.0,12.0,,,,,2.0,139.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
9,H2H 3-0,Thiago Monteiro,3.0,1.0,8357086.0,3520001.0,,5.55,Thiago Monteiro,61.0,0.0,0.0,56.0,12.0,78.0,52.0,37.0,26.0,12.0,11.0,,,,,1.0,135.0,,,5.55,1.14,R16,7-6(5) 6-3,Clay,Pablo Cuevas,5.0,2.0,8357086.0,3520002.0,,1.14,Pablo Cuevas,74.0,6.0,2.0,79.0,30.0,54.0,36.0,29.0,18.0,15.0,10.0,,,,,2.0,135.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/m/Rio%20De%20Janeiro/2016,Rio De Janeiro
