,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 5-2,Nick Kyrgios,2.0,3.0,7423296.0,2055934.0,,2.7,Nick Kyrgios,40.0,3.0,0.0,49.0,10.0,47.0,35.0,22.0,12.0,8.0,8.0,,,,,1.0,99.0,,,2.70,1.54,F,6-3 6-2,Richard Gasquet,4.0,2.0,7423296.0,2055935.0,,1.541,Richard Gasquet,59.0,6.0,3.0,50.0,20.0,47.0,32.0,30.0,15.0,9.0,9.0,,,,,2.0,99.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
1,H2H 2-0,Pablo Carreno Busta,4.0,2.0,7423294.0,2055931.0,,,Pablo Carreno Busta,98.0,2.0,1.0,96.0,26.0,104.0,56.0,41.0,48.0,31.0,17.0,,,,,2.0,202.0,,,,,SF,5-7 7-6(2) 6-3,Nick Kyrgios,15.0,4.0,7423294.0,2055930.0,,,Nick Kyrgios,104.0,7.0,2.0,106.0,34.0,92.0,66.0,57.0,26.0,13.0,16.0,,,,,1.0,202.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
2,H2H 4-0,Guillermo Garcia-Lopez,3.0,1.0,7423295.0,2055933.0,,2.65,Guillermo Garcia-Lopez,89.0,5.0,3.0,89.0,32.0,91.0,66.0,48.0,25.0,9.0,14.0,,,,,2.0,181.0,,,2.65,1.56,SF,3-6 6-2 7-6(1),Richard Gasquet,0.0,2.0,7423295.0,2055932.0,,1.556,Richard Gasquet,92.0,6.0,3.0,92.0,35.0,87.0,60.0,43.0,27.0,14.0,15.0,,,,,1.0,181.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
3,H2H 1-0,Robin Haase,1.0,2.0,7423290.0,2055922.0,,2.62,Robin Haase,44.0,2.0,1.0,56.0,17.0,43.0,32.0,21.0,11.0,6.0,9.0,,,,,1.0,101.0,,,2.62,1.57,QF,6-3 6-4,Nick Kyrgios,7.0,3.0,7423290.0,2055923.0,,1.568,Nick Kyrgios,57.0,7.0,3.0,45.0,18.0,53.0,37.0,29.0,16.0,10.0,10.0,,,,,2.0,101.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
4,H2H 1-1,Gilles Muller,3.0,3.0,7423291.0,2055925.0,,,Gilles Muller,47.0,7.0,3.0,64.0,25.0,51.0,31.0,16.0,20.0,6.0,9.0,,,,,2.0,118.0,,,,,QF,6-2 6-4,Pablo Carreno Busta,4.0,2.0,7423291.0,2055924.0,,,Pablo Carreno Busta,71.0,9.0,6.0,54.0,32.0,62.0,40.0,26.0,22.0,13.0,9.0,,,,,1.0,118.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
5,H2H 4-3,Nicolas Almagro,2.0,2.0,7423292.0,2055927.0,,1.75,Nicolas Almagro,55.0,5.0,1.0,68.0,21.0,56.0,27.0,18.0,29.0,16.0,9.0,,,,,2.0,126.0,,,1.75,2.25,QF,6-1 7-6(4),Richard Gasquet,4.0,3.0,7423292.0,2055926.0,,2.25,Richard Gasquet,71.0,5.0,3.0,58.0,24.0,65.0,39.0,31.0,26.0,16.0,10.0,,,,,1.0,126.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
6,H2H 1-0,Borna Coric,0.0,1.0,7423293.0,2055928.0,,2.88,Borna Coric,66.0,6.0,3.0,75.0,30.0,72.0,45.0,23.0,27.0,13.0,10.0,,,,,1.0,148.0,,,2.88,1.49,QF,6-3 7-6(4),Guillermo Garcia-Lopez,6.0,3.0,7423293.0,2055929.0,,1.488,Guillermo Garcia-Lopez,82.0,7.0,4.0,73.0,37.0,72.0,45.0,30.0,27.0,15.0,11.0,,,,,2.0,148.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
7,H2H 3-2,Feliciano Lopez,10.0,1.0,7423282.0,2055906.0,,1.6,Feliciano Lopez,97.0,6.0,4.0,93.0,32.0,101.0,56.0,41.0,45.0,24.0,16.0,,,,,1.0,195.0,,,1.60,2.53,R16,4-6 7-6(2) 6-4,Robin Haase,3.0,3.0,7423282.0,2055907.0,,2.53,Robin Haase,98.0,10.0,4.0,102.0,37.0,90.0,58.0,41.0,32.0,20.0,16.0,,,,,2.0,195.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
8,H2H 2-0,Filip Krajinovic,2.0,2.0,7423283.0,2055908.0,,2.44,Filip Krajinovic,54.0,6.0,1.0,63.0,23.0,54.0,34.0,18.0,20.0,13.0,9.0,,,,,1.0,119.0,,,2.44,1.64,R16,6-3 6-3,Nick Kyrgios,6.0,4.0,7423283.0,2055909.0,,1.64,Nick Kyrgios,65.0,8.0,4.0,56.0,25.0,59.0,42.0,26.0,17.0,14.0,9.0,,,,,2.0,119.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
9,H2H 1-0,David Vega Hernandez,1.0,1.0,7423284.0,2055910.0,,,David Vega Hernandez,36.0,0.0,0.0,44.0,12.0,49.0,33.0,17.0,16.0,7.0,7.0,,,,,1.0,94.0,,,,,R16,6-1 6-2,Pablo Carreno Busta,0.0,2.0,7423284.0,2055911.0,,,Pablo Carreno Busta,58.0,7.0,4.0,50.0,26.0,42.0,26.0,20.0,16.0,12.0,8.0,,,,,2.0,94.0,,,2015-04-27,https://matchstat.com/tennis/tournaments/m/Estoril/2015,Estoril
