,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Borna Coric,3.0,1.0,8374424.0,3537175.0,,2.3,Borna Coric,55.0,3.0,0.0,63.0,20.0,59.0,35.0,22.0,24.0,13.0,9.0,,,,,1.0,123.0,,,2.30,1.61,F,6-2 6-4,Clay,Federico Delbonis,4.0,2.0,8374424.0,3537176.0,,1.61,Federico Delbonis,68.0,7.0,3.0,60.0,25.0,61.0,41.0,33.0,20.0,10.0,9.0,,,,,2.0,123.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
1,H2H 2-0,Jiri Vesely,8.0,4.0,8373816.0,3536877.0,,2.2,Jiri Vesely,84.0,5.0,2.0,87.0,30.0,72.0,51.0,40.0,21.0,14.0,12.0,,,,,1.0,163.0,,,2.20,1.67,SF,7-6(5) 7-6(5),Clay,Borna Coric,6.0,2.0,8373816.0,3536878.0,,1.67,Borna Coric,79.0,4.0,2.0,76.0,22.0,85.0,59.0,39.0,26.0,18.0,12.0,,,,,2.0,163.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
2,H2H 4-0,Albert Montanes,2.0,2.0,8373817.0,3536876.0,,3.95,Albert Montanes,48.0,3.0,1.0,61.0,19.0,47.0,23.0,19.0,24.0,10.0,9.0,,,,,2.0,110.0,,,3.95,1.25,SF,6-4 6-3,Clay,Federico Delbonis,5.0,4.0,8373817.0,3536875.0,,1.25,Federico Delbonis,62.0,5.0,3.0,49.0,20.0,57.0,36.0,26.0,21.0,16.0,10.0,,,,,1.0,110.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
3,H2H 2-3,Guillermo Garcia-Lopez,2.0,5.0,8373576.0,3536647.0,,1.5,Guillermo Garcia-Lopez,66.0,3.0,0.0,66.0,14.0,81.0,53.0,36.0,28.0,16.0,11.0,,,,,1.0,152.0,,,1.50,2.60,QF,6-4 7-6(2),Clay,Jiri Vesely,6.0,0.0,8373576.0,3536648.0,,2.6,Jiri Vesely,86.0,8.0,1.0,86.0,34.0,66.0,49.0,40.0,17.0,12.0,11.0,,,,,2.0,152.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
4,H2H 1-0,Paul-Henri Mathieu,6.0,5.0,8373439.0,3536340.0,,2.25,Paul-Henri Mathieu,112.0,8.0,1.0,112.0,37.0,120.0,70.0,42.0,50.0,33.0,15.0,,,,,2.0,237.0,,,2.25,1.57,QF,6-7(6) 6-3 6-4,Clay,Borna Coric,12.0,3.0,8373439.0,3536339.0,,1.57,Borna Coric,125.0,14.0,3.0,125.0,50.0,109.0,69.0,50.0,40.0,25.0,16.0,,,,,1.0,237.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
5,H2H 4-1,Pablo Carreno Busta,5.0,2.0,8373577.0,3536649.0,,1.85,Pablo Carreno Busta,50.0,1.0,1.0,52.0,15.0,59.0,36.0,26.0,23.0,9.0,10.0,,,,,1.0,113.0,,,1.85,1.85,QF,7-5 6-2,Clay,Federico Delbonis,6.0,2.0,8373577.0,3536650.0,,1.85,Federico Delbonis,63.0,11.0,4.0,61.0,26.0,50.0,32.0,25.0,18.0,12.0,10.0,,,,,2.0,113.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
6,H2H 1-2,Facundo Bagnis,0.0,3.0,8373440.0,3536326.0,,1.5,Facundo Bagnis,42.0,4.0,1.0,50.0,13.0,56.0,34.0,17.0,22.0,12.0,10.0,,,,,2.0,109.0,,,1.50,2.50,QF,6-1 7-5,Clay,Albert Montanes,3.0,2.0,8373440.0,3536325.0,,2.5,Albert Montanes,67.0,7.0,5.0,59.0,30.0,48.0,24.0,23.0,24.0,14.0,9.0,,,,,1.0,109.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
7,H2H 6-6,Nicolas Almagro,11.0,4.0,8372234.0,3536100.0,,1.54,Nicolas Almagro,88.0,7.0,3.0,88.0,34.0,87.0,50.0,38.0,37.0,16.0,13.0,,,,,2.0,179.0,,,1.54,2.48,R16,1-6 6-3 6-4,Clay,Guillermo Garcia-Lopez,4.0,4.0,8372234.0,3536099.0,,2.48,Guillermo Garcia-Lopez,91.0,6.0,3.0,91.0,37.0,84.0,47.0,31.0,37.0,23.0,13.0,,,,,1.0,179.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
8,H2H 1-0,Nikola Mektic,10.0,4.0,8373134.0,3536101.0,,4.6,Nikola Mektic,114.0,4.0,1.0,112.0,35.0,120.0,52.0,41.0,68.0,38.0,16.0,,,,,1.0,236.0,,,4.60,1.20,R16,6-7(4) 6-3 7-6(5),Clay,Jiri Vesely,15.0,4.0,8373134.0,3536102.0,,1.2,Jiri Vesely,122.0,7.0,2.0,124.0,45.0,108.0,68.0,55.0,40.0,22.0,17.0,,,,,2.0,236.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
9,H2H 0-0,Simone Bolelli,0.0,0.0,8372235.0,3536096.0,,2.8,Simone Bolelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,2.80,1.44,R16,WO,Clay,Borna Coric,0.0,0.0,8372235.0,3536095.0,,1.44,Borna Coric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,2016-04-04,https://matchstat.com/tennis/tournaments/m/Casablanca/2016,Casablanca
