,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 7-3,Milos Raonic,,,8404618.0,3572115.0,,4.0,Milos Raonic,,,,,,,,,,,,,,,,1.0,,,,4.00,1.25,F,6-4 7-6(3) 7-6(2),grass,Andy Murray,,,8404618.0,3572116.0,,1.25,Andy Murray,,,,,,,,,,,,,,,,2.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
1,H2H 3-9,Roger Federer,,,8404616.0,3571494.0,,1.61,Roger Federer,,,,,,,,,,,,,,,,2.0,,,,1.61,2.30,SF,6-3 6-7(3) 4-6 7-5 6-3,grass,Milos Raonic,,,8404616.0,3571493.0,,2.3,Milos Raonic,,,,,,,,,,,,,,,,1.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
2,H2H 9-6,Tomas Berdych,,,8404617.0,3571511.0,,6.5,Tomas Berdych,,,,,,,,,,,,,,,,1.0,,,,6.50,1.13,SF,6-3 6-3 6-3,grass,Andy Murray,,,8404617.0,3571512.0,,1.13,Andy Murray,,,,,,,,,,,,,,,,2.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
3,H2H 2-2,Sam Querrey,,,8404612.0,3570551.0,,3.25,Sam Querrey,,,,,,,,,,,,,,,,1.0,,,,3.25,1.34,QF,6-4 7-5 5-7 6-4,grass,Milos Raonic,,,8404612.0,3570552.0,,1.34,Milos Raonic,,,,,,,,,,,,,,,,2.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
4,H2H 6-1,Marin Cilic,,,8404613.0,3570482.0,,3.25,Marin Cilic,,,,,,,,,,,,,,,,2.0,,,,3.25,1.33,QF,6-7(4) 4-6 6-3 7-6(9) 6-3,grass,Roger Federer,,,8404613.0,3570481.0,,1.333,Roger Federer,,,,,,,,,,,,,,,,1.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
5,H2H 1-0,Lucas Pouille,,,8404614.0,3570966.0,,3.75,Lucas Pouille,,,,,,,,,,,,,,,,2.0,,,,3.75,1.25,QF,7-6(4) 6-3 6-2,grass,Tomas Berdych,,,8404614.0,3570965.0,,1.25,Tomas Berdych,,,,,,,,,,,,,,,,1.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
6,H2H 13-3,Jo-Wilfried Tsonga,,,8404615.0,3570561.0,,7.0,Jo-Wilfried Tsonga,,,,,,,,,,,,,,,,1.0,,,,7.00,1.10,QF,7-6(10) 6-1 3-6 4-6 6-1,grass,Andy Murray,,,8404615.0,3570562.0,,1.1,Andy Murray,,,,,,,,,,,,,,,,2.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
7,H2H 1-2,Nicolas Mahut,,,8404604.0,3569756.0,,1.72,Nicolas Mahut,,,,,,,,,,,,,,,,2.0,,,,1.72,2.10,R16,6-4 7-6(5) 6-4,grass,Sam Querrey,,,8404604.0,3569755.0,,2.1,Sam Querrey,,,,,,,,,,,,,,,,1.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
8,H2H 3-1,David Goffin,,,8404605.0,3569783.0,,3.75,David Goffin,,,,,,,,,,,,,,,,1.0,,,,3.75,1.28,R16,4-6 3-6 6-4 6-4 6-4,grass,Milos Raonic,,,8404605.0,3569784.0,,1.28,Milos Raonic,,,,,,,,,,,,,,,,2.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
9,H2H 1-0,Steve Johnson,,,8404606.0,3569760.0,,5.0,Steve Johnson,,,,,,,,,,,,,,,,2.0,,,,5.00,1.16,R16,6-2 6-3 7-5,grass,Roger Federer,,,8404606.0,3569759.0,,1.16,Roger Federer,,,,,,,,,,,,,,,,1.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
10,H2H 4-7,Kei Nishikori,,,8404607.0,3569758.0,,1.61,Kei Nishikori,,,,,,,,,,,,,,,,2.0,,,,1.61,2.30,R16,Retired,grass,Marin Cilic,,,8404607.0,3569757.0,,2.3,Marin Cilic,,,,,,,,,,,,,,,,1.0,,,,2016-06-27,https://matchstat.com/tennis/tournaments/m/Wimbledon/2016,Wimbledon
