,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-9,Tomas Berdych,,,5701778.0,237890.0,,1.741,Tomas Berdych,,,,,,,,,,,,,,,,2.0,,,,1.74,2.25,F,6-3 4-6 7-6(5),Dmitry Tursunov,,,5701778.0,237889.0,,2.25,Dmitry Tursunov,,,,,,,,,,,,,,,,1.0,,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
1,H2H 2-2,Tommy Robredo,6.0,3.0,5701776.0,114029.0,,1.719,Tommy Robredo,82.0,5.0,3.0,84.0,30.0,89.0,63.0,41.0,26.0,11.0,,,,,,1.0,173.0,,,1.72,2.29,SF,7-6(2) 3-6 6-1,Dmitry Tursunov,3.0,4.0,5701776.0,114030.0,,2.29,Dmitry Tursunov,91.0,5.0,4.0,89.0,37.0,84.0,46.0,35.0,38.0,19.0,,,,,,2.0,173.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
2,H2H 1-0,Stefan Koubek,4.0,2.0,5701777.0,114032.0,,5.25,Stefan Koubek,57.0,2.0,0.0,69.0,19.0,61.0,42.0,29.0,19.0,9.0,,,,,,2.0,130.0,,,5.25,1.22,SF,7-6(2) 6-2,Tomas Berdych,11.0,1.0,5701777.0,114031.0,,1.215,Tomas Berdych,73.0,7.0,2.0,61.0,23.0,69.0,43.0,32.0,26.0,18.0,,,,,,1.0,130.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
3,H2H 1-0,Ramon Delgado,3.0,4.0,5701772.0,114022.0,,6.6,Ramon Delgado,53.0,3.0,1.0,64.0,18.0,58.0,32.0,23.0,26.0,12.0,,,,,,2.0,122.0,,,6.60,1.16,QF,6-2 7-6(1),Tommy Robredo,5.0,4.0,5701772.0,114021.0,,1.161,Tommy Robredo,69.0,5.0,3.0,58.0,23.0,64.0,33.0,28.0,31.0,18.0,,,,,,1.0,122.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
4,H2H 1-0,James Auckland,12.0,4.0,5701773.0,114024.0,,8.75,James Auckland,78.0,4.0,1.0,78.0,22.0,83.0,51.0,38.0,32.0,18.0,,,,,,2.0,161.0,,,8.75,1.11,QF,3-6 6-3 6-4,Dmitry Tursunov,10.0,5.0,5701773.0,114023.0,,1.111,Dmitry Tursunov,83.0,6.0,2.0,83.0,27.0,78.0,46.0,37.0,32.0,19.0,,,,,,1.0,161.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
5,H2H 4-1,Bjorn Phau,5.0,4.0,5701774.0,114025.0,,6.75,Bjorn Phau,55.0,6.0,1.0,63.0,18.0,64.0,24.0,15.0,40.0,22.0,,,,,,1.0,127.0,,,6.75,1.16,QF,6-3 7-5,Tomas Berdych,10.0,2.0,5701774.0,114026.0,,1.157,Tomas Berdych,72.0,5.0,3.0,64.0,27.0,63.0,38.0,30.0,25.0,15.0,,,,,,2.0,127.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
6,H2H 1-0,Mario Ancic,5.0,1.0,5701775.0,114028.0,,1.125,Mario Ancic,79.0,4.0,2.0,81.0,28.0,80.0,46.0,30.0,34.0,21.0,,,,,,2.0,161.0,,,1.13,8.20,QF,3-6 6-4 6-3,Stefan Koubek,4.0,4.0,5701775.0,114027.0,,8.2,Stefan Koubek,82.0,8.0,3.0,80.0,29.0,81.0,47.0,38.0,34.0,15.0,,,,,,1.0,161.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
7,H2H 2-1,Michael Berrer,7.0,3.0,5701764.0,113990.0,,3.7,Michael Berrer,75.0,6.0,2.0,81.0,22.0,83.0,52.0,39.0,31.0,14.0,,,,,,2.0,164.0,,,3.70,1.33,R16,5-7 6-2 6-4,Tommy Robredo,6.0,2.0,5701764.0,113989.0,,1.333,Tommy Robredo,89.0,6.0,4.0,83.0,30.0,81.0,53.0,40.0,28.0,19.0,,,,,,1.0,164.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
8,H2H 2-0,Juan Martin Del Potro,3.0,1.0,5701765.0,113992.0,,1.435,Juan Martin Del Potro,36.0,8.0,0.0,47.0,14.0,41.0,31.0,17.0,10.0,5.0,,,,,,2.0,88.0,,,1.44,3.10,R16,6-3 4-1 Retired,Ramon Delgado,4.0,0.0,5701765.0,113991.0,,3.1,Ramon Delgado,52.0,4.0,3.0,41.0,19.0,47.0,28.0,20.0,19.0,13.0,,,,,,1.0,88.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
9,H2H 2-1,Kristian Pless,14.0,0.0,5701766.0,113994.0,,5.1,Kristian Pless,93.0,3.0,1.0,103.0,31.0,91.0,57.0,39.0,34.0,23.0,,,,,,2.0,194.0,,,5.10,1.22,R16,6-7(5) 6-3 6-4,Dmitry Tursunov,16.0,4.0,5701766.0,113993.0,,1.222,Dmitry Tursunov,101.0,8.0,3.0,91.0,29.0,103.0,59.0,45.0,44.0,27.0,,,,,,1.0,194.0,,,2006-09-25,https://matchstat.com/tennis/tournaments/m/Mumbai/2006,Mumbai
