,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-2,Alejandro Falla,7.0,2.0,6158856.0,196227.0,,2.04,Alejandro Falla,57.0,0.0,0.0,64.0,13.0,62.0,38.0,30.0,24.0,14.0,,,,,,1.0,126.0,,,2.04,1.89,F,6-3 7-6(4),Ivo Karlovic,16.0,1.0,6158856.0,196228.0,,1.885,Ivo Karlovic,69.0,5.0,1.0,62.0,18.0,64.0,49.0,41.0,15.0,10.0,,,,,,2.0,126.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
1,H2H 1-0,Vasek Pospisil,14.0,11.0,6159639.0,196142.0,,2.36,Vasek Pospisil,95.0,4.0,1.0,101.0,33.0,101.0,56.0,43.0,45.0,19.0,,,,,,2.0,202.0,,,2.36,1.68,SF,6-7(4) 6-3 6-4,Alejandro Falla,7.0,2.0,6159639.0,196141.0,,1.676,Alejandro Falla,107.0,6.0,3.0,101.0,39.0,101.0,51.0,36.0,50.0,32.0,,,,,,1.0,202.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
2,H2H 1-3,Kevin Anderson,14.0,5.0,6159638.0,196102.0,,1.42,Kevin Anderson,84.0,1.0,0.0,93.0,23.0,83.0,48.0,42.0,35.0,19.0,,,,,,2.0,176.0,,,1.42,3.20,SF,6-4 6-7(4) 6-3,Ivo Karlovic,22.0,6.0,6159638.0,196101.0,,3.2,Ivo Karlovic,92.0,3.0,2.0,83.0,22.0,93.0,68.0,56.0,25.0,14.0,,,,,,1.0,176.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
3,H2H 4-3,Janko Tipsarevic,2.0,7.0,6158990.0,195971.0,,1.444,Janko Tipsarevic,71.0,8.0,4.0,76.0,31.0,76.0,39.0,26.0,37.0,14.0,,,,,,1.0,152.0,,,1.44,3.05,QF,3-6 6-2 6-3,Alejandro Falla,4.0,6.0,6158990.0,195972.0,,3.05,Alejandro Falla,81.0,11.0,6.0,76.0,36.0,76.0,35.0,24.0,41.0,21.0,,,,,,2.0,152.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
4,H2H 3-0,Matteo Viola,0.0,8.0,6158991.0,195961.0,,3.25,Matteo Viola,77.0,8.0,3.0,74.0,26.0,94.0,58.0,38.0,36.0,13.0,,,,,,1.0,168.0,,,3.25,1.40,QF,3-6 6-3 6-2,Vasek Pospisil,8.0,4.0,6158991.0,195962.0,,1.4,Vasek Pospisil,91.0,12.0,5.0,94.0,43.0,74.0,35.0,27.0,39.0,21.0,,,,,,2.0,168.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
5,H2H 3-2,Adrian Mannarino,5.0,2.0,6158992.0,195947.0,,2.42,Adrian Mannarino,80.0,1.0,0.0,86.0,20.0,81.0,61.0,50.0,20.0,10.0,,,,,,1.0,167.0,,,2.42,1.65,QF,7-6(5) 7-6(3),Ivo Karlovic,22.0,4.0,6158992.0,195948.0,,1.65,Ivo Karlovic,87.0,5.0,0.0,81.0,21.0,86.0,60.0,51.0,26.0,15.0,,,,,,2.0,167.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
6,H2H 3-0,Santiago Giraldo,1.0,1.0,6160043.0,195957.0,,3.25,Santiago Giraldo,42.0,3.0,0.0,50.0,12.0,52.0,34.0,22.0,18.0,8.0,,,,,,1.0,102.0,,,3.25,1.40,QF,6-3 6-3,Kevin Anderson,6.0,2.0,6160043.0,195958.0,,1.4,Kevin Anderson,60.0,7.0,3.0,52.0,22.0,50.0,29.0,22.0,21.0,16.0,,,,,,2.0,102.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
7,H2H 1-0,Ruben Bemelmans,5.0,4.0,6158982.0,195922.0,,3.55,Ruben Bemelmans,56.0,0.0,0.0,57.0,12.0,69.0,41.0,28.0,28.0,16.0,,,,,,2.0,126.0,,,3.55,1.33,R16,6-4 7-5,Janko Tipsarevic,9.0,2.0,6158982.0,195921.0,,1.333,Janko Tipsarevic,70.0,9.0,2.0,69.0,25.0,57.0,35.0,30.0,22.0,15.0,,,,,,1.0,126.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
8,H2H 1-0,Matthew Ebden,4.0,5.0,6158983.0,195925.0,,2.22,Matthew Ebden,49.0,2.0,1.0,55.0,13.0,64.0,41.0,28.0,23.0,8.0,,,,,,1.0,119.0,,,2.22,1.72,R16,7-6(1) 6-1,Alejandro Falla,3.0,3.0,6158983.0,195926.0,,1.72,Alejandro Falla,70.0,5.0,3.0,64.0,28.0,55.0,29.0,24.0,26.0,18.0,,,,,,2.0,119.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
9,H2H 2-1,Edouard Roger-Vasselin,4.0,5.0,6158984.0,195905.0,,1.363,Edouard Roger-Vasselin,65.0,10.0,4.0,67.0,30.0,71.0,41.0,27.0,30.0,8.0,,,,,,1.0,138.0,,,1.36,3.35,R16,6-3 7-5,Matteo Viola,2.0,5.0,6158984.0,195906.0,,3.35,Matteo Viola,73.0,11.0,6.0,71.0,36.0,67.0,40.0,26.0,27.0,11.0,,,,,,2.0,138.0,,,2013-07-15,https://matchstat.com/tennis/tournaments/m/Bogota/2013,Bogota
