,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 8-3,Kevin Anderson,21.0,6.0,6160874.0,196936.0,,2.1,Kevin Anderson,123.0,11.0,0.0,136.0,39.0,112.0,71.0,60.0,41.0,24.0,,,,,,2.0,248.0,,,2.10,1.85,F,6-7(3) 7-6(2) 7-6(2),John Isner,24.0,0.0,6160874.0,196935.0,,1.85,John Isner,125.0,1.0,0.0,112.0,28.0,136.0,90.0,73.0,46.0,24.0,,,,,,1.0,248.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
1,H2H 2-3,Lleyton Hewitt,12.0,3.0,6160888.0,196838.0,,2.18,Lleyton Hewitt,101.0,7.0,2.0,95.0,28.0,108.0,64.0,49.0,44.0,24.0,,,,,,2.0,203.0,,,2.18,1.80,SF,6-4 4-6 7-6(5),John Isner,21.0,3.0,6160888.0,196837.0,,1.8,John Isner,102.0,6.0,2.0,108.0,35.0,95.0,62.0,47.0,33.0,20.0,,,,,,1.0,203.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
2,H2H 1-0,Ryan Harrison,8.0,2.0,6160885.0,196861.0,,2.95,Ryan Harrison,57.0,5.0,0.0,65.0,14.0,62.0,39.0,30.0,23.0,13.0,,,,,,1.0,127.0,,,2.95,1.48,SF,6-3 7-6(3),Kevin Anderson,14.0,1.0,6160885.0,196862.0,,1.48,Kevin Anderson,70.0,3.0,1.0,62.0,19.0,65.0,35.0,32.0,30.0,19.0,,,,,,2.0,127.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
3,H2H 3-0,James Blake,7.0,3.0,6160892.0,196662.0,,3.05,James Blake,70.0,3.0,1.0,75.0,18.0,74.0,45.0,35.0,29.0,17.0,,,,,,2.0,149.0,,,3.05,1.44,QF,7-6(1) 7-6(5),John Isner,21.0,2.0,6160892.0,196661.0,,1.444,John Isner,79.0,1.0,1.0,74.0,22.0,75.0,49.0,40.0,26.0,17.0,,,,,,1.0,149.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
4,H2H 1-1,Ivan Dodig,17.0,2.0,6160891.0,196641.0,,1.96,Ivan Dodig,56.0,3.0,2.0,61.0,21.0,61.0,31.0,22.0,30.0,13.0,,,,,,1.0,122.0,,,1.96,1.96,QF,1-6 6-3 6-0,Lleyton Hewitt,4.0,3.0,6160891.0,196642.0,,1.96,Lleyton Hewitt,66.0,5.0,4.0,61.0,26.0,61.0,35.0,23.0,26.0,17.0,,,,,,2.0,122.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
5,H2H 2-2,Santiago Giraldo,7.0,1.0,6160890.0,196667.0,,2.32,Santiago Giraldo,85.0,2.0,2.0,83.0,24.0,93.0,58.0,43.0,35.0,18.0,,,,,,1.0,176.0,,,2.32,1.70,QF,6-3 3-6 7-6(2),Ryan Harrison,6.0,2.0,6160890.0,196668.0,,1.7,Ryan Harrison,91.0,8.0,2.0,93.0,32.0,83.0,55.0,42.0,28.0,17.0,,,,,,2.0,176.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
6,H2H 2-0,Denis Istomin,12.0,6.0,6160889.0,196673.0,,3.25,Denis Istomin,77.0,9.0,1.0,86.0,26.0,74.0,46.0,40.0,28.0,11.0,,,,,,1.0,160.0,,,3.25,1.40,QF,6-3 3-6 6-3,Kevin Anderson,12.0,4.0,6160889.0,196674.0,,1.4,Kevin Anderson,83.0,7.0,2.0,74.0,23.0,86.0,46.0,38.0,40.0,22.0,,,,,,2.0,160.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
7,H2H 1-0,Christian Harrison,9.0,3.0,6160901.0,196610.0,,8.2,Christian Harrison,110.0,2.0,1.0,106.0,27.0,113.0,67.0,50.0,46.0,33.0,,,,,,2.0,219.0,,,8.20,1.10,R16,7-6(9) 4-6 7-5,John Isner,29.0,3.0,6160901.0,196609.0,,1.1,John Isner,109.0,7.0,1.0,113.0,30.0,106.0,74.0,63.0,32.0,16.0,,,,,,1.0,219.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
8,H2H 1-0,Evgeny Donskoy,7.0,2.0,6160899.0,196598.0,,1.94,Evgeny Donskoy,51.0,4.0,0.0,62.0,19.0,60.0,32.0,21.0,28.0,11.0,,,,,,2.0,122.0,,,1.94,1.94,R16,6-3 6-2,James Blake,5.0,1.0,6160899.0,196597.0,,1.94,James Blake,71.0,7.0,3.0,60.0,28.0,62.0,33.0,26.0,29.0,17.0,,,,,,1.0,122.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
9,H2H 1-0,Ricardas Berankis,9.0,7.0,6160898.0,196548.0,,2.95,Ricardas Berankis,88.0,5.0,0.0,102.0,30.0,93.0,55.0,40.0,38.0,18.0,,,,,,2.0,195.0,,,2.95,1.44,R16,6-1 6-7(3) 6-3,Ivan Dodig,16.0,6.0,6160898.0,196547.0,,1.444,Ivan Dodig,107.0,12.0,3.0,93.0,35.0,102.0,62.0,50.0,40.0,22.0,,,,,,1.0,195.0,,,2013-07-22,https://matchstat.com/tennis/tournaments/m/Atlanta/2013,Atlanta
