,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name
0,H2H 3-5,I. Nastase,F,2-6 6-3 6-3,Dick Stockton,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
1,H2H 1-1,Wojtek Fibak,SF,6-7 7-6 6-4,Dick Stockton,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
2,H2H 5-0,M. Cox,SF,6-4 7-6,I. Nastase,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
3,H2H 3-3,Vijay Amritraj,QF,6-1 6-3,Dick Stockton,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
4,H2H 4-3,Corrado Barazzutti,QF,6-0 6-1,Wojtek Fibak,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
5,H2H 1-3,Cliff Drysdale,QF,6-3 6-3,M. Cox,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
6,H2H 6-3,J. Alexander,QF,6-4 6-2,I. Nastase,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
7,H2H 3-6,Harold Solomon,R16,6-3 6-4,Dick Stockton,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
8,H2H 2-2,Orantes,R16,1-6 7-6 6-2,Vijay Amritraj,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
9,H2H 4-0,Ray Moore,R16,6-4 3-6 6-4,Corrado Barazzutti,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
10,H2H 4-8,Eddie Dibbs,R16,6-2 4-6 6-4,Wojtek Fibak,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
11,H2H 2-0,Onny Parun,R16,7-6 7-6,Cliff Drysdale,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
12,H2H 3-2,Tom Okker,R16,6-3 4-6 6-3,M. Cox,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
13,H2H 4-1,Adriano Panatta,R16,6-2 1-0 Retired,J. Alexander,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
14,H2H 8-4,J. Kodes,R16,6-4 6-4,I. Nastase,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
15,,V Amritraj / D Stockton,F,6-4 6-4,W Fibak / T Okker,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
16,,J Kodes / O Orantes,SF,7-5 6-3,V Amritraj / D Stockton,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
17,,I Nastase / A Panatta,SF,6-4 4-6 6-2,W Fibak / T Okker,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
18,,R Moore / H Solomon,QF,6-4 6-2,V Amritraj / D Stockton,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
19,,M Cox / E Dibbs,QF,7-6 6-1,J Kodes / O Orantes,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
20,,C Barazzutti / O Parun,QF,6-3 6-4,I Nastase / A Panatta,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
21,,J Alexander / C Drysdale,QF,6-3 6-2,W Fibak / T Okker,1977-03-21,https://matchstat.com/tennis/tournaments/m/WCT%20Rotterdam/1977,WCT Rotterdam
