,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 10-2,Kei Nishikori,4.0,2.0,8421417.0,3582296.0,,5.5,Kei Nishikori,51.0,2.0,1.0,58.0,16.0,57.0,41.0,26.0,16.0,9.0,10.0,,,,,2.0,117.0,,,5.50,1.15,F,6-3 7-5,Hard,Novak Djokovic,5.0,0.0,8421417.0,3582295.0,,1.15,Novak Djokovic,66.0,5.0,3.0,59.0,24.0,58.0,44.0,36.0,14.0,6.0,11.0,,,,,1.0,117.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
1,H2H 13-1,Gael Monfils,2.0,1.0,8420924.0,3582144.0,,,Gael Monfils,40.0,7.0,1.0,54.0,17.0,47.0,23.0,16.0,24.0,7.0,8.0,,,,,2.0,102.0,,,,,SF,6-3 6-2,Hard,Novak Djokovic,1.0,5.0,8420924.0,3582143.0,,,Novak Djokovic,62.0,5.0,4.0,48.0,25.0,49.0,35.0,28.0,14.0,9.0,9.0,,,,,1.0,102.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
2,H2H 3-4,Stan Wawrinka,5.0,2.0,8420925.0,3582112.0,,,Stan Wawrinka,60.0,4.0,1.0,67.0,21.0,70.0,32.0,19.0,38.0,20.0,9.0,,,,,2.0,139.0,,,,,SF,7-6(6) 6-1,Hard,Kei Nishikori,5.0,2.0,8420925.0,3582111.0,,,Kei Nishikori,79.0,9.0,3.0,72.0,33.0,65.0,43.0,31.0,22.0,15.0,10.0,,,,,1.0,139.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
3,H2H 25-2,Tomas Berdych,8.0,4.0,8420036.0,3581690.0,,6.0,Tomas Berdych,76.0,8.0,1.0,86.0,31.0,68.0,36.0,27.0,32.0,18.0,11.0,,,,,2.0,158.0,,,6.00,1.10,QF,7-6(6) 6-4,Hard,Novak Djokovic,3.0,5.0,8420036.0,3581689.0,,1.1,Novak Djokovic,82.0,4.0,2.0,72.0,27.0,81.0,42.0,33.0,39.0,22.0,11.0,,,,,1.0,158.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
4,H2H 3-3,Milos Raonic,7.0,1.0,8420037.0,3581635.0,,1.333,Milos Raonic,55.0,4.0,0.0,69.0,21.0,45.0,34.0,28.0,11.0,6.0,10.0,,,,,1.0,115.0,,,1.33,3.10,QF,6-4 6-4,Hard,Gael Monfils,7.0,2.0,8420037.0,3581636.0,,3.1,Gael Monfils,60.0,4.0,2.0,46.0,12.0,67.0,41.0,34.0,26.0,14.0,10.0,,,,,2.0,115.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
5,H2H 3-0,Grigor Dimitrov,5.0,3.0,8420038.0,3581637.0,,3.75,Grigor Dimitrov,88.0,13.0,2.0,99.0,38.0,87.0,62.0,38.0,25.0,12.0,13.0,,,,,1.0,189.0,,,3.75,1.25,QF,6-3 3-6 6-2,Hard,Kei Nishikori,6.0,4.0,8420038.0,3581638.0,,1.25,Kei Nishikori,101.0,10.0,4.0,90.0,40.0,95.0,61.0,41.0,34.0,20.0,13.0,,,,,2.0,189.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
6,H2H 5-4,Kevin Anderson,6.0,5.0,8420039.0,3581639.0,,3.0,Kevin Anderson,39.0,2.0,0.0,46.0,13.0,46.0,26.0,15.0,20.0,11.0,8.0,,,,,1.0,97.0,,,3.00,1.40,QF,6-1 6-3,Hard,Stan Wawrinka,2.0,3.0,8420039.0,3581640.0,,1.4,Stan Wawrinka,58.0,10.0,4.0,51.0,25.0,43.0,28.0,23.0,15.0,10.0,8.0,,,,,2.0,97.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
7,H2H 12-1,Radek Stepanek,5.0,4.0,8419856.0,3581234.0,,13.0,Radek Stepanek,50.0,5.0,1.0,50.0,12.0,67.0,28.0,19.0,39.0,19.0,9.0,,,,,2.0,121.0,,,13.00,1.04,R16,6-2 6-4,Hard,Novak Djokovic,3.0,1.0,8419856.0,3581233.0,,1.04,Novak Djokovic,71.0,10.0,4.0,71.0,33.0,49.0,34.0,27.0,15.0,11.0,9.0,,,,,1.0,121.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
8,H2H 1-0,Ryan Harrison,11.0,3.0,8419687.0,3581229.0,,5.5,Ryan Harrison,91.0,1.0,0.0,91.0,22.0,96.0,56.0,46.0,40.0,23.0,16.0,,,,,1.0,190.0,,,5.50,1.16,R16,6-4 6-7(2) 6-4,Hard,Tomas Berdych,19.0,6.0,8419687.0,3581230.0,,1.16,Tomas Berdych,99.0,5.0,2.0,99.0,30.0,85.0,58.0,51.0,27.0,18.0,16.0,,,,,2.0,190.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
9,H2H 1-0,Jared Donaldson,3.0,3.0,8419857.0,3581310.0,,11.0,Jared Donaldson,43.0,0.0,0.0,46.0,10.0,59.0,34.0,24.0,25.0,9.0,8.0,,,,,2.0,108.0,,,11.00,1.03,R16,6-2 6-3,Hard,Milos Raonic,15.0,3.0,8419857.0,3581309.0,,1.03,Milos Raonic,65.0,8.0,3.0,62.0,29.0,43.0,31.0,25.0,12.0,11.0,9.0,,,,,1.0,108.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/m/Canadian%20Masters/2016,Canadian Masters
