,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name
0,H2H 3-0,Bob Carmichael,F,6-2 7-6,Tom Gorman,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
1,H2H 1-0,John Whitlinger,SF,6-2 4-6 6-4,Tom Gorman,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
2,H2H 1-2,Haroon Rahim,SF,5-7 6-4 7-5,Bob Carmichael,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
3,H2H 2-1,Sherwood Stewart,QF,7-6 6-1,Tom Gorman,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
4,H2H 1-0,Chico Hagey,QF,7-6 1-6 6-4,John Whitlinger,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
5,H2H 1-0,Mike Estep,QF,7-6 2-6 6-3,Haroon Rahim,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
6,H2H 2-0,Steve Krulevitz,QF,6-3 4-6 7-5,Bob Carmichael,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
7,H2H 1-0,Jeff Austin,R16,6-0 6-1,Tom Gorman,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
8,H2H 1-0,Dean Martin,R16,7-6 6-3,Sherwood Stewart,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
9,H2H 2-1,Syd Ball,R16,7-5 6-3,Chico Hagey,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
10,H2H 1-0,Peter Pearson,R16,7-6 6-1,John Whitlinger,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
11,H2H 2-0,John James,R16,7-5 7-6,Mike Estep,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
12,H2H 1-0,Mcmanus,R16,6-2 6-4,Haroon Rahim,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
13,H2H 1-0,Nick Saviano,R16,3-6 7-6 6-4,Bob Carmichael,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
14,H2H 2-0,Mike Cahill,R16,7-6 3-6 6-3,Steve Krulevitz,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
15,,M Cahill / J Whitlinger,F,3-6 6-4 6-4,T Gorman / S Stewart,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
16,,B Carmichael / M Estep,SF,6-2 7-6,T Gorman / S Stewart,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
17,,J Austin / H Rahim,SF,6-4 6-4,M Cahill / J Whitlinger,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
18,,S Ball / M Mcmanus,QF,6-4 6-4,B Carmichael / M Estep,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
19,,J James / S Krulevitz,QF,3-6 6-1 6-4,T Gorman / S Stewart,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
20,,P Pearson / N Saviano,QF,6-3 7-5,J Austin / H Rahim,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
21,,C Hagey / B Martin,QF,3-6 6-3 6-4,M Cahill / J Whitlinger,1976-04-19,https://matchstat.com/tennis/tournaments/m/Sacramento/1976,Sacramento
