,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name
0,H2H 8-1,Carl-Uwe Steeb,F,7-5 6-2 6-2,Boris Becker,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
1,H2H 4-2,Magnus Gustafsson,SF,6-4 7-6,Boris Becker,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
2,H2H 1-0,Miloslav Mecir,SF,6-2 6-3,Carl-Uwe Steeb,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
3,H2H 3-0,Paolo Cane,QF,6-4 3-2 Retired,Boris Becker,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
4,H2H 6-3,Jonas B. Svensson,QF,6-7 7-6 6-3,Magnus Gustafsson,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
5,H2H 4-0,Ronald Agenor,QF,6-3 6-2,Miloslav Mecir,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
6,H2H 4-1,Goran Ivanisevic,QF,6-3 3-6 6-4,Carl-Uwe Steeb,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
7,H2H 10-3,Guy Forget,R16,3-6 6-3 7-6,Boris Becker,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
8,H2H 1-1,Juan Aguilera,R16,6-3 6-7 6-4,Paolo Cane,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
9,H2H 4-4,Jakob Hlasek,R16,5-7 6-2 7-6,Jonas B. Svensson,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
10,H2H 3-1,Amos Mansdorf,R16,6-4 6-4,Magnus Gustafsson,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
11,H2H 2-0,Bart Wuyts,R16,6-4 6-4,Ronald Agenor,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
12,H2H 1-0,Aki Rahunen,R16,7-6 6-4,Miloslav Mecir,1990-02-12,https://matchstat.com/tennis/tournaments/m/Brussels/1990,Brussels
