,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 4-2,Ivo Karlovic,28.0,4.0,8418247.0,3579261.0,,2.55,Ivo Karlovic,108.0,4.0,2.0,106.0,31.0,101.0,64.0,54.0,37.0,23.0,17.0,,,,,1.0,211.0,,,2.55,1.48,F,5-7 7-6(6) 6-4,hard,Gael Monfils,16.0,7.0,8418247.0,3579262.0,,1.48,Gael Monfils,103.0,9.0,2.0,105.0,28.0,99.0,72.0,56.0,27.0,19.0,17.0,,,,,2.0,211.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
1,H2H 2-3,Steve Johnson,7.0,0.0,8417675.0,3578807.0,,1.71,Steve Johnson,58.0,5.0,0.0,61.0,15.0,65.0,39.0,26.0,26.0,17.0,10.0,,,,,1.0,126.0,,,1.71,2.15,SF,6-4 6-4,hard,Ivo Karlovic,14.0,5.0,8417675.0,3578808.0,,2.15,Ivo Karlovic,68.0,5.0,2.0,65.0,22.0,56.0,35.0,30.0,21.0,16.0,10.0,,,,,2.0,126.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
2,H2H 3-0,Alexander Zverev,3.0,3.0,8417735.0,3578859.0,,2.45,Alexander Zverev,37.0,2.0,0.0,50.0,15.0,40.0,19.0,12.0,21.0,10.0,8.0,,,,,1.0,93.0,,,2.45,1.54,SF,6-4 6-0,hard,Gael Monfils,10.0,0.0,8417735.0,3578860.0,,1.54,Gael Monfils,56.0,7.0,4.0,43.0,21.0,50.0,34.0,27.0,16.0,8.0,8.0,,,,,2.0,93.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
3,H2H 2-4,John Isner,30.0,1.0,8416868.0,3578391.0,,1.56,John Isner,93.0,6.0,0.0,100.0,27.0,79.0,55.0,47.0,24.0,19.0,12.0,,,,,1.0,180.0,,,1.56,2.45,QF,7-6(7) 7-6(15),hard,Steve Johnson,22.0,3.0,8416868.0,3578392.0,,2.45,Steve Johnson,87.0,0.0,0.0,80.0,14.0,97.0,65.0,51.0,32.0,22.0,12.0,,,,,2.0,180.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
4,H2H 4-1,Jack Sock,12.0,2.0,8416869.0,3578394.0,,1.71,Jack Sock,84.0,4.0,0.0,88.0,26.0,73.0,43.0,33.0,30.0,25.0,12.0,,,,,2.0,163.0,,,1.71,2.15,QF,7-6(4) 7-6(6),hard,Ivo Karlovic,26.0,6.0,8416869.0,3578393.0,,2.15,Ivo Karlovic,79.0,1.0,0.0,75.0,17.0,82.0,53.0,43.0,29.0,19.0,12.0,,,,,1.0,163.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
5,H2H 1-1,Benoit Paire,2.0,9.0,8416875.0,3578482.0,,2.25,Benoit Paire,36.0,2.0,0.0,44.0,11.0,45.0,20.0,10.0,25.0,15.0,8.0,,,,,2.0,98.0,,,2.25,1.65,QF,6-1 6-3,hard,Alexander Zverev,5.0,4.0,8416875.0,3578481.0,,1.65,Alexander Zverev,62.0,6.0,4.0,54.0,29.0,40.0,29.0,25.0,11.0,8.0,8.0,,,,,1.0,98.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
6,H2H 2-0,Sam Querrey,6.0,2.0,8416870.0,3578483.0,,2.35,Sam Querrey,70.0,3.0,1.0,78.0,25.0,64.0,37.0,28.0,27.0,17.0,13.0,,,,,1.0,144.0,,,2.35,1.61,QF,6-4 3-6 6-1,hard,Gael Monfils,10.0,1.0,8416870.0,3578484.0,,1.61,Gael Monfils,74.0,5.0,3.0,66.0,21.0,77.0,39.0,29.0,38.0,24.0,13.0,,,,,2.0,144.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
7,H2H 8-0,Marcos Baghdatis,10.0,6.0,8416715.0,3578122.0,,3.3,Marcos Baghdatis,52.0,0.0,0.0,56.0,11.0,57.0,29.0,21.0,28.0,20.0,10.0,,,,,2.0,119.0,,,3.30,1.33,R16,7-6(3) 6-2,hard,John Isner,15.0,1.0,8416715.0,3578121.0,,1.33,John Isner,67.0,6.0,2.0,63.0,22.0,55.0,37.0,33.0,18.0,12.0,10.0,,,,,1.0,119.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
8,H2H 2-0,Ryan Harrison,6.0,1.0,8416716.0,3578063.0,,3.5,Ryan Harrison,49.0,0.0,0.0,52.0,12.0,53.0,33.0,26.0,20.0,11.0,10.0,,,,,1.0,106.0,,,3.50,1.31,R16,6-4 6-4,hard,Steve Johnson,8.0,1.0,8416716.0,3578064.0,,1.31,Steve Johnson,57.0,5.0,2.0,54.0,17.0,51.0,36.0,31.0,15.0,9.0,10.0,,,,,2.0,106.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
9,H2H 2-3,Bernard Tomic,7.0,2.0,8416717.0,3578123.0,,1.8,Bernard Tomic,53.0,0.0,0.0,59.0,10.0,58.0,35.0,27.0,23.0,16.0,10.0,,,,,1.0,119.0,,,1.80,2.00,R16,7-6(4) 6-3,hard,Ivo Karlovic,21.0,4.0,8416717.0,3578124.0,,2.0,Ivo Karlovic,66.0,2.0,1.0,60.0,17.0,55.0,39.0,37.0,16.0,12.0,11.0,,,,,2.0,119.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
10,H2H 1-0,Daniel Evans,7.0,2.0,8416533.0,3578091.0,,3.4,Daniel Evans,54.0,1.0,0.0,56.0,14.0,68.0,42.0,26.0,26.0,14.0,9.0,,,,,1.0,126.0,,,3.40,1.32,R16,6-1 7-5,hard,Jack Sock,5.0,3.0,8416533.0,3578092.0,,1.32,Jack Sock,72.0,7.0,3.0,70.0,30.0,53.0,25.0,23.0,28.0,19.0,10.0,,,,,2.0,126.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
11,H2H 2-1,Malek Jaziri,4.0,7.0,8416718.0,3578118.0,,4.35,Malek Jaziri,87.0,3.0,1.0,78.0,24.0,102.0,53.0,39.0,49.0,24.0,14.0,,,,,2.0,187.0,,,4.35,1.22,R16,6-2 5-7 6-2,hard,Alexander Zverev,4.0,6.0,8416718.0,3578117.0,,1.22,Alexander Zverev,100.0,12.0,4.0,109.0,46.0,72.0,43.0,34.0,29.0,20.0,14.0,,,,,1.0,187.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
12,H2H 2-1,Gilles Muller,11.0,6.0,8416534.0,3578037.0,,1.44,Gilles Muller,87.0,6.0,1.0,88.0,26.0,81.0,48.0,38.0,33.0,23.0,15.0,,,,,1.0,175.0,,,1.44,2.80,R16,6-2 3-6 7-6(4),hard,Benoit Paire,14.0,5.0,8416534.0,3578038.0,,2.8,Benoit Paire,88.0,4.0,2.0,87.0,26.0,83.0,46.0,39.0,37.0,23.0,14.0,,,,,2.0,175.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
13,H2H 4-2,Alexandr Dolgopolov,1.0,3.0,8416535.0,3577598.0,,2.1,Alexandr Dolgopolov,59.0,4.0,2.0,61.0,20.0,65.0,36.0,24.0,29.0,15.0,11.0,,,,,2.0,129.0,,,2.10,1.71,R16,7-6(5) 6-3,hard,Sam Querrey,13.0,1.0,8416535.0,3577597.0,,1.71,Sam Querrey,70.0,7.0,4.0,68.0,29.0,60.0,35.0,30.0,25.0,11.0,10.0,,,,,1.0,129.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
14,H2H 2-0,Borna Coric,4.0,1.0,8416719.0,3578119.0,,2.7,Borna Coric,32.0,0.0,0.0,39.0,7.0,45.0,24.0,15.0,21.0,10.0,9.0,,,,,1.0,85.0,,,2.70,1.47,R16,6-2 6-3,hard,Gael Monfils,12.0,1.0,8416719.0,3578120.0,,1.47,Gael Monfils,53.0,6.0,4.0,46.0,21.0,38.0,23.0,22.0,15.0,10.0,8.0,,,,,2.0,85.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
15,H2H 1-0,James Duckworth,8.0,4.0,8414472.0,3577050.0,,4.4,James Duckworth,43.0,1.0,0.0,50.0,9.0,51.0,28.0,20.0,23.0,14.0,9.0,,,,,2.0,105.0,,,4.40,1.20,R32,6-3 6-4,hard,John Isner,14.0,2.0,8414472.0,3577049.0,,1.2,John Isner,62.0,4.0,2.0,55.0,21.0,48.0,38.0,35.0,10.0,6.0,10.0,,,,,1.0,105.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
16,H2H 2-1,John Millman,0.0,1.0,8414473.0,3577047.0,,2.6,John Millman,43.0,4.0,0.0,52.0,14.0,45.0,34.0,21.0,11.0,8.0,9.0,,,,,1.0,98.0,,,2.60,1.47,R32,6-2 6-4,hard,Marcos Baghdatis,4.0,2.0,8414473.0,3577048.0,,1.47,Marcos Baghdatis,55.0,3.0,3.0,46.0,17.0,50.0,35.0,28.0,15.0,10.0,9.0,,,,,2.0,98.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
17,H2H 3-1,Viktor Troicki,7.0,5.0,8414474.0,3577543.0,,1.44,Viktor Troicki,96.0,6.0,2.0,76.0,28.0,122.0,75.0,46.0,47.0,22.0,11.0,,,,,1.0,203.0,,,1.44,2.62,R32,7-6(4) 6-4,hard,Ryan Harrison,6.0,3.0,8414474.0,3577544.0,,2.62,Ryan Harrison,107.0,22.0,3.0,127.0,59.0,73.0,47.0,34.0,26.0,14.0,11.0,,,,,2.0,203.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
18,H2H 2-1,Adrian Mannarino,3.0,2.0,8414475.0,3577045.0,,2.4,Adrian Mannarino,50.0,1.0,0.0,58.0,15.0,52.0,31.0,23.0,21.0,12.0,9.0,,,,,1.0,112.0,,,2.40,1.53,R32,6-3 6-4,hard,Steve Johnson,12.0,2.0,8414475.0,3577046.0,,1.533,Steve Johnson,62.0,5.0,2.0,54.0,19.0,56.0,38.0,33.0,18.0,10.0,10.0,,,,,2.0,112.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
19,H2H 1-2,Donald Young,5.0,4.0,8414476.0,3577564.0,,2.45,Donald Young,66.0,3.0,1.0,75.0,24.0,62.0,34.0,22.0,28.0,20.0,10.0,,,,,2.0,141.0,,,2.45,1.56,R32,7-6(4) 6-3,hard,Bernard Tomic,12.0,3.0,8414476.0,3577563.0,,1.56,Bernard Tomic,75.0,4.0,2.0,66.0,24.0,72.0,48.0,38.0,24.0,13.0,11.0,,,,,1.0,141.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
20,H2H 3-0,Brian Baker,6.0,5.0,8414477.0,3577541.0,,3.0,Brian Baker,61.0,1.0,0.0,57.0,11.0,72.0,40.0,33.0,32.0,17.0,11.0,,,,,1.0,134.0,,,3.00,1.36,R32,6-3 7-6(4),hard,Ivo Karlovic,19.0,4.0,8414477.0,3577542.0,,1.36,Ivo Karlovic,73.0,8.0,2.0,77.0,27.0,53.0,37.0,33.0,16.0,13.0,10.0,,,,,2.0,134.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
21,H2H 1-1,Grigor Dimitrov,3.0,3.0,8414478.0,3577043.0,,1.222,Grigor Dimitrov,61.0,5.0,2.0,68.0,26.0,56.0,34.0,22.0,22.0,13.0,10.0,,,,,1.0,127.0,,,1.22,4.00,R32,6-4 6-4,hard,Daniel Evans,3.0,4.0,8414478.0,3577044.0,,4.0,Daniel Evans,66.0,9.0,4.0,59.0,24.0,64.0,40.0,27.0,24.0,15.0,10.0,,,,,2.0,127.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
22,H2H 3-0,Lukas Lacko,4.0,4.0,8414479.0,3577611.0,,4.35,Lukas Lacko,63.0,2.0,1.0,66.0,18.0,67.0,31.0,26.0,36.0,19.0,11.0,,,,,1.0,137.0,,,4.35,1.22,R32,7-6(1) 6-4,hard,Jack Sock,10.0,2.0,8414479.0,3577612.0,,1.22,Jack Sock,74.0,6.0,2.0,71.0,26.0,64.0,40.0,33.0,24.0,15.0,11.0,,,,,2.0,137.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/m/Washington/2016,Washington
