,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-1,Gilles Muller,,,8415135.0,3575903.0,,1.97,Gilles Muller,,,,,,,,,,,,,,,,1.0,,,,1.97,1.85,F,6-7(2) 7-6(5) 7-6(12),grass,Ivo Karlovic,,,8415135.0,3575904.0,,1.85,Ivo Karlovic,,,,,,,,,,,,,,,,2.0,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
1,H2H 2-1,Donald Young,0.0,3.0,8413940.0,3575487.0,,2.65,Donald Young,47.0,0.0,0.0,45.0,5.0,69.0,35.0,21.0,34.0,21.0,9.0,,,,,1.0,117.0,,,2.65,1.48,SF,6-3 6-4,grass,Gilles Muller,18.0,3.0,8413940.0,3575488.0,,1.48,Gilles Muller,70.0,6.0,2.0,72.0,30.0,42.0,32.0,31.0,10.0,9.0,10.0,,,,,2.0,117.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
2,H2H 2-3,Marcos Baghdatis,6.0,3.0,8413716.0,3575463.0,,2.0,Marcos Baghdatis,81.0,0.0,0.0,76.0,16.0,91.0,49.0,36.0,42.0,29.0,12.0,,,,,1.0,170.0,,,2.00,1.80,SF,7-6(3) 7-6(6),grass,Ivo Karlovic,17.0,3.0,8413716.0,3575464.0,,1.8,Ivo Karlovic,89.0,8.0,0.0,94.0,29.0,73.0,45.0,38.0,28.0,22.0,12.0,,,,,2.0,170.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
3,H2H 3-2,Steve Johnson,4.0,2.0,8413573.0,3574873.0,,1.14,Steve Johnson,48.0,5.0,0.0,60.0,18.0,48.0,23.0,17.0,25.0,13.0,8.0,,,,,1.0,110.0,,,1.14,5.50,QF,6-2 6-3,grass,Donald Young,8.0,2.0,8413573.0,3574874.0,,5.5,Donald Young,62.0,6.0,3.0,50.0,20.0,58.0,38.0,31.0,20.0,11.0,9.0,,,,,2.0,110.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
4,H2H 3-0,Adrian Mannarino,4.0,2.0,8413715.0,3575178.0,,2.1,Adrian Mannarino,66.0,10.0,2.0,80.0,27.0,61.0,38.0,28.0,23.0,11.0,11.0,,,,,2.0,143.0,,,2.10,1.71,QF,2-6 6-1 6-2,grass,Gilles Muller,16.0,6.0,8413715.0,3575177.0,,1.71,Gilles Muller,77.0,6.0,4.0,63.0,24.0,74.0,49.0,38.0,25.0,15.0,12.0,,,,,1.0,143.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
5,H2H 2-0,Dudi Sela,0.0,4.0,8413574.0,3574875.0,,3.5,Dudi Sela,61.0,9.0,3.0,65.0,30.0,63.0,39.0,19.0,24.0,12.0,10.0,,,,,1.0,132.0,,,3.50,1.28,QF,6-2 7-5,grass,Marcos Baghdatis,2.0,4.0,8413574.0,3574876.0,,1.28,Marcos Baghdatis,71.0,11.0,6.0,67.0,36.0,61.0,34.0,22.0,27.0,13.0,10.0,,,,,2.0,132.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
6,H2H 2-3,Marco Chiudinelli,2.0,2.0,8413575.0,3574839.0,,4.45,Marco Chiudinelli,43.0,0.0,0.0,53.0,12.0,45.0,31.0,21.0,14.0,10.0,9.0,,,,,1.0,100.0,,,4.45,1.19,QF,6-3 6-4,grass,Ivo Karlovic,16.0,4.0,8413575.0,3574840.0,,1.19,Ivo Karlovic,57.0,2.0,2.0,47.0,16.0,49.0,38.0,32.0,11.0,9.0,10.0,,,,,2.0,100.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
7,H2H 1-0,Yuichi Sugita,2.0,0.0,8412331.0,3574510.0,,4.8,Yuichi Sugita,42.0,3.0,0.0,59.0,18.0,41.0,21.0,11.0,20.0,13.0,8.0,,,,,2.0,100.0,,,4.80,1.19,R16,6-1 6-4,grass,Steve Johnson,6.0,3.0,8412331.0,3574509.0,,1.19,Steve Johnson,58.0,4.0,3.0,41.0,17.0,56.0,34.0,27.0,22.0,14.0,9.0,,,,,1.0,100.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
8,H2H 1-0,Stefan Kozlov,0.0,5.0,8413138.0,3574495.0,,2.65,Stefan Kozlov,35.0,2.0,1.0,38.0,8.0,53.0,36.0,20.0,17.0,7.0,8.0,,,,,1.0,96.0,,,2.65,1.48,R16,6-0 6-4,grass,Donald Young,2.0,2.0,8413138.0,3574496.0,,1.48,Donald Young,61.0,12.0,5.0,58.0,31.0,36.0,23.0,19.0,13.0,11.0,8.0,,,,,2.0,96.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
9,H2H 2-0,Victor Estrella Burgos,4.0,3.0,8412332.0,3574836.0,,4.5,Victor Estrella Burgos,66.0,2.0,2.0,61.0,16.0,84.0,60.0,37.0,24.0,13.0,11.0,,,,,2.0,148.0,,,4.50,1.18,R16,7-6(7) 6-4,grass,Gilles Muller,11.0,2.0,8412332.0,3574835.0,,1.18,Gilles Muller,82.0,10.0,3.0,87.0,37.0,59.0,39.0,33.0,20.0,12.0,11.0,,,,,1.0,148.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
10,H2H 3-2,Sam Groth,9.0,9.0,8413454.0,3574503.0,,2.95,Sam Groth,59.0,2.0,2.0,65.0,20.0,52.0,25.0,22.0,27.0,17.0,10.0,,,,,1.0,126.0,,,2.95,1.40,R16,7-6(6) 6-3,grass,Adrian Mannarino,2.0,4.0,8413454.0,3574504.0,,1.4,Adrian Mannarino,67.0,6.0,3.0,61.0,22.0,61.0,41.0,31.0,20.0,14.0,11.0,,,,,2.0,126.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
11,H2H 3-2,Rajeev Ram,6.0,4.0,8413102.0,3573974.0,,2.2,Rajeev Ram,54.0,7.0,0.0,61.0,17.0,59.0,39.0,26.0,20.0,11.0,9.0,,,,,2.0,124.0,,,2.20,1.61,R16,6-3 6-4,grass,Dudi Sela,3.0,7.0,8413102.0,3573973.0,,1.61,Dudi Sela,70.0,4.0,2.0,63.0,26.0,54.0,32.0,26.0,22.0,18.0,10.0,,,,,1.0,124.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
12,H2H 1-0,Brian Baker,3.0,3.0,8412333.0,3574507.0,,3.65,Brian Baker,42.0,0.0,0.0,44.0,8.0,53.0,35.0,23.0,18.0,11.0,10.0,,,,,1.0,100.0,,,3.65,1.28,R16,6-4 6-3,grass,Marcos Baghdatis,6.0,2.0,8412333.0,3574508.0,,1.28,Marcos Baghdatis,58.0,7.0,3.0,56.0,22.0,42.0,21.0,19.0,21.0,17.0,9.0,,,,,2.0,100.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
13,H2H 1-0,John-Patrick Smith,8.0,5.0,8413455.0,3574506.0,,1.71,John-Patrick Smith,84.0,4.0,3.0,76.0,28.0,93.0,71.0,47.0,22.0,9.0,13.0,,,,,2.0,174.0,,,1.71,2.14,R16,1-6 6-3 6-3,grass,Marco Chiudinelli,1.0,0.0,8413455.0,3574505.0,,2.14,Marco Chiudinelli,90.0,7.0,4.0,98.0,42.0,76.0,46.0,32.0,30.0,16.0,12.0,,,,,1.0,174.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
14,H2H 2-2,Frank Dancevic,3.0,1.0,8412334.0,3574511.0,,3.65,Frank Dancevic,98.0,4.0,1.0,92.0,26.0,102.0,67.0,51.0,35.0,21.0,16.0,,,,,1.0,195.0,,,3.65,1.29,R16,3-6 7-6(5) 6-4,grass,Ivo Karlovic,20.0,7.0,8412334.0,3574512.0,,1.29,Ivo Karlovic,97.0,12.0,1.0,103.0,31.0,85.0,53.0,45.0,32.0,21.0,15.0,,,,,2.0,195.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
15,H2H 1-2,Amir Weintraub,1.0,2.0,8412316.0,3573959.0,,2.62,Amir Weintraub,69.0,2.0,1.0,74.0,21.0,72.0,48.0,32.0,24.0,16.0,14.0,,,,,1.0,148.0,,,2.62,1.44,R32,4-6 6-3 6-2,grass,Yuichi Sugita,5.0,3.0,8412316.0,3573960.0,,1.44,Yuichi Sugita,79.0,8.0,4.0,74.0,26.0,71.0,47.0,37.0,24.0,16.0,13.0,,,,,2.0,148.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
16,H2H 1-0,Benjamin Becker,2.0,3.0,8412317.0,3573399.0,,1.43,Benjamin Becker,37.0,1.0,0.0,50.0,15.0,41.0,21.0,14.0,20.0,8.0,7.0,,,,,1.0,94.0,,,1.43,2.75,R32,6-1 6-2,grass,Stefan Kozlov,7.0,3.0,8412317.0,3573400.0,,2.75,Stefan Kozlov,57.0,6.0,4.0,44.0,22.0,47.0,26.0,20.0,21.0,15.0,8.0,,,,,2.0,94.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
17,H2H 1-1,Jared Donaldson,0.0,2.0,8412318.0,3573401.0,,2.85,Jared Donaldson,35.0,2.0,0.0,47.0,12.0,44.0,22.0,9.0,22.0,14.0,8.0,,,,,1.0,93.0,,,2.85,1.41,R32,6-1 6-3,grass,Donald Young,5.0,3.0,8412318.0,3573402.0,,1.41,Donald Young,58.0,5.0,4.0,46.0,23.0,44.0,23.0,21.0,21.0,14.0,8.0,,,,,2.0,93.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
18,H2H 3-0,Dennis Novikov,3.0,1.0,8412320.0,3573409.0,,1.67,Dennis Novikov,65.0,6.0,0.0,80.0,24.0,61.0,40.0,28.0,21.0,13.0,10.0,,,,,1.0,142.0,,,1.67,2.15,R32,7-6(3) 6-3,grass,Victor Estrella Burgos,4.0,3.0,8412320.0,3573410.0,,2.15,Victor Estrella Burgos,77.0,2.0,1.0,62.0,21.0,77.0,61.0,47.0,16.0,9.0,11.0,,,,,2.0,142.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
19,H2H 1-2,Michal Przysiezny,2.0,6.0,8412321.0,3573967.0,,2.75,Michal Przysiezny,69.0,3.0,1.0,69.0,20.0,74.0,39.0,31.0,35.0,18.0,11.0,,,,,1.0,149.0,,,2.75,1.40,R32,7-6(2) 6-4,grass,Sam Groth,23.0,8.0,8412321.0,3573968.0,,1.4,Sam Groth,80.0,8.0,2.0,80.0,31.0,61.0,34.0,29.0,27.0,20.0,11.0,,,,,2.0,149.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
20,H2H 1-0,James Duckworth,13.0,3.0,8412322.0,3573413.0,,4.45,James Duckworth,124.0,7.0,3.0,121.0,42.0,122.0,69.0,51.0,53.0,31.0,18.0,,,,,1.0,246.0,,,4.45,1.19,R32,6-7(3) 7-6(5) 7-6(4),grass,Adrian Mannarino,9.0,7.0,8412322.0,3573414.0,,1.19,Adrian Mannarino,122.0,8.0,3.0,125.0,43.0,114.0,76.0,59.0,38.0,20.0,18.0,,,,,2.0,246.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
21,H2H 6-1,Lukas Lacko,2.0,2.0,8412323.0,3573412.0,,1.83,Lukas Lacko,36.0,2.0,1.0,43.0,13.0,47.0,22.0,11.0,25.0,12.0,9.0,,,,,2.0,92.0,,,1.83,1.91,R32,6-3 6-2,grass,Dudi Sela,5.0,1.0,8412323.0,3573411.0,,1.91,Dudi Sela,56.0,5.0,5.0,49.0,26.0,42.0,22.0,19.0,20.0,11.0,8.0,,,,,1.0,92.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
22,H2H 1-0,Mackenzie McDonald,1.0,1.0,8412324.0,3573406.0,,4.5,Mackenzie McDonald,46.0,3.0,1.0,58.0,19.0,53.0,36.0,18.0,17.0,9.0,8.0,,,,,2.0,112.0,,,4.50,1.18,R32,6-2 6-3,grass,Rajeev Ram,2.0,5.0,8412324.0,3573405.0,,1.18,Rajeev Ram,66.0,6.0,4.0,54.0,27.0,53.0,28.0,25.0,25.0,14.0,9.0,,,,,1.0,112.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
23,H2H 3-0,Austin Krajicek,7.0,4.0,8412325.0,3573966.0,,2.37,Austin Krajicek,70.0,6.0,1.0,77.0,25.0,75.0,50.0,33.0,25.0,12.0,13.0,,,,,2.0,156.0,,,2.37,1.53,R32,6-2 3-6 6-2,grass,Brian Baker,7.0,6.0,8412325.0,3573965.0,,1.53,Brian Baker,86.0,7.0,4.0,79.0,34.0,71.0,47.0,35.0,24.0,17.0,12.0,,,,,1.0,156.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
24,H2H 1-1,Alex Kuznetsov,7.0,0.0,8412327.0,3573407.0,,1.26,Alex Kuznetsov,64.0,1.0,0.0,64.0,13.0,72.0,39.0,31.0,33.0,20.0,11.0,,,,,1.0,136.0,,,1.26,3.65,R32,6-4 7-6(6),grass,Marco Chiudinelli,4.0,1.0,8412327.0,3573408.0,,3.65,Marco Chiudinelli,72.0,4.0,1.0,72.0,21.0,63.0,44.0,38.0,19.0,13.0,11.0,,,,,2.0,136.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
25,H2H 1-1,Jordan Thompson,2.0,5.0,8412328.0,3573404.0,,1.61,Jordan Thompson,63.0,12.0,0.0,74.0,24.0,57.0,36.0,27.0,21.0,12.0,10.0,,,,,2.0,136.0,,,1.61,2.30,R32,6-4 6-4,grass,John-Patrick Smith,4.0,1.0,8412328.0,3573403.0,,2.3,John-Patrick Smith,73.0,5.0,2.0,62.0,23.0,73.0,57.0,41.0,16.0,9.0,10.0,,,,,1.0,136.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
26,H2H 1-1,Ryan Harrison,8.0,0.0,8412329.0,3573964.0,,1.9,Ryan Harrison,54.0,0.0,0.0,55.0,13.0,61.0,41.0,29.0,20.0,12.0,10.0,,,,,2.0,116.0,,,1.90,1.80,R32,6-4 6-4,grass,Frank Dancevic,5.0,3.0,8412329.0,3573963.0,,1.8,Frank Dancevic,62.0,5.0,2.0,61.0,20.0,52.0,33.0,27.0,19.0,15.0,10.0,,,,,1.0,116.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
27,,J Marray / A Shamasdin,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,1.85,F,6-4 6-3,grass,S Groth / C Guccione,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
28,,P Raja / D Sharan,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,1.37,SF,6-3 6-4,grass,J Marray / A Shamasdin,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
29,,K Skupski / N Skupski,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80,1.40,SF,7-6(4) 7-5,grass,S Groth / C Guccione,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
30,,B Klein / Y Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20,1.32,QF,6-1 6-2,grass,J Marray / A Shamasdin,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
31,,M Baghdatis / G Muller,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,2.10,QF,6-4 6-4,grass,P Raja / D Sharan,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
32,,B Baker / R Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2.00,QF,7-6(4) 3-6 10-6,grass,K Skupski / N Skupski,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
33,,M Chiudinelli / F Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20,1.33,QF,6-3 6-4,grass,S Groth / C Guccione,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
34,,E Butorac / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,4.10,R16,6-3 7-6(14),grass,B Klein / Y Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
35,,A Krajicek / G Lopez Villasenor,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,1.07,R16,6-3 6-7(7) 10-7,grass,J Marray / A Shamasdin,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
36,,V Burgos / J Fruttero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,2-6 6-3 10-6,grass,P Raja / D Sharan,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
37,,A Behar / J Nedunchezhiyan,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,1.20,R16,6-2 6-3,grass,M Baghdatis / G Muller,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
38,,D O'Brien / D Young,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,1.38,R16,6-3 7-5,grass,B Baker / R Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
39,,A Lawson / M McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(4) 7-6(7),grass,K Skupski / N Skupski,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
40,,A Satschko / S Stadler,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,1.73,R16,4-6 6-2 10-5,grass,M Chiudinelli / F Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
41,,D Sela / J Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,1.32,R16,6-3 6-4,grass,S Groth / C Guccione,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
42,H2H 1-0,Daniel Cox,5.0,6.0,8412799.0,3573567.0,,2.4,Daniel Cox,112.0,4.0,3.0,104.0,40.0,113.0,65.0,44.0,48.0,28.0,16.0,,,,,1.0,223.0,,,2.40,1.56,FQ,7-6(7) 4-6 6-4,grass,Alex Kuznetsov,7.0,3.0,8412799.0,3573568.0,,1.56,Alex Kuznetsov,111.0,10.0,3.0,119.0,47.0,101.0,47.0,34.0,54.0,30.0,16.0,,,,,2.0,223.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
43,H2H 1-0,Amir Weintraub,7.0,5.0,8412800.0,3573557.0,,3.25,Amir Weintraub,114.0,7.0,3.0,118.0,42.0,118.0,70.0,45.0,48.0,27.0,17.0,,,,,1.0,241.0,,,3.25,1.30,FQ,7-6(3) 6-7(5) 6-4,grass,Frank Dancevic,11.0,4.0,8412800.0,3573558.0,,1.3,Frank Dancevic,127.0,12.0,4.0,123.0,51.0,114.0,77.0,60.0,37.0,16.0,17.0,,,,,2.0,241.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
44,H2H 1-1,Matthew Barton,6.0,2.0,8412801.0,3573589.0,,1.54,Matthew Barton,52.0,0.0,0.0,55.0,15.0,66.0,38.0,27.0,28.0,10.0,9.0,,,,,1.0,123.0,,,1.54,2.45,FQ,6-3 6-3,grass,Michal Przysiezny,5.0,5.0,8412801.0,3573590.0,,2.45,Michal Przysiezny,71.0,9.0,3.0,68.0,31.0,50.0,33.0,28.0,17.0,12.0,9.0,,,,,2.0,123.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
45,H2H 1-0,Brydan Klein,4.0,5.0,8412890.0,3573587.0,,2.15,Brydan Klein,65.0,6.0,4.0,70.0,29.0,64.0,40.0,25.0,24.0,11.0,11.0,,,,,1.0,139.0,,,2.15,1.67,FQ,7-6(3) 6-4,grass,Brian Baker,6.0,5.0,8412890.0,3573588.0,,1.67,Brian Baker,74.0,8.0,5.0,69.0,33.0,65.0,41.0,32.0,24.0,9.0,11.0,,,,,2.0,139.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
46,H2H 1-0,Alejandro Falla,0.0,2.0,8412335.0,3573237.0,,1.36,Alejandro Falla,46.0,0.0,0.0,56.0,13.0,52.0,30.0,22.0,22.0,11.0,9.0,,,,,1.0,110.0,,,1.36,3.00,SFQ,6-3 6-4,grass,Daniel Cox,6.0,5.0,8412335.0,3573238.0,,3.0,Daniel Cox,64.0,7.0,2.0,54.0,21.0,51.0,30.0,28.0,21.0,15.0,10.0,,,,,2.0,110.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
47,H2H 3-0,Ernesto Escobedo,4.0,2.0,8412336.0,3573234.0,,1.54,Ernesto Escobedo,99.0,4.0,2.0,99.0,26.0,113.0,72.0,50.0,41.0,23.0,17.0,,,,,2.0,214.0,,,1.54,2.45,SFQ,7-6(3) 6-7(3) 6-4,grass,Alex Kuznetsov,15.0,2.0,8412336.0,3573233.0,,2.45,Alex Kuznetsov,115.0,5.0,3.0,115.0,42.0,97.0,64.0,53.0,33.0,20.0,17.0,,,,,1.0,214.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
48,H2H 1-0,Evan King,6.0,0.0,8412337.0,3573236.0,,1.91,Evan King,80.0,7.0,1.0,87.0,25.0,78.0,52.0,39.0,26.0,16.0,12.0,,,,,2.0,165.0,,,1.91,1.83,SFQ,7-6(5) 7-6(7),grass,Amir Weintraub,2.0,1.0,8412337.0,3573235.0,,1.83,Amir Weintraub,85.0,1.0,1.0,78.0,23.0,86.0,57.0,43.0,29.0,19.0,12.0,,,,,1.0,165.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
49,H2H 1-0,Reilly Opelka,20.0,5.0,8412338.0,3573229.0,,2.8,Reilly Opelka,94.0,3.0,0.0,101.0,31.0,91.0,59.0,44.0,32.0,19.0,15.0,,,,,1.0,197.0,,,2.80,1.42,SFQ,7-6(3) 6-7(4) 6-0,grass,Frank Dancevic,7.0,4.0,8412338.0,3573230.0,,1.42,Frank Dancevic,103.0,6.0,3.0,96.0,33.0,97.0,66.0,51.0,31.0,19.0,15.0,,,,,2.0,197.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
50,H2H 1-0,Adrien Bossel,2.0,5.0,8412339.0,3573232.0,,4.4,Adrien Bossel,70.0,9.0,1.0,82.0,27.0,67.0,37.0,26.0,30.0,17.0,10.0,,,,,2.0,154.0,,,4.40,1.20,SFQ,7-6(1) 6-3,grass,Matthew Barton,13.0,4.0,8412339.0,3573231.0,,1.2,Matthew Barton,84.0,5.0,2.0,72.0,29.0,78.0,48.0,34.0,30.0,21.0,11.0,,,,,1.0,154.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
51,H2H 1-0,Eric Quigley,7.0,1.0,8412340.0,3573255.0,,2.8,Eric Quigley,50.0,2.0,0.0,63.0,18.0,45.0,32.0,25.0,13.0,7.0,9.0,,,,,1.0,109.0,,,2.80,1.42,SFQ,6-4 6-3,grass,Michal Przysiezny,5.0,5.0,8412340.0,3573256.0,,1.42,Michal Przysiezny,59.0,4.0,2.0,46.0,14.0,58.0,37.0,30.0,21.0,15.0,10.0,,,,,2.0,109.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Newport/2016,Newport
