,loser,round,score,winner,start_date,tournament_link,tournament_name
0,P Aldrich / D Visser,RR B,6-2 7-6,G Connell / G Michibata,1990-11-19,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1990,ATP Finals Doubles
