,loser,round,score,winner,start_date,tournament_link,tournament_name
0,S Stewart / F Taygan,F,7-5 6-3,P Fleming / J McEnroe,1983-01-17,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1983,ATP Finals Doubles
1,V Amaya / H Pfister,SF,6-2 6-2,S Stewart / F Taygan,1983-01-17,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1983,ATP Finals Doubles
2,P Slozil / T Smid,SF,6-3 6-4,P Fleming / J McEnroe,1983-01-17,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1983,ATP Finals Doubles
3,T Gullikson / T Gullikson,QF,7-6 7-6,V Amaya / H Pfister,1983-01-17,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1983,ATP Finals Doubles
4,K Curren / S Denton,QF,7-6 7-6,P Slozil / T Smid,1983-01-17,https://matchstat.com/tennis/tournaments/m/ATP%20Finals%20Doubles/1983,ATP Finals Doubles
