,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-1,Pablo Cuevas,5.0,1.0,8414879.0,3575815.0,,1.36,Pablo Cuevas,35.0,2.0,1.0,51.0,14.0,38.0,20.0,13.0,18.0,8.0,8.0,,,,,1.0,90.0,,,1.36,3.15,F,6-1 6-4,Clay,Martin Klizan,1.0,0.0,8414879.0,3575816.0,,3.15,Martin Klizan,55.0,4.0,4.0,39.0,18.0,51.0,37.0,31.0,14.0,6.0,9.0,,,,,2.0,90.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
1,H2H 4-2,Renzo Olivo,1.0,5.0,8413836.0,3575353.0,,5.5,Renzo Olivo,64.0,6.0,0.0,68.0,17.0,71.0,43.0,28.0,28.0,19.0,10.0,,,,,1.0,144.0,,,5.50,1.14,SF,7-5 6-3,Clay,Pablo Cuevas,2.0,3.0,8413836.0,3575354.0,,1.14,Pablo Cuevas,80.0,11.0,2.0,76.0,29.0,65.0,38.0,30.0,27.0,21.0,11.0,,,,,2.0,144.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
2,H2H 1-1,Stephane Robert,0.0,2.0,8413837.0,3575363.0,,2.8,Stephane Robert,51.0,4.0,2.0,57.0,20.0,58.0,32.0,18.0,26.0,13.0,9.0,,,,,1.0,117.0,,,2.80,1.43,SF,6-3 6-4,Clay,Martin Klizan,2.0,1.0,8413837.0,3575364.0,,1.43,Martin Klizan,66.0,12.0,4.0,60.0,29.0,56.0,36.0,26.0,20.0,11.0,10.0,,,,,2.0,117.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
3,H2H 1-0,Philipp Kohlschreiber,0.0,2.0,8413522.0,3574769.0,,1.12,Philipp Kohlschreiber,75.0,10.0,4.0,79.0,35.0,75.0,47.0,28.0,28.0,12.0,13.0,,,,,1.0,156.0,,,1.12,6.75,QF,1-6 6-0 7-5,Clay,Renzo Olivo,2.0,4.0,8413522.0,3574770.0,,6.75,Renzo Olivo,81.0,7.0,6.0,77.0,37.0,75.0,42.0,30.0,33.0,14.0,12.0,,,,,2.0,156.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
4,H2H 2-1,Paul-Henri Mathieu,1.0,0.0,8413523.0,3574846.0,,4.5,Paul-Henri Mathieu,49.0,1.0,0.0,59.0,12.0,59.0,35.0,26.0,24.0,11.0,9.0,,,,,2.0,118.0,,,4.50,1.18,QF,7-6(7) 6-1,Clay,Pablo Cuevas,12.0,2.0,8413523.0,3574845.0,,1.18,Pablo Cuevas,69.0,4.0,2.0,59.0,22.0,57.0,37.0,34.0,20.0,13.0,10.0,,,,,1.0,118.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
5,H2H 2-1,Guillermo Garcia-Lopez,1.0,4.0,8413664.0,3575109.0,,1.5,Guillermo Garcia-Lopez,104.0,9.0,3.0,110.0,41.0,99.0,70.0,47.0,29.0,16.0,15.0,,,,,1.0,213.0,,,1.50,2.50,QF,7-6(4) 4-6 6-3,Clay,Stephane Robert,2.0,4.0,8413664.0,3575110.0,,2.5,Stephane Robert,109.0,9.0,3.0,103.0,40.0,106.0,61.0,42.0,45.0,27.0,16.0,,,,,2.0,213.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
6,H2H 3-1,Daniel Gimeno-Traver,2.0,2.0,8413665.0,3575118.0,,3.0,Daniel Gimeno-Traver,49.0,4.0,2.0,53.0,18.0,58.0,36.0,19.0,22.0,12.0,10.0,,,,,2.0,113.0,,,3.00,1.36,QF,6-4 6-3,Clay,Martin Klizan,0.0,1.0,8413665.0,3575117.0,,1.363,Martin Klizan,64.0,8.0,5.0,60.0,29.0,52.0,34.0,24.0,18.0,11.0,9.0,,,,,1.0,113.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
7,H2H 1-0,Nicolas Kicker,1.0,0.0,8413045.0,3574350.0,,8.0,Nicolas Kicker,67.0,5.0,3.0,74.0,29.0,76.0,53.0,29.0,23.0,9.0,12.0,,,,,2.0,150.0,,,8.00,1.09,R16,4-6 6-1 6-2,Clay,Philipp Kohlschreiber,4.0,2.0,8413045.0,3574349.0,,1.09,Philipp Kohlschreiber,83.0,12.0,6.0,76.0,38.0,72.0,44.0,35.0,28.0,10.0,13.0,,,,,1.0,150.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
8,H2H 1-1,Maximo Gonzalez,1.0,2.0,8413093.0,3574344.0,,1.57,Maximo Gonzalez,63.0,3.0,0.0,78.0,28.0,55.0,34.0,23.0,21.0,12.0,9.0,,,,,2.0,135.0,,,1.57,2.40,R16,6-3 6-4,Clay,Renzo Olivo,4.0,2.0,8413093.0,3574343.0,,2.4,Renzo Olivo,72.0,4.0,2.0,57.0,22.0,76.0,50.0,37.0,26.0,13.0,10.0,,,,,1.0,135.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
9,H2H 3-0,Thiago Monteiro,1.0,3.0,8413046.0,3573898.0,,4.45,Thiago Monteiro,40.0,1.0,0.0,39.0,6.0,66.0,50.0,26.0,16.0,8.0,9.0,,,,,2.0,108.0,,,4.45,1.19,R16,6-2 6-3,Clay,Pablo Cuevas,1.0,0.0,8413046.0,3573897.0,,1.19,Pablo Cuevas,68.0,13.0,4.0,69.0,35.0,39.0,20.0,19.0,19.0,14.0,8.0,,,,,1.0,108.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/m/Hamburg/2016,Hamburg
