,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 23-26,Novak Djokovic,0.0,2.0,5868278.0,133198.0,,7.6,Novak Djokovic,61.0,4.0,2.0,70.0,25.0,66.0,39.0,23.0,27.0,13.0,,,,,,2.0,136.0,,,7.60,1.14,F,7-6(2) 6-2,Rafael Nadal,0.0,1.0,5868278.0,133197.0,,1.137,Rafael Nadal,75.0,5.0,4.0,66.0,30.0,70.0,50.0,34.0,20.0,11.0,,,,,,1.0,136.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
1,H2H 7-3,Fernando Gonzalez,2.0,2.0,5868276.0,133182.0,,13.0,Fernando Gonzalez,41.0,1.0,1.0,46.0,13.0,51.0,31.0,22.0,20.0,6.0,,,,,,2.0,97.0,,,13.00,1.07,SF,6-3 6-3,Rafael Nadal,1.0,0.0,5868276.0,133181.0,,1.067,Rafael Nadal,56.0,7.0,4.0,51.0,23.0,46.0,34.0,27.0,12.0,6.0,,,,,,1.0,97.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
2,H2H 23-22,Roger Federer,6.0,3.0,5868277.0,133146.0,,1.7,Roger Federer,86.0,11.0,3.0,100.0,40.0,81.0,40.0,29.0,41.0,17.0,,,,,,2.0,181.0,,,1.70,2.10,SF,4-6 6-3 6-3,Novak Djokovic,3.0,6.0,5868277.0,133145.0,,2.1,Novak Djokovic,95.0,8.0,5.0,81.0,35.0,100.0,50.0,32.0,50.0,28.0,,,,,,1.0,181.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
3,H2H 16-3,Fernando Verdasco,0.0,5.0,5868272.0,133128.0,,14.0,Fernando Verdasco,51.0,6.0,1.0,60.0,22.0,55.0,36.0,20.0,19.0,9.0,,,,,,2.0,115.0,,,14.00,1.06,QF,6-3 6-3,Rafael Nadal,0.0,0.0,5868272.0,133127.0,,1.061,Rafael Nadal,64.0,6.0,4.0,55.0,26.0,60.0,42.0,27.0,18.0,11.0,,,,,,1.0,115.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
4,H2H 6-0,Juan Monaco,1.0,3.0,5868273.0,133129.0,,3.0,Juan Monaco,89.0,5.0,3.0,92.0,37.0,81.0,61.0,41.0,20.0,11.0,,,,,,1.0,173.0,,,3.00,1.46,QF,2-6 6-3 6-4,Fernando Gonzalez,2.0,6.0,5868273.0,133130.0,,1.455,Fernando Gonzalez,84.0,4.0,3.0,81.0,29.0,92.0,55.0,35.0,37.0,20.0,,,,,,2.0,173.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
5,H2H 11-3,Juan Martin Del Potro,2.0,3.0,5868274.0,133109.0,,3.7,Juan Martin Del Potro,53.0,3.0,1.0,64.0,22.0,55.0,29.0,20.0,26.0,11.0,,,,,,1.0,119.0,,,3.70,1.33,QF,6-3 6-4,Novak Djokovic,4.0,3.0,5868274.0,133110.0,,1.333,Novak Djokovic,66.0,6.0,3.0,55.0,24.0,64.0,41.0,27.0,23.0,15.0,,,,,,2.0,119.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
6,H2H 2-0,Mischa Zverev,4.0,1.0,5868275.0,133111.0,,10.0,Mischa Zverev,60.0,0.0,0.0,55.0,11.0,83.0,54.0,37.0,29.0,12.0,,,,,,1.0,138.0,,,10.00,1.09,QF,7-6(3) 6-2,Roger Federer,2.0,0.0,5868275.0,133112.0,,1.091,Roger Federer,78.0,10.0,2.0,83.0,34.0,55.0,36.0,31.0,19.0,13.0,,,,,,2.0,138.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
7,H2H 6-2,Robin Soderling,3.0,2.0,5868264.0,133106.0,,20.0,Robin Soderling,37.0,5.0,0.0,51.0,18.0,52.0,27.0,11.0,25.0,8.0,,,,,,2.0,103.0,,,20.00,1.01,R16,6-1 6-0,Rafael Nadal,1.0,2.0,5868264.0,133105.0,,1.01,Rafael Nadal,66.0,8.0,6.0,52.0,33.0,51.0,29.0,18.0,22.0,15.0,,,,,,1.0,103.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
8,H2H 8-8,Richard Gasquet,0.0,2.0,5868265.0,133107.0,,3.1,Richard Gasquet,72.0,8.0,2.0,80.0,30.0,72.0,53.0,32.0,19.0,10.0,,,,,,1.0,152.0,,,3.10,1.44,R16,7-5 6-4,Fernando Verdasco,3.0,4.0,5868265.0,133108.0,,1.435,Fernando Verdasco,80.0,8.0,4.0,72.0,30.0,80.0,61.0,40.0,19.0,10.0,,,,,,2.0,152.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
9,H2H 2-1,Marin Cilic,5.0,3.0,5868266.0,133078.0,,2.38,Marin Cilic,51.0,0.0,0.0,49.0,9.0,66.0,36.0,25.0,30.0,17.0,,,,,,2.0,115.0,,,2.38,1.68,R16,6-4 6-4,Juan Monaco,0.0,0.0,5868266.0,133077.0,,1.676,Juan Monaco,64.0,10.0,2.0,66.0,24.0,49.0,39.0,32.0,10.0,8.0,,,,,,1.0,115.0,,,2009-04-27,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/2009,Rome Masters
