,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Alexander Zverev,8.0,6.0,8402355.0,3563621.0,,1.45,Alexander Zverev,83.0,4.0,2.0,98.0,35.0,73.0,49.0,36.0,24.0,12.0,14.0,,,,,1.0,177.0,,,1.45,2.75,F,6-2 5-7 6-3,Grass,Florian Mayer,3.0,0.0,8402355.0,3563622.0,,2.75,Florian Mayer,94.0,6.0,4.0,79.0,31.0,98.0,63.0,44.0,35.0,19.0,15.0,,,,,2.0,177.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
1,H2H 1-1,Roger Federer,7.0,2.0,8401111.0,3563223.0,,1.28,Roger Federer,94.0,7.0,1.0,104.0,27.0,95.0,58.0,46.0,37.0,21.0,16.0,,,,,1.0,201.0,,,1.28,3.75,SF,7-6(4) 5-7 6-3,Grass,Alexander Zverev,8.0,4.0,8401111.0,3563224.0,,3.75,Alexander Zverev,107.0,3.0,1.0,97.0,30.0,100.0,68.0,54.0,32.0,23.0,17.0,,,,,2.0,201.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
2,H2H 1-1,Dominic Thiem,8.0,4.0,8401112.0,3563283.0,,1.2,Dominic Thiem,49.0,1.0,1.0,46.0,10.0,66.0,42.0,26.0,24.0,13.0,9.0,,,,,1.0,116.0,,,1.20,4.33,SF,6-3 6-4,Grass,Florian Mayer,5.0,0.0,8401112.0,3563284.0,,4.333,Florian Mayer,67.0,11.0,3.0,70.0,31.0,46.0,29.0,23.0,17.0,13.0,10.0,,,,,2.0,116.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
3,H2H 5-0,David Goffin,2.0,2.0,8400912.0,3562922.0,,4.5,David Goffin,56.0,3.0,3.0,53.0,18.0,76.0,46.0,26.0,30.0,12.0,10.0,,,,,2.0,131.0,,,4.50,1.18,QF,6-1 7-6(10),Grass,Roger Federer,6.0,2.0,8400912.0,3562921.0,,1.181,Roger Federer,75.0,14.0,6.0,78.0,40.0,51.0,36.0,28.0,15.0,7.0,9.0,,,,,1.0,131.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
4,H2H 1-1,Marcos Baghdatis,2.0,2.0,8400782.0,3562503.0,,2.0,Marcos Baghdatis,64.0,0.0,0.0,72.0,18.0,60.0,38.0,30.0,22.0,16.0,10.0,,,,,1.0,134.0,,,2.00,1.73,QF,7-6(9) 6-3,Grass,Alexander Zverev,11.0,3.0,8400782.0,3562504.0,,1.727,Alexander Zverev,70.0,1.0,1.0,62.0,16.0,69.0,43.0,39.0,26.0,15.0,11.0,,,,,2.0,134.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
5,H2H 1-2,Philipp Kohlschreiber,0.0,0.0,8400913.0,3562953.0,,2.0,Philipp Kohlschreiber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,2.00,1.75,QF,WO,Grass,Dominic Thiem,0.0,0.0,8400913.0,3562954.0,,1.75,Dominic Thiem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
6,H2H 2-4,Andreas Seppi,4.0,1.0,8400694.0,3562469.0,,1.727,Andreas Seppi,58.0,0.0,0.0,62.0,13.0,60.0,40.0,32.0,20.0,13.0,10.0,,,,,1.0,123.0,,,1.73,2.10,QF,7-6(4) 6-3,Grass,Florian Mayer,16.0,0.0,8400694.0,3562470.0,,2.1,Florian Mayer,65.0,5.0,1.0,61.0,16.0,62.0,43.0,37.0,19.0,12.0,11.0,,,,,2.0,123.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
7,H2H 2-0,Malek Jaziri,3.0,3.0,8400586.0,3562444.0,,15.0,Malek Jaziri,52.0,2.0,1.0,58.0,17.0,53.0,25.0,21.0,28.0,14.0,10.0,,,,,2.0,114.0,,,15.00,1.04,R16,6-3 7-5,Grass,Roger Federer,5.0,0.0,8400586.0,3562443.0,,1.04,Roger Federer,62.0,4.0,3.0,56.0,21.0,58.0,39.0,31.0,19.0,10.0,11.0,,,,,1.0,114.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
8,H2H 3-0,Sergiy Stakhovsky,5.0,7.0,8400282.0,3561237.0,,3.35,Sergiy Stakhovsky,78.0,14.0,2.0,95.0,37.0,57.0,41.0,34.0,16.0,7.0,12.0,,,,,1.0,159.0,,,3.35,1.31,R16,4-6 7-5 2-0 Ret.,Grass,David Goffin,6.0,5.0,8400282.0,3561238.0,,1.31,David Goffin,81.0,4.0,3.0,64.0,23.0,90.0,54.0,36.0,36.0,22.0,12.0,,,,,2.0,159.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
9,H2H 4-0,Dustin Brown,6.0,4.0,8400587.0,3561850.0,,2.37,Dustin Brown,69.0,1.0,0.0,68.0,13.0,78.0,46.0,35.0,32.0,21.0,12.0,,,,,2.0,150.0,,,2.37,1.53,R16,7-5 7-6(8),Grass,Marcos Baghdatis,10.0,3.0,8400587.0,3561849.0,,1.53,Marcos Baghdatis,81.0,4.0,1.0,82.0,26.0,65.0,36.0,32.0,29.0,23.0,12.0,,,,,1.0,150.0,,,2016-06-13,https://matchstat.com/tennis/tournaments/m/Halle/2016,Halle
