,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
116,,T Kempers / P Nyborg,R16,6-7 7-6 7-6,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,C Haggard / R Koenig,hard
117,,F Roig / J Sanchez,R16,6-3 7-6,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,M Damm / C Suk,hard
118,,T Johansson / P Korda,R16,6-1 6-2,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,A O'Brien / J Palmer,hard
119,,A Kitinov / J Tarango,R16,6-2 5-7 7-5,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,P Norval / K Ullyett,hard
120,,T Henman / A Richardson,R16,6-4 7-6,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Y Kafelnikov / D Vacek,hard
121,,M Barnard / A Olhovskiy,R16,3-6 6-3 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,K Alami / H Arazi,hard
122,,M Oosting / P Vizner,R16,6-4 6-2,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,O Delaitre / F Santoro,hard
123,H2H 1-1,George Bastl,FQ,6-3 6-2,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Christophe Van Garsse,hard
124,H2H 2-0,Razvan Sabau,FQ,6-0 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Kenneth Carlsen,hard
125,H2H 2-2,Laurence Tieleman,FQ,6-7 6-3 6-2,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Rainer Schuettler,hard
126,H2H 2-2,Andrey Cherkasov,FQ,6-3 3-6 6-3,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Stephane Huet,hard
127,H2H 1-0,Michael Sell,SFQ,6-2 7-5,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Christophe Van Garsse,hard
128,H2H 3-3,Lars Burgsmuller,SFQ,6-4 6-2,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,George Bastl,hard
129,H2H 1-0,Lars Jonsson,SFQ,6-2 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Kenneth Carlsen,hard
130,H2H 1-1,Fredrik Jonsson,SFQ,7-6 4-6 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Razvan Sabau,hard
131,H2H 1-0,Karsten Braasch,SFQ,6-1 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Laurence Tieleman,hard
132,H2H 1-0,Lionel Roux,SFQ,6-1 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Rainer Schuettler,hard
133,H2H 2-2,Jacobo Diaz-Ruiz,SFQ,6-3 2-6 6-3,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Andrey Cherkasov,hard
134,H2H 1-0,Jared Palmer,SFQ,1-6 6-3 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Stephane Huet,hard
135,H2H 1-0,Martin Damm,QFQ,7-5 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Christophe Van Garsse,hard
136,H2H 2-0,Alex O'Brien,QFQ,6-3 6-3,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Michael Sell,hard
137,H2H 5-3,Cristiano Caratti,QFQ,7-5 4-6 7-5,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,George Bastl,hard
138,H2H 2-0,Olivier Delaitre,QFQ,6-2 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Lars Burgsmuller,hard
139,H2H 1-0,Patrik Fredriksson,QFQ,6-3 3-6 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Kenneth Carlsen,hard
140,H2H 1-0,Mohammed-Abdullah Shaheen,QFQ,6-1 6-0,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Lars Jonsson,hard
141,H2H 1-0,Jan Apell,QFQ,6-3 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Fredrik Jonsson,hard
142,H2H 2-0,Renzo Furlan,QFQ,7-6 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Razvan Sabau,hard
143,H2H 1-0,Mohammed-Jassim Al Kuwari,QFQ,6-0 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Laurence Tieleman,hard
144,H2H 1-0,Max Mirnyi,QFQ,7-5 4-6 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Karsten Braasch,hard
145,H2H 2-0,David Di Lucia,QFQ,6-4 6-3,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Lionel Roux,hard
146,H2H 1-0,Sultan Khalfan Al Alawi,QFQ,6-4 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Rainer Schuettler,hard
147,H2H 1-1,Johan Van Herck,QFQ,6-2 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Andrey Cherkasov,hard
148,H2H 1-0,Andrei Stoliarov,QFQ,6-2 6-0,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Jacobo Diaz-Ruiz,hard
149,H2H 1-0,Nasser-Ghanim Al Khulaifi,QFQ,6-2 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Jared Palmer,hard
150,H2H 1-1,Orlin Stanoytchev,QFQ,4-6 6-3 6-1,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,Stephane Huet,hard
151,,D Di Lucia / M Sell,FQ,6-1 3-6 6-4,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,B Coupe / M Merklein,hard
152,,S Al Alawi / N Al Khulaifi,SFQ,6-1 6-0,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,B Coupe / M Merklein,hard
153,,S Groen / G Ivanisevic,SFQ,6-4 4-6 6-3,1999-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1999,Doha,D Di Lucia / M Sell,hard
154,H2H 1-4,Tommy Haas,F,6-4 6-4,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Sjeng Schalken,hard
155,H2H 1-1,Brett Steven,SF,6-4 6-4,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Sjeng Schalken,hard
156,H2H 2-2,Felix Mantilla,SF,4-6 6-3 6-3,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Tommy Haas,hard
157,H2H 3-2,Andrei Pavel,QF,6-3 6-2,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Sjeng Schalken,hard
158,H2H 1-0,Mariano Zabaleta,QF,6-0 6-4,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Brett Steven,hard
159,H2H 2-0,Guillaume Raoux,QF,7-6 7-6,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Tommy Haas,hard
160,H2H 4-2,Dominik Hrbaty,QF,2-6 7-5 6-3,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Felix Mantilla,hard
161,H2H 3-2,Fernando Vicente,R16,6-3 6-4,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Andrei Pavel,hard
162,H2H 3-2,Daniel Vacek,R16,6-4 6-4,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Sjeng Schalken,hard
163,H2H 1-0,Marat Safin,R16,7-5 6-2,1999-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1999,Auckland,Brett Steven,hard
