,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
0,H2H 2-1,Tim Wilkison,F,6-7 6-3 3-6 7-6 6-0,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Bill Scanlon,hard
1,H2H 1-0,Onny Parun,SF,6-4 7-6,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Bill Scanlon,hard
2,H2H 1-0,Billy Martin,SF,6-1 7-5,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Tim Wilkison,hard
3,H2H 3-0,Chris Mayotte,QF,7-6 6-1,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Bill Scanlon,hard
4,H2H 2-0,Russell Simpson,QF,6-4 6-7 10-8,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Onny Parun,hard
5,H2H 2-0,Ferdi Taygan,QF,3-6 6-4 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Tim Wilkison,hard
6,H2H 1-0,Ron Hightower,QF,3-6 7-6 7-5,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Billy Martin,hard
7,H2H 1-1,Mike Estep,R16,6-0 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Bill Scanlon,hard
8,H2H 1-0,Crealy,R16,6-3 7-6,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Chris Mayotte,hard
9,H2H 1-1,Jay Lapidus,R16,5-7 7-6 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Russell Simpson,hard
10,H2H 2-0,Tony Graham,R16,6-4 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Onny Parun,hard
11,H2H 4-0,Larry Stefanki,R16,7-5 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Tim Wilkison,hard
12,H2H 1-0,Mark Lewis,R16,6-0 6-2,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Ferdi Taygan,hard
13,H2H 1-0,William Maze,R16,7-5 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Billy Martin,hard
14,H2H 1-0,Jeff Simpson,R16,6-4 2-6 9-7,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Ron Hightower,hard
15,H2H 3-0,Steve Docherty,R32,5-7 6-3 7-5,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Bill Scanlon,hard
16,H2H 2-0,Glenn Petrovic,R32,6-2 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Mike Estep,hard
17,H2H 1-0,Cary Stansbury,R32,6-4 7-6,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Crealy,hard
18,H2H 2-0,Lloyd Bourne,R32,7-5 6-1,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Chris Mayotte,hard
19,H2H 1-0,David Siegler,R32,6-4 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Russell Simpson,hard
20,H2H 1-0,David Carter,R32,4-6 6-2 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Jay Lapidus,hard
21,H2H 1-0,Bruce Derlin,R32,6-1 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Tony Graham,hard
22,H2H 1-0,Greg Whitecross,R32,6-2 3-6 6-2,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Onny Parun,hard
23,H2H 1-0,Scott McCain,R32,2-6 6-1 6-2,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Tim Wilkison,hard
24,H2H 1-0,Tom Cain,R32,6-2 4-0 Retired,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Larry Stefanki,hard
25,H2H 1-0,Ernie Ewert,R32,6-2 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Mark Lewis,hard
26,H2H 1-0,Peter Campbell,R32,6-2 6-2,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Ferdi Taygan,hard
27,H2H 1-0,Alvin Gardiner,R32,6-4 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Billy Martin,hard
28,H2H 1-0,Bill Gilmour,R32,6-4 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,William Maze,hard
29,H2H 1-0,David Mustard,R32,6-3 6-1,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Ron Hightower,hard
30,H2H 1-1,Rod Frawley,R32,6-3 6-4,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,Jeff Simpson,hard
31,,T Graham / B Scanlon,F,7-5 6-1,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,F Taygan / T Wilkison,hard
32,,R Hightower / G Petrovic,SF,6-3 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,T Graham / B Scanlon,hard
33,,J Dunphy / K Evernden,SF,6-4 6-2,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,F Taygan / T Wilkison,hard
34,,C Crealy / O Parun,QF,6-4 3-6 6-3,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,T Graham / B Scanlon,hard
35,,W Maze / L Stefanki,QF,6-4 7-6,1981-01-05,https://matchstat.com/tennis/tournaments/m/Auckland/1981,Auckland,R Hightower / G Petrovic,hard
