,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
36,H2H 1-0,Jenny Byrne,R64,6-1 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Jana Nejedly
37,H2H 1-0,Hiroko Mochizuki,R64,6-3 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Nicole Bradtke
38,H2H 1-0,Yvette Basting,R64,1-6 6-3 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Marzia Grossi
39,H2H 1-1,Laurence Courtois,R64,6-2 7-6,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Maria Strandlund
40,H2H 1-0,Maaike Koutstaal,R64,6-1 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Stephanie Rottier
41,H2H 1-0,Mimma Chernovita,R64,4-6 6-3 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Kristina Brandi
42,H2H 3-2,Laura Golarsa,R64,4-6 7-6 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Tamarine Tanasugarn
43,H2H 1-0,Reka Vidats,R64,6-4 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Rika Hiraki
44,H2H 1-0,Ludmila Richterova,R64,6-2 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Dominique Van Roost
45,H2H 1-0,Natalia Soetrisno,R64,6-1 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Sung-Hee Park
46,H2H 1-0,Petra Begerow,R64,6-3 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Mercedes Paz
47,H2H 1-2,Nancy Feber,R64,6-0 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Anne Miller
48,H2H 1-0,Dianne  Van Rensburg,R64,6-1 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Tina Krizan
49,H2H 1-0,Yuka Yoshida,R64,1-6 6-4 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Petra Kamstra
50,H2H 1-1,Misumi Miyauchi,R64,6-1 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Claudia Porwik
51,H2H 1-0,Tessa Price,R64,7-5 5-7 2-1 Retired,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Noelle Van Lottum
52,H2H 1-0,Elena Tatarkova,R64,6-4 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Ei Iida
53,H2H 1-0,Kim De Weille,R64,6-2 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Romana Tedjakusuma
54,H2H 1-0,Laxmi Poruri,R64,6-4 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Catalina Cristea
55,,L Courtois / N Feber,F,6-2 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Porwik / I Spirlea
56,,Y Basuki / N Smith,SF,WO,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,L Courtois / N Feber
57,,M Lindstrom / M Strandlund,SF,6-3 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Porwik / I Spirlea
58,,C Cristea / P Kamstra,QF,6-4 7-5,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Y Basuki / N Smith
59,,R Tedjakusuma / H Nagano,QF,6-4 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,L Courtois / N Feber
60,,M Koutstaal / D Van Roost,QF,6-1 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,M Lindstrom / M Strandlund
61,,R Hiraki / F Labat,QF,7-5 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Porwik / I Spirlea
62,,R Jensen / R Jensen,R16,6-1 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Y Basuki / N Smith
63,,M Miyauchi / L Varmuzova,R16,6-1 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Cristea / P Kamstra
64,,J Lee / L Poruri,R16,6-2 3-6 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,R Tedjakusuma / H Nagano
65,,T Krizan / E Tatarkova,R16,7-6 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,L Courtois / N Feber
66,,I Moerid / T Tanasugarn,R16,7-6 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,M Koutstaal / D Van Roost
67,,S Wang / Y Yoshida,R16,6-4 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,M Lindstrom / M Strandlund
68,,S Hack / C Schneider,R16,6-0 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,R Hiraki / F Labat
69,,L Golarsa / M Paz,R16,6-4 3-6 7-6,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Porwik / I Spirlea
70,,A Olivier / N Soetrisno,R32,6-1 7-6,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,R Jensen / R Jensen
71,,A Kerek / M Zivec-Skulj,R32,3-6 6-4 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,M Miyauchi / L Varmuzova
72,,K Kschwendt / N Van Lottum,R32,6-1 7-6,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Cristea / P Kamstra
73,,Y Basting / L Richterova,R32,5-7 6-2 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,R Tedjakusuma / H Nagano
74,,A Limanto / D Wijayanthi,R32,6-1 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,T Krizan / E Tatarkova
75,,M Chernovita / E Sulistyowati,R32,6-3 7-6,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,L Courtois / N Feber
76,,I Kim / S Park,R32,WO,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,I Moerid / T Tanasugarn
77,,C Bakkum / E Iida,R32,6-1 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,M Koutstaal / D Van Roost
78,,K Brandi / A Miller,R32,6-3 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,S Wang / Y Yoshida
79,,O Lugina / E Pampoulova,R32,7-6 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,R Hiraki / F Labat
80,,A Wunderlich / J Steven,R32,4-6 6-3 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,S Hack / C Schneider
81,,H Mochizuki / Y Tanaka,R32,6-4 6-7 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,C Porwik / I Spirlea
82,H2H 1-0,Rebecca Jensen,FQ,6-1 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Maaike Koutstaal
83,H2H 1-0,Benjamas Sangaram,FQ,6-4 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Elena Tatarkova
84,H2H 1-0,Angelique Olivier,FQ,7-5 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Tamarine Tanasugarn
85,H2H 1-0,Maria Lindstrom,FQ,6-4 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Il-Soon Kim
86,H2H 1-0,Daphne Van De Zande,FQ,7-5 7-5,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Olga Lugina
87,H2H 1-0,Kristina Brandi,FQ,7-5 7-5,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Anne Miller
88,H2H 1-0,Yuka Tanaka,FQ,6-4 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Reka Vidats
89,H2H 2-0,Ei Iida,FQ,3-6 7-5 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Hiroko Mochizuki
90,H2H 1-0,Syna Schreiber,SFQ,2-6 6-3 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Maaike Koutstaal
91,H2H 1-0,Asri-Nursanti Ebo,SFQ,6-2 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Rebecca Jensen
92,H2H 1-0,Tanya Soemarno,SFQ,6-1 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Benjamas Sangaram
93,H2H 1-0,Rachel-Ann Jensen,SFQ,2-6 7-6 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Elena Tatarkova
94,H2H 1-0,Wukirasih Sawondari,SFQ,7-6 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Tamarine Tanasugarn
95,H2H 1-0,Maria-Veronica Widyadharma,SFQ,7-5 7-6,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Angelique Olivier
96,H2H 1-0,Marieke Gunawan,SFQ,6-1 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Maria Lindstrom
97,H2H 1-0,Yoke Virliana,SFQ,6-1 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Il-Soon Kim
98,H2H 2-0,Angela Kerek,SFQ,7-5 6-2,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Daphne Van De Zande
99,H2H 1-0,Carin Bakkum,SFQ,2-6 6-1 6-1,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Olga Lugina
100,H2H 1-0,Vinca Rampen,SFQ,6-0 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Kristina Brandi
101,H2H 1-0,Caroline Schneider,SFQ,6-3 6-7 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Anne Miller
102,H2H 1-0,Janet Lee,SFQ,7-5 6-4,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Reka Vidats
103,H2H 1-0,Agustine Limanto,SFQ,6-2 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Yuka Tanaka
104,H2H 1-0,Andrea Vopat,SFQ,6-0 6-0,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Hiroko Mochizuki
105,H2H 2-0,Rennae Stubbs,SFQ,7-6 6-3,1995-01-02,hard,https://matchstat.com/tennis/tournaments/w/Jakarta/1995,Jakarta,Ei Iida
106,H2H 7-3,Lindsay Davenport,F,6-3 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Gabriela Sabatini
107,H2H 5-3,Kimiko Date-Krumm,SF,6-4 4-1 Retired,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Lindsay Davenport
108,H2H 13-10,Mary Joe Fernandez,SF,6-1 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Gabriela Sabatini
109,H2H 2-0,Ludmila Richterova,QF,6-1 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Lindsay Davenport
110,H2H 4-1,Miriam Oremans,QF,4-6 6-2 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Kimiko Date-Krumm
111,H2H 2-0,Nicole Bradtke,QF,6-2 4-6 7-5,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Mary Joe Fernandez
112,H2H 5-0,Patty Fendick,QF,1-6 6-3 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Gabriela Sabatini
113,H2H 14-11,Martina Hingis,R16,6-1 3-6 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Lindsay Davenport
114,H2H 2-1,Barbara Rittner,R16,6-3 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Ludmila Richterova
115,H2H 3-2,Mana Endo,R16,6-4 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Kimiko Date-Krumm
116,H2H 2-0,Amy Frazier,R16,6-4 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Miriam Oremans
117,H2H 2-1,Brenda Schultz-McCarthy,R16,6-0 7-6,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Nicole Bradtke
118,H2H 2-0,Shaun Stafford,R16,6-3 6-2,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Mary Joe Fernandez
119,H2H 3-0,Angelica Gavaldon,R16,6-2 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Patty Fendick
120,H2H 2-0,Naoko Sawamatsu,R16,6-2 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Gabriela Sabatini
121,H2H 2-0,Meredith McGrath,R32,3-6 6-2 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Martina Hingis
122,H2H 2-1,Natalia Medvedeva,R32,7-5 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Barbara Rittner
123,H2H 2-2,Petra Begerow,R32,1-2 Retired,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Ludmila Richterova
124,H2H 4-1,Kristine Kunce,R32,6-1 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Mana Endo
125,H2H 2-1,Pam Shriver,R32,6-3 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Miriam Oremans
126,H2H 3-2,Sabine Appelmans,R32,6-1 7-5,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Amy Frazier
127,H2H 2-2,Ann Wunderlich,R32,6-7 6-2 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Brenda Schultz-McCarthy
128,H2H 1-1,Marianne Werdel-Witmeyer,R32,6-2 6-7 7-6,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Nicole Bradtke
129,H2H 1-0,Clare Wood,R32,7-5 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Shaun Stafford
130,H2H 1-0,Amanda Coetzer,R32,5-7 6-2 7-5,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Angelica Gavaldon
131,H2H 1-0,Florencia Labat,R32,6-3 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Patty Fendick
132,H2H 2-0,Debbie Graham,R32,7-6 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Naoko Sawamatsu
133,,P Fendick / M Fernandez,F,7-5 2-6 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,L Davenport / J Novotna
134,,L Golarsa / E Maniokova,SF,3-6 7-5 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,L Davenport / J Novotna
135,,A Huber / N Medvedeva,SF,WO,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,P Fendick / M Fernandez
136,,O Lugina / E Pampoulova,QF,7-6 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,L Davenport / J Novotna
137,,C Barclay / J Byrne,QF,6-4 4-6 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,L Golarsa / E Maniokova
138,,J Hetherington / C Vis,QF,6-3 6-2,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,P Fendick / M Fernandez
139,,N Bradtke / K Kunce,QF,6-0 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,A Huber / N Medvedeva
140,,G Sabatini / B Schultz-McCarthy,R16,6-4 7-5,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,L Davenport / J Novotna
141,,D Graham / S Stafford,R16,6-1 7-6,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,O Lugina / E Pampoulova
142,,B Rittner / M Werdel-witmeyer,R16,7-6 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,L Golarsa / E Maniokova
143,,A Coetzer / P Tarabini,R16,1-6 6-3 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,C Barclay / J Byrne
144,,T Musgrave / J Taylor,R16,6-4 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,J Hetherington / C Vis
145,,S Peters / K Sharpe,R16,6-3 6-2,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,P Fendick / M Fernandez
146,,S Appelmans / M Oremans,R16,6-1 6-2,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,A Huber / N Medvedeva
147,,M McGrath / R Stubbs,R16,6-4 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,N Bradtke / K Kunce
148,H2H 2-0,Kirrily Sharpe,FQ,6-2 7-6,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Debbie Graham
149,H2H 1-0,Rennae Stubbs,FQ,7-6 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Angelica Gavaldon
150,H2H 1-0,Shannon Peters,FQ,6-2 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Clare Wood
151,H2H 2-2,Ludmila Richterova,FQ,2-6 6-2 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Petra Begerow
152,H2H 1-1,Mercedes Paz,SFQ,6-4 6-2,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Debbie Graham
153,H2H 1-0,Sandra Dopfer,SFQ,7-6 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Kirrily Sharpe
154,H2H 2-1,Sandrine Testud,SFQ,6-4 6-0,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Angelica Gavaldon
155,H2H 1-0,Alix Creek,SFQ,6-4 4-6 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Rennae Stubbs
156,H2H 1-0,Laura Golarsa,SFQ,6-4 3-6 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Shannon Peters
157,H2H 1-0,Anca Barna,SFQ,3-6 6-4 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Clare Wood
158,H2H 1-0,Trudi Musgrave,SFQ,6-4 6-3,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Petra Begerow
159,H2H 1-1,Rita Grande,SFQ,6-1 6-4,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Ludmila Richterova
160,H2H 1-0,Adriana Barna,QFQ,6-3 6-1,1995-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1995,Sydney,Debbie Graham
