,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
402,,I Kloss / H Ludloff,QF,7-6 7-5,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,A Henricksson / N Yeargin
403,,S Mascarin / L Romanov,QF,6-1 6-3,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,B Mould / E Smylie
404,,M Harper / M Mesker,QF,7-5 7-6,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,C Monteiro / Y Vermaak
405,,P Medrado / K Steinmetz,QF,5-7 7-6 6-4,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,G Fernandez / T Holladay
406,,J Reinbold / B Norton,R16,6-7 7-5 6-2,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,I Kloss / H Ludloff
407,,P Barg-mager / C Vanier,R16,6-1 6-0,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,A Henricksson / N Yeargin
408,,L Allen / J Russell,R16,6-2 6-3,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,S Mascarin / L Romanov
409,,J Klitch / C Suire,R16,6-4 6-4,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,B Mould / E Smylie
410,,E Inoue / R Uys,R16,6-4 6-2,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,M Harper / M Mesker
411,,K Copeland / T Mochizuki,R16,6-1 6-4,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,C Monteiro / Y Vermaak
412,,A Minter / E Minter,R16,7-6 6-2,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,G Fernandez / T Holladay
413,,L Antonoplis / B Jordan,R16,6-1 1-6 7-6,1984-01-30,hard,https://matchstat.com/tennis/tournaments/w/Indianapolis/1984,Indianapolis,P Medrado / K Steinmetz
414,H2H 4-4,Barbara Potter,F,7-6 2-6 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Pam Shriver
415,H2H 10-11,Wendy Turnbull,SF,6-4 7-6,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Pam Shriver
416,H2H 1-6,Helena Sukova,SF,7-6 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Barbara Potter
417,H2H 3-0,Bonnie Gadusek,QF,6-3 7-5,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Pam Shriver
418,H2H 2-0,Carling Bassett-Seguso,QF,6-3 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Wendy Turnbull
419,H2H 4-0,Kathy Rinaldi,QF,6-3 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Barbara Potter
420,H2H 2-1,Marcella Mesker,QF,4-6 6-4 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Helena Sukova
421,H2H 8-0,Eva Pfaff,R16,7-6 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Pam Shriver
422,H2H 3-1,Lisa Bonder-Kreiss,R16,6-2 6-1,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Bonnie Gadusek
423,H2H 2-0,Kim Sands,R16,6-2 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Wendy Turnbull
424,H2H 4-1,Terry Phelps,R16,6-2 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Carling Bassett-Seguso
425,H2H 4-3,Michelle Torres,R16,3-6 6-3 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Kathy Rinaldi
426,H2H 2-8,Tracy Austin,R16,6-1 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Barbara Potter
427,H2H 3-2,Wendy Prausa,R16,6-7 6-2 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Helena Sukova
428,H2H 1-0,Andrea Temesvari,R16,3-6 6-2 7-6,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Marcella Mesker
429,H2H 3-2,Virginia Ruzici,R32,6-3 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Pam Shriver
430,H2H 2-2,Catherine Tanvier,R32,6-4 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Eva Pfaff
431,H2H 2-1,Catrin Jexell,R32,6-3 6-1,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Lisa Bonder-Kreiss
432,H2H 3-0,Mary-Lou Daniels,R32,6-1 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Bonnie Gadusek
433,H2H 2-1,Manuela Maleeva-Fragniere,R32,6-2 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Wendy Turnbull
434,H2H 1-1,Anne White,R32,6-3 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Kim Sands
435,H2H 1-0,Marie-Christine Calleja,R32,4-6 6-2 7-5,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Terry Phelps
436,H2H 1-0,Andrea Leand,R32,7-5 4-6 6-0,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Carling Bassett-Seguso
437,H2H 4-2,Stephanie Rehe,R32,3-6 6-3 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Kathy Rinaldi
438,H2H 2-3,Susan Mascarin,R32,6-3 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Michelle Torres
439,H2H 7-4,Rosalyn Nideffer,R32,6-2 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Barbara Potter
440,H2H 6-0,Yvonne Vermaak,R32,6-4 7-5,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Tracy Austin
441,H2H 5-2,Pascale Paradis-Mangon,R32,7-5 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Helena Sukova
442,H2H 1-3,Mareen Harper,R32,6-4 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Wendy Prausa
443,H2H 1-1,Mima Jausovec,R32,7-6 2-6 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Marcella Mesker
444,H2H 5-0,Beth Herr,R32,6-4 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,Andrea Temesvari
445,,B Potter / P Shriver,F,5-7 6-3 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B King / S Walsh-pete
446,,A Hobbs / W Turnbull,SF,6-4 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B King / S Walsh-pete
447,,R Nideffer / C Reynolds,SF,7-5 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B Potter / P Shriver
448,,A Leand / M Daniels,QF,6-0 7-5,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B King / S Walsh-pete
449,,C Bassett-Seguso / L Bonder-Kreiss,QF,6-4 6-1,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,A Hobbs / W Turnbull
450,,L Allen / A White,QF,6-4 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B Potter / P Shriver
451,,C Benjamin / B Herr,QF,7-6 6-3,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,R Nideffer / C Reynolds
452,,C Tanvier / A Temesvari,R16,6-3 7-6,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B King / S Walsh-pete
453,,M Jausovec / M Maleeva-Fragniere,R16,6-1 6-2,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,A Leand / M Daniels
454,,M Mesker / B Mould,R16,4-6 6-1 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,A Hobbs / W Turnbull
455,,R Casals / I Kloss,R16,6-3 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,C Bassett-Seguso / L Bonder-Kreiss
456,,A Kiyomura / E Pfaff,R16,7-6 6-7 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,L Allen / A White
457,,C Monteiro / Y Vermaak,R16,6-4 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,B Potter / P Shriver
458,,L Antonoplis / B Jordan,R16,6-3 6-4,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,C Benjamin / B Herr
459,,B Gadusek / W Prausa,R16,7-5 6-1,1984-02-06,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1984,Chicago,R Nideffer / C Reynolds
460,H2H 37-22,Chris Evert,F,6-2 7-6,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Martina Navratilova
461,H2H 3-0,Marcella Mesker,SF,6-1 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Martina Navratilova
462,H2H 17-2,Manuela Maleeva-Fragniere,SF,6-4 6-0,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Chris Evert
463,H2H 4-0,Pam Casale-Telford,QF,6-3 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Martina Navratilova
464,H2H 3-1,Jo Durie,QF,2-6 6-3 6-4,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Marcella Mesker
465,H2H 3-4,Bonnie Gadusek,QF,6-0 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Manuela Maleeva-Fragniere
466,H2H 15-1,Sylvia Hanika,QF,6-2 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Chris Evert
467,H2H 14-1,Virginia Wade,R16,6-0 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Martina Navratilova
468,H2H 1-2,Tracy Austin,R16,7-5 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Pam Casale-Telford
469,H2H 1-1,Mary-Lou Daniels,R16,6-2 6-1,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Jo Durie
470,H2H 3-2,Joanne Russell,R16,6-2 6-7 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Marcella Mesker
471,H2H 3-1,Lisa Bonder-Kreiss,R16,3-6 6-2 6-1,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Bonnie Gadusek
472,H2H 2-0,Andrea Leand,R16,7-5 2-6 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Manuela Maleeva-Fragniere
473,H2H 5-0,Rosalyn Nideffer,R16,6-4 1-6 7-6,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Sylvia Hanika
474,H2H 8-0,Carling Bassett-Seguso,R16,2-6 6-2 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Chris Evert
475,H2H 2-0,Nancy Yeargin,R32,6-3 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Martina Navratilova
476,H2H 1-0,Marie-Christine Calleja,R32,6-4 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Virginia Wade
477,H2H 3-0,Eva Pfaff,R32,6-2 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Pam Casale-Telford
478,H2H 3-0,Terry Holladay,R32,6-2 6-1,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Tracy Austin
479,H2H 1-1,Grace Kim,R32,6-2 5-7 6-0,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Jo Durie
480,H2H 2-1,Virginia Ruzici,R32,6-4 3-6 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Mary-Lou Daniels
481,H2H 1-2,Helena Sukova,R32,6-3 6-4,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Marcella Mesker
482,H2H 1-0,Claudia Monteiro,R32,6-3 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Joanne Russell
483,H2H 2-1,Kimberly Shaefer,R32,6-0 3-2 Retired,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Bonnie Gadusek
484,H2H 1-0,Sherry Acker,R32,6-3 6-4,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Lisa Bonder-Kreiss
485,H2H 1-1,Barbara Potter,R32,6-3 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Andrea Leand
486,H2H 3-2,Andrea Temesvari,R32,6-1 6-0,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Manuela Maleeva-Fragniere
487,H2H 2-0,Beth Herr,R32,6-4 3-6 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Sylvia Hanika
488,H2H 3-0,Raffaella Reggi-Concato,R32,6-1 6-0,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Rosalyn Nideffer
489,H2H 1-0,Ginny Purdy,R32,6-1 6-0,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Carling Bassett-Seguso
490,H2H 1-0,Beverly Mould,R32,6-2 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,Chris Evert
491,,J Durie / A Kiyomura,F,6-4 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,M Navratilova / P Shriver
492,,R Casals / J Russell,SF,6-1 6-1,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,M Navratilova / P Shriver
493,,B King / S Walsh-pete,SF,WO,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,J Durie / A Kiyomura
494,,L Antonoplis / A Temesvari,QF,6-0 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,M Navratilova / P Shriver
495,,C Monteiro / Y Vermaak,QF,4-6 6-4 6-0,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,R Casals / J Russell
496,,S Acker / M Mesker,QF,7-5 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,J Durie / A Kiyomura
497,,B Gadusek / W Prausa,QF,6-3 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,B King / S Walsh-pete
498,,K Jordan / E Pfaff,R16,6-4 7-5,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,M Navratilova / P Shriver
499,,P Casale-Telford / M Daniels,R16,7-5 4-6 7-6,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,L Antonoplis / A Temesvari
500,,R Nideffer / C Reynolds,R16,6-2 2-6 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,C Monteiro / Y Vermaak
501,,B Herr / A Jaeger,R16,6-4 4-6 6-2,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,R Casals / J Russell
502,,L Allen / P Smith,R16,7-6 6-4,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,S Acker / M Mesker
503,,B Mould / E Smylie,R16,6-3 7-5,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,J Durie / A Kiyomura
504,,M Maleeva-Fragniere / H Sukova,R16,6-1 2-6 6-3,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,B Gadusek / W Prausa
505,,T Holladay / V Wade,R16,6-2 6-1,1984-02-20,carpet,https://matchstat.com/tennis/tournaments/w/U.S.%20Indoors/1984,U.S. Indoors,B King / S Walsh-pete
506,H2H 37-22,Chris Evert,F,6-3 7-5 6-1,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Martina Navratilova
507,H2H 39-3,Pam Shriver,SF,7-6 6-4,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Martina Navratilova
508,H2H 8-0,Barbara Potter,SF,6-4 6-1,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Chris Evert
509,H2H 6-0,Carling Bassett-Seguso,QF,6-3 6-0,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Martina Navratilova
510,H2H 2-7,Hana Mandlikova,QF,6-3 7-6,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Pam Shriver
511,H2H 5-0,Kathy Horvath,QF,6-2 6-1,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Barbara Potter
512,H2H 17-2,Helena Sukova,QF,6-1 6-2,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Chris Evert
513,H2H 12-0,Virginia Ruzici,R16,6-3 6-1,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Martina Navratilova
514,H2H 1-3,Zina Garrison-Jackson,R16,6-4 6-4,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Carling Bassett-Seguso
515,H2H 10-11,Wendy Turnbull,R16,6-4 6-4,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Pam Shriver
516,H2H 10-5,Sylvia Hanika,R16,4-6 6-2 6-3,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Hana Mandlikova
517,H2H 3-1,Andrea Temesvari,R16,6-3 6-7 2-1 Retired,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Barbara Potter
518,H2H 2-2,Andrea Jaeger,R16,6-2 7-6,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Kathy Horvath
519,H2H 11-3,Jo Durie,R16,7-6 7-6,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Helena Sukova
520,H2H 12-3,Kathy Jordan,R16,7-5 4-6 6-3,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,Chris Evert
521,,J Durie / A Kiyomura,F,6-3 6-1,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,M Navratilova / P Shriver
522,,R Nideffer / C Reynolds,SF,6-4 6-2,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,M Navratilova / P Shriver
523,,B King / S Walsh-pete,SF,6-3 7-5,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,J Durie / A Kiyomura
524,,L Antonoplis / B Jordan,QF,6-3 6-0,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,M Navratilova / P Shriver
525,,C O'neil / P Whytcross,QF,6-2 7-6,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,R Nideffer / C Reynolds
526,,K Jordan / A Smith,QF,7-5 6-3,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,J Durie / A Kiyomura
527,,R Casals / W Turnbull,QF,7-6 4-6 6-3,1984-02-27,carpet,https://matchstat.com/tennis/tournaments/w/WTA%20Championships/1984,WTA Championships,B King / S Walsh-pete
528,,B Jordan / E Smylie,F,6-3 6-7 6-3,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,A Kiyomura / P Shriver
529,,B King / S Walsh-pete,SF,6-0 3-6 7-6,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,B Jordan / E Smylie
530,,A Hobbs / W Turnbull,SF,6-4 6-4,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,A Kiyomura / P Shriver
531,,G Fernandez / B Herr,QF,6-0 2-6 6-3,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,B King / S Walsh-pete
532,,B Gadusek / W Prausa,QF,6-2 6-4,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,B Jordan / E Smylie
533,,A Moulton / P Smith,QF,6-3 6-2,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,A Kiyomura / P Shriver
534,,A Leand / M Daniels,QF,2-6 6-1 6-3,1984-03-05,,https://matchstat.com/tennis/tournaments/w/Tokyo%20Women%27s%20Doubles/1984,Tokyo Women's Doubles,A Hobbs / W Turnbull
535,H2H 12-0,Bonnie Gadusek,F,6-0 6-1,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Chris Evert
536,H2H 8-0,Carling Bassett-Seguso,SF,6-3 6-3,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Chris Evert
537,H2H 1-1,Zina Garrison-Jackson,SF,6-3 5-7 7-5,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Bonnie Gadusek
538,H2H 17-2,Manuela Maleeva-Fragniere,QF,3-6 6-3 6-0,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Chris Evert
539,H2H 4-1,Terry Phelps,QF,6-3 6-3,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Carling Bassett-Seguso
540,H2H 1-1,Ivanna Madruga-Osses,QF,7-6 6-1,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Bonnie Gadusek
541,H2H 8-1,Raffaella Reggi-Concato,QF,7-6 6-1,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Zina Garrison-Jackson
542,H2H 1-0,Jamie Golder,R16,6-2 6-0,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Chris Evert
543,H2H 4-2,Laura Arraya,R16,6-3 6-4,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Manuela Maleeva-Fragniere
544,H2H 1-0,Shelley Solomon,R16,6-3 6-4,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Terry Phelps
545,H2H 2-0,Pam Casale-Telford,R16,6-3 6-2,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Carling Bassett-Seguso
546,H2H 2-0,Rosalyn Nideffer,R16,6-4 6-2,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Ivanna Madruga-Osses
547,H2H 3-0,Vicki Nelson-Dunbar,R16,6-1 6-1,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Bonnie Gadusek
548,H2H 1-0,Tina Mochizuki,R16,7-5 7-5,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Raffaella Reggi-Concato
549,H2H 5-1,Camille Benjamin,R16,6-1 6-2,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Zina Garrison-Jackson
550,H2H 2-0,Kim Sands,R32,6-0 6-1,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Chris Evert
551,H2H 1-0,Lele Forood,R32,6-1 6-2,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Jamie Golder
552,H2H 1-0,Amanda Brown,R32,6-4 5-7 7-5,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Laura Arraya
553,H2H 4-1,Gretchen Magers,R32,6-1 6-4,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Manuela Maleeva-Fragniere
554,H2H 1-4,Kathy Horvath,R32,6-4 6-3,1984-03-12,clay,https://matchstat.com/tennis/tournaments/w/Palm%20Beach/1984,Palm Beach,Shelley Solomon
