,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
31,H2H 1-1,Terry Holladay,R32,6-4 1-6 6-1,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Pam Teeguarden
32,H2H 6-1,Yvonne Vermaak,R32,6-3 6-1,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Wendy Turnbull
33,H2H 3-0,Barbara Hallquist,R32,6-4 6-1,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Barbara Potter
34,H2H 2-1,Rosalyn Nideffer,R32,6-4 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Sandy Collins
35,H2H 5-1,Sharon Walsh-Pete,R32,6-1 6-4,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Virginia Wade
36,H2H 1-0,Lucia Romanov,R32,6-4 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Mima Jausovec
37,H2H 1-0,Caroline Stoll,R32,6-3 6-0,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Susan Mascarin
38,H2H 1-1,Laura Du Pont,R32,6-1 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Kathleen Cummings
39,H2H 1-0,Barbara Jordan,R32,6-1 6-1,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Virginia Ruzici
40,H2H 5-5,Mary-Lou Daniels,R32,6-0 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Sylvia Hanika
41,H2H 2-1,Betsy Nagelsen,R32,7-6 6-0,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Mareen Harper
42,H2H 1-1,Stacy Margolin,R32,6-4 6-0,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,Joanne Russell
43,,R Casals / W Turnbull,F,6-2 7-6,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,B Potter / S Walsh-pete
44,,V Ruzici / P Teeguarden,SF,5-7 6-2 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,R Casals / W Turnbull
45,,B Nagelsen / V Wade,SF,6-3 7-6,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,B Potter / S Walsh-pete
46,,L Du Pont / B Jordan,QF,6-0 6-1,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,R Casals / W Turnbull
47,,M Jausovec / A Smith,QF,6-2 4-6 6-4,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,V Ruzici / P Teeguarden
48,,R Blount / D Morrison,QF,6-3 6-2,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,B Nagelsen / V Wade
49,,A Kiyomura / C Reynolds,QF,7-6 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,B Potter / S Walsh-pete
50,,S Hanika / T Holladay,R16,6-2 6-4,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,R Casals / W Turnbull
51,,S Collins / B Lemberg,R16,7-6 6-1,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,L Du Pont / B Jordan
52,,K Latham / Y Vermaak,R16,6-1 6-2,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,M Jausovec / A Smith
53,,D Desfor / B Hallquist,R16,7-5 6-4,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,V Ruzici / P Teeguarden
54,,R Nideffer / S Margolin,R16,7-5 6-2,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,R Blount / D Morrison
55,,S Acker / J Russell,R16,6-4 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,B Nagelsen / V Wade
56,,M Harper / S Mascarin,R16,6-2 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,B Potter / S Walsh-pete
57,,M Daniels / W Prausa,R16,6-4 6-3,1981-01-12,carpet,https://matchstat.com/tennis/tournaments/w/Kansas%20City/1981,Kansas City,A Kiyomura / C Reynolds
58,H2H 14-2,Sylvia Hanika,F,6-2 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Martina Navratilova
59,H2H 9-1,Joanne Russell,SF,6-1 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Martina Navratilova
60,H2H 5-10,Hana Mandlikova,SF,6-0 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Sylvia Hanika
61,H2H 18-0,Barbara Potter,QF,6-3 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Martina Navratilova
62,H2H 1-3,Pam Shriver,QF,6-1 5-7 7-6,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Joanne Russell
63,H2H 2-3,Virginia Ruzici,QF,6-2 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Sylvia Hanika
64,H2H 3-0,Virginia Wade,QF,6-1 7-6,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Hana Mandlikova
65,H2H 6-0,Iva Budarova,R16,6-3 3-6 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Martina Navratilova
66,H2H 7-4,Rosalyn Nideffer,R16,7-5 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Barbara Potter
67,H2H 2-2,Ann Kiyomura,R16,7-5 6-2,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Pam Shriver
68,H2H 2-0,Anne Smith,R16,1-6 7-5 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Joanne Russell
69,H2H 1-0,Nina Bohm,R16,3-6 6-2 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Sylvia Hanika
70,H2H 1-2,Mary-Lou Daniels,R16,3-6 6-4 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Virginia Ruzici
71,H2H 4-0,Kate Latham,R16,6-2 4-6 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Virginia Wade
72,H2H 4-0,Stacy Margolin,R16,6-0 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Hana Mandlikova
73,H2H 2-0,Beth Herr,R32,6-1 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Martina Navratilova
74,H2H 1-0,Diane Desfor,R32,6-3 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Iva Budarova
75,H2H 3-0,Barbara Hallquist,R32,6-0 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Barbara Potter
76,H2H 2-2,Mima Jausovec,R32,7-5 3-6 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Rosalyn Nideffer
77,H2H 1-0,Marita Redondo,R32,6-2 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Pam Shriver
78,H2H 1-0,Pam Teeguarden,R32,6-3 6-2,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Ann Kiyomura
79,H2H 1-3,Bettina Bunge,R32,7-5 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Joanne Russell
80,H2H 6-2,Kathy Jordan,R32,6-4 7-5,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Anne Smith
81,H2H 2-0,Terry Holladay,R32,6-1 6-0,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Sylvia Hanika
82,H2H 1-0,Claudia Kohde-Kilsch,R32,2-6 6-3 7-5,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Nina Bohm
83,H2H 2-3,Yvonne Vermaak,R32,6-1 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Mary-Lou Daniels
84,H2H 2-1,Betsy Nagelsen,R32,4-6 6-3 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Virginia Ruzici
85,H2H 4-1,Mareen Harper,R32,6-4 3-6 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Virginia Wade
86,H2H 1-1,Sherry Acker,R32,7-6 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Kate Latham
87,H2H 1-2,Wendy Prausa,R32,6-4 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Stacy Margolin
88,H2H 4-0,Betty Stove,R32,6-1 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,Hana Mandlikova
89,,M Navratilova / P Shriver,F,1-6 6-3 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,K Jordan / A Smith
90,,B Potter / S Walsh-pete,SF,6-4 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,K Jordan / A Smith
91,,H Mandlikova / B Stove,SF,6-2 7-6,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,M Navratilova / P Shriver
92,,B Nagelsen / V Wade,QF,6-4 6-7 7-6,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,K Jordan / A Smith
93,,S Acker / T Holladay,QF,6-3 6-2,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,B Potter / S Walsh-pete
94,,M Jausovec / A Kiyomura,QF,6-1 7-6,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,H Mandlikova / B Stove
95,,M Daniels / W Prausa,QF,6-3 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,M Navratilova / P Shriver
96,,V Ruzici / P Teeguarden,R16,6-4 6-2,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,K Jordan / A Smith
97,,R Nideffer / Y Vermaak,R16,7-6 6-3,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,B Nagelsen / V Wade
98,,K Latham / S Margolin,R16,6-2 6-0,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,B Potter / S Walsh-pete
99,,D Desfor / B Hallquist,R16,6-1 6-2,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,S Acker / T Holladay
100,,M Harper / L Romanov,R16,6-2 6-4,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,M Jausovec / A Kiyomura
101,,N Bohm / I Budarova,R16,6-1 7-6,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,H Mandlikova / B Stove
102,,B Bunge / J Russell,R16,6-2 7-5,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,M Daniels / W Prausa
103,,S Collins / B Lemberg,R16,6-2 6-1,1981-01-19,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1981,Cincinnati Masters,M Navratilova / P Shriver
104,H2H 29-8,Hana Mandlikova,F,6-4 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Martina Navratilova
105,H2H 28-3,Wendy Turnbull,SF,6-3 7-5,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Martina Navratilova
106,H2H 7-1,Barbara Potter,SF,6-4 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Hana Mandlikova
107,H2H 21-1,Anne Smith,QF,6-2 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Martina Navratilova
108,H2H 11-10,Pam Shriver,QF,5-7 6-3 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Wendy Turnbull
109,H2H 4-1,Mareen Harper,QF,6-2 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Barbara Potter
110,H2H 10-5,Sylvia Hanika,QF,6-2 7-6,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Hana Mandlikova
111,H2H 7-0,Wendy Prausa,R16,6-1 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Martina Navratilova
112,H2H 6-2,Kathy Jordan,R16,7-6 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Anne Smith
113,H2H 6-0,Leslie Allen,R16,6-2 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Wendy Turnbull
114,H2H 3-0,Sandy Collins,R16,6-1 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Pam Shriver
115,H2H 3-2,Virginia Ruzici,R16,2-6 6-3 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Barbara Potter
116,H2H 1-2,Andrea Jaeger,R16,2-6 6-3 7-6,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Mareen Harper
117,H2H 3-3,Virginia Wade,R16,6-4 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Sylvia Hanika
118,H2H 15-0,Bettina Bunge,R16,6-4 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Hana Mandlikova
119,H2H 22-2,Claudia Kohde-Kilsch,R32,5-7 6-0 6-0,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Martina Navratilova
120,H2H 1-0,Joanne Russell,R32,6-1 7-6,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Wendy Prausa
121,H2H 2-2,Rosalyn Nideffer,R32,6-2 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Anne Smith
122,H2H 2-2,Mary-Lou Daniels,R32,6-4 0-6 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Kathy Jordan
123,H2H 3-0,Lucia Romanov,R32,6-4 2-6 7-5,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Wendy Turnbull
124,H2H 1-0,Heidi Eisterlehner,R32,6-1 4-6 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Leslie Allen
125,H2H 1-0,Yvona Brzakova,R32,7-6 6-7 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Sandy Collins
126,H2H 8-1,Betsy Nagelsen,R32,6-2 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Pam Shriver
127,H2H 5-3,Kathy Horvath,R32,6-4 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Virginia Ruzici
128,H2H 4-4,Mima Jausovec,R32,6-4 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Barbara Potter
129,H2H 1-2,Jeanne Duvall,R32,6-1 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Mareen Harper
130,H2H 2-0,Anne White,R32,6-2 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Andrea Jaeger
131,H2H 2-0,Paula Smith,R32,1-6 6-1 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Sylvia Hanika
132,H2H 3-0,Beth Norton,R32,6-3 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Virginia Wade
133,H2H 3-0,Regina Marsikova,R32,6-1 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Bettina Bunge
134,H2H 1-0,Nina Bohm,R32,6-2 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Hana Mandlikova
135,H2H 2-0,Iva Budarova,R64,7-6 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Claudia Kohde-Kilsch
136,H2H 1-0,Lindsay Morse,R64,6-1 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Wendy Prausa
137,H2H 1-0,Elly Vessies,R64,7-6 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Joanne Russell
138,H2H 1-1,Betty Stove,R64,6-4 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Rosalyn Nideffer
139,H2H 1-0,Diane Desfor,R64,6-4 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Anne Smith
140,H2H 1-0,Isabelle Villiger,R64,6-0 5-7 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Mary-Lou Daniels
141,H2H 1-0,Patricia Medrado,R64,7-6 7-5,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Lucia Romanov
142,H2H 1-0,Laura Du Pont,R64,6-4 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Heidi Eisterlehner
143,H2H 1-1,Deborah Jarrett,R64,6-3 7-5,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Leslie Allen
144,H2H 2-1,Sharon Walsh-Pete,R64,6-3 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Sandy Collins
145,H2H 1-0,Bonnie Gadusek,R64,6-3 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Yvona Brzakova
146,H2H 2-1,Barbara Jordan,R64,6-4 5-7 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Betsy Nagelsen
147,H2H 2-0,Trey Lewis,R64,4-6 7-6 7-6,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Kathy Horvath
148,H2H 2-0,Corinne Vanier,R64,6-1 6-2,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Barbara Potter
149,H2H 1-0,Julie Harrington,R64,7-6 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Mima Jausovec
150,H2H 1-0,Lea Antonoplis,R64,6-2 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Jeanne Duvall
151,H2H 2-0,Sue Saliba,R64,6-3 6-3,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Mareen Harper
152,H2H 3-2,Yvonne Vermaak,R64,6-4 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Anne White
153,H2H 1-0,Carol Baily,R64,6-1 6-4,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Paula Smith
154,H2H 5-0,Sherry Acker,R64,6-4 7-6,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Virginia Wade
155,H2H 1-0,Duk-Hee Lee,R64,6-0 6-1,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Beth Norton
156,H2H 1-0,Susan Mascarin,R64,6-1 7-6,1981-01-26,carpet,https://matchstat.com/tennis/tournaments/w/Chicago/1981,Chicago,Regina Marsikova
