,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
21,H2H 1-0,Nicky Boyne,R32,6-1 6-1 6-3,Wanaro N'Godrella,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
22,H2H 1-0,Mark Farrell,R32,7-5 6-3 6-7 6-2,Ross Case,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
23,H2H 1-0,Jan Hordijk,R32,6-4 6-2 6-1,Bjorn Borg,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
24,H2H 1-0,Peter Langsford,R32,4-6 6-1 6-3 6-1,John Feaver,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
25,H2H 1-0,Frederick  Whittaker,R32,7-5 2-6 6-3 6-4,Crealy,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
26,H2H 1-0,Helmut Fickentscher,R32,6-4 6-0 6-3,Ian Fletcher,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
27,H2H 1-0,Jean-Paul Meyer,R32,6-3 7-5 6-7 5-7 6-3,Bob Giltinan,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
28,H2H 1-0,Jacques Thamin,R32,6-2 6-3 6-4,Larry Parker,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
29,H2H 1-0,Jean-Louis Haillet,R32,6-4 6-3 6-1,William Brown,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
30,H2H 1-0,Richard Hawkes,R32,6-2 6-1 7-6,Colin Dibley,1974-01-14,https://matchstat.com/tennis/tournaments/m/Auckland/1974,Auckland,hard
31,H2H 7-1,Tom Gorman,F,6-2 6-3,I. Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
32,H2H 4-1,Niki Pilic,SF,6-3 2-6 6-2,I. Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
33,H2H 1-0,Patrice Dominguez,SF,2-6 6-3 6-2,Tom Gorman,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
34,H2H 3-2,Georges Goven,QF,6-0 6-1,I. Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
35,H2H 1-0,Cliff Drysdale,QF,6-0 6-3,Niki Pilic,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
36,H2H 1-0,M. Riessen,QF,4-6 7-6 6-4,Patrice Dominguez,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
37,H2H 2-0,Billy Martin,QF,6-2 4-6 6-4,Tom Gorman,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
38,H2H 5-3,Andrew Pattison,R16,7-5 6-4,I. Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
39,H2H 1-0,Hans-Jurgen Pohmann,R16,6-3 7-5,Georges Goven,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
40,H2H 2-1,Ismail El Shafei,R16,6-2 6-4,Cliff Drysdale,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
41,H2H 3-1,P. Dent,R16,4-6 6-3 6-2,Niki Pilic,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
42,H2H 2-1,Vitas Gerulaitis,R16,6-2 7-6,M. Riessen,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
43,H2H 1-0,T. Roche,R16,7-5 6-3,Patrice Dominguez,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
44,H2H 2-1,R. Ruffels,R16,6-2 7-6,Billy Martin,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
45,H2H 1-0,H. Elschenbroich,R16,6-1 6-3,Tom Gorman,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
46,H2H 2-0,Pat Du Pre,R32,6-0 6-1,I. Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
47,H2H 2-0,Mcmanus,R32,6-2 6-2,Andrew Pattison,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
48,H2H 1-1,Bob Hewitt,R32,6-4 6-4,Georges Goven,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
49,H2H 1-0,Pat Cramer,R32,6-2 6-1,Hans-Jurgen Pohmann,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
50,H2H 2-0,Christopher Mottram,R32,6-4 4-6 6-3,Cliff Drysdale,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
51,H2H 1-0,Bob Maud,R32,6-4 6-3,Ismail El Shafei,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
52,H2H 2-0,Pierre Barthes,R32,7-5 3-6 6-2,P. Dent,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
53,H2H 1-1,Mike Estep,R32,7-6 6-1,M. Riessen,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
54,H2H 2-0,Stone,R32,6-2 7-6,Vitas Gerulaitis,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
55,H2H 1-0,Jim Delaney,R32,6-4 6-3,T. Roche,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
56,H2H 1-0,Erik Van Dillen,R32,6-3 7-5,Patrice Dominguez,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
57,H2H 3-0,J. Alexander,R32,6-3 6-4,R. Ruffels,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
58,H2H 1-1,Patrick Proisy,R32,0-6 7-6 7-6,Billy Martin,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
59,H2H 1-1,Jean-Baptiste Chanfreau,R32,6-2 2-6 6-3,H. Elschenbroich,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
60,H2H 1-1,Frew McMillan,R32,0-6 6-4 7-5,Tom Gorman,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
61,,J Alexander / P Dent,F,6-3 3-6 7-6,N Pilic / S Stone,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
62,,C Drysdale / B Maud,SF,6-7 7-5 7-6,J Alexander / P Dent,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
63,,P Barthes / I Nastase,SF,2-6 6-4 6-4,N Pilic / S Stone,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
64,,I El Shafei / C Mottram,QF,6-4 6-2,J Alexander / P Dent,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
65,,M Mcmanus / A Pattison,QF,2-6 6-2 6-3,C Drysdale / B Maud,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
66,,B Carmichael / R Ruffels,QF,7-6 7-6,N Pilic / S Stone,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
67,,T Gorman / E Van Dillen,QF,6-7 7-6 6-2,P Barthes / I Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
68,,P Dominguez / P Proisy,R16,6-3 6-4,J Alexander / P Dent,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
69,,J Chanfreau / G Goven,R16,7-6 2-6 7-6,I El Shafei / C Mottram,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
70,,J Delaney / B Martin,R16,5-0 Retired,C Drysdale / B Maud,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
71,,P Du Pre / M Vines,R16,6-7 7-6 6-3,M Mcmanus / A Pattison,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
72,,B Hewitt / F McMillan,R16,6-3 3-6 6-4,N Pilic / S Stone,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
73,,M Riessen / T Roche,R16,6-4 6-2,B Carmichael / R Ruffels,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
74,,P Cramer / M Estep,R16,7-6 6-3,P Barthes / I Nastase,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
75,,H Elschenbroich / H Pohmann,R16,6-3 6-3,T Gorman / E Van Dillen,1974-01-28,https://matchstat.com/tennis/tournaments/m/WCT%20Richmond/1974,WCT Richmond,carpet
76,H2H 3-0,M. Cox,F,6-7 7-6 6-4,Bjorn Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
77,H2H 1-1,J. Kodes,SF,6-4 6-4,M. Cox,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
78,H2H 10-2,Roscoe Tanner,SF,7-6 4-6 6-3,Bjorn Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
79,H2H 2-0,Bengtson,QF,6-1 7-5,J. Kodes,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
80,H2H 1-0,Stephen Warboys,QF,6-0 7-5,M. Cox,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
81,H2H 2-2,A. Ashe,QF,6-4 7-6,Bjorn Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
82,H2H 1-0,R. Laver,QF,6-3 5-7 6-4,Roscoe Tanner,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
83,H2H 3-2,Eddie Dibbs,R16,6-1 1-6 6-3,J. Kodes,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
84,H2H 2-0,R. Taylor,R16,7-6 7-6,Bengtson,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
85,H2H 3-0,Onny Parun,R16,6-1 6-4,M. Cox,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
86,H2H 1-0,Adriano Panatta,R16,7-6 7-6,Stephen Warboys,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
87,H2H 6-4,Harold Solomon,R16,6-1 6-1,A. Ashe,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
88,H2H 1-0,Tito Vazquez,R16,6-1 7-6,Bjorn Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
89,H2H 2-0,Haroon Rahim,R16,6-3 6-3,Roscoe Tanner,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
90,H2H 2-1,Colin Dibley,R16,6-3 6-0,R. Laver,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
91,H2H 1-2,Antonio Zugarelli,R32,7-6 6-3,J. Kodes,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
92,H2H 1-0,T. Edlefsen,R32,2-6 6-0 6-4,Eddie Dibbs,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
93,H2H 1-0,Vladimir Zednik,R32,6-4 7-6,Bengtson,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
94,H2H 2-0,Graham Stilwell,R32,6-4 7-6,R. Taylor,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
95,H2H 1-0,Juan Gisbert,R32,7-6 7-5,M. Cox,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
96,H2H 2-0,Ion Tiriac,R32,6-3 6-4,Onny Parun,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
97,H2H 1-1,John Paish,R32,2-6 6-4 6-4,Stephen Warboys,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
98,H2H 1-0,G. Battrick,R32,6-4 2-6 6-4,Adriano Panatta,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
99,H2H 2-0,John Lloyd,R32,6-4 6-4,A. Ashe,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
100,H2H 1-0,Tom Leonard,R32,7-6 6-3,Harold Solomon,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
101,H2H 1-0,Phil Siviter,R32,6-3 6-4,Tito Vazquez,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
102,H2H 2-0,Mark Farrell,R32,6-4 6-4,Bjorn Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
103,H2H 4-2,Ray Moore,R32,6-2 6-4,Roscoe Tanner,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
104,H2H 2-1,Paul Gerken,R32,5-7 6-3 6-2,Haroon Rahim,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
105,H2H 1-0,John Clifton,R32,6-2 6-3,Colin Dibley,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
106,H2H 1-0,Jun Kamiwazumi,R32,6-3 6-0,R. Laver,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
107,,M Farrell / J Lloyd,F,7-6 6-3,B Bengtson / B Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
108,,P Gerken / H Rahim,SF,6-4 7-5,B Bengtson / B Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
109,,C Dibley / R Laver,SF,6-4 2-6 7-5,M Farrell / J Lloyd,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
110,,T Vazquez / A Zugarelli,QF,6-4 4-6 6-2,P Gerken / H Rahim,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
111,,A Ashe / R Tanner,QF,7-6 7-6,B Bengtson / B Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
112,,G Battrick / G Stilwell,QF,6-1 7-6,C Dibley / R Laver,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
113,,J Gisbert / R Taylor,QF,7-5 4-6 6-4,M Farrell / J Lloyd,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
114,,E Dibbs / H Solomon,R16,5-7 7-5 7-6,T Vazquez / A Zugarelli,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
115,,R Moore / O Parun,R16,7-6 6-7 6-3,P Gerken / H Rahim,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
116,,A Panatta / I Tiriac,R16,7-5 3-6 6-2,B Bengtson / B Borg,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
117,,J Paish / S Warboys,R16,6-2 6-4,A Ashe / R Tanner,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
118,,M Cox / J Kamiwazumi,R16,6-2 6-4,G Battrick / G Stilwell,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
119,,T Edlefsen / T Leonard,R16,6-1 7-6,C Dibley / R Laver,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
120,,J Clifton / P Siviter,R16,6-4 6-2,J Gisbert / R Taylor,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
121,,J Kodes / V Zednik,R16,6-3 6-4,M Farrell / J Lloyd,1974-02-18,https://matchstat.com/tennis/tournaments/m/WCT%20London/1974,WCT London,hard
122,H2H 2-1,T. Koch,SF,3-6 7-5 6-2,Bjorn Borg,1974-03-11,https://matchstat.com/tennis/tournaments/m/WCT%20Sao%20Paulo/1974,WCT Sao Paulo,carpet
123,H2H 2-0,Antonio Zugarelli,SF,6-7 7-6 6-1,A. Ashe,1974-03-11,https://matchstat.com/tennis/tournaments/m/WCT%20Sao%20Paulo/1974,WCT Sao Paulo,carpet
124,H2H 3-0,Ion Tiriac,QF,6-0 6-1,Bjorn Borg,1974-03-11,https://matchstat.com/tennis/tournaments/m/WCT%20Sao%20Paulo/1974,WCT Sao Paulo,carpet
125,H2H 2-0,M. Cox,QF,6-3 6-4,T. Koch,1974-03-11,https://matchstat.com/tennis/tournaments/m/WCT%20Sao%20Paulo/1974,WCT Sao Paulo,carpet
126,H2H 1-0,R. Laver,QF,7-5 2-6 6-2,Antonio Zugarelli,1974-03-11,https://matchstat.com/tennis/tournaments/m/WCT%20Sao%20Paulo/1974,WCT Sao Paulo,carpet
127,H2H 6-4,Harold Solomon,QF,6-1 3-6 6-1,A. Ashe,1974-03-11,https://matchstat.com/tennis/tournaments/m/WCT%20Sao%20Paulo/1974,WCT Sao Paulo,carpet
128,H2H 3-5,I. Nastase,F,5-7 6-3 6-4,Andrew Pattison,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
129,H2H 1-0,Bob Maud,SF,6-0 3-6 6-2,Andrew Pattison,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
130,H2H 3-1,M. Riessen,SF,6-1 6-2,I. Nastase,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
131,H2H 1-0,Balazs Taroczy,QF,6-1 1-6 6-3,Andrew Pattison,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
132,H2H 1-0,Mike Estep,QF,7-6 3-6 6-4,Bob Maud,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
133,H2H 1-2,Cliff Drysdale,QF,7-5 6-3,M. Riessen,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
134,H2H 6-3,J. Alexander,QF,7-6 6-4,I. Nastase,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
135,H2H 1-0,Hans-Jurgen Pohmann,R16,6-2 6-2,Balazs Taroczy,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
136,H2H 2-1,H. Elschenbroich,R16,6-0 6-1,Andrew Pattison,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
137,H2H 1-1,T. Roche,R16,6-4 7-6,Bob Maud,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
138,H2H 1-0,R. Ruffels,R16,6-4 6-3,Mike Estep,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
139,H2H 1-0,P. Dent,R16,6-2 6-2,Cliff Drysdale,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
140,H2H 2-1,Jose Higueras,R16,6-3 7-5,M. Riessen,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
141,H2H 1-1,Patrice Dominguez,R16,6-2 6-4,J. Alexander,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
142,H2H 2-0,Stone,R16,2-6 6-4 6-0,I. Nastase,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
143,H2H 0-0,Tom Okker,R32,WO,Hans-Jurgen Pohmann,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
144,H2H 4-9,Orantes,R32,6-1 3-6 7-6,Balazs Taroczy,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
145,H2H 1-0,Bob Carmichael,R32,6-2 6-0,Andrew Pattison,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
146,H2H 1-1,Niki Pilic,R32,3-6 6-4 7-6,H. Elschenbroich,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
147,H2H 2-0,Frew McMillan,R32,6-2 6-1,T. Roche,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
148,H2H 1-0,Erik Van Dillen,R32,4-6 7-6 6-2,Bob Maud,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
149,H2H 2-1,Hans Kary,R32,6-2 7-5,R. Ruffels,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
150,H2H 1-1,Tom Gorman,R32,6-0 7-6,Mike Estep,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
151,H2H 1-0,Pat Cramer,R32,6-2 6-1,Cliff Drysdale,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
152,H2H 2-0,Pierre Barthes,R32,6-4 7-6,P. Dent,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
153,H2H 1-0,Mcmanus,R32,6-4 6-2,Jose Higueras,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
154,H2H 2-0,Patrick Proisy,R32,7-5 7-6,M. Riessen,1974-04-08,https://matchstat.com/tennis/tournaments/m/WCT%20Monte%20Carlo/1974,WCT Monte Carlo,clay
