,h2h,loser,round,score,surface,winner,start_date,tournament_link,tournament_name
39,H2H 1-0,Renata Tomanova,R64,6-4 6-2,clay,Olga Morozova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
40,H2H 1-0,Lindsey Beaven,R64,6-2 6-4,clay,Florence Guedy,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
41,H2H 1-0,Christine Gimmig,R64,6-2 2-6 6-4,clay,Corinne Molesworth,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
42,H2H 1-0,Monica Rho,R64,6-1 6-2,clay,Judith Gohn,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
43,H2H 1-0,Antonella Rosa,R64,6-3 3-6 8-6,clay,Daryl Gralka,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
44,H2H 1-0,Marijke Schaar,R64,7-6 6-3,clay,Maria-Teresa Nasuelli,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
45,H2H 1-0,Ching-Ling Chang,R64,6-2 6-1,clay,Jackie Fayter,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
46,H2H 1-0,Nicole Bimes,R64,6-0 6-0,clay,Marie Pinterova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
47,H2H 1-0,Odile De Roubin,R64,6-3 4-6 7-5,clay,Dianne Balestrat,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
48,H2H 1-0,Lea Pericoli,R64,6-3 6-1,clay,Christina Sandberg,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
49,H2H 1-0,Michele Gurdal,R64,6-2 6-2,clay,Veronica Burton,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
50,H2H 1-0,Robin Tenney,R64,6-4 6-3,clay,Martina Navratilova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
51,H2H 1-0,Lindsay Blachford,R64,6-0 6-2,clay,Elvira Weisenberger,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
52,H2H 1-0,Christine Dorey,R64,6-2 2-6 6-3,clay,Mariana Simionescu,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
53,H2H 1-0,Kayoko Fukuoka,R64,6-1 4-6 6-0,clay,Daniele Bouteleux,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
54,H2H 1-0,Rosy Darmon,R64,6-4 7-6,clay,Helga Masthoff,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
55,H2H 1-0,Mimi Wikstedt,R64,6-3 6-2,clay,Patricia Reese,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
56,H2H 1-0,Ana-Maria Pinto-Bravo,R64,6-2 5-7 6-3,clay,Laurie Tenney,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
57,H2H 1-0,Gail Lovera Benedetti,R64,6-1 2-6 8-6,clay,Miroslava Bendlova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
58,H2H 1-0,Alena Palmeova,R64,6-1 6-1,clay,Julie Heldman,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
59,H2H 1-0,Penny Moor,R64,6-2 6-2,clay,Maria Victoria Baldovinos Cibeira,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
60,H2H 1-0,Monique Salfati,R64,3-6 7-6 6-4,clay,Wendy Gilchrist,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
61,H2H 2-1,Betsy Nagelsen,R64,6-3 3-6 6-2,clay,Virginia Ruzici,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
62,H2H 14-0,Regina Marsikova,R64,6-1 6-4,clay,Chris Evert,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
63,,G Lovera Benedetti / K Ebbinghaus,F,6-4 2-6 6-1,clay,C Evert / O Morozova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
64,,M Navratilova / R Tomanova,SF,6-4 6-3,clay,G Lovera Benedetti / K Ebbinghaus,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
65,,R Giscafre / M Nasuelli,SF,6-2 6-1,clay,C Evert / O Morozova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
66,,R Darmon / F Guedy,QF,6-2 6-3,clay,M Navratilova / R Tomanova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
67,,D Balestrat / L Tenney,QF,WO,clay,G Lovera Benedetti / K Ebbinghaus,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
68,,H Masthoff / H Orth,QF,1-6 6-4 6-4,clay,R Giscafre / M Nasuelli,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
69,,K Fukuoka / K Sawamatsu,QF,2-6 6-4 7-5,clay,C Evert / O Morozova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
70,,V Ruzici / M Simionescu,R16,6-3 6-2,clay,M Navratilova / R Tomanova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
71,,M Baldovinos Cibeira / E Weisenberger,R16,6-2 6-4,clay,R Darmon / F Guedy,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
72,,L Kaligis / L Sugiarto,R16,4-6 7-6 6-2,clay,G Lovera Benedetti / K Ebbinghaus,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
73,,R Marsikova / M Boulle,R16,6-0 3-6 6-1,clay,D Balestrat / L Tenney,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
74,,N Fuchs / M Van Haver,R16,7-5 7-6,clay,R Giscafre / M Nasuelli,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
75,,D Bouteleux / F Thibault,R16,6-1 6-2,clay,H Masthoff / H Orth,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
76,,M Jausovec / R Tenney,R16,6-4 7-5,clay,K Fukuoka / K Sawamatsu,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
77,,V Cleto / A Rouchon,R16,WO,clay,C Evert / O Morozova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
78,,O De Roubin / C Gimmig,R32,6-0 6-0,clay,L Kaligis / L Sugiarto,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
79,,K Borka / B Klein,R32,WO,clay,D Balestrat / L Tenney,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
80,,M Rho / B Smith,R32,6-0 6-1,clay,R Marsikova / M Boulle,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
81,,M Bendlova / M Pinterova,R32,6-3 7-6,clay,R Giscafre / M Nasuelli,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
82,,G Coles / M Gurdal,R32,WO,clay,N Fuchs / M Van Haver,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
83,H2H 1-0,Betsy Nagelsen,FQ,6-1 6-3,clay,Miroslava Bendlova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
84,H2H 1-0,Joy Schwikert,FQ,6-3 6-1,clay,Virginia Ruzici,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
85,H2H 3-0,Naoko Sato,FQ,6-3 6-1,clay,Mariana Simionescu,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
86,H2H 1-0,Nicole Bimes,FQ,0-6 6-3 6-2,clay,Christine Gimmig,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
87,H2H 1-0,Antonella Rosa,FQ,6-4 6-4,clay,Maria Victoria Baldovinos Cibeira,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
88,H2H 1-0,Maylis Burel,FQ,6-4 6-3,clay,Regina Marsikova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
89,H2H 1-0,Daryl Gralka,FQ,6-3 6-7 6-4,clay,Ana-Maria Pinto-Bravo,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
90,H2H 1-0,Helena Anliot,FQ,6-3 6-1,clay,Patricia Reese,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
91,H2H 0-0,Jenny Walker,SFQ,WO,clay,Miroslava Bendlova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
92,H2H 1-0,Silvana Belardinelli,SFQ,6-1 6-4,clay,Betsy Nagelsen,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
93,H2H 1-0,Marketa Wallenfels,SFQ,6-3 6-1,clay,Virginia Ruzici,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
94,H2H 1-0,Marie-Christine Brochard,SFQ,6-7 6-3 6-1,clay,Joy Schwikert,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
95,H2H 1-0,Karin Boshoff,SFQ,6-3 1-6 6-3,clay,Naoko Sato,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
96,H2H 0-0,D. Jainer,SFQ,WO,clay,Mariana Simionescu,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
97,H2H 1-0,B. Dalzell,SFQ,6-2 6-1,clay,Christine Gimmig,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
98,H2H 1-0,Erzsebet Szell,SFQ,6-4 4-6 6-2,clay,Nicole Bimes,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
99,H2H 0-0,Brigitte Simon-Glinel,SFQ,WO,clay,Maria Victoria Baldovinos Cibeira,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
100,H2H 1-0,Erzsebet Polgar,SFQ,6-2 1-6 6-4,clay,Antonella Rosa,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
101,H2H 1-0,Anne-Marie Rouchon,SFQ,6-1 6-1,clay,Regina Marsikova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
102,H2H 1-0,Jill Schwikert,SFQ,6-4 6-4,clay,Maylis Burel,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
103,H2H 1-0,Sue Hastings,SFQ,6-4 6-4,clay,Daryl Gralka,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
104,H2H 1-0,Elisabeth Du Fresne-Girard,SFQ,6-2 6-3,clay,Ana-Maria Pinto-Bravo,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
105,H2H 0-0,Pam Whytcross,SFQ,WO,clay,Helena Anliot,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
106,H2H 0-0,Katalin Borka,SFQ,WO,clay,Patricia Reese,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
107,H2H 1-0,Huguette Barat,QFQ,6-2 6-1,clay,Miroslava Bendlova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
108,H2H 0-0,Sonja Pachta,QFQ,WO,clay,Jenny Walker,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
109,H2H 1-0,Michele Mizen,QFQ,3-6 6-3 6-4,clay,Silvana Belardinelli,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
110,H2H 1-0,Carmen Perea-Alcala,QFQ,6-1 6-3,clay,Betsy Nagelsen,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
111,H2H 1-0,Bunny Smith,QFQ,6-3 6-4,clay,Virginia Ruzici,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
112,H2H 1-0,Hideko Goto,QFQ,6-3 6-3,clay,Marketa Wallenfels,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
113,H2H 0-0,Beatrix Klein,QFQ,WO,clay,Marie-Christine Brochard,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
114,H2H 0-0,Susanne Korpas,QFQ,WO,clay,Joy Schwikert,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
115,H2H 1-0,Frederique Thibault,QFQ,6-3 6-3,clay,Naoko Sato,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
116,H2H 0-0,Dominique Beillan,QFQ,WO,clay,Karin Boshoff,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
117,H2H 0-0,K. Bluhm,QFQ,WO,clay,D. Jainer,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
118,H2H 1-0,Martine Le Rays,QFQ,7-6 7-6,clay,Mariana Simionescu,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
119,H2H 0-0,Norma Eastburn,QFQ,WO,clay,B. Dalzell,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
120,H2H 0-0,J. James,QFQ,WO,clay,Christine Gimmig,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
121,H2H 1-0,Michelle Boulle,QFQ,6-3 6-0,clay,Erzsebet Szell,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
122,H2H 0-0,R. Witeker,QFQ,WO,clay,Nicole Bimes,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
123,H2H 0-0,Chris O'neil,QFQ,WO,clay,Brigitte Simon-Glinel,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
124,H2H 0-0,Maria-Eugenia Guzman,QFQ,WO,clay,Maria Victoria Baldovinos Cibeira,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
125,H2H 1-0,L. Rios De Almeida,QFQ,6-2 6-0,clay,Antonella Rosa,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
126,H2H 0-0,Monique Salfati,QFQ,WO,clay,Erzsebet Polgar,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
127,H2H 1-0,Vera-Lucia Cleto,QFQ,6-2 6-3,clay,Anne-Marie Rouchon,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
128,H2H 1-0,Maria Hollingsworth,QFQ,2-6 6-3 3-0 Retired,clay,Regina Marsikova,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
129,H2H 1-0,Meiko Miyashita,QFQ,6-3 6-3,clay,Jill Schwikert,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
130,H2H 0-0,Mandy Morgan,QFQ,WO,clay,Maylis Burel,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
131,H2H 1-0,Patricia Rime,QFQ,6-1 6-4,clay,Daryl Gralka,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
132,H2H 1-0,Laura Falconieri,QFQ,6-0 6-1,clay,Sue Hastings,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
133,H2H 0-0,Florenta Mihai,QFQ,WO,clay,Elisabeth Du Fresne-Girard,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
134,H2H 0-0,Agnes Graczol,QFQ,WO,clay,Ana-Maria Pinto-Bravo,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
135,H2H 1-0,Catherine De Lorme,QFQ,6-2 6-1,clay,Helena Anliot,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
136,H2H 0-0,Rosalba Vido,QFQ,WO,clay,Pam Whytcross,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
137,H2H 1-0,Marianne Kindler,QFQ,6-0 6-3,clay,Patricia Reese,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
138,H2H 0-0,Barbara Kral,QFQ,WO,clay,Katalin Borka,1974-06-03,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1974,FO - RG
139,H2H 6-0,Olga Morozova,F,6-0 6-4,grass,Chris Evert,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
140,H2H 1-0,Virginia Wade,SF,1-6 7-5 6-4,grass,Olga Morozova,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
141,H2H 7-1,Kerry Reid,SF,6-2 6-3,grass,Chris Evert,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
142,H2H 1-1,Billie Jean King,QF,7-5 6-2,grass,Olga Morozova,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
143,H2H 2-0,Linky Boshoff,QF,6-3 6-2,grass,Virginia Wade,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
144,H2H 1-7,Evonne Cawley,QF,9-7 1-6 6-2,grass,Kerry Reid,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
145,H2H 3-0,Helga Masthoff,QF,6-4 6-2,grass,Chris Evert,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
146,H2H 1-0,Lesley Charles,R16,6-3 6-0,grass,Billie Jean King,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
147,H2H 2-0,Karen Krantzcke,R16,9-7 6-4,grass,Olga Morozova,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
148,H2H 1-2,Rosie Casals,R16,6-2 6-3,grass,Linky Boshoff,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
149,H2H 2-0,Patti Hogan,R16,6-3 6-1,grass,Virginia Wade,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
150,H2H 1-0,Tory-Ann Fretz,R16,5-1 Retired,grass,Kerry Reid,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
151,H2H 2-0,Kristien Shaw,R16,6-1 6-4,grass,Evonne Cawley,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
152,H2H 1-0,Raquel Giscafre,R16,6-2 6-4,grass,Helga Masthoff,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
153,H2H 1-0,Mona Guerrant,R16,7-5 6-1,grass,Chris Evert,1974-06-24,https://matchstat.com/tennis/tournaments/w/Wimbledon/1974,Wimbledon
