,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
34,,T Mmoh / R Smith,QF,6-3 6-7 6-3,J Rive / B Schultz,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
35,,M Bauer / P Chamberlin,QF,4-6 6-3 7-5,M Flur / T Siegel,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
36,,D Macpherson / S Youl,QF,7-6 6-4,B Drewett / M Edmondson,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
37,,A Anderson / C Turich,QF,6-4 6-3,D Cahill / M Kratzmann,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
38,,P Doohan / R Leach,R16,7-6 6-3,T Mmoh / R Smith,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
39,,S Heckmanns / A Spartalis,R16,6-4 6-4,J Rive / B Schultz,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
40,,T Nijssen / H Van Boeckel,R16,6-2 6-2,M Bauer / P Chamberlin,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
41,,B Buffington / S Svensson,R16,6-4 6-4,M Flur / T Siegel,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
42,,J Stoltenberg / T Woodbridge,R16,4-6 6-2 6-4,B Drewett / M Edmondson,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
43,,B Moir / G Pozzi,R16,6-4 7-6,D Macpherson / S Youl,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
44,,C Cox / H Pfister,R16,6-3 7-5,A Anderson / C Turich,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
45,,S Barr / K Warwick,R16,4-6 7-6 6-2,D Cahill / M Kratzmann,1988-01-04,https://matchstat.com/tennis/tournaments/m/Sydney/1988,Sydney,grass
46,H2H 3-2,Ramesh Krishnan,F,6-3 6-4,Amos Mansdorf,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
47,H2H 2-0,Jim Pugh,SF,6-2 6-2,Ramesh Krishnan,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
48,H2H 3-0,Broderick Dyke,SF,6-3 6-4,Amos Mansdorf,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
49,H2H 2-5,Peter Lundgren,QF,6-3 6-1,Ramesh Krishnan,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
50,H2H 3-2,Jim Grabb,QF,6-3 2-6 8-6,Jim Pugh,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
51,H2H 1-1,John Frawley,QF,7-6 6-2,Broderick Dyke,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
52,H2H 3-0,Dan Goldie,QF,6-1 6-4,Amos Mansdorf,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
53,H2H 1-0,Todd Witsken,R16,6-3 6-7 6-3,Peter Lundgren,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
54,H2H 1-0,Michiel Schapers,R16,7-5 6-3,Ramesh Krishnan,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
55,H2H 1-0,David Lewis,R16,3-6 6-3 6-0,Jim Grabb,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
56,H2H 1-0,Christian Bergstrom,R16,2-6 6-3 10-8,Jim Pugh,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
57,H2H 1-0,Grant Connell,R16,0-6 6-4 6-1,John Frawley,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
58,H2H 1-1,Jonas B. Svensson,R16,6-4 1-6 8-6,Broderick Dyke,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
59,H2H 2-0,Marty Davis,R16,5-7 6-4 6-4,Dan Goldie,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
60,H2H 3-0,Jeremy Bates,R16,4-6 7-6 6-1,Amos Mansdorf,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
61,H2H 1-0,Dan Cassidy,R32,6-3 6-4,Peter Lundgren,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
62,H2H 1-0,Paolo Cane,R32,6-3 6-1,Todd Witsken,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
63,H2H 1-2,Tarik Benhabiles,R32,6-0 6-4,Ramesh Krishnan,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
64,H2H 3-0,Claudio Pistolesi,R32,6-3 6-2,Michiel Schapers,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
65,H2H 1-0,Carl-Uwe Steeb,R32,6-2 7-6,Jim Grabb,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
66,H2H 1-0,Christian Saceanu,R32,1-6 6-4 7-5,David Lewis,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
67,H2H 5-3,Magnus Gustafsson,R32,6-2 6-2,Christian Bergstrom,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
68,H2H 1-0,Mark Woodforde,R32,4-6 6-3 8-6,Jim Pugh,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
69,H2H 1-0,Bruce Derlin,R32,6-3 6-3,John Frawley,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
70,H2H 1-0,Omar Camporese,R32,7-5 6-4,Grant Connell,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
71,H2H 1-0,Brett Steven,R32,6-3 6-4,Broderick Dyke,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
72,H2H 2-1,Tim Wilkison,R32,6-2 6-0,Jonas B. Svensson,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
73,H2H 1-0,Alexander Mronz,R32,6-4 6-1,Dan Goldie,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
74,H2H 1-0,Damir Keretic,R32,3-6 6-2 6-3,Marty Davis,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
75,H2H 1-0,Bill Scanlon,R32,6-3 6-3,Jeremy Bates,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
76,H2H 1-1,Shuzo Matsuoka,R32,6-3 6-2,Amos Mansdorf,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
77,,J B. Svensson / M Tideman,SF,6-2 6-3,S Giammalva / J Grabb,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
78,,T Wilkison / T Witsken,SF,4-6 7-6 6-4,M Davis / T Pawsat,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
79,,D Goldie / L Scott,QF,6-3 4-6 11-9,S Giammalva / J Grabb,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
80,,D Cassidy / J Levine,QF,6-3 6-2,J B. Svensson / M Tideman,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
81,,C Saceanu / C Steeb,QF,6-1 6-1,M Davis / T Pawsat,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
82,,J Bates / P Lundgren,QF,6-3 6-1,T Wilkison / T Witsken,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
83,,M Gustafsson / B Steven,R16,6-2 3-6 6-1,S Giammalva / J Grabb,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
84,,C Bergstrom / C Pistolesi,R16,6-4 6-2,D Goldie / L Scott,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
85,,K Jones / T Nelson,R16,6-4 6-2,J B. Svensson / M Tideman,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
86,,G Connell / G Michibata,R16,6-4 6-4,D Cassidy / J Levine,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
87,,O Camporese / P Cane,R16,7-6 6-2,C Saceanu / C Steeb,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
88,,R Krishnan / B Scanlon,R16,2-6 6-3 6-3,M Davis / T Pawsat,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
89,,P Kuhnen / A Mronz,R16,7-6 5-7 6-2,J Bates / P Lundgren,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
90,,B Derlin / D Keretic,R16,6-1 6-2,T Wilkison / T Witsken,1988-01-04,https://matchstat.com/tennis/tournaments/m/Auckland/1988,Auckland,hard
91,H2H 3-5,Pat Cash,F,6-3 6-7 3-6 6-1 8-6,Mats Wilander,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
92,H2H 3-5,Ivan Lendl,SF,6-4 2-6 6-2 4-6 6-2,Pat Cash,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
93,H2H 11-9,Stefan Edberg,SF,6-0 6-7 6-3 3-6 6-1,Mats Wilander,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
94,H2H 4-0,Todd Witsken,QF,6-2 6-1 7-6,Ivan Lendl,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
95,H2H 2-0,Michiel Schapers,QF,6-1 6-4 6-2,Pat Cash,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
96,H2H 7-3,Anders Jarryd,QF,7-6 6-2 6-3,Mats Wilander,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
97,H2H 5-1,Andrei Chesnokov,QF,4-6 7-6 6-4 6-4,Stefan Edberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
98,H2H 10-2,Wally Masur,R16,7-5 6-4 6-4,Ivan Lendl,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
99,H2H 1-0,Menno Oosting,R16,6-1 6-2 6-2,Todd Witsken,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
100,H2H 2-1,Jonas B. Svensson,R16,6-1 6-4 6-1,Pat Cash,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
101,H2H 1-2,Yannick Noah,R16,2-6 7-6 6-3 7-6,Michiel Schapers,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
102,H2H 3-0,John Frawley,R16,3-6 6-1 6-7 7-6 6-2,Anders Jarryd,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
103,H2H 2-0,Christian Saceanu,R16,6-2 6-4 6-3,Mats Wilander,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
104,H2H 2-2,Carl-Uwe Steeb,R16,6-1 6-4 6-2,Andrei Chesnokov,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
105,H2H 6-1,Jason Stoltenberg,R16,6-3 6-3 6-4,Stefan Edberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
106,H2H 4-3,Mark Woodforde,R32,6-4 6-3 6-1,Ivan Lendl,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
107,H2H 5-3,Ramesh Krishnan,R32,6-3 6-2 3-6 6-1,Wally Masur,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
108,H2H 1-0,Danie Visser,R32,7-5 4-6 6-1 6-4,Menno Oosting,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
109,H2H 1-2,Henri Leconte,R32,6-4 6-3 6-4,Todd Witsken,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
110,H2H 3-3,Paul McNamee,R32,6-1 6-2 6-1,Pat Cash,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
111,H2H 1-0,Niclas Kroon,R32,6-2 6-7 6-4 6-3,Jonas B. Svensson,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
112,H2H 1-3,Christo Van Rensburg,R32,2-6 6-3 6-3 6-4,Michiel Schapers,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
113,H2H 2-0,Eddie Edwards,R32,6-3 6-7 7-6 6-4,Yannick Noah,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
114,H2H 1-0,Paul Chamberlin,R32,7-5 6-1 6-2,Anders Jarryd,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
115,H2H 1-1,Jim Grabb,R32,6-3 6-2 6-7 6-4,John Frawley,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
116,H2H 3-0,Jerome Potier,R32,6-2 6-1 7-5,Christian Saceanu,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
117,H2H 2-2,Magnus Gustafsson,R32,6-1 6-4 6-1,Mats Wilander,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
118,H2H 1-0,Slobodan Zivojinovic,R32,6-4 7-5 2-6 1-6 6-3,Carl-Uwe Steeb,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
119,H2H 2-0,Mark Kratzmann,R32,7-5 7-6 6-2,Andrei Chesnokov,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
120,H2H 1-1,Joey Rive,R32,6-2 6-2 6-2,Jason Stoltenberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
121,H2H 5-0,Dan Goldie,R32,6-4 7-5 2-6 6-3,Stefan Edberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
122,H2H 4-0,Matt Anger,R64,6-0 6-1 6-1,Ivan Lendl,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
123,H2H 7-2,Richard Fromberg,R64,7-5 6-0 6-2,Mark Woodforde,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
124,H2H 2-0,Jim Pugh,R64,4-6 6-4 6-2 6-4,Ramesh Krishnan,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
125,H2H 1-0,Patrick Baur,R64,7-5 7-6 6-4,Wally Masur,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
126,H2H 1-0,Broderick Dyke,R64,7-6 0-6 6-3 6-1,Menno Oosting,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
127,H2H 1-0,Roberto Saad,R64,3-6 6-3 3-6 7-5 8-6,Danie Visser,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
128,H2H 1-1,Darren Cahill,R64,6-4 7-5 6-2,Todd Witsken,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
129,H2H 2-0,Peter Doohan,R64,7-5 6-2 6-2,Henri Leconte,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
130,H2H 1-0,Carl Limberger,R64,6-1 7-6 6-3,Pat Cash,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
131,H2H 2-0,Sammy Giammalva,R64,6-7 7-6 6-2 4-1 Retired,Paul McNamee,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
132,H2H 1-0,Glenn Michibata,R64,7-6 6-2 6-3,Niclas Kroon,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
133,H2H 1-0,Magnus Tideman,R64,6-2 6-3 6-3,Jonas B. Svensson,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
134,H2H 1-0,Tony Mmoh,R64,6-4 6-3 6-2,Christo Van Rensburg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
135,H2H 3-0,Derrick Rostagno,R64,6-4 4-6 7-5 4-6 6-3,Michiel Schapers,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
136,H2H 1-0,Roger Rasheed,R64,6-4 6-7 6-4 6-4,Eddie Edwards,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
137,H2H 1-0,Massimiliano Narducci,R64,6-7 6-2 6-2 6-1,Yannick Noah,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
138,H2H 1-1,Gianluca Pozzi,R64,6-4 7-6 6-3,Anders Jarryd,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
139,H2H 1-0,Patrik Kuhnen,R64,6-4 3-6 6-4 7-6,Paul Chamberlin,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
140,H2H 2-1,Guy Forget,R64,6-4 7-5 5-7 6-7 7-5,Jim Grabb,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
141,H2H 1-0,Peter Lundgren,R64,6-1 6-3 6-3,John Frawley,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
142,H2H 2-0,Chris Pridham,R64,7-6 6-3 6-2,Jerome Potier,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
143,H2H 1-0,Barry Moir,R64,6-4 6-4 6-4,Christian Saceanu,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
144,H2H 1-0,Johan Kriek,R64,6-3 6-1 6-4,Magnus Gustafsson,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
145,H2H 1-0,Simon Youl,R64,6-4 6-2 6-4,Mats Wilander,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
146,H2H 2-0,Stephen Shaw,R64,6-4 6-4 6-7 6-3,Slobodan Zivojinovic,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
147,H2H 2-0,Rick Leach,R64,6-4 6-2 3-6 5-7 6-2,Carl-Uwe Steeb,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
148,H2H 1-0,Paolo Cane,R64,4-6 6-3 6-1 6-2,Mark Kratzmann,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
149,H2H 2-1,Tarik Benhabiles,R64,6-1 7-5 7-6,Andrei Chesnokov,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
150,H2H 2-1,Jeremy Bates,R64,5-7 6-1 6-2 6-4,Joey Rive,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
151,H2H 5-5,Todd Woodbridge,R64,6-3 6-2 6-4,Jason Stoltenberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
152,H2H 2-0,Martin Laurendeau,R64,6-4 6-3 6-1,Dan Goldie,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
153,H2H 3-0,Alexander Mronz,R64,6-4 6-3 6-1,Stefan Edberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
154,H2H 1-0,Bryan Roe,R128,6-3 7-6 6-2,Ivan Lendl,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
155,H2H 1-0,Andrew Castle,R128,6-3 6-1 6-4,Matt Anger,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
156,H2H 3-0,John Fitzgerald,R128,6-4 6-3 6-3,Mark Woodforde,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
157,H2H 1-0,Marc Flur,R128,6-2 6-7 6-0 4-6 6-4,Richard Fromberg,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
158,H2H 1-0,Brad Drewett,R128,6-4 6-2 7-5,Jim Pugh,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
159,H2H 2-0,Bong-Soo Kim,R128,6-3 3-6 6-4 4-6 6-4,Ramesh Krishnan,1988-01-11,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1988,Australian Open,hard
