,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
25,H2H 1-0,Tommy Ho,R32,6-3 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Jean-Philippe Fleurian,hard
26,H2H 1-0,Jonas B. Svensson,R32,6-1 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Robbie Weiss,hard
27,H2H 1-0,Steve Bryan,R32,6-4 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Renzo Furlan,hard
28,H2H 2-0,Dimitri Poliakov,R32,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Cristiano Caratti,hard
29,H2H 1-0,Cyril Suk,R32,6-2 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Doug Flach,hard
30,H2H 2-0,Gianluca Pozzi,R32,6-2 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Richey Reneberg,hard
31,,A O'Brien / J Stark,F,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,T Nijssen / C Suk,hard
32,,J Lozano / J Pugh,SF,6-7 6-4 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,T Nijssen / C Suk,hard
33,,B Pearce / D Randall,SF,6-2 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,A O'Brien / J Stark,hard
34,,G Connell / P Galbraith,QF,6-4 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,J Lozano / J Pugh,hard
35,,M Knowles / J Palmer,QF,6-3 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,T Nijssen / C Suk,hard
36,,S DeVries / K Kinnear,QF,6-2 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,B Pearce / D Randall,hard
37,,P McEnroe / R Reneberg,QF,4-6 7-6 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,A O'Brien / J Stark,hard
38,,P Annacone / G Van Emburgh,R16,6-1 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,G Connell / P Galbraith,hard
39,,D Johnson / J Sullivan,R16,7-6 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,J Lozano / J Pugh,hard
40,,M Briggs / M Keil,R16,7-6 6-7 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,T Nijssen / C Suk,hard
41,,D Flach / B Gilbert,R16,7-5 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,M Knowles / J Palmer,hard
42,,C Strode / M Strode,R16,6-3 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,B Pearce / D Randall,hard
43,,W Ferreira / D Visser,R16,6-3 3-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,S DeVries / K Kinnear,hard
44,,S Davis / D Pate,R16,7-6 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,A O'Brien / J Stark,hard
45,,J Grabb / P Kuhnen,R16,6-4 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,P McEnroe / R Reneberg,hard
46,H2H 1-0,Chris Garner,FQ,6-3 2-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Michael Joyce,hard
47,H2H 1-0,Tom Nijssen,FQ,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Markus Zoecke,hard
48,H2H 1-0,Michael Roberts,FQ,6-3 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Axel Finnberg,hard
49,H2H 1-0,Kent Seton,FQ,2-6 7-6 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Cyril Suk,hard
50,H2H 2-0,Brian MacPhie,SFQ,6-4 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Chris Garner,hard
51,H2H 2-4,Vince Spadea,SFQ,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Michael Joyce,hard
52,H2H 2-0,Grant Connell,SFQ,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Markus Zoecke,hard
53,H2H 1-0,Scott Davis,SFQ,3-6 7-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Tom Nijssen,hard
54,H2H 1-0,Mark Knowles,SFQ,4-6 6-3 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Michael Roberts,hard
55,H2H 1-0,Roger Smith,SFQ,2-6 6-3 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Axel Finnberg,hard
56,H2H 1-0,Dave Randall,SFQ,6-2 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Kent Seton,hard
57,H2H 1-0,Thomas Gollwitzer,SFQ,4-6 7-6 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Cyril Suk,hard
58,H2H 1-0,Jim Pugh,QFQ,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Chris Garner,hard
59,H2H 1-0,Joel Finnigan,QFQ,6-2 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Brian MacPhie,hard
60,H2H 1-0,Paul Garvin,QFQ,6-2 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Vince Spadea,hard
61,H2H 2-0,Kent Kinnear,QFQ,6-3 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Michael Joyce,hard
62,H2H 1-0,Donny Isaak,QFQ,4-6 6-2 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Markus Zoecke,hard
63,H2H 1-0,Hideki Kaneko,QFQ,6-3 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Grant Connell,hard
64,H2H 1-0,Brad Ferreira,QFQ,3-6 6-2 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Scott Davis,hard
65,H2H 1-0,Marko Nesic,QFQ,6-0 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Tom Nijssen,hard
66,H2H 1-0,David Pate,QFQ,3-6 6-4 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Mark Knowles,hard
67,H2H 1-0,Paul Annacone,QFQ,7-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Michael Roberts,hard
68,H2H 2-0,Mark Keil,QFQ,6-4 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Axel Finnberg,hard
69,H2H 1-0,Tom Kempers,QFQ,4-6 6-4 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Roger Smith,hard
70,H2H 1-0,Patrick Galbraith,QFQ,6-4 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Dave Randall,hard
71,H2H 1-0,David Hall,QFQ,6-1 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Kent Seton,hard
72,H2H 1-0,Steve DeVries,QFQ,6-7 7-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Cyril Suk,hard
73,H2H 1-0,Cristian Brandi,QFQ,4-6 6-0 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,Thomas Gollwitzer,hard
74,,R Furlan / F Santoro,FQ,7-6 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,D Johnson / J Sullivan,hard
75,,M Ruah / K Ullyett,SFQ,7-6 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,D Johnson / J Sullivan,hard
76,,C Brandi / T Kempers,SFQ,6-3 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Oahu/1994,Oahu,R Furlan / F Santoro,hard
77,H2H 5-0,Paul Haarhuis,F,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefan Edberg,hard
78,H2H 7-5,Goran Ivanisevic,SF,6-2 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Paul Haarhuis,hard
79,H2H 1-0,Gilbert Schaller,SF,6-4 6-7 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefan Edberg,hard
80,H2H 4-0,Andrei Olhovskiy,QF,6-4 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Paul Haarhuis,hard
81,H2H 3-0,Stefano Pescosolido,QF,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Goran Ivanisevic,hard
82,H2H 6-1,Henri Leconte,QF,6-4 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefan Edberg,hard
83,H2H 3-0,Ronald Agenor,QF,7-6 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Gilbert Schaller,hard
84,H2H 1-1,Karim Alami,R16,6-4 6-7 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Paul Haarhuis,hard
85,H2H 2-2,Carl-Uwe Steeb,R16,7-5 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Andrei Olhovskiy,hard
86,H2H 3-0,Younes El Aynaoui,R16,7-6 6-7 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Goran Ivanisevic,hard
87,H2H 1-2,Olivier Delaitre,R16,6-2 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefano Pescosolido,hard
88,H2H 1-1,Jacco Eltingh,R16,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Henri Leconte,hard
89,H2H 9-2,Anders Jarryd,R16,6-1 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefan Edberg,hard
90,H2H 1-1,Karsten Braasch,R16,6-2 1-0 Retired,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Gilbert Schaller,hard
91,H2H 3-1,Michael Stich,R16,5-7 6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Ronald Agenor,hard
92,H2H 1-1,Pete Sampras,R32,3-6 6-2 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Karim Alami,hard
93,H2H 1-3,Tomas Carbonell,R32,7-6 4-6 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Paul Haarhuis,hard
94,H2H 2-1,David Prinosil,R32,6-4 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Andrei Olhovskiy,hard
95,H2H 1-1,Magnus Larsson,R32,7-6 5-7 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Carl-Uwe Steeb,hard
96,H2H 2-2,Shuzo Matsuoka,R32,6-4 0-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Goran Ivanisevic,hard
97,H2H 2-3,Jonas Bjorkman,R32,3-6 6-3 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Younes El Aynaoui,hard
98,H2H 1-0,Fernon Wibier,R32,7-6 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Olivier Delaitre,hard
99,H2H 5-3,Javier Sanchez,R32,6-4 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefano Pescosolido,hard
100,H2H 1-0,Marc-Kevin Goellner,R32,6-3 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Jacco Eltingh,hard
101,H2H 1-0,Frederic Vitoux,R32,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Henri Leconte,hard
102,H2H 3-1,Henrik Holm,R32,6-4 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Anders Jarryd,hard
103,H2H 2-1,Gary Muller,R32,6-1 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stefan Edberg,hard
104,H2H 2-2,Andrey Cherkasov,R32,6-1 3-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Karsten Braasch,hard
105,H2H 1-0,Lars Rehmann,R32,7-6 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Gilbert Schaller,hard
106,H2H 4-1,Jordi Burillo,R32,6-2 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Ronald Agenor,hard
107,H2H 1-0,Stephane Simian,R32,6-1 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Michael Stich,hard
108,,S Cannon / B Talbot,F,6-3 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,O Delaitre / S Simian,hard
109,,U Riglewski / M Stich,SF,7-6 4-6 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,S Cannon / B Talbot,hard
110,,G Ivanisevic / H Leconte,SF,6-4 2-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,O Delaitre / S Simian,hard
111,,J Sanchez / C Steeb,QF,6-3 6-7 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,U Riglewski / M Stich,hard
112,,S Groen / D Prinosil,QF,4-6 7-6 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,S Cannon / B Talbot,hard
113,,H Holm / A Jarryd,QF,7-6 2-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,O Delaitre / S Simian,hard
114,,H Davids / A Olhovskiy,QF,6-3 4-6 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,G Ivanisevic / H Leconte,hard
115,,J Eltingh / P Haarhuis,R16,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,U Riglewski / M Stich,hard
116,,J De Beer / J de Jager,R16,6-4 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,J Sanchez / C Steeb,hard
117,,S Melville / G Muller,R16,6-4 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,S Groen / D Prinosil,hard
118,,J Bjorkman / T Carbonell,R16,7-5 1-6 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,S Cannon / B Talbot,hard
119,,M Goellner / C Saceanu,R16,7-5 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,O Delaitre / S Simian,hard
120,,S Edberg / P Sampras,R16,6-3 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,H Holm / A Jarryd,hard
121,,M Oosting / L Pimek,R16,7-5 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,H Davids / A Olhovskiy,hard
122,,L Jensen / M Jensen,R16,6-3 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,G Ivanisevic / H Leconte,hard
123,H2H 1-0,Oliver Gross,FQ,6-1 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Lars Rehmann,hard
124,H2H 1-0,Xavier Daufresne,FQ,6-2 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Karim Alami,hard
125,H2H 1-0,Andrey Merinov,FQ,6-3 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Frederic Vitoux,hard
126,H2H 2-1,Carsten Arriens,FQ,6-4 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Fernon Wibier,hard
127,H2H 1-0,Joern Renzenbrink,SFQ,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Lars Rehmann,hard
128,H2H 1-0,Hendrik-Jan Davids,SFQ,6-2 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Oliver Gross,hard
129,H2H 1-0,Stephane Andriolo,SFQ,6-4 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Xavier Daufresne,hard
130,H2H 1-1,Menno Oosting,SFQ,6-4 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Karim Alami,hard
131,H2H 1-0,Alexander Mronz,SFQ,3-6 6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Frederic Vitoux,hard
132,H2H 1-0,Sander Groen,SFQ,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Andrey Merinov,hard
133,H2H 1-0,Sebastien Hette,SFQ,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Carsten Arriens,hard
134,H2H 1-0,Murphy Jensen,SFQ,6-1 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Fernon Wibier,hard
135,H2H 1-0,Scott Melville,QFQ,2-6 6-4 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Lars Rehmann,hard
136,H2H 1-0,Abdul-Hadi Al Mulla,QFQ,6-1 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Hendrik-Jan Davids,hard
137,H2H 1-0,John-Laffnie de Jager,QFQ,6-3 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Oliver Gross,hard
138,H2H 1-0,Luke Jensen,QFQ,7-5 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Xavier Daufresne,hard
139,H2H 1-0,Sami Baccar,QFQ,6-2 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Stephane Andriolo,hard
140,H2H 1-0,Nasser-Ghanim Al Khulaifi,QFQ,6-0 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Menno Oosting,hard
141,H2H 1-0,Jerome Potier,QFQ,6-4 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Karim Alami,hard
142,H2H 1-0,Joost Winnink,QFQ,6-4 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Alexander Mronz,hard
143,H2H 1-0,Tamim Al Thani,QFQ,6-0 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Frederic Vitoux,hard
144,H2H 1-2,Christian Saceanu,QFQ,2-6 7-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Sander Groen,hard
145,H2H 1-0,Libor Pimek,QFQ,7-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Andrey Merinov,hard
146,H2H 1-2,Christian Ruud,QFQ,6-3 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Carsten Arriens,hard
147,H2H 1-0,Sultan Khalfan Al Alawi,QFQ,6-1 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Sebastien Hette,hard
148,H2H 1-0,Byron Talbot,QFQ,7-5 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Murphy Jensen,hard
149,H2H 1-0,Shelby Cannon,QFQ,3-6 6-3 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,Fernon Wibier,hard
150,,A Mronz / L Rehmann,FQ,1-6 7-6 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,O Delaitre / S Simian,hard
151,,R Agenor / Y El Aynaoui,SFQ,7-6 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,A Mronz / L Rehmann,hard
152,,F Wibier / J Winnink,SFQ,7-5 5-7 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Doha/1994,Doha,O Delaitre / S Simian,hard
153,H2H 5-1,Alexander Volkov,F,6-4 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Yevgeny Kafelnikov,hard
154,H2H 3-3,Patrick Rafter,SF,6-1 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Yevgeny Kafelnikov,hard
155,H2H 5-1,Nicklas Kulti,SF,4-6 6-3 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Alexander Volkov,hard
156,H2H 7-2,Grant Stafford,QF,3-6 6-3 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Patrick Rafter,hard
157,H2H 2-0,David Rikl,QF,5-7 6-3 7-5,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Yevgeny Kafelnikov,hard
158,H2H 3-1,Kenneth Carlsen,QF,7-5 6-0,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Alexander Volkov,hard
159,H2H 2-0,Guillaume Raoux,QF,7-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Nicklas Kulti,hard
160,H2H 2-3,Thomas Muster,R16,7-6 4-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Grant Stafford,hard
161,H2H 2-2,Brett Steven,R16,4-6 6-2 7-6,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Patrick Rafter,hard
162,H2H 3-0,Karel Novacek,R16,6-4 6-1,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Yevgeny Kafelnikov,hard
163,H2H 1-0,Jamie Morgan,R16,6-4 6-2,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,David Rikl,hard
164,H2H 1-0,Jan Apell,R16,6-3 3-6 6-3,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Kenneth Carlsen,hard
165,H2H 2-0,Christian Bergstrom,R16,6-3 3-6 6-4,1994-01-03,https://matchstat.com/tennis/tournaments/m/Adelaide/1994,Adelaide,Alexander Volkov,hard
