,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
37,,C Saceanu / C Steeb,QF,6-3 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,H Holm / B Pedersen,hard
38,,L Koslowski / A Mronz,R16,6-2 4-6 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,J Eltingh / P Haarhuis,hard
39,,A Parker / R Reneberg,R16,3-6 6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,L Lavalle / C Van Rensburg,hard
40,,J Apell / O Rahnasto,R16,6-4 3-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,R Bathman / R Bergh,hard
41,,S Groen / D Prinosil,R16,7-6 1-6 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,R Benson / A Malik,hard
42,,D Vacek / P Wekesa,R16,7-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,T Kempers / M Oosting,hard
43,,D Perez / G Raoux,R16,7-5 3-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,B Pearce / B Talbot,hard
44,,O Delaitre / R Gilbert,R16,7-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,C Saceanu / C Steeb,hard
45,,F Montana / G Van Emburgh,R16,6-2 2-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,H Holm / B Pedersen,hard
46,H2H 1-0,Rich Benson,FQ,7-5 3-6 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Sander Groen,hard
47,H2H 1-0,Olli Rahnasto,FQ,6-3 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Brad Pearce,hard
48,H2H 1-0,Menno Oosting,FQ,3-6 6-2 7-5,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Rikard Bergh,hard
49,H2H 1-0,Tom Kempers,FQ,3-6 6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Bent-Ove Pedersen,hard
50,H2H 1-0,Hasnul Hashim,SFQ,6-0 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Rich Benson,hard
51,H2H 1-0,Terence Chia,SFQ,6-3 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Brad Pearce,hard
52,H2H 0-0,Rosle Bin Kassim,SFQ,WO,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Olli Rahnasto,hard
53,H2H 1-0,Paul Wekesa,SFQ,6-1 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Menno Oosting,hard
54,H2H 1-1,Ronnie Bathman,SFQ,6-1 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Rikard Bergh,hard
55,H2H 1-0,Al Parker,SFQ,6-3 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Bent-Ove Pedersen,hard
56,H2H 1-0,Jefri Bin Hamdan,SFQ,6-1 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,Tom Kempers,hard
57,,B Wijaya / C Wilkinson,FQ,7-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,L Koslowski / A Mronz,hard
58,,T Chia / R Ramachandran,SFQ,6-2 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur%201/1993,Kuala Lumpur 1,B Wijaya / C Wilkinson,hard
59,H2H 2-1,Christian Bergstrom,F,3-6 7-5 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Nicklas Kulti,hard
60,H2H 3-0,Jonathan Stark,SF,4-6 6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Nicklas Kulti,hard
61,H2H 2-2,Richard Fromberg,SF,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Christian Bergstrom,hard
62,H2H 6-1,Alex O'Brien,QF,6-2 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jonathan Stark,hard
63,H2H 1-5,Alexander Volkov,QF,6-4 1-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Nicklas Kulti,hard
64,H2H 2-0,Cedric Pioline,QF,7-5 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Christian Bergstrom,hard
65,H2H 2-1,John Fitzgerald,QF,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Richard Fromberg,hard
66,H2H 2-4,Richard Krajicek,R16,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Alex O'Brien,hard
67,H2H 1-1,Jordi Burillo,R16,7-6 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jonathan Stark,hard
68,H2H 3-0,Markus Naewie,R16,6-2 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Alexander Volkov,hard
69,H2H 2-0,Jamie Morgan,R16,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Nicklas Kulti,hard
70,H2H 1-0,Derrick Rostagno,R16,6-3 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Christian Bergstrom,hard
71,H2H 5-6,Todd Martin,R16,6-4 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Cedric Pioline,hard
72,H2H 1-0,David Pate,R16,7-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Richard Fromberg,hard
73,H2H 1-3,Jason Stoltenberg,R16,6-3 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,John Fitzgerald,hard
74,H2H 4-3,Thomas Enqvist,R32,6-1 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Richard Krajicek,hard
75,H2H 1-0,Broderick Dyke,R32,7-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Alex O'Brien,hard
76,H2H 2-1,Todd Woodbridge,R32,6-2 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jonathan Stark,hard
77,H2H 1-0,David Wheaton,R32,6-1 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jordi Burillo,hard
78,H2H 3-1,Jonas B. Svensson,R32,7-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Alexander Volkov,hard
79,H2H 1-0,Steven Baldas,R32,6-4 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Markus Naewie,hard
80,H2H 1-0,Bernd Karbacher,R32,6-4 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jamie Morgan,hard
81,H2H 2-1,Mark Woodforde,R32,6-4 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Nicklas Kulti,hard
82,H2H 1-0,Magnus Larsson,R32,6-3 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Derrick Rostagno,hard
83,H2H 2-1,Kenneth Carlsen,R32,7-6 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Christian Bergstrom,hard
84,H2H 8-2,Bryan Shelton,R32,6-3 6-7 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Todd Martin,hard
85,H2H 4-1,Sandon Stolle,R32,6-3 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Cedric Pioline,hard
86,H2H 2-3,Magnus Gustafsson,R32,6-7 6-4 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Richard Fromberg,hard
87,H2H 1-0,David Di Lucia,R32,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Pate,hard
88,H2H 3-0,Marcos Ondruska,R32,7-6 6-0,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jason Stoltenberg,hard
89,H2H 1-0,Sergio Bruguera,R32,6-4 2-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,John Fitzgerald,hard
90,,J Fitzgerald / L Warder,F,6-4 7-5,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,T Woodbridge / M Woodforde,hard
91,,S Kruger / M Ondruska,SF,6-4 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,T Woodbridge / M Woodforde,hard
92,,G Doyle / J Eagle,SF,6-3 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,J Fitzgerald / L Warder,hard
93,,R Krajicek / D Wheaton,QF,7-6 4-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,T Woodbridge / M Woodforde,hard
94,,M Bauer / A O'Brien,QF,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,S Kruger / M Ondruska,hard
95,,M Briggs / T Kronemann,QF,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,G Doyle / J Eagle,hard
96,,G Michibata / D Pate,QF,7-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,J Fitzgerald / L Warder,hard
97,,D Macpherson / B Shelton,R16,7-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,T Woodbridge / M Woodforde,hard
98,,N Borwick / C Limberger,R16,6-1 6-7 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,R Krajicek / D Wheaton,hard
99,,D Adams / J Stark,R16,7-5 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,S Kruger / M Ondruska,hard
100,,S Stolle / J Stoltenberg,R16,6-7 6-1 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,M Bauer / A O'Brien,hard
101,,M Keil / D Randall,R16,6-1 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,G Doyle / J Eagle,hard
102,,B Dyke / R Rasheed,R16,6-3 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,M Briggs / T Kronemann,hard
103,,M Renstrom / L Wahlgren,R16,6-1 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,G Michibata / D Pate,hard
104,,R Fromberg / J Morgan,R16,7-6 7-5,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,J Fitzgerald / L Warder,hard
105,H2H 1-0,David Adams,FQ,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Broderick Dyke,hard
106,H2H 1-0,Joshua Eagle,FQ,6-4 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jordi Burillo,hard
107,H2H 1-0,Michael Tebbutt,FQ,7-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Pate,hard
108,H2H 2-0,Mike Bauer,FQ,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Di Lucia,hard
109,H2H 1-0,Mikael Tillstrom,SFQ,7-6 5-7 0-1 Retired,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Adams,hard
110,H2H 1-1,Grant Doyle,SFQ,6-1 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Broderick Dyke,hard
111,H2H 1-0,Marten Renstrom,SFQ,4-6 7-6 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jordi Burillo,hard
112,H2H 1-0,Dave Randall,SFQ,5-7 6-3 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Joshua Eagle,hard
113,H2H 1-1,Lars-Anders Wahlgren,SFQ,4-6 6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Michael Tebbutt,hard
114,H2H 2-0,Carl Limberger,SFQ,6-2 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Pate,hard
115,H2H 1-0,Stefan Kruger,SFQ,7-6 6-7 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Mike Bauer,hard
116,H2H 1-0,Roger Rasheed,SFQ,4-6 6-4 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Di Lucia,hard
117,H2H 2-0,Tim Crichton,QFQ,6-1 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Mikael Tillstrom,hard
118,H2H 1-0,David Macpherson,QFQ,6-2 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Adams,hard
119,H2H 1-0,Richard Fricker,QFQ,6-2 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Broderick Dyke,hard
120,H2H 1-0,Matthew MacMahon,QFQ,6-2 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Grant Doyle,hard
121,H2H 1-0,Heath Denman,QFQ,2-6 6-4 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Jordi Burillo,hard
122,H2H 1-0,Juan-Albert Viloca-Puig,QFQ,6-1 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Marten Renstrom,hard
123,H2H 2-0,Gavin Pfitzner,QFQ,6-1 6-0,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Joshua Eagle,hard
124,H2H 1-0,Martin Richards,QFQ,6-2 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Dave Randall,hard
125,H2H 2-0,Bret Richardson,QFQ,6-2 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Lars-Anders Wahlgren,hard
126,H2H 1-1,Paul Kilderry,QFQ,6-3 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Michael Tebbutt,hard
127,H2H 3-1,Glenn Michibata,QFQ,7-6 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Pate,hard
128,H2H 1-0,Wayne Arthurs,QFQ,7-5 1-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Carl Limberger,hard
129,H2H 1-0,Neil Borwick,QFQ,6-3 3-6 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Mike Bauer,hard
130,H2H 1-0,Adam Norsworthy,QFQ,6-3 6-1,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Stefan Kruger,hard
131,H2H 1-0,Justin Broughton,QFQ,6-0 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,David Di Lucia,hard
132,H2H 1-0,Alistair MacDonald,QFQ,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,Roger Rasheed,hard
133,,B Karbacher / M Naewie,SFQ,6-3 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,M Renstrom / L Wahlgren,hard
134,,H Denman / B Richardson,SFQ,6-7 6-2 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1993,Adelaide,N Kulti / M Larsson,hard
135,H2H 10-9,Goran Ivanisevic,F,7-6 4-6 7-5,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Boris Becker,hard
136,H2H 25-10,Stefan Edberg,SF,6-4 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Boris Becker,hard
137,H2H 4-1,Andrey Cherkasov,SF,6-2 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Goran Ivanisevic,hard
138,H2H 1-0,Gianluca Pozzi,QF,6-0 6-0,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Stefan Edberg,hard
139,H2H 5-0,Javier Sanchez,QF,6-4 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Boris Becker,hard
140,H2H 3-2,Marcos-Aurelio Gorriz-Bonhora,QF,6-1 7-5,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Andrey Cherkasov,hard
141,H2H 2-0,Patrik Kuhnen,QF,6-2 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Goran Ivanisevic,hard
142,H2H 1-2,Yevgeny Kafelnikov,R16,6-3 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Stefan Edberg,hard
143,H2H 5-5,Jan Siemerink,R16,7-5 5-7 7-5,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Gianluca Pozzi,hard
144,H2H 2-0,Stephane Simian,R16,7-6 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Boris Becker,hard
145,H2H 1-0,Andrey Merinov,R16,4-6 7-5 6-0,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Javier Sanchez,hard
146,H2H 1-2,Bart Wuyts,R16,6-0 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Marcos-Aurelio Gorriz-Bonhora,hard
147,H2H 1-1,Younes El Aynaoui,R16,6-3 5-7 6-4,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Andrey Cherkasov,hard
148,H2H 1-3,Michiel Schapers,R16,7-5 6-2,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Patrik Kuhnen,hard
149,H2H 2-0,Andrei Olhovskiy,R16,6-3 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Goran Ivanisevic,hard
150,H2H 1-1,Karsten Braasch,R32,6-3 7-6,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Stefan Edberg,hard
151,H2H 1-0,Jeremy Bates,R32,6-3 6-3,1993-01-04,https://matchstat.com/tennis/tournaments/m/Doha/1993,Doha,Yevgeny Kafelnikov,hard
