,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
1000,H2H 1-0,Milagros Sequera,0.0,7.0,4309354.0,11926.0,,6.5,Milagros Sequera,23.0,0.0,0.0,37.0,11.0,40.0,21.0,6.0,19.0,6.0,,,,,,2.0,77.0,,,6.50,1.10,R16,6-0 6-0,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Shahar Peer,3.0,1.0,4309354.0,11925.0,,1.1,Shahar Peer,54.0,11.0,6.0,40.0,28.0,37.0,23.0,16.0,14.0,10.0,,,,,,1.0,77.0,,
1001,H2H 4-3,Shenay Perry,3.0,1.0,4309355.0,11900.0,,1.6,Shenay Perry,22.0,0.0,0.0,20.0,4.0,37.0,20.0,10.0,17.0,8.0,,,,,,2.0,57.0,,,1.60,2.30,R16,6-2 0-1 Retired,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Bethanie Mattek-Sands,2.0,0.0,4309355.0,11899.0,,2.3,Bethanie Mattek-Sands,35.0,4.0,2.0,37.0,19.0,20.0,7.0,6.0,13.0,10.0,,,,,,1.0,57.0,,
1002,H2H 1-0,Nicole Pratt,7.0,3.0,4309356.0,11923.0,,1.6,Nicole Pratt,96.0,8.0,3.0,104.0,39.0,92.0,58.0,37.0,34.0,20.0,,,,,,1.0,196.0,,,1.60,2.30,R16,5-7 6-4 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Sofia Arvidsson,9.0,0.0,4309356.0,11924.0,,2.3,Sofia Arvidsson,100.0,10.0,4.0,92.0,35.0,104.0,70.0,48.0,34.0,17.0,,,,,,2.0,196.0,,
1003,H2H 6-4,Jill Craybas,0.0,2.0,4309357.0,11884.0,,1.571,Jill Craybas,37.0,2.0,1.0,49.0,15.0,49.0,29.0,16.0,20.0,6.0,,,,,,2.0,98.0,,,1.57,2.65,R16,6-3 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Meilen Tu,0.0,3.0,4309357.0,11883.0,,2.65,Meilen Tu,61.0,10.0,5.0,49.0,27.0,49.0,24.0,18.0,25.0,16.0,,,,,,1.0,98.0,,
1004,H2H 3-0,Abigail Spears,4.0,5.0,4309358.0,11905.0,,1.943,Abigail Spears,61.0,6.0,2.0,64.0,26.0,72.0,39.0,24.0,33.0,11.0,,,,,,1.0,136.0,,,1.94,1.96,R16,6-3 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Raluca Olaru,6.0,4.0,4309358.0,11906.0,,1.962,Raluca Olaru,75.0,10.0,5.0,72.0,37.0,64.0,35.0,23.0,29.0,15.0,,,,,,2.0,136.0,,
1005,H2H 1-0,Camille Pin,0.0,0.0,4309359.0,11921.0,,2.8,Camille Pin,75.0,9.0,3.0,78.0,31.0,91.0,78.0,41.0,13.0,3.0,,,,,,1.0,169.0,,,2.80,1.40,R16,6-2 6-7(1) 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Samantha Stosur,9.0,4.0,4309359.0,11922.0,,1.4,Samantha Stosur,94.0,13.0,8.0,91.0,47.0,78.0,44.0,31.0,34.0,16.0,,,,,,2.0,169.0,,
1006,H2H 7-0,Caroline Wozniacki,0.0,3.0,4309360.0,11886.0,,4.85,Caroline Wozniacki,56.0,4.0,4.0,63.0,27.0,62.0,46.0,24.0,16.0,5.0,,,,,,2.0,125.0,,,4.85,1.24,R16,6-4 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Venus Williams,7.0,2.0,4309360.0,11885.0,,1.235,Venus Williams,69.0,9.0,6.0,62.0,33.0,63.0,40.0,24.0,23.0,12.0,,,,,,1.0,125.0,,
1007,H2H 1-1,Jarmila Gajdosova,,,4309361.0,3451811.0,,2.8,Jarmila Gajdosova,,,,,,,,,,,,,,,,1.0,,,,2.80,1.40,R16,7-5 3-6 7-5,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Laura Granville,,,4309361.0,3451812.0,,1.4,Laura Granville,,,,,,,,,,,,,,,,2.0,,,
1008,H2H 1-0,Emma Laine,1.0,5.0,4309338.0,11460.0,,6.4,Emma Laine,56.0,10.0,5.0,62.0,30.0,64.0,28.0,18.0,36.0,8.0,,,,,,2.0,126.0,,,6.40,1.17,R32,6-4 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Shahar Peer,0.0,4.0,4309338.0,11459.0,,1.167,Shahar Peer,70.0,15.0,7.0,64.0,38.0,62.0,34.0,20.0,28.0,12.0,,,,,,1.0,126.0,,
1009,H2H 2-0,Alina Jidkova,1.0,1.0,4309339.0,11881.0,,1.909,Alina Jidkova,94.0,7.0,5.0,83.0,37.0,97.0,59.0,38.0,38.0,19.0,,,,,,1.0,180.0,,,1.91,2.00,R32,6-4 1-6 7-5,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Milagros Sequera,2.0,10.0,4309339.0,11882.0,,2.0,Milagros Sequera,86.0,10.0,5.0,97.0,40.0,83.0,47.0,31.0,36.0,15.0,,,,,,2.0,180.0,,
1010,H2H 1-0,Lisa Raymond,2.0,4.0,4309340.0,11457.0,,2.3,Lisa Raymond,58.0,2.0,1.0,58.0,17.0,80.0,47.0,32.0,33.0,9.0,,,,,,1.0,138.0,,,2.30,1.71,R32,6-2 7-5,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Bethanie Mattek-Sands,8.0,2.0,4309340.0,11458.0,,1.714,Bethanie Mattek-Sands,80.0,9.0,4.0,80.0,39.0,58.0,31.0,27.0,27.0,14.0,,,,,,2.0,138.0,,
1011,H2H 1-0,Yulia Fedossova,5.0,7.0,4309341.0,11861.0,,2.75,Yulia Fedossova,113.0,11.0,4.0,112.0,45.0,122.0,66.0,45.0,56.0,23.0,,,,,,1.0,234.0,,,2.75,1.54,R32,6-7(4) 6-3 7-5,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Shenay Perry,5.0,2.0,4309341.0,11862.0,,1.541,Shenay Perry,121.0,14.0,7.0,122.0,54.0,112.0,73.0,49.0,39.0,18.0,,,,,,2.0,234.0,,
1012,H2H 4-0,Lilia Osterloh,3.0,2.0,4309342.0,11850.0,,2.8,Lilia Osterloh,34.0,1.0,1.0,40.0,14.0,51.0,31.0,12.0,20.0,8.0,,,,,,2.0,91.0,,,2.80,1.40,R32,6-3 6-0,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Nicole Pratt,2.0,1.0,4309342.0,11849.0,,1.4,Nicole Pratt,57.0,9.0,6.0,51.0,31.0,40.0,27.0,16.0,13.0,10.0,,,,,,1.0,91.0,,
1013,H2H 2-0,Ekaterina Bychkova,11.0,5.0,4309343.0,11456.0,,1.82,Ekaterina Bychkova,92.0,11.0,5.0,87.0,41.0,91.0,47.0,32.0,44.0,19.0,,,,,,2.0,178.0,,,1.82,2.12,R32,6-3 0-6 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Sofia Arvidsson,4.0,3.0,4309343.0,11455.0,,2.12,Sofia Arvidsson,86.0,15.0,5.0,91.0,40.0,87.0,57.0,35.0,30.0,11.0,,,,,,1.0,178.0,,
1014,H2H 2-1,Ashley Harkleroad,0.0,2.0,4309344.0,11462.0,,1.741,Ashley Harkleroad,51.0,3.0,0.0,54.0,15.0,62.0,48.0,28.0,14.0,8.0,,,,,,2.0,116.0,,,1.74,2.25,R32,6-4 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Meilen Tu,2.0,0.0,4309344.0,11461.0,,2.25,Meilen Tu,65.0,5.0,3.0,62.0,26.0,54.0,40.0,29.0,14.0,10.0,,,,,,1.0,116.0,,
1015,H2H 1-0,Kelly Liggan,3.0,3.0,4309345.0,11863.0,,6.4,Kelly Liggan,57.0,6.0,2.0,68.0,25.0,63.0,42.0,25.0,21.0,7.0,,,,,,1.0,131.0,,,6.40,1.17,R32,6-4 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Jill Craybas,2.0,4.0,4309345.0,11864.0,,1.167,Jill Craybas,74.0,10.0,4.0,63.0,31.0,68.0,42.0,31.0,26.0,12.0,,,,,,2.0,131.0,,
1016,H2H 1-0,Vania King,1.0,2.0,4309346.0,11865.0,,1.556,Vania King,90.0,9.0,2.0,100.0,34.0,95.0,60.0,37.0,35.0,19.0,,,,,,1.0,195.0,,,1.56,2.70,R32,4-6 6-2 7-6(0),2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Abigail Spears,8.0,3.0,4309346.0,11866.0,,2.7,Abigail Spears,105.0,10.0,3.0,95.0,39.0,100.0,70.0,49.0,30.0,17.0,,,,,,2.0,195.0,,
1017,H2H 1-0,Lauren Albanese,4.0,3.0,4309347.0,11869.0,,2.81,Lauren Albanese,89.0,13.0,5.0,80.0,34.0,106.0,56.0,34.0,50.0,21.0,,,,,,1.0,186.0,,,2.81,1.51,R32,3-6 6-4 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Raluca Olaru,2.0,3.0,4309347.0,11870.0,,1.51,Raluca Olaru,97.0,14.0,6.0,106.0,51.0,80.0,50.0,32.0,30.0,14.0,,,,,,2.0,186.0,,
1018,H2H 1-1,Varvara Lepchenko,1.0,4.0,4309348.0,11466.0,,2.7,Varvara Lepchenko,54.0,4.0,1.0,56.0,19.0,70.0,49.0,30.0,21.0,5.0,,,,,,2.0,126.0,,,2.70,1.56,R32,7-5 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Camille Pin,0.0,1.0,4309348.0,11465.0,,1.556,Camille Pin,72.0,8.0,5.0,70.0,35.0,56.0,47.0,30.0,9.0,7.0,,,,,,1.0,126.0,,
1019,H2H 2-3,Aleksandra Wozniak,2.0,5.0,4309349.0,11467.0,,1.82,Aleksandra Wozniak,65.0,6.0,2.0,74.0,29.0,70.0,34.0,22.0,36.0,14.0,,,,,,1.0,144.0,,,1.82,2.12,R32,6-2 7-5,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Samantha Stosur,9.0,5.0,4309349.0,11468.0,,2.12,Samantha Stosur,79.0,11.0,5.0,70.0,34.0,74.0,40.0,28.0,34.0,17.0,,,,,,2.0,144.0,,
1020,H2H 2-0,Akiko Morigami,0.0,1.0,4309350.0,11858.0,,6.65,Akiko Morigami,74.0,11.0,3.0,88.0,34.0,68.0,47.0,28.0,21.0,12.0,,,,,,2.0,156.0,,,6.65,1.16,R32,6-1 2-6 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Venus Williams,5.0,8.0,4309350.0,11857.0,,1.16,Venus Williams,82.0,8.0,4.0,68.0,28.0,88.0,53.0,39.0,35.0,15.0,,,,,,1.0,156.0,,
1021,H2H 2-0,Stephanie Foretz,5.0,8.0,4309351.0,11464.0,,2.6,Stephanie Foretz,97.0,9.0,6.0,84.0,36.0,115.0,71.0,43.0,44.0,18.0,,,,,,2.0,199.0,,,2.60,1.59,R32,2-6 7-6(5) 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Caroline Wozniacki,5.0,1.0,4309351.0,11463.0,,1.588,Caroline Wozniacki,102.0,19.0,6.0,115.0,54.0,84.0,63.0,38.0,21.0,10.0,,,,,,1.0,199.0,,
1022,H2H 2-1,Eva Birnerova,,,4309352.0,3451799.0,,1.833,Eva Birnerova,,,,,,,,,,,,,,,,1.0,,,,1.83,2.10,R32,7-5 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Jarmila Gajdosova,,,4309352.0,3451800.0,,2.1,Jarmila Gajdosova,,,,,,,,,,,,,,,,2.0,,,
1023,H2H 2-6,Marion Bartoli,2.0,2.0,4309353.0,11856.0,,1.45,Marion Bartoli,84.0,10.0,4.0,90.0,37.0,94.0,67.0,36.0,27.0,11.0,,,,,,2.0,184.0,,,1.45,2.65,R32,7-5 4-6 6-0,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Laura Granville,7.0,4.0,4309353.0,11855.0,,2.65,Laura Granville,100.0,17.0,7.0,94.0,47.0,90.0,59.0,40.0,31.0,13.0,,,,,,1.0,184.0,,
1024,,J Gajdosova / A Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,7-5 4-6 [10-5],2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,N Pratt / B Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,B Mattek-Sands / M Tu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,2-6 7-5 [10-8],2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,J Gajdosova / A Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,L Hradecka / R Voracova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-4 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,N Pratt / B Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,L Raymond / S Stosur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,WO,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,J Gajdosova / A Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,L Albanese / C Wozniacki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(4) 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,B Mattek-Sands / M Tu,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,L Dekmeijere / V Lepchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(5) 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,N Pratt / B Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,L Granville / C Gullickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-5 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,L Hradecka / R Voracova,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,E Birnerova / E Laine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,L Raymond / S Stosur,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,G Chmelinova / M Pastikova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-7(3) 6-1 [10-7],2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,J Gajdosova / A Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,S Foretz / C Pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 3-6 [10-1],2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,B Mattek-Sands / M Tu,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,N Grandin / C Scheepers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,L Albanese / C Wozniacki,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,J Craybas / A Jidkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-1 Retired,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,L Dekmeijere / V Lepchenko,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,A Bachmann / T Luzhanska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,N Pratt / B Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,C Fusano / A Tsoubanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,L Granville / C Gullickson,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,V King / S Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 4-6 [10-8],2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,L Hradecka / R Voracova,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,H2H 1-1,Yulia Fedossova,2.0,5.0,4309334.0,19941.0,,1.4,Yulia Fedossova,60.0,2.0,2.0,55.0,19.0,80.0,40.0,26.0,40.0,15.0,,,,,,1.0,135.0,,,1.40,2.75,FQ,7-5 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Alina Jidkova,9.0,3.0,4309334.0,19942.0,,2.75,Alina Jidkova,75.0,12.0,5.0,80.0,39.0,55.0,33.0,26.0,22.0,10.0,,,,,,2.0,135.0,,
1040,H2H 2-1,Carly Gullickson,3.0,6.0,4309335.0,11482.0,,2.3,Carly Gullickson,92.0,8.0,4.0,94.0,34.0,95.0,54.0,38.0,41.0,20.0,,,,,,2.0,189.0,,,2.30,1.60,FQ,7-6(6) 2-6 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Raluca Olaru,5.0,6.0,4309335.0,11481.0,,1.6,Raluca Olaru,97.0,8.0,3.0,95.0,37.0,94.0,59.0,39.0,35.0,21.0,,,,,,1.0,189.0,,
1041,H2H 2-1,Angelika Bachmann,3.0,3.0,4309336.0,11484.0,,3.3,Angelika Bachmann,87.0,11.0,3.0,101.0,38.0,86.0,65.0,42.0,21.0,7.0,,,,,,2.0,187.0,,,3.30,1.30,FQ,6-4 4-6 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Abigail Spears,4.0,2.0,4309336.0,11483.0,,1.3,Abigail Spears,100.0,11.0,5.0,86.0,37.0,101.0,64.0,42.0,37.0,21.0,,,,,,1.0,187.0,,
1042,H2H 3-1,Natalie Grandin,0.0,0.0,4309337.0,11480.0,,2.0,Natalie Grandin,29.0,4.0,1.0,45.0,15.0,39.0,24.0,9.0,15.0,5.0,,,,,,2.0,84.0,,,2.00,1.75,FQ,6-2 6-0,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Kelly Liggan,0.0,5.0,4309337.0,11479.0,,1.75,Kelly Liggan,55.0,7.0,5.0,39.0,25.0,45.0,30.0,22.0,15.0,8.0,,,,,,1.0,84.0,,
1043,H2H 1-0,Diana Ospina,3.0,5.0,4309326.0,96998.0,,,Diana Ospina,74.0,9.0,3.0,78.0,34.0,75.0,41.0,25.0,34.0,15.0,,,,,,2.0,153.0,,,,,SFQ,7-5 6-4,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Yulia Fedossova,4.0,4.0,4309326.0,96997.0,,,Yulia Fedossova,79.0,7.0,5.0,75.0,35.0,78.0,37.0,29.0,41.0,15.0,,,,,,1.0,153.0,,
1044,H2H 1-0,Anda Perianu,1.0,5.0,4309327.0,97000.0,,,Anda Perianu,82.0,7.0,3.0,84.0,35.0,81.0,54.0,38.0,27.0,9.0,,,,,,2.0,165.0,,,,,SFQ,7-5 7-6(6),2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Alina Jidkova,3.0,2.0,4309327.0,96999.0,,,Alina Jidkova,83.0,6.0,4.0,81.0,34.0,84.0,48.0,33.0,36.0,16.0,,,,,,1.0,165.0,,
1045,H2H 3-0,Lucie Hradecka,4.0,6.0,4309328.0,97001.0,,,Lucie Hradecka,34.0,1.0,0.0,44.0,10.0,48.0,30.0,19.0,18.0,5.0,,,,,,1.0,92.0,,,,,SFQ,6-3 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Raluca Olaru,1.0,1.0,4309328.0,97002.0,,,Raluca Olaru,58.0,6.0,4.0,48.0,24.0,44.0,21.0,17.0,23.0,17.0,,,,,,2.0,92.0,,
1046,H2H 1-0,Anamika Bhargava,3.0,6.0,4309329.0,97003.0,,,Anamika Bhargava,115.0,12.0,5.0,95.0,40.0,145.0,91.0,53.0,54.0,22.0,,,,,,1.0,240.0,,,,,SFQ,3-6 6-2 7-6(6),2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Carly Gullickson,1.0,11.0,4309329.0,97004.0,,,Carly Gullickson,125.0,26.0,6.0,145.0,70.0,95.0,54.0,38.0,41.0,17.0,,,,,,2.0,240.0,,
1047,H2H 1-0,Maria Abramovic,1.0,1.0,4309330.0,97006.0,,,Maria Abramovic,41.0,4.0,2.0,52.0,20.0,54.0,33.0,14.0,21.0,7.0,,,,,,2.0,106.0,,,,,SFQ,6-0 6-3,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Abigail Spears,6.0,2.0,4309330.0,97005.0,,,Abigail Spears,65.0,9.0,6.0,54.0,33.0,52.0,31.0,24.0,21.0,8.0,,,,,,1.0,106.0,,
1048,H2H 2-0,Chanelle Scheepers,1.0,4.0,4309331.0,97008.0,,,Chanelle Scheepers,46.0,7.0,1.0,65.0,23.0,47.0,25.0,17.0,22.0,6.0,,,,,,2.0,112.0,,,,,SFQ,6-4 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Angelika Bachmann,3.0,2.0,4309331.0,97007.0,,,Angelika Bachmann,66.0,7.0,4.0,47.0,24.0,65.0,53.0,36.0,12.0,6.0,,,,,,1.0,112.0,,
1049,H2H 3-0,Liga Dekmeijere,1.0,1.0,4309332.0,97010.0,,,Liga Dekmeijere,17.0,0.0,0.0,23.0,3.0,30.0,22.0,10.0,8.0,4.0,,,,,,2.0,53.0,,,,,SFQ,6-2 1-0 Retired,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Kelly Liggan,4.0,0.0,4309332.0,97009.0,,,Kelly Liggan,36.0,6.0,2.0,30.0,16.0,23.0,18.0,15.0,5.0,5.0,,,,,,1.0,53.0,,
1050,H2H 1-0,Mirjana Lucic-Baroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 3-6 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Natalie Grandin,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,H2H 2-0,Lindsay Lee-Waters,3.0,5.0,4309310.0,96972.0,,,Lindsay Lee-Waters,60.0,9.0,3.0,65.0,30.0,65.0,42.0,24.0,23.0,6.0,,,,,,2.0,130.0,,,,,QFQ,6-4 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Yulia Fedossova,6.0,9.0,4309310.0,96971.0,,,Yulia Fedossova,70.0,11.0,6.0,65.0,35.0,65.0,27.0,19.0,38.0,16.0,,,,,,1.0,130.0,,
1052,H2H 1-0,Amy Dillingham,0.0,10.0,4309311.0,96973.0,,,Amy Dillingham,8.0,0.0,0.0,27.0,3.0,30.0,13.0,3.0,17.0,2.0,,,,,,1.0,57.0,,,,,QFQ,6-0 6-0,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Diana Ospina,5.0,1.0,4309311.0,96974.0,,,Diana Ospina,49.0,7.0,6.0,30.0,25.0,27.0,18.0,16.0,9.0,8.0,,,,,,2.0,57.0,,
1053,H2H 1-2,Alexandra Stevenson,4.0,4.0,4309312.0,96991.0,,,Alexandra Stevenson,90.0,9.0,3.0,94.0,36.0,94.0,54.0,34.0,40.0,20.0,,,,,,1.0,188.0,,,,,QFQ,7-5 7-6(7),2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Alina Jidkova,3.0,3.0,4309312.0,96992.0,,,Alina Jidkova,98.0,9.0,4.0,94.0,40.0,94.0,61.0,39.0,33.0,19.0,,,,,,2.0,188.0,,
1054,H2H 2-0,Stacia Fonseca,3.0,3.0,4309313.0,96975.0,,,Stacia Fonseca,36.0,3.0,1.0,47.0,15.0,47.0,32.0,15.0,15.0,6.0,,,,,,1.0,94.0,,,,,QFQ,6-2 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Anda Perianu,2.0,2.0,4309313.0,96976.0,,,Anda Perianu,58.0,8.0,5.0,47.0,26.0,47.0,30.0,25.0,17.0,7.0,,,,,,2.0,94.0,,
1055,H2H 1-0,Svetlana Krivencheva,1.0,2.0,4309314.0,96978.0,,,Svetlana Krivencheva,55.0,9.0,2.0,70.0,30.0,62.0,48.0,21.0,14.0,4.0,,,,,,2.0,132.0,,,,,QFQ,6-1 6-2,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Lucie Hradecka,3.0,8.0,4309314.0,96977.0,,,Lucie Hradecka,77.0,14.0,6.0,62.0,37.0,70.0,39.0,28.0,31.0,12.0,,,,,,1.0,132.0,,
1056,H2H 1-0,Michaela Pastikova,0.0,3.0,4309315.0,96979.0,,,Michaela Pastikova,69.0,6.0,4.0,72.0,30.0,78.0,59.0,31.0,19.0,8.0,,,,,,1.0,150.0,,,,,QFQ,6-4 1-6 6-1,2007-02-19 00:00:00,hard,https://matchstat.com/tennis/tournaments/w/Memphis/2007,Memphis,Raluca Olaru,4.0,1.0,4309315.0,96980.0,,,Raluca Olaru,81.0,6.0,5.0,78.0,39.0,72.0,38.0,27.0,34.0,15.0,,,,,,2.0,150.0,,
