,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
68,H2H 1-0,Ion Tiriac,R64,6-2 6-1,William Higgins,1972-04-10,https://matchstat.com/tennis/tournaments/m/Madrid%20Masters/1972,Madrid Masters,clay
69,H2H 1-0,Jose Moreno-Tallada,R64,7-5 6-4,Crealy,1972-04-10,https://matchstat.com/tennis/tournaments/m/Madrid%20Masters/1972,Madrid Masters,clay
70,H2H 0-0,N. Pietrangeli,R64,WO,Jimmy Connors,1972-04-10,https://matchstat.com/tennis/tournaments/m/Madrid%20Masters/1972,Madrid Masters,clay
71,H2H 1-0,Georges Goven,R64,7-5 6-2,Bernard Mignot,1972-04-10,https://matchstat.com/tennis/tournaments/m/Madrid%20Masters/1972,Madrid Masters,clay
72,H2H 1-0,Ezio Di Matteo,R64,WO,Orantes,1972-04-10,https://matchstat.com/tennis/tournaments/m/Madrid%20Masters/1972,Madrid Masters,clay
73,H2H 8-4,J. Kodes,F,6-0 6-4 6-3,I. Nastase,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
74,H2H 3-3,S. Smith,SF,6-4 2-6 6-2 6-2,J. Kodes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
75,H2H 1-0,Boro Jovanovic,SF,6-2 6-0 6-4,I. Nastase,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
76,H2H 1-0,B. Phillips-Moore,QF,6-4 6-3,S. Smith,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
77,H2H 5-0,Crealy,QF,6-2 1-6 6-0,J. Kodes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
78,H2H 1-0,Pierre Barthes,QF,6-3 6-3,Boro Jovanovic,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
79,H2H 3-0,Szabolcs Baranyi,QF,6-3 6-2,I. Nastase,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
80,H2H 4-0,Georges Goven,R16,6-3 6-3,S. Smith,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
81,H2H 1-0,Ray Moore,R16,5-7 6-2 6-4,B. Phillips-Moore,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
82,H2H 4-1,Patrice Dominguez,R16,6-4 6-4,J. Kodes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
83,H2H 1-0,Attila Korpas,R16,7-5 6-4,Crealy,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
84,H2H 1-0,Patrick Hombergen,R16,6-4 6-2,Pierre Barthes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
85,H2H 1-0,Antonio Munoz,R16,8-6 6-1,Boro Jovanovic,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
86,H2H 2-1,G. Battrick,R16,6-1 6-4,Szabolcs Baranyi,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
87,H2H 2-0,Bengtson,R16,6-1 6-0,I. Nastase,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
88,H2H 2-1,Jean-Loup Rouyer,R32,6-2 6-3,S. Smith,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
89,H2H 1-0,Frew McMillan,R32,6-2 4-6 8-6,Georges Goven,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
90,H2H 2-0,Ivan Molina,R32,6-2 3-6 7-5,Ray Moore,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
91,H2H 2-0,Andrew Pattison,R32,6-3 6-3,B. Phillips-Moore,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
92,H2H 2-0,Geza Varga,R32,6-4 6-3,J. Kodes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
93,H2H 1-0,Dick Dell,R32,6-4 6-2,Patrice Dominguez,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
94,H2H 1-0,Jimmy Connors,R32,6-3 2-6 6-3,Attila Korpas,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
95,H2H 1-0,William Higgins,R32,6-2 6-3,Crealy,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
96,H2H 2-0,John Paish,R32,7-5 4-6 6-4,Patrick Hombergen,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
97,H2H 1-2,Onny Parun,R32,6-4 0-6 7-5,Pierre Barthes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
98,H2H 1-0,Pierre Joly,R32,4-6 6-4 6-0,Boro Jovanovic,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
99,H2H 1-0,Tom Gorman,R32,12-10 1-6 6-3,Antonio Munoz,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
100,H2H 1-0,Patrick Proisy,R32,2-6 7-5 6-4,Szabolcs Baranyi,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
101,H2H 1-0,J. Velasco,R32,2-6 6-1 8-6,G. Battrick,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
102,H2H 1-0,Jeff Simpson,R32,7-5 6-2,Bengtson,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
103,H2H 2-0,Peter Szoke,R32,4-6 6-0 6-2,I. Nastase,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
104,H2H 1-0,Robert Machan,R64,7-5 6-2,J. Kodes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
105,H2H 1-0,Steve Faulk,R64,7-5 6-2,Geza Varga,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
106,H2H 1-0,Alex Kurucz,R64,6-2 6-1,Patrice Dominguez,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
107,H2H 1-0,Jean-Baptiste Chanfreau,R64,4-6 6-4 6-4,Dick Dell,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
108,H2H 1-0,Thierry Bernasconi,R64,7-5 3-6 6-1,Jimmy Connors,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
109,H2H 1-0,Jean-Paul Meyer,R64,6-2 7-5,Attila Korpas,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
110,H2H 2-0,Mike Estep,R64,10-8 1-6 6-1,Crealy,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
111,H2H 1-0,Bernard Mignot,R64,6-4 4-6 9-7,William Higgins,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
112,H2H 1-0,Patrice Beust,R64,6-4 6-3,John Paish,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
113,H2H 1-0,J. Barclay,R64,6-4 6-4,Patrick Hombergen,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
114,H2H 2-1,Jean-Francois Caujolle,R64,5-7 6-2 6-1,Onny Parun,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
115,H2H 1-0,Sherwood Stewart,R64,6-4 8-6,Pierre Barthes,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
116,H2H 1-0,Donald Mccormick,R64,7-5 7-5,Pierre Joly,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
117,H2H 1-0,Steven Turner,R64,6-2 6-1,Boro Jovanovic,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
118,H2H 1-0,Eric Drossart,R64,6-1 6-4,Antonio Munoz,1972-04-17,https://matchstat.com/tennis/tournaments/m/Nice/1972,Nice,clay
119,H2H 4-3,J. Kodes,F,4-6 6-1 7-5 6-2,Orantes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
120,H2H 4-8,I. Nastase,SF,6-4 1-6 6-3 6-3,J. Kodes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
121,H2H 4-0,B. Phillips-Moore,SF,7-5 6-4 6-2,Orantes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
122,H2H 5-3,Andrew Pattison,QF,6-4 6-4,I. Nastase,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
123,H2H 3-2,Paolo Bertolucci,QF,4-6 6-2 7-6,J. Kodes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
124,H2H 1-0,Alex Metreveli,QF,6-4 6-1,Orantes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
125,H2H 2-0,Jean-Loup Rouyer,QF,6-3 5-7 6-4,B. Phillips-Moore,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
126,H2H 3-3,Corrado Barazzutti,R16,6-2 7-5,I. Nastase,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
127,H2H 3-1,Tom Gorman,R16,5-7 6-1 6-4,Andrew Pattison,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
128,H2H 2-0,Juan Gisbert,R16,6-4 4-6 6-3,J. Kodes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
129,H2H 1-0,Istvan Gulyas,R16,7-6 6-4,Paolo Bertolucci,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
130,H2H 1-0,J. Velasco,R16,7-6 6-4,Alex Metreveli,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
131,H2H 3-1,Vladimir Zednik,R16,6-0 6-2,Orantes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
132,H2H 1-1,Pierre Barthes,R16,4-6 7-6 6-3,B. Phillips-Moore,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
133,H2H 1-0,Ezio Di Matteo,R16,6-1 6-0,Jean-Loup Rouyer,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
134,H2H 2-0,Eugenio Castigliano,R32,6-2 3-6 6-4,I. Nastase,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
135,H2H 4-0,Ray Moore,R32,6-3 6-4,Corrado Barazzutti,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
136,H2H 1-0,Boro Jovanovic,R32,6-4 0-6 6-3,Tom Gorman,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
137,H2H 1-0,Giuseppe Merlo,R32,6-0 6-2,Andrew Pattison,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
138,H2H 1-0,Kukal,R32,6-3 7-6,J. Kodes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
139,H2H 1-0,Massimo Di Domenico,R32,6-1 4-6 7-6,Juan Gisbert,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
140,H2H 4-1,Antonio Munoz,R32,6-4 6-3,Paolo Bertolucci,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
141,H2H 1-1,Crealy,R32,6-4 3-6 6-4,Istvan Gulyas,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
142,H2H 1-0,Jimmy Connors,R32,6-4 6-4,J. Velasco,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
143,H2H 2-2,Onny Parun,R32,7-6 6-4,Alex Metreveli,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
144,H2H 1-0,M. Mulligan,R32,6-3 2-6 6-0,Vladimir Zednik,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
145,H2H 1-0,John Paish,R32,6-1 6-0,Orantes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
146,H2H 3-0,Jaime Rene Pinto Bravo,R32,6-3 6-3,Pierre Barthes,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
147,H2H 1-0,Dick Dell,R32,6-0 6-1,B. Phillips-Moore,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
148,H2H 1-0,Jean-Baptiste Chanfreau,R32,4-6 6-2 7-6,Ezio Di Matteo,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
149,H2H 1-2,S. Smith,R32,7-6 0-6 6-2,Jean-Loup Rouyer,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
150,H2H 1-0,Nicky Kalogeropoulos,R64,6-2 6-4,I. Nastase,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
151,H2H 1-0,Luis Bruguera,R64,6-2 7-5,Eugenio Castigliano,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
152,H2H 1-0,Lew Hoad,R64,7-5 5-7 6-4,Corrado Barazzutti,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
153,H2H 2-1,Antonio Zugarelli,R64,6-3 7-6,Ray Moore,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
154,H2H 1-0,Ian Fletcher,R64,6-4 3-6 6-4,Tom Gorman,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
155,H2H 1-0,Pat Cramer,R64,6-4 1-6 6-3,Boro Jovanovic,1972-04-24,https://matchstat.com/tennis/tournaments/m/Rome%20Masters/1972,Rome Masters,clay
