,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
38,H2H 3-0,Raffaella Reggi-Concato,R32,3-6 6-4 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Debbie Spence-Nasim
39,H2H 5-0,Ann Henricksson,R32,7-5 6-3,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Zina Garrison-Jackson
40,H2H 6-2,Sharon Walsh-Pete,R32,6-3 5-7 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Kathy Jordan
41,H2H 2-1,Joanne Russell,R32,7-5 6-3,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Yvonne Vermaak
42,H2H 1-4,Gabriela Sabatini,R32,7-6 6-2,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Camille Benjamin
43,H2H 2-1,Kimberly Shaefer,R32,6-2 6-1,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Manuela Maleeva-Fragniere
44,H2H 5-3,Claudia Kohde-Kilsch,R32,7-5 6-7 6-1,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Kathy Rinaldi
45,H2H 2-1,Terry Phelps,R32,6-1 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Pam Casale-Telford
46,H2H 3-1,Pascale Paradis-Mangon,R32,6-2 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Elizabeth Smylie
47,H2H 3-0,Marcella Mesker,R32,6-3 7-6,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,Hana Mandlikova
48,,C Kohde-Kilsch / H Sukova,F,6-3 3-6 6-3,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,G Fernandez / M Navratilova
49,,H Mandlikova / W Turnbull,SF,1-6 6-3 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,C Kohde-Kilsch / H Sukova
50,,K Jordan / E Smylie,SF,6-3 6-2,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,G Fernandez / M Navratilova
51,,C Benjamin / P Casale-Telford,QF,6-0 6-0,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,C Kohde-Kilsch / H Sukova
52,,C Bassett-Seguso / K Shaefer,QF,6-2 7-6,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,H Mandlikova / W Turnbull
53,,B Gadusek / T Phelps,QF,6-1 6-1,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,G Fernandez / M Navratilova
54,,K Copeland / L McNeil,QF,6-1 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,K Jordan / E Smylie
55,,Z Garrison-jackson / K Rinaldi,R16,7-5 5-7 6-2,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,C Kohde-Kilsch / H Sukova
56,,E Rapponi-longo / A Villagran,R16,6-3 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,C Benjamin / P Casale-Telford
57,,E Burgin / J Russell,R16,6-2 2-6 7-6,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,H Mandlikova / W Turnbull
58,,C Jolissaint / M Mesker,R16,7-6 6-2,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,C Bassett-Seguso / K Shaefer
59,,A Minter / E Minter,R16,6-7 6-3 6-2,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,G Fernandez / M Navratilova
60,,M Jausovec / A White,R16,7-6 2-6 6-4,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,B Gadusek / T Phelps
61,,A Henricksson / B Jordan,R16,7-6 6-3,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,K Copeland / L McNeil
62,,C Monteiro / Y Vermaak,R16,6-1 6-0,1985-01-07,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1985,Washington,K Jordan / E Smylie
63,H2H 1-2,Zina Garrison-Jackson,F,6-4 4-6 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mareen Harper
64,H2H 4-0,Larisa Savchenko,SF,6-4 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Zina Garrison-Jackson
65,H2H 1-1,Gabriela Sabatini,SF,6-7 6-3 6-1,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mareen Harper
66,H2H 1-0,Lisa Spain-Short,QF,6-3 7-5,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Zina Garrison-Jackson
67,H2H 4-1,Robin White,QF,6-2 2-6 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Larisa Savchenko
68,H2H 2-0,Mary-Lou Daniels,QF,6-1 6-1,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Gabriela Sabatini
69,H2H 3-1,Sharon Walsh-Pete,QF,6-3 6-1,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mareen Harper
70,H2H 1-0,Michaela Washington,R16,6-3 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Zina Garrison-Jackson
71,H2H 1-0,Adriana Villagran,R16,6-7 6-3 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Lisa Spain-Short
72,H2H 1-0,Kathleen Cummings,R16,6-4 6-0,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Robin White
73,H2H 4-0,Barbara Gerken,R16,6-2 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Larisa Savchenko
74,H2H 1-0,Sara Gomer,R16,6-3 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mary-Lou Daniels
75,H2H 5-2,Lori McNeil,R16,7-5 2-6 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Gabriela Sabatini
76,H2H 1-0,Lilian Drescher,R16,6-3 7-6,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mareen Harper
77,H2H 3-0,Betsy Nagelsen,R16,2-6 6-1 7-5,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Sharon Walsh-Pete
78,H2H 2-1,Vicki Nelson-Dunbar,R32,6-7 6-2 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Zina Garrison-Jackson
79,H2H 1-0,Isabelle Demongeot,R32,6-4 6-1,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Michaela Washington
80,H2H 1-0,Kim Steinmetz,R32,6-4 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Lisa Spain-Short
81,H2H 1-0,Elizabeth Minter,R32,7-5 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Adriana Villagran
82,H2H 1-0,Sandra Cecchini,R32,6-2 4-6 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Robin White
83,H2H 1-0,Melissa Brown,R32,6-4 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Kathleen Cummings
84,H2H 1-0,Emilse Rapponi-Longo,R32,6-1 7-6,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Larisa Savchenko
85,H2H 1-1,Iva Budarova,R32,6-2 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Barbara Gerken
86,H2H 1-0,Etsuko Inoue,R32,6-2 3-6 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mary-Lou Daniels
87,H2H 1-0,Kirsten Dreyer,R32,6-4 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Sara Gomer
88,H2H 1-0,Jamie Golder,R32,6-4 6-1,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Gabriela Sabatini
89,H2H 2-0,Yvonne Vermaak,R32,6-2 7-5,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Lori McNeil
90,H2H 1-1,Pam Teeguarden,R32,6-3 5-7 7-6,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Mareen Harper
91,H2H 1-0,Katerina Maleeva,R32,6-2 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Lilian Drescher
92,H2H 1-0,Pamela Baily,R32,5-7 6-1 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Betsy Nagelsen
93,H2H 1-0,Marcela Skuherska,R32,6-4 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Sharon Walsh-Pete
94,,L Allen / S Walsh-pete,F,1-6 6-4 7-5,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,M Daniels / R White
95,,Z Garrison-jackson / L McNeil,SF,6-1 3-6 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,L Allen / S Walsh-pete
96,,J Reinbold / M Van Nostrand,SF,6-3 5-7 7-5,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,M Daniels / R White
97,,C Monteiro / Y Vermaak,QF,1-6 6-4 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,L Allen / S Walsh-pete
98,,V Nelson-Dunbar / P Vasquez,QF,6-2 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Z Garrison-jackson / L McNeil
99,,A Fernandez / M Harper,QF,6-1 7-6,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,J Reinbold / M Van Nostrand
100,,S Amiach / B Gerken,QF,7-6 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,M Daniels / R White
101,,S Cherneva / L Savchenko,R16,6-3 6-4,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,L Allen / S Walsh-pete
102,,E Rapponi-longo / A Villagran,R16,6-3 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,C Monteiro / Y Vermaak
103,,E Minter / P Teeguarden,R16,6-3 4-6 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,Z Garrison-jackson / L McNeil
104,,H Crowe / K Steinmetz,R16,6-3 2-6 7-6,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,V Nelson-Dunbar / P Vasquez
105,,M Paz / G Sabatini,R16,4-6 6-1 6-3,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,J Reinbold / M Van Nostrand
106,,K Maleeva / R Sasak,R16,6-1 6-2,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,A Fernandez / M Harper
107,,I Budarova / M Skuherska,R16,7-6 6-1,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,S Amiach / B Gerken
108,,H Pelletier / S Rimes,R16,7-5 7-6,1985-01-14,carpet,https://matchstat.com/tennis/tournaments/w/Denver/1985,Denver,M Daniels / R White
109,H2H 22-37,Martina Navratilova,F,6-2 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Chris Evert
110,H2H 14-0,Catarina Lindqvist,SF,6-2 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Martina Navratilova
111,H2H 10-0,Mareen Harper,SF,6-2 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Chris Evert
112,H2H 6-0,Carling Bassett-Seguso,QF,6-2 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Martina Navratilova
113,H2H 1-4,Hana Mandlikova,QF,3-6 7-5 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Catarina Lindqvist
114,H2H 1-0,Kathy Rinaldi,QF,6-3 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Mareen Harper
115,H2H 12-0,Bonnie Gadusek,QF,6-2 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Chris Evert
116,H2H 13-0,Yvonne Vermaak,R16,6-4 6-0,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Martina Navratilova
117,H2H 2-1,Christiane Jolissaint,R16,6-2 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Carling Bassett-Seguso
118,H2H 1-1,Carina Karlsson,R16,6-3 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Hana Mandlikova
119,H2H 1-1,Pam Casale-Telford,R16,6-2 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Catarina Lindqvist
120,H2H 1-1,Camille Benjamin,R16,7-5 3-6 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Mareen Harper
121,H2H 2-0,Wendy Turnbull,R16,6-2 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Kathy Rinaldi
122,H2H 2-0,Lea Antonoplis,R16,6-4 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Bonnie Gadusek
123,H2H 3-0,Sabrina Goles,R16,6-2 6-0,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Chris Evert
124,H2H 9-0,Sharon Walsh-Pete,R32,6-4 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Martina Navratilova
125,H2H 1-3,Jo Durie,R32,6-1 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Yvonne Vermaak
126,H2H 2-1,Marcela Skuherska,R32,6-2 7-6,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Christiane Jolissaint
127,H2H 3-1,Pascale Paradis-Mangon,R32,6-4 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Carling Bassett-Seguso
128,H2H 2-0,Barbara Gerken,R32,2-6 6-4 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Hana Mandlikova
129,H2H 1-0,Terry Phelps,R32,6-3 3-6 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Carina Karlsson
130,H2H 3-1,Debbie Spence-Nasim,R32,6-2 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Catarina Lindqvist
131,H2H 1-0,Ann Henricksson,R32,2-6 6-1 6-0,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Pam Casale-Telford
132,H2H 2-3,Kathy Jordan,R32,1-6 6-3 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Camille Benjamin
133,H2H 1-3,Bettina Bunge,R32,7-5 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Mareen Harper
134,H2H 3-4,Kathy Horvath,R32,6-3 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Kathy Rinaldi
135,H2H 4-0,Grace Kim,R32,6-2 3-6 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Wendy Turnbull
136,H2H 1-0,Marcella Mesker,R32,6-2 7-6,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Bonnie Gadusek
137,H2H 3-0,Alycia Moulton,R32,7-5 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Lea Antonoplis
138,H2H 3-4,Katerina Maleeva,R32,7-6 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Sabrina Goles
139,H2H 2-0,Gigi Fernandez,R32,6-3 6-7 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Chris Evert
140,H2H 1-0,Larisa Savchenko,R64,2-6 6-1 7-6,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Sharon Walsh-Pete
141,H2H 1-0,Etsuko Inoue,R64,6-1 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Yvonne Vermaak
142,H2H 4-3,Steffi Graf,R64,2-6 6-4 7-5,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Jo Durie
143,H2H 1-1,Michelle Torres,R64,6-0 7-5,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Christiane Jolissaint
144,H2H 1-3,Iva Budarova,R64,6-3 2-6 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Marcela Skuherska
145,H2H 3-0,Robin White,R64,6-3 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Pascale Paradis-Mangon
146,H2H 1-0,Elizabeth Minter,R64,6-1 4-6 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Barbara Gerken
147,H2H 2-0,Gabriela Sabatini,R64,6-2 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Terry Phelps
148,H2H 1-0,Susan Leo,R64,6-2 7-5,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Carina Karlsson
149,H2H 1-1,Sandra Cecchini,R64,6-2 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Catarina Lindqvist
150,H2H 1-1,Anne Minter,R64,6-4 5-7 6-2,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Debbie Spence-Nasim
151,H2H 2-1,Beth Herr,R64,6-7 6-4 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Ann Henricksson
152,H2H 4-3,Wendy Prausa,R64,6-4 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Camille Benjamin
153,H2H 3-5,Laura Arraya,R64,6-3 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Mareen Harper
154,H2H 7-1,Rosalyn Nideffer,R64,6-1 6-3,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Bettina Bunge
155,H2H 4-1,Susan Mascarin,R64,6-2 6-1,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Kathy Rinaldi
156,H2H 1-0,Terry Holladay,R64,6-2 4-6 7-6,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Kathy Horvath
157,H2H 1-0,Kim Sands,R64,6-3 6-4,1985-01-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/1985,Miami Masters,Grace Kim
