,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
484,H2H 6-6,Jimmy Connors,F,6-3 2-1 Retired,Stefan Edberg,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
485,H2H 15-4,Brad Gilbert,SF,6-4 7-6,Stefan Edberg,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
486,H2H 3-0,Mikael Pernfors,SF,6-7 7-5 6-3,Jimmy Connors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
487,H2H 4-1,Tim Mayotte,QF,6-3 6-4,Stefan Edberg,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
488,H2H 6-1,Johan Kriek,QF,6-2 7-6,Brad Gilbert,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
489,H2H 3-0,Greg Holmes,QF,6-4 3-6 6-3,Mikael Pernfors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
490,H2H 6-5,Kevin Curren,QF,6-4 3-6 6-3,Jimmy Connors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
491,H2H 6-1,Ramesh Krishnan,R16,6-3 6-2,Stefan Edberg,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
492,H2H 1-0,Jonas B. Svensson,R16,6-4 6-2,Tim Mayotte,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
493,H2H 1-0,Eric Jelen,R16,6-3 6-3,Brad Gilbert,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
494,H2H 5-12,John McEnroe,R16,7-5 6-4,Johan Kriek,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
495,H2H 1-0,Sergio Casal,R16,6-3 6-3,Greg Holmes,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
496,H2H 1-1,Amos Mansdorf,R16,7-6 7-6,Mikael Pernfors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
497,H2H 1-0,Ulf Stenlund,R16,7-5 6-7 6-3,Kevin Curren,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
498,H2H 15-1,Eliot Teltscher,R16,6-1 4-6 6-1,Jimmy Connors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
499,H2H 6-1,Richey Reneberg,R32,7-6 2-6 6-4,Stefan Edberg,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
500,H2H 2-1,Ben Testerman,R32,3-6 6-2 7-5,Ramesh Krishnan,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
501,H2H 2-0,Danie Visser,R32,7-6 6-4,Jonas B. Svensson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
502,H2H 5-0,Marty Davis,R32,4-6 6-3 6-4,Tim Mayotte,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
503,H2H 4-0,John Sadri,R32,6-1 6-3,Brad Gilbert,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
504,H2H 3-0,Jaime Yzaga,R32,6-3 6-1,Eric Jelen,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
505,H2H 4-2,Terry Moor,R32,6-2 6-3,Johan Kriek,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
506,H2H 6-2,Paul Annacone,R32,6-3 6-4,John McEnroe,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
507,H2H 5-4,Emilio Sanchez,R32,6-4 6-3,Sergio Casal,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
508,H2H 3-0,Aaron Krickstein,R32,6-4 3-6 6-2,Greg Holmes,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
509,H2H 1-0,Tim Wilkison,R32,6-4 6-4,Amos Mansdorf,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
510,H2H 1-0,Thomas Hogstedt,R32,6-3 6-2,Mikael Pernfors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
511,H2H 2-0,Anders Jarryd,R32,7-6 6-3,Ulf Stenlund,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
512,H2H 2-0,Claudio Panatta,R32,6-4 6-2,Kevin Curren,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
513,H2H 1-1,Milan Srejber,R32,6-2 7-5,Eliot Teltscher,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
514,H2H 4-0,Andrei Chesnokov,R32,6-1 6-3,Jimmy Connors,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
515,H2H 3-4,Derrick Rostagno,R64,6-7 6-4 6-2,Richey Reneberg,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
516,H2H 1-0,Bud Schultz,R64,6-4 3-6 7-6,Ben Testerman,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
517,H2H 1-2,Jimmy Arias,R64,7-6 7-6,Danie Visser,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
518,H2H 2-0,Cassio Motta,R64,7-5 6-3,Marty Davis,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
519,H2H 2-0,Todd Witsken,R64,6-3 6-1,John Sadri,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
520,H2H 1-0,Gary Donnelly,R64,6-7 6-2 6-1,Jaime Yzaga,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
521,H2H 1-0,Kelly Jones,R64,6-2 3-6 7-5,Terry Moor,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
522,H2H 2-2,Glenn Layendecker,R64,6-4 6-2,Paul Annacone,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
523,H2H 1-0,Mel Purcell,R64,6-3 2-6 6-3,Sergio Casal,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
524,H2H 3-0,Marcel Freeman,R64,6-4 6-7 6-2,Greg Holmes,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
525,H2H 1-2,Andre Agassi,R64,6-0 6-3,Amos Mansdorf,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
526,H2H 2-1,Tomas Smid,R64,3-6 6-4 6-4,Thomas Hogstedt,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
527,H2H 1-0,Broderick Dyke,R64,7-6 4-6 6-3,Ulf Stenlund,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
528,H2H 1-0,Matt Anger,R64,7-6 6-2,Claudio Panatta,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
529,H2H 3-1,Mike Bauer,R64,6-7 6-0 6-2,Eliot Teltscher,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
530,H2H 1-1,Christo Steyn,R64,6-3 6-2,Andrei Chesnokov,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
531,,S Casal / E Sanchez,F,6-4 6-2,A Jarryd / J B. Svensson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
532,,B Testerman / T Wilkison,SF,4-6 6-2 6-3,A Jarryd / J B. Svensson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
533,,M Anger / G Holmes,SF,6-7 6-3 7-6,S Casal / E Sanchez,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
534,,C Steyn / D Visser,QF,6-2 6-4,B Testerman / T Wilkison,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
535,,K Curren / B Gilbert,QF,6-4 6-7 6-4,A Jarryd / J B. Svensson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
536,,P Annacone / M De Palmer,QF,6-7 6-4 6-4,S Casal / E Sanchez,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
537,,E Jelen / T Meinecke,QF,4-6 6-2 7-6,M Anger / G Holmes,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
538,,K Flach / T Smid,R16,7-5 5-7 6-4,B Testerman / T Wilkison,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
539,,A Krickstein / A Mansdorf,R16,6-3 7-6,C Steyn / D Visser,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
540,,M Bahrami / F Gonzalez,R16,6-4 6-4,K Curren / B Gilbert,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
541,,G Donnelly / K Warwick,R16,6-4 6-2,A Jarryd / J B. Svensson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
542,,J Arias / K Jones,R16,6-4 6-3,S Casal / E Sanchez,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
543,,J Letts / M Robertson,R16,6-4 7-5,P Annacone / M De Palmer,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
544,,P Doohan / L Warder,R16,3-6 6-3 6-4,M Anger / G Holmes,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
545,,C Hooper / M Leach,R16,7-6 6-4,E Jelen / T Meinecke,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
546,,G Layendecker / V Hof,R32,6-2 6-4,B Testerman / T Wilkison,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
547,,D Cassidy / M Purcell,R32,6-4 2-6 6-4,A Krickstein / A Mansdorf,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
548,,B Dyke / B Green,R32,6-7 6-4 6-4,M Bahrami / F Gonzalez,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
549,,L Mattar / C Motta,R32,6-4 6-3,A Jarryd / J B. Svensson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
550,,M Pernfors / T Svantesson,R32,6-4 6-3,J Arias / K Jones,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
551,,M Schapers / M Srejber,R32,6-4 6-4,J Letts / M Robertson,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
552,,R Acuna / B Pearce,R32,6-4 4-6 7-5,M Anger / G Holmes,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
553,,S Glickstein / C Panatta,R32,3-6 6-2 7-6,E Jelen / T Meinecke,1987-02-09,https://matchstat.com/tennis/tournaments/m/Memphis/1987,Memphis,hard
554,H2H 25-10,Stefan Edberg,F,6-4 6-4 7-5,Boris Becker,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
555,H2H 9-11,Mats Wilander,SF,6-1 7-5,Stefan Edberg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
556,H2H 4-2,Yannick Noah,SF,6-4 6-2,Boris Becker,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
557,H2H 9-5,Miloslav Mecir,QF,4-6 6-4 6-2,Stefan Edberg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
558,H2H 5-2,Jakob Hlasek,QF,6-3 6-0,Mats Wilander,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
559,H2H 6-0,Thierry Tulasne,QF,6-0 3-6 6-4,Yannick Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
560,H2H 6-2,Emilio Sanchez,QF,6-3 7-5,Boris Becker,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
561,H2H 1-0,Todd Witsken,R16,7-5 6-4,Stefan Edberg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
562,H2H 4-2,Kent Carlsson,R16,7-6 3-2 Retired,Miloslav Mecir,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
563,H2H 2-1,Milan Srejber,R16,3-6 6-0 6-4,Mats Wilander,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
564,H2H 2-3,Joakim Nystrom,R16,6-4 6-4,Jakob Hlasek,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
565,H2H 3-2,Henri Leconte,R16,7-6 4-6 6-3,Thierry Tulasne,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
566,H2H 2-0,Tarik Benhabiles,R16,6-3 6-4,Yannick Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
567,H2H 3-1,Mikael Pernfors,R16,7-6 6-0,Emilio Sanchez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
568,H2H 3-0,Scott Davis,R16,6-1 6-2,Boris Becker,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
569,H2H 2-0,Pablo Arraya,R32,6-3 6-3,Stefan Edberg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
570,H2H 4-0,Jimmy Arias,R32,6-4 6-3,Todd Witsken,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
571,H2H 1-0,Christo Van Rensburg,R32,6-2 2-6 6-4,Kent Carlsson,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
572,H2H 3-0,Paolo Cane,R32,3-6 6-3 6-4,Miloslav Mecir,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
573,H2H 4-0,Sergio Casal,R32,6-3 6-0,Mats Wilander,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
574,H2H 2-2,Dan Goldie,R32,6-0 6-4,Milan Srejber,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
575,H2H 1-0,Diego Perez,R32,6-3 6-3,Jakob Hlasek,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
576,H2H 2-1,Matt Anger,R32,6-2 7-5,Joakim Nystrom,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
577,H2H 2-2,Jonathan Canter,R32,6-7 6-1 6-4,Henri Leconte,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
578,H2H 1-0,Eric Jelen,R32,6-2 6-0,Thierry Tulasne,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
579,H2H 1-1,Larry Stefanki,R32,6-2 6-3,Tarik Benhabiles,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
580,H2H 2-0,David Pate,R32,3-6 6-2 6-3,Yannick Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
581,H2H 1-1,Ulf Stenlund,R32,4-6 7-6 6-2,Mikael Pernfors,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
582,H2H 2-2,Karel Novacek,R32,3-6 6-2 6-3,Emilio Sanchez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
583,H2H 3-2,Gary Muller,R32,6-4 6-0,Scott Davis,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
584,H2H 3-1,Tim Wilkison,R32,7-5 6-4,Boris Becker,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
585,H2H 1-0,Ramesh Krishnan,R64,6-3 6-3,Pablo Arraya,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
586,H2H 1-0,Francisco Maciel,R64,6-0 7-5,Todd Witsken,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
587,H2H 2-4,Guy Forget,R64,3-6 6-3 7-5,Jimmy Arias,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
588,H2H 1-0,Gary Donnelly,R64,7-6 6-3,Kent Carlsson,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
589,H2H 1-1,Marcel Freeman,R64,6-2 6-2,Christo Van Rensburg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
590,H2H 1-1,Jim Grabb,R64,6-1 6-4,Paolo Cane,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
591,H2H 2-2,Tomas Smid,R64,6-7 6-2 6-3,Sergio Casal,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
592,H2H 1-0,Johan Kriek,R64,3-6 6-3 6-2,Dan Goldie,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
593,H2H 1-1,Kevin Curren,R64,7-6 7-6,Milan Srejber,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
594,H2H 2-2,Martin Jaite,R64,6-7 6-2 6-4,Jakob Hlasek,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
595,H2H 1-0,Amos Mansdorf,R64,6-2 6-4,Diego Perez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
596,H2H 1-0,Cassio Motta,R64,6-7 6-4 6-1,Matt Anger,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
597,H2H 1-1,Danie Visser,R64,3-6 6-4 7-6,Jonathan Canter,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
598,H2H 1-0,Andrei Chesnokov,R64,3-6 6-3 6-3,Eric Jelen,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
599,H2H 3-0,Barry Moir,R64,6-2 6-3,Thierry Tulasne,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
600,H2H 2-1,Jonas B. Svensson,R64,6-4 6-3,Tarik Benhabiles,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
601,H2H 1-0,Slobodan Zivojinovic,R64,7-6 2-6 6-4,Larry Stefanki,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
602,H2H 1-0,Eddie Edwards,R64,6-2 5-7 6-4,David Pate,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
603,H2H 1-0,Rick Leach,R64,6-2 6-3,Ulf Stenlund,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
604,H2H 1-0,Johan Carlsson,R64,6-4 6-2,Karel Novacek,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
605,H2H 1-0,Eliot Teltscher,R64,1-6 7-6 6-1,Emilio Sanchez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
606,H2H 5-0,Aaron Krickstein,R64,4-6 6-4 7-6,Scott Davis,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
607,H2H 1-0,Horst Skoff,R64,6-4 6-4,Gary Muller,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
608,H2H 1-0,Andrew Sznajder,R64,6-2 6-0,Tim Wilkison,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
609,,B Becker / E Jelen,F,6-4 7-6,G Forget / Y Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
610,,S Casal / E Sanchez,SF,6-2 6-4,G Forget / Y Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
611,,P Annacone / C Van Rensburg,SF,6-4 6-4,B Becker / E Jelen,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
612,,S Stewart / K Warwick,QF,7-5 6-4,G Forget / Y Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
613,,L Mattar / C Motta,QF,6-7 6-2 6-4,S Casal / E Sanchez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
614,,S Davis / D Pate,QF,6-3 6-4,P Annacone / C Van Rensburg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
615,,J Nystrom / M Wilander,QF,5-7 7-6 7-5,B Becker / E Jelen,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
616,,J Kriek / J Lloyd,R16,2-6 6-3 7-5,G Forget / Y Noah,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
617,,E Edwards / M Freeman,R16,4-6 6-4 6-4,S Stewart / K Warwick,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
618,,K Curren / J Hlasek,R16,6-2 6-3,S Casal / E Sanchez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
619,,C Steyn / D Visser,R16,7-6 6-4,L Mattar / C Motta,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
620,,P Doohan / L Warder,R16,3-6 6-3 6-3,S Davis / D Pate,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
621,,M Bahrami / D Perez,R16,6-2 6-3,P Annacone / C Van Rensburg,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
622,,M Mecir / T Smid,R16,6-4 6-2,B Becker / E Jelen,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
623,,M Schapers / M Srejber,R16,6-1 4-6 6-0,J Nystrom / M Wilander,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
624,,A Emerson / D Tyson,R32,6-4 6-7 6-3,J Kriek / J Lloyd,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
625,,P Lundgren / J Windahl,R32,7-5 6-7 6-3,E Edwards / M Freeman,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
626,,T Wilkison / S Zivojinovic,R32,6-4 6-4,S Stewart / K Warwick,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
627,,G Bloom / L Scott,R32,6-3 5-7 6-2,K Curren / J Hlasek,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
628,,M Anger / J Arias,R32,5-7 7-5 6-4,L Mattar / C Motta,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
629,,T Meinecke / C Panatta,R32,7-6 6-4,C Steyn / D Visser,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
630,,G Donnelly / H Leconte,R32,7-6 6-4,P Doohan / L Warder,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
631,,K Jones / B Pearce,R32,6-0 6-3,S Davis / D Pate,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
632,,D Cahill / C Limberger,R32,7-6 6-4,M Bahrami / D Perez,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
633,,L Stefanki / V Hof,R32,6-4 6-4,M Mecir / T Smid,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
634,,V Van Patten / T Witsken,R32,6-3 6-4,B Becker / E Jelen,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
635,,P Cane / S Colombo,R32,6-4 7-6,M Schapers / M Srejber,1987-02-16,https://matchstat.com/tennis/tournaments/m/Indian%20Wells%20Masters/1987,Indian Wells Masters,hard
636,H2H 1-5,Ivan Lendl,F,7-5 6-2 7-5,Miloslav Mecir,1987-02-23,https://matchstat.com/tennis/tournaments/m/Lipton-Key%20Biscayne/1987,Lipton-Key Biscayne,hard
