,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-0,Elena Vesnina,0.0,3.0,4230512.0,23022.0,,6.0,Elena Vesnina,51.0,11.0,2.0,64.0,27.0,51.0,20.0,13.0,31.0,11.0,,,,,,2.0,115.0,,,6.0,1.18,F,6-4 6-1,hard,Elena Dementieva,2.0,4.0,4230512.0,23021.0,,1.182,Elena Dementieva,64.0,7.0,5.0,51.0,27.0,64.0,40.0,27.0,24.0,10.0,,,,,,1.0,115.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
1,H2H 6-0,Aravane Rezai,,3.0,4230510.0,22996.0,,8.2,Aravane Rezai,42.0,4.0,1.0,53.0,19.0,51.0,31.0,14.0,20.0,9.0,,,,,,2.0,104.0,,,8.2,1.13,SF,6-2 6-2,hard,Elena Dementieva,1.0,4.0,4230510.0,22995.0,,1.125,Elena Dementieva,62.0,7.0,5.0,51.0,28.0,53.0,33.0,22.0,20.0,12.0,,,,,,1.0,104.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
2,H2H 1-0,Anne Keothavong,,7.0,4230511.0,22999.0,,2.7,Anne Keothavong,97.0,15.0,5.0,110.0,43.0,106.0,59.0,32.0,47.0,22.0,,,,,,1.0,216.0,,,2.7,1.56,SF,6-7(3) 6-1 7-5,hard,Elena Vesnina,1.0,9.0,4230511.0,23000.0,,1.556,Elena Vesnina,119.0,13.0,8.0,106.0,52.0,110.0,61.0,44.0,49.0,23.0,,,,,,2.0,216.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
3,H2H 6-1,Shahar Peer,,1.0,4230506.0,22984.0,,5.35,Shahar Peer,39.0,1.0,1.0,43.0,13.0,55.0,36.0,19.0,19.0,7.0,,,,,,2.0,98.0,,,5.35,1.21,QF,6-3 6-1,hard,Elena Dementieva,2.0,1.0,4230506.0,22983.0,,1.211,Elena Dementieva,59.0,5.0,5.0,55.0,29.0,43.0,28.0,21.0,15.0,9.0,,,,,,1.0,98.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
4,H2H 2-1,Edina Gallovits,,9.0,4230507.0,22981.0,,1.893,Edina Gallovits,63.0,8.0,3.0,72.0,34.0,70.0,29.0,13.0,41.0,16.0,,,,,,1.0,142.0,,,1.89,2.02,QF,6-3 6-2,hard,Aravane Rezai,1.0,5.0,4230507.0,22982.0,,2.02,Aravane Rezai,79.0,19.0,7.0,70.0,41.0,72.0,47.0,28.0,25.0,10.0,,,,,,2.0,142.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
5,H2H 2-0,Ayumi Morita,,1.0,4230508.0,22986.0,,2.0,Ayumi Morita,12.0,1.0,,20.0,6.0,19.0,9.0,4.0,10.0,2.0,,,,,,2.0,39.0,,,2.0,1.91,QF,6-0 0-0 Retired,hard,Anne Keothavong,1.0,1.0,4230508.0,22985.0,,1.909,Anne Keothavong,27.0,5.0,3.0,19.0,13.0,20.0,14.0,10.0,6.0,4.0,,,,,,1.0,39.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
6,H2H 2-6,Caroline Wozniacki,1.0,2.0,4230509.0,22988.0,,1.2,Caroline Wozniacki,80.0,9.0,4.0,90.0,39.0,71.0,46.0,30.0,25.0,11.0,,,,,,2.0,161.0,,,1.2,5.5,QF,6-3 0-6 6-3,hard,Elena Vesnina,2.0,6.0,4230509.0,22987.0,,5.5,Elena Vesnina,81.0,9.0,4.0,71.0,30.0,90.0,58.0,36.0,32.0,15.0,,,,,,1.0,161.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
7,H2H 1-0,Marina Erakovic,1.0,9.0,4230498.0,22966.0,,7.3,Marina Erakovic,51.0,1.0,1.0,44.0,14.0,77.0,33.0,20.0,44.0,17.0,,,,,,2.0,121.0,,,7.3,1.14,R16,6-2 6-3,hard,Elena Dementieva,3.0,3.0,4230498.0,22965.0,,1.143,Elena Dementieva,70.0,16.0,5.0,77.0,40.0,44.0,27.0,21.0,17.0,9.0,,,,,,1.0,121.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
8,H2H 3-0,Barbora Strycova,0.0,1.0,4230499.0,22877.0,,3.1,Barbora Strycova,80.0,11.0,6.0,87.0,42.0,85.0,61.0,27.0,24.0,11.0,,,,,,1.0,172.0,,,3.1,1.44,R16,6-3 4-6 6-2,hard,Shahar Peer,0.0,2.0,4230499.0,22878.0,,1.435,Shahar Peer,92.0,12.0,8.0,85.0,47.0,87.0,62.0,34.0,25.0,11.0,,,,,,2.0,172.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
9,H2H 1-0,Anabel Medina Garrigues,0.0,5.0,4230500.0,22963.0,,1.323,Anabel Medina Garrigues,58.0,8.0,4.0,55.0,26.0,77.0,48.0,26.0,29.0,6.0,,,,,,1.0,132.0,,,1.32,3.8,R16,6-3 6-3,hard,Edina Gallovits,0.0,0.0,4230500.0,22964.0,,3.8,Edina Gallovits,74.0,16.0,7.0,77.0,45.0,55.0,37.0,19.0,18.0,10.0,,,,,,2.0,132.0,,,2009-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/2009,Auckland
