,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
41,H2H 1-0,Keith Richardson,R32,6-1 6-4,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",I. Nastase,carpet
42,H2H 1-1,Paolo Bertolucci,R32,6-4 6-0,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",Terry Moor,carpet
43,H2H 3-1,Ray Moore,R32,6-1 7-6,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",Sandy Mayer,carpet
44,H2H 3-0,Bill Scanlon,R32,7-5 4-6 6-4,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",Eddie Dibbs,carpet
45,H2H 3-2,Adriano Panatta,R32,6-3 6-4,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",Dick Stockton,carpet
46,H2H 1-0,Charlie Owens,R32,6-3 6-2,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",Peter Fleming,carpet
47,H2H 3-1,Heinz Gunthardt,R32,6-3 7-5,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",J. Alexander,carpet
48,H2H 5-1,Tom Okker,R32,6-2 6-1,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",Brian Gottfried,carpet
49,,F McMillan / D Stockton,F,3-6 6-1 7-6,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",V Gerulaitis / S Mayer,carpet
50,,F McNair / S Stewart,SF,6-3 6-4,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",V Gerulaitis / S Mayer,carpet
51,,B Gottfried / R Ramirez,SF,4-6 6-3 6-3,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",F McMillan / D Stockton,carpet
52,,M Cox / C Drysdale,QF,6-1 2-6 7-5,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",V Gerulaitis / S Mayer,carpet
53,,M Cahill / T Moor,QF,7-6 7-5,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",F McNair / S Stewart,carpet
54,,P Fleming / B Scanlon,QF,1-6 6-2 6-1,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",F McMillan / D Stockton,carpet
55,,C Crealy / N Saviano,QF,6-2 6-3,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",B Gottfried / R Ramirez,carpet
56,,W Fibak / T Okker,R16,6-4 6-7 6-3,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",M Cox / C Drysdale,carpet
57,,B Borg / I Nastase,R16,6-3 6-0,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",V Gerulaitis / S Mayer,carpet
58,,E Dibbs / H Solomon,R16,6-2 4-6 6-4,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",M Cahill / T Moor,carpet
59,,H Gunthardt / H Hoyt,R16,6-3 6-1,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",F McNair / S Stewart,carpet
60,,R Moore / R Tanner,R16,7-5 6-3,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",F McMillan / D Stockton,carpet
61,,C Owens / K Richardson,R16,6-2 6-3,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",P Fleming / B Scanlon,carpet
62,,Z Franulovic / C Mottram,R16,7-5 7-6,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",C Crealy / N Saviano,carpet
63,,P Bertolucci / A Panatta,R16,6-4 6-3,1978-01-09,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1978","Birmingham, AL",B Gottfried / R Ramirez,carpet
64,H2H 1-2,Tom Gorman,F,7-5 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Drysdale,carpet
65,H2H 3-0,George Hardie,SF,7-5 7-6,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Tom Gorman,carpet
66,H2H 2-0,Christopher Mottram,SF,6-7 6-4 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Drysdale,carpet
67,H2H 1-7,I. Nastase,QF,7-5 6-7 6-1,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Tom Gorman,carpet
68,H2H 1-0,Sherwood Stewart,QF,6-2 5-7 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,George Hardie,carpet
69,H2H 1-0,Crealy,QF,6-3 7-6,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Christopher Mottram,carpet
70,H2H 2-1,Cliff Richey,QF,3-6 6-4 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Drysdale,carpet
71,H2H 6-0,Frew McMillan,R16,4-6 6-4 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,I. Nastase,carpet
72,H2H 3-2,Nick Saviano,R16,6-3 6-7 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Tom Gorman,carpet
73,H2H 1-0,Ross Case,R16,6-4 5-7 7-5,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,George Hardie,carpet
74,H2H 1-1,Erik Van Dillen,R16,4-6 6-3 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Sherwood Stewart,carpet
75,H2H 3-0,Antonio Zugarelli,R16,7-5 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Crealy,carpet
76,H2H 1-0,Rick Fagel,R16,6-4 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Christopher Mottram,carpet
77,H2H 1-0,John James,R16,6-4 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Drysdale,carpet
78,H2H 1-1,Wojtek Fibak,R16,6-1 7-6,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Richey,carpet
79,H2H 3-2,Eliot Teltscher,R32,6-4 7-5,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,I. Nastase,carpet
80,H2H 1-2,C. Pasarell,R32,6-2 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Frew McMillan,carpet
81,H2H 3-2,Mike Cahill,R32,6-2 6-7 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Tom Gorman,carpet
82,H2H 1-0,Keith Richardson,R32,6-4 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Nick Saviano,carpet
83,H2H 1-0,Adriano Panatta,R32,3-6 6-3 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,George Hardie,carpet
84,H2H 1-0,R. Taylor,R32,7-6 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Ross Case,carpet
85,H2H 2-0,Paolo Bertolucci,R32,3-6 6-2 6-1,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Erik Van Dillen,carpet
86,H2H 2-0,Paul McNamee,R32,6-3 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Sherwood Stewart,carpet
87,H2H 1-0,Richard Lewis,R32,7-5 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Antonio Zugarelli,carpet
88,H2H 4-0,Z. Franulovic,R32,6-3 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Crealy,carpet
89,H2H 1-0,Rick Meyer,R32,7-6 7-5,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Rick Fagel,carpet
90,H2H 1-0,Rick Fisher,R32,6-7 6-3 7-5,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Christopher Mottram,carpet
91,H2H 1-1,Terry Moor,R32,6-3 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,John James,carpet
92,H2H 1-0,Zan Guerry,R32,6-1 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Drysdale,carpet
93,H2H 2-0,Mike Fishbach,R32,6-3 6-1,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Cliff Richey,carpet
94,H2H 1-1,Pat Du Pre,R32,6-3 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,Wojtek Fibak,carpet
95,,R Taylor / A Zugarelli,F,6-3 7-5,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,F McMillan / F McNair,carpet
96,,P Bertolucci / A Panatta,SF,7-6 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,F McMillan / F McNair,carpet
97,,P Du Pre / R Fisher,SF,7-5 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,R Taylor / A Zugarelli,carpet
98,,T Gorman / C Richey,QF,6-1 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,F McMillan / F McNair,carpet
99,,M Cahill / T Moor,QF,3-6 7-6 6-1,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,P Bertolucci / A Panatta,carpet
100,,S Stewart / E Van Dillen,QF,6-4 7-6,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,P Du Pre / R Fisher,carpet
101,,S Ball / R Case,QF,4-6 6-4 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,R Taylor / A Zugarelli,carpet
102,,Z Franulovic / C Mottram,R16,6-2 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,F McMillan / F McNair,carpet
103,,C Drysdale / I Nastase,R16,4-6 7-6 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,T Gorman / C Richey,carpet
104,,M Fishbach / P McNamee,R16,6-1 5-7 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,M Cahill / T Moor,carpet
105,,J James / M Machette,R16,7-5 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,P Bertolucci / A Panatta,carpet
106,,G Hardie / K Richardson,R16,6-2 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,P Du Pre / R Fisher,carpet
107,,C Crealy / N Saviano,R16,7-6 6-3,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,S Stewart / E Van Dillen,carpet
108,,R Fagel / R Lewis,R16,6-4 7-6,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,R Taylor / A Zugarelli,carpet
109,,C Pasarell / V Winitsky,R16,7-5 6-2,1978-01-16,https://matchstat.com/tennis/tournaments/m/Baltimore/1978,Baltimore,S Ball / R Case,carpet
110,H2H 13-5,Jimmy Connors,F,7-6 3-6 6-1,1978-01-16,https://matchstat.com/tennis/tournaments/m/Pepsi%20Grand%20Slam/1978,Pepsi Grand Slam,Bjorn Borg,clay
111,H2H 10-4,Vitas Gerulaitis,SF,6-2 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Pepsi%20Grand%20Slam/1978,Pepsi Grand Slam,Jimmy Connors,clay
112,H2H 7-3,Brian Gottfried,SF,6-2 6-4,1978-01-16,https://matchstat.com/tennis/tournaments/m/Pepsi%20Grand%20Slam/1978,Pepsi Grand Slam,Bjorn Borg,clay
113,H2H 14-4,Roscoe Tanner,F,6-2 6-4 6-3,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Jimmy Connors,carpet
114,H2H 15-2,Brian Gottfried,SF,3-6 4-6 6-3 6-2 6-0,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Jimmy Connors,carpet
115,H2H 4-2,Eddie Dibbs,SF,7-6 5-7 6-4 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Roscoe Tanner,carpet
116,H2H 15-2,Raul Ramirez,QF,6-7 6-2 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Jimmy Connors,carpet
117,H2H 1-8,John McEnroe,QF,6-1 6-3,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Brian Gottfried,carpet
118,H2H 3-2,Sandy Mayer,QF,7-6 3-6 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Eddie Dibbs,carpet
119,H2H 2-10,Bjorn Borg,QF,6-4 7-6,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Roscoe Tanner,carpet
120,H2H 4-0,Christopher Mottram,R16,6-1 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Jimmy Connors,carpet
121,H2H 2-1,K. Rosewall,R16,6-4 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Raul Ramirez,carpet
122,H2H 4-7,Wojtek Fibak,R16,6-3 7-6,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Brian Gottfried,carpet
123,H2H 3-3,Orantes,R16,7-6 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,John McEnroe,carpet
124,H2H 13-3,Harold Solomon,R16,6-3 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Eddie Dibbs,carpet
125,H2H 4-4,Vitas Gerulaitis,R16,6-2 7-5,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Sandy Mayer,carpet
126,H2H 4-5,I. Nastase,R16,6-1 6-7 6-0,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Roscoe Tanner,carpet
127,H2H 5-1,Peter Fleming,R16,3-6 7-6 6-3,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Bjorn Borg,carpet
128,H2H 6-1,Adriano Panatta,R32,6-3 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Jimmy Connors,carpet
129,H2H 2-1,Tim Gullikson,R32,1-6 6-3 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Christopher Mottram,carpet
130,H2H 1-0,Balazs Taroczy,R32,7-5 6-3,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,K. Rosewall,carpet
131,H2H 3-1,Ray Moore,R32,6-4 7-6,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Raul Ramirez,carpet
132,H2H 6-1,M. Riessen,R32,6-3 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Brian Gottfried,carpet
133,H2H 4-1,Van Winitsky,R32,6-4 6-0,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Wojtek Fibak,carpet
134,H2H 9-0,Tom Gullikson,R32,6-4 3-6 7-6,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,John McEnroe,carpet
135,H2H 1-0,Frew McMillan,R32,6-4 7-5,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Orantes,carpet
136,H2H 5-4,Terry Moor,R32,7-6 6-3,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Eddie Dibbs,carpet
137,H2H 2-0,Antonio Zugarelli,R32,6-2 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Harold Solomon,carpet
138,H2H 2-0,Ross Case,R32,6-1 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Sandy Mayer,carpet
139,H2H 2-2,Jeff Borowiak,R32,6-1 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Vitas Gerulaitis,carpet
140,H2H 5-0,M. Cox,R32,7-5 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,I. Nastase,carpet
141,H2H 3-0,Z. Franulovic,R32,7-6 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Roscoe Tanner,carpet
142,H2H 1-1,Mike Cahill,R32,6-3 7-6,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Peter Fleming,carpet
143,H2H 8-0,Tom Okker,R32,6-2 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Bjorn Borg,carpet
144,H2H 4-0,Cliff Drysdale,R64,7-6 6-0,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Jimmy Connors,carpet
145,H2H 3-1,Dick Stockton,R64,3-6 7-6 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Tim Gullikson,carpet
146,H2H 1-0,Crealy,R64,6-4 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Balazs Taroczy,carpet
147,H2H 4-1,Jiri Hrebec,R64,6-4 6-4,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Ray Moore,carpet
148,H2H 5-1,J. Alexander,R64,7-6 6-7 6-3,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,M. Riessen,carpet
149,H2H 1-0,Mcmanus,R64,3-6 6-1 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Van Winitsky,carpet
150,H2H 6-2,Butch Walts,R64,6-3 6-2,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,John McEnroe,carpet
151,H2H 1-0,Rick Meyer,R64,6-2 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Orantes,carpet
152,H2H 3-0,Bob Hewitt,R64,6-2 6-1,1978-01-23,https://matchstat.com/tennis/tournaments/m/Philadelphia/1978,Philadelphia,Eddie Dibbs,carpet
