,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
0,H2H 6-3,Carlos Moya,F,6-3 6-1,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Tim Henman,hard
1,H2H 4-1,Goran Ivanisevic,SF,4-6 7-6 6-1,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Tim Henman,hard
2,H2H 4-1,Albert Costa,SF,3-6 6-3 7-6,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Carlos Moya,hard
3,H2H 3-0,Sandon Stolle,QF,6-4 6-2,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Goran Ivanisevic,hard
4,H2H 1-1,Alex O'Brien,QF,1-6 7-6 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Tim Henman,hard
5,H2H 2-1,Byron Black,QF,6-4 6-2,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Albert Costa,hard
6,H2H 3-1,Patrick Rafter,QF,7-6 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Carlos Moya,hard
7,H2H 6-0,Javier Sanchez,R16,6-4 0-6 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Goran Ivanisevic,hard
8,H2H 1-0,Adrian Voinea,R16,6-2 6-1,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Sandon Stolle,hard
9,H2H 2-1,Mikael Tillstrom,R16,6-4 6-7 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Alex O'Brien,hard
10,H2H 2-2,Sergio Bruguera,R16,3-6 6-3 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Tim Henman,hard
11,H2H 3-1,Todd Woodbridge,R16,WO,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Byron Black,hard
12,H2H 6-2,Bohdan Ulihrach,R16,6-2 6-2,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Albert Costa,hard
13,H2H 2-0,Paul Haarhuis,R16,6-7 7-5 7-6,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Patrick Rafter,hard
14,H2H 2-0,Grant Stafford,R16,6-2 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Carlos Moya,hard
15,H2H 2-0,Marc-Kevin Goellner,R32,6-3 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Goran Ivanisevic,hard
16,H2H 3-0,Hicham Arazi,R32,3-6 6-4 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Javier Sanchez,hard
17,H2H 1-1,David Prinosil,R32,6-4 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Sandon Stolle,hard
18,H2H 1-0,Petr Korda,R32,7-6 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Adrian Voinea,hard
19,H2H 1-1,Jan Siemerink,R32,4-6 6-2 6-1,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Mikael Tillstrom,hard
20,H2H 3-0,Grant Doyle,R32,6-4 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Alex O'Brien,hard
21,H2H 1-1,Renzo Furlan,R32,6-3 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Tim Henman,hard
22,H2H 1-4,Felix Mantilla,R32,7-6 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Sergio Bruguera,hard
23,H2H 2-3,Marc Rosset,R32,6-1 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Todd Woodbridge,hard
24,H2H 3-0,Sargis Sargsian,R32,6-2 6-1,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Byron Black,hard
25,H2H 5-0,Slava Dosedel,R32,6-3 6-7 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Bohdan Ulihrach,hard
26,H2H 1-0,Lionel Roux,R32,6-4 6-2,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Albert Costa,hard
27,H2H 2-2,Mark Woodforde,R32,6-2 7-6,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Paul Haarhuis,hard
28,H2H 3-0,Richard Fromberg,R32,2-6 6-3 7-6,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Patrick Rafter,hard
29,H2H 4-1,Neville Godwin,R32,6-4 6-1,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Grant Stafford,hard
30,H2H 4-1,Wayne Ferreira,R32,2-6 6-0 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,Carlos Moya,hard
31,,P Haarhuis / J Siemerink,F,6-4 6-7 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,L Lobo / J Sanchez,hard
32,,N Godwin / G Stafford,SF,6-2 3-6 7-5,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,L Lobo / J Sanchez,hard
33,,L Pimek / B Talbot,SF,7-5 6-7 7-5,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,P Haarhuis / J Siemerink,hard
34,,P Cash / S Stolle,QF,3-6 7-6 6-4,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,N Godwin / G Stafford,hard
35,,J Eagle / A Florent,QF,7-6 6-3,1997-01-06,https://matchstat.com/tennis/tournaments/m/Sydney/1997,Sydney,L Lobo / J Sanchez,hard
