,h2h,loser,round,score,surface,winner,start_date,tournament_link,tournament_name
0,H2H 17-10,Tracy Austin,F,6-2 6-1,carpet,Martina Navratilova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
1,H2H 9-7,Chris Evert,SF,6-3 6-0,carpet,Tracy Austin,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
2,H2H 28-3,Wendy Turnbull,SF,6-2 6-0,carpet,Martina Navratilova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
3,H2H 14-0,Regina Marsikova,QF,6-3 6-0,carpet,Chris Evert,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
4,H2H 1-5,Evonne Cawley,QF,2-1 Default,carpet,Wendy Turnbull,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
5,H2H 9-7,Chris Evert,R16,6-1 6-3,carpet,Tracy Austin,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
6,H2H 2-2,Kerry Reid,R16,WO,carpet,Regina Marsikova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
7,H2H 11-7,Dianne Balestrat,R16,4-6 6-1 6-4,carpet,Wendy Turnbull,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
8,H2H 10-3,Evonne Cawley,R16,6-3 6-2,carpet,Martina Navratilova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
9,H2H 7-5,Wendy Turnbull,R32,6-1 6-0,carpet,Tracy Austin,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
10,H2H 7-1,Kerry Reid,R32,6-3 6-0,carpet,Martina Navratilova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
11,,R Casals / C Evert,F,6-4 6-3,carpet,B King / M Navratilova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
12,,B Stove / W Turnbull,SF,6-2 6-2,carpet,R Casals / C Evert,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
13,,I Kloss / B Dent,SF,6-3 6-2,carpet,B King / M Navratilova,1979-12-31,https://matchstat.com/tennis/tournaments/w/Landover/1980,Landover
14,H2H 9-7,Chris Evert,F,6-2 6-1,carpet,Tracy Austin,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
15,H2H 7-1,Dianne Balestrat,SF,6-1 6-4,carpet,Chris Evert,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
16,H2H 4-1,Billie Jean King,SF,6-3 6-1,carpet,Tracy Austin,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
17,H2H 5-1,Greer Stevens,QF,3-6 6-3 6-2,carpet,Chris Evert,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
18,H2H 4-2,Caroline Stoll,QF,6-3 6-3,carpet,Dianne Balestrat,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
19,H2H 10-1,Wendy Turnbull,QF,7-6 7-6,carpet,Billie Jean King,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
20,H2H 8-1,Kathy Jordan,QF,6-3 6-1,carpet,Tracy Austin,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
21,H2H 4-0,Terry Holladay,R16,6-0 6-0,carpet,Chris Evert,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
22,H2H 3-2,Rosie Casals,R16,6-2 1-6 7-5,carpet,Greer Stevens,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
23,H2H 2-1,Laura Du Pont,R16,7-6 6-4,carpet,Caroline Stoll,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
24,H2H 3-0,Marita Redondo,R16,6-2 6-1,carpet,Dianne Balestrat,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
25,H2H 7-0,Anne Smith,R16,6-2 6-1,carpet,Wendy Turnbull,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
26,H2H 4-0,Pam Shriver,R16,7-5 2-6 6-4,carpet,Billie Jean King,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
27,H2H 2-3,Mima Jausovec,R16,6-1 6-4,carpet,Kathy Jordan,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
28,H2H 6-0,Kate Latham,R16,6-3 6-1,carpet,Tracy Austin,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
29,H2H 13-0,Bettina Bunge,R32,6-2 6-1,carpet,Chris Evert,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
30,H2H 2-0,Carrie Meyer,R32,6-2 6-3,carpet,Terry Holladay,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
31,H2H 2-2,Wendy Prausa,R32,6-4 6-4,carpet,Rosie Casals,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
32,H2H 2-6,Virginia Wade,R32,6-2 5-7 6-2,carpet,Greer Stevens,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
33,H2H 1-0,Kathy Barton,R32,6-0 6-1,carpet,Caroline Stoll,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
34,H2H 1-2,Kathy Teacher,R32,1-6 6-3 6-4,carpet,Laura Du Pont,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
35,H2H 2-1,Ilana Kloss,R32,4-6 6-2 6-3,carpet,Marita Redondo,1980-01-07,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1980,Cincinnati Masters
