,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
13,H2H 2-0,Nicole Bradtke,R16,7-6 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Gretchen Magers
14,H2H 3-1,Pascale Paradis-Mangon,R16,7-5 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Brenda Schultz-McCarthy
15,H2H 4-1,Alexia Dechaume-Balleret,R32,6-4 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Helena Sukova
16,H2H 1-1,Carrie Cunningham,R32,4-6 6-3 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Dianne Balestrat
17,H2H 2-0,Ann Wunderlich,R32,7-5 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Nathalie Herreman
18,H2H 2-7,Hana Mandlikova,R32,6-4 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Catherine Tanvier
19,H2H 3-1,Elizabeth Smylie,R32,6-4 7-6,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Patty Fendick
20,H2H 1-0,Eva Pfaff,R32,6-1 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Rene Simpson
21,H2H 1-1,Kathy Horvath,R32,6-3 6-0,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Catarina Lindqvist
22,H2H 3-1,Laura Golarsa,R32,7-5 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Jana Novotna
23,H2H 2-0,Rosalyn Nideffer,R32,6-3 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Jenny Byrne
24,H2H 4-0,Eva Krapl,R32,6-4 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Claudia Porwik
25,H2H 1-0,Carin Bakkum,R32,6-2 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Dianne  Van Rensburg
26,H2H 1-1,Jill Hetherington,R32,6-1 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Anne Minter
27,H2H 2-0,Manon Bollegraf,R32,5-7 6-4 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Nicole Bradtke
28,H2H 2-2,Wendy Turnbull,R32,6-0 6-0,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Gretchen Magers
29,H2H 6-2,Rachel McQuillan,R32,7-6 2-6 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Brenda Schultz-McCarthy
30,H2H 2-0,Beth Herr,R32,6-4 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Pascale Paradis-Mangon
31,H2H 1-0,Akemi Nishiya,R64,6-1 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Alexia Dechaume-Balleret
32,H2H 1-0,Silke Meier,R64,6-3 1-6 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Carrie Cunningham
33,H2H 1-0,Nicole Krijger-Jagerman,R64,6-2 3-6 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Dianne Balestrat
34,H2H 1-0,Ann Devries,R64,6-3 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Ann Wunderlich
35,H2H 1-0,Petra Langrova,R64,6-2 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Nathalie Herreman
36,H2H 1-0,Julie Halard-Decugis,R64,6-3 4-6 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Catherine Tanvier
37,H2H 2-1,Andrea Temesvari,R64,6-3 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Elizabeth Smylie
38,H2H 1-0,Beverly Bowes-Hackney,R64,6-4 6-0,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Eva Pfaff
39,H2H 1-0,Terry Phelps,R64,6-4 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Rene Simpson
40,H2H 4-0,Elise Burgin,R64,6-2 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Catarina Lindqvist
41,H2H 1-0,Monique Javer,R64,6-3 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Kathy Horvath
42,H2H 1-0,Ronni Reis,R64,6-4 6-7 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Laura Golarsa
43,H2H 1-1,Katrina Adams,R64,5-2 Retired,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Jenny Byrne
44,H2H 1-1,Federica Bonsignori,R64,7-5 6-7 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Eva Krapl
45,H2H 1-1,Etsuko Inoue,R64,7-5 1-6 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Claudia Porwik
46,H2H 1-1,Louise Field,R64,6-1 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Dianne  Van Rensburg
47,H2H 1-0,Marianne Werdel-Witmeyer,R64,6-1 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Carin Bakkum
48,H2H 1-0,Masako Yanagi,R64,6-1 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Jill Hetherington
49,H2H 1-0,Hester Witvoet,R64,6-3 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Manon Bollegraf
50,H2H 2-1,Anna Ivan,R64,6-3 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Wendy Turnbull
51,H2H 3-0,Julie Richardson,R64,6-3 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Gretchen Magers
52,H2H 2-0,Emmanuelle Derly,R64,6-7 6-3 7-6,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Brenda Schultz-McCarthy
53,H2H 1-0,Camille Benjamin,R64,5-7 7-6 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Rachel McQuillan
54,H2H 1-0,Sally McCann,R64,6-4 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,Beth Herr
55,,P Fendick / J Hetherington,F,6-7 6-1 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Novotna / H Sukova
56,,M Bollegraf / E Pfaff,SF,4-6 6-1 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Novotna / H Sukova
57,,J Byrne / J Tremelling,SF,6-1 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,P Fendick / J Hetherington
58,,B Bowes-Hackney / S Collins,QF,6-3 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Novotna / H Sukova
59,,H Mandlikova / N Bradtke,QF,6-3 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,M Bollegraf / E Pfaff
60,,E Smylie / W Turnbull,QF,6-1 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Byrne / J Tremelling
61,,M Lindstrom / H Ludloff,QF,7-5 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,P Fendick / J Hetherington
62,,L Gregory / R Reis,R16,7-6 4-6 7-6,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Novotna / H Sukova
63,,J Fuchs / J Smoller,R16,6-2 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,B Bowes-Hackney / S Collins
64,,K Adams / D Van Rensburg,R16,6-4 4-6 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,H Mandlikova / N Bradtke
65,,C Lindqvist / J Richardson,R16,6-4 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,M Bollegraf / E Pfaff
66,,B Herr / A Temesvari,R16,4-6 6-4 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Byrne / J Tremelling
67,,C Benjamin / G Magers,R16,7-5 4-6 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,E Smylie / W Turnbull
68,,L Field / M Jaggard-Lai,R16,3-6 6-3 7-6,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,M Lindstrom / H Ludloff
69,,C Porwik / C Tanvier,R16,7-6 4-6 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,P Fendick / J Hetherington
70,,A Minter / H Witvoet,R32,6-2 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,L Gregory / R Reis
71,,K Guse / L Guse,R32,6-3 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,B Bowes-Hackney / S Collins
72,,J Faull / R McQuillan,R32,6-3 4-6 7-5,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Fuchs / J Smoller
73,,L Antonoplis / J Thomas,R32,6-3 3-6 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,H Mandlikova / N Bradtke
74,,A Dechaume-Balleret / E Derly,R32,6-2 6-4,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,C Lindqvist / J Richardson
75,,D Balestrat / A Scott,R32,6-4 6-2,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,M Bollegraf / E Pfaff
76,,Y Koizumi / E Okagawa,R32,6-2 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,J Byrne / J Tremelling
77,,A Devries / N Krijger-jagerman,R32,6-2 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,B Herr / A Temesvari
78,,E Krapl / P Langrova,R32,7-5 6-3,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,C Benjamin / G Magers
79,,K Horvath / T Phelps,R32,6-2 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,M Lindstrom / H Ludloff
80,,C Bakkum / B Schultz-McCarthy,R32,6-2 6-1,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,L Field / M Jaggard-Lai
81,,K McDonald / R Stubbs,R32,6-4 6-0,1989-01-02,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1989,Brisbane,C Porwik / C Tanvier
82,H2H 14-0,Catarina Lindqvist,F,6-2 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Martina Navratilova
83,H2H 29-8,Hana Mandlikova,SF,6-3 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Martina Navratilova
84,H2H 4-0,Terry Phelps,SF,5-7 6-3 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Catarina Lindqvist
85,H2H 3-0,Patty Fendick,QF,6-1 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Martina Navratilova
86,H2H 3-0,Mary Joe Fernandez,QF,2-6 7-6 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Hana Mandlikova
87,H2H 3-3,Judith Wiesner,QF,5-7 7-6 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Catarina Lindqvist
88,H2H 1-3,Pam Shriver,QF,6-3 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Terry Phelps
89,H2H 2-0,Dianne  Van Rensburg,R16,6-0 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Martina Navratilova
90,H2H 3-3,Ann Wunderlich,R16,6-4 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Patty Fendick
91,H2H 4-2,Gretchen Magers,R16,6-7 6-2 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Mary Joe Fernandez
92,H2H 2-0,Amy Frazier,R16,6-3 7-5,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Hana Mandlikova
93,H2H 1-0,Anne Minter,R16,7-5 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Judith Wiesner
94,H2H 3-7,Helena Sukova,R16,6-3 6-0,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Catarina Lindqvist
95,H2H 3-3,Raffaella Reggi-Concato,R16,6-3 7-5,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Terry Phelps
96,H2H 6-0,Etsuko Inoue,R16,6-2 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Pam Shriver
97,H2H 4-0,Andrea Temesvari,R32,6-2 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Martina Navratilova
98,H2H 1-0,Ann Henricksson,R32,7-5 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Dianne  Van Rensburg
99,H2H 1-0,Dianne Balestrat,R32,4-6 6-3 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Ann Wunderlich
100,H2H 1-0,Petra Langrova,R32,6-2 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Patty Fendick
101,H2H 1-0,Belinda Cordwell,R32,6-3 6-0,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Mary Joe Fernandez
102,H2H 1-1,Elizabeth Minter,R32,6-3 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Gretchen Magers
103,H2H 4-1,Nathalie Herreman,R32,6-3 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Hana Mandlikova
104,H2H 1-0,Pascale Paradis-Mangon,R32,6-3 3-6 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Amy Frazier
105,H2H 2-0,Laura Golarsa,R32,6-2 3-6 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Anne Minter
106,H2H 1-0,Camille Benjamin,R32,7-5 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Judith Wiesner
107,H2H 1-0,Louise Field,R32,6-3 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Catarina Lindqvist
108,H2H 3-1,Elizabeth Smylie,R32,6-1 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Helena Sukova
109,H2H 2-0,Ronni Reis,R32,6-4 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Raffaella Reggi-Concato
110,H2H 3-1,Beth Herr,R32,6-2 4-6 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Terry Phelps
111,H2H 1-0,Nicole Bradtke,R32,6-4 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Etsuko Inoue
112,H2H 1-0,Jo-Anne Faull,R32,6-1 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Pam Shriver
113,H2H 1-1,Monique Javer,R64,7-6 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Andrea Temesvari
114,H2H 2-0,Lea Antonoplis,R64,6-1 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Ann Henricksson
115,H2H 2-3,Brenda Schultz-McCarthy,R64,6-2 7-5,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Dianne  Van Rensburg
116,H2H 1-0,Jill Hetherington,R64,7-5 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Ann Wunderlich
117,H2H 4-1,Anne Smith,R64,6-3 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Dianne Balestrat
118,H2H 2-2,Wiltrud Probst,R64,4-6 7-5 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Petra Langrova
119,H2H 1-0,Iwona Kuczynska,R64,7-6 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Belinda Cordwell
120,H2H 1-1,Katrina Adams,R64,7-6 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Elizabeth Minter
121,H2H 1-0,Rene Simpson,R64,6-2 6-0,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Gretchen Magers
122,H2H 5-2,Jo Durie,R64,3-6 7-5 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Hana Mandlikova
123,H2H 2-0,Silke Meier,R64,7-5 4-6 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Nathalie Herreman
124,H2H 3-2,Julie Halard-Decugis,R64,7-6 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Amy Frazier
125,H2H 1-0,Elise Burgin,R64,6-1 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Laura Golarsa
126,H2H 1-1,Nicole Krijger-Jagerman,R64,6-3 4-6 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Camille Benjamin
127,H2H 2-3,Rachel McQuillan,R64,4-6 7-6 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Judith Wiesner
128,H2H 7-3,Catherine Tanvier,R64,6-4 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Catarina Lindqvist
129,H2H 2-2,Eva Pfaff,R64,7-6 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Louise Field
130,H2H 1-1,Alexia Dechaume-Balleret,R64,3-6 6-1 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Elizabeth Smylie
131,H2H 1-0,Kathy Horvath,R64,6-2 3-6 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Ronni Reis
132,H2H 1-1,Claudia Porwik,R64,4-6 6-4 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Beth Herr
133,H2H 1-0,Ann Devries,R64,6-3 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Terry Phelps
134,H2H 1-0,Hester Witvoet,R64,6-3 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Nicole Bradtke
135,H2H 1-0,Federica Bonsignori,R64,6-4 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Etsuko Inoue
136,H2H 1-0,Beverly Bowes-Hackney,R64,3-6 6-1 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,Jo-Anne Faull
137,,E Smylie / W Turnbull,F,6-3 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,M Navratilova / P Shriver
138,,I Kuczynska / J Wiesner,SF,6-3 6-0,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,M Navratilova / P Shriver
139,,A Henricksson / G Magers,SF,6-2 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,E Smylie / W Turnbull
140,,J Byrne / J Tremelling,QF,6-1 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,M Navratilova / P Shriver
141,,P Fendick / J Hetherington,QF,6-3 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,I Kuczynska / J Wiesner
142,,T Phelps / R Reggi-concato,QF,7-6 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,A Henricksson / G Magers
143,,J Novotna / H Sukova,QF,6-3 3-6 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,E Smylie / W Turnbull
144,,C Bakkum / B Schultz-McCarthy,R16,6-1 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,M Navratilova / P Shriver
145,,E Burgin / H Mandlikova,R16,4-6 6-3 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,J Byrne / J Tremelling
146,,B Cordwell / D Van Rensburg,R16,6-2 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,P Fendick / J Hetherington
147,,K Adams / E Pfaff,R16,3-6 7-6 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,I Kuczynska / J Wiesner
148,,M Bollegraf / N Bradtke,R16,7-6 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,T Phelps / R Reggi-concato
149,,E Krapl / P Langrova,R16,6-2 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,A Henricksson / G Magers
150,,I Budarova / M Fernandez,R16,6-2 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,E Smylie / W Turnbull
151,,L Gregory / R Reis,R16,3-6 6-2 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,J Novotna / H Sukova
152,,L Antonoplis / K Horvath,R32,6-4 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,C Bakkum / B Schultz-McCarthy
153,,B Bowes-Hackney / S Collins,R32,6-4 6-1,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,E Burgin / H Mandlikova
154,,C Porwik / C Tanvier,R32,6-0 4-6 7-6,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,J Byrne / J Tremelling
155,,L Field / M Jaggard-Lai,R32,6-1 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,B Cordwell / D Van Rensburg
156,,M Bowrey / L O'Neill,R32,6-4 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,I Kuczynska / J Wiesner
157,,B Herr / A Temesvari,R32,6-3 7-5,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,K Adams / E Pfaff
158,,C Macgregor / C Macgregor,R32,6-4 6-4,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,T Phelps / R Reggi-concato
159,,C Lindqvist / J Richardson,R32,7-6 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,M Bollegraf / N Bradtke
160,,A Dechaume-Balleret / N Herreman,R32,6-3 6-3,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,A Henricksson / G Magers
161,,J Durie / A Smith,R32,6-7 6-4 6-2,1989-01-09,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1989,Sydney,E Smylie / W Turnbull
