,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
19,H2H 1-0,Carrie Cunningham,R32,7-5 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Mary Joe Fernandez
20,H2H 1-0,Debbie Graham,R32,7-5 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Helena Sukova
21,H2H 3-0,Nicole Bradtke,R32,6-4 6-0,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Kimiko Date-Krumm
22,H2H 2-1,Alexia Dechaume-Balleret,R32,6-3 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Leila Meskhi
23,H2H 2-0,Isabelle Demongeot,R32,7-5 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Anke Huber
24,H2H 2-4,Sabine Appelmans,R32,6-1 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Tami Whitlinger-Jones
25,H2H 4-4,Larisa Savchenko,R32,7-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Julie Halard-Decugis
26,H2H 5-3,Patty Fendick,R32,7-6 2-1 Retired,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Jana Novotna
27,H2H 2-0,Emanuela Zardo,R32,2-6 6-4 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Conchita Martinez
28,H2H 2-0,Nicole Krijger-Jagerman,R32,6-4 7-6,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Amy Frazier
29,H2H 2-1,Radomira Zrubakova,R32,6-2 3-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Barbara Rittner
30,H2H 4-0,Andrea Strnadova,R32,7-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Arantxa Sanchez Vicario
31,H2H 2-0,Pam Shriver,R64,7-5 2-6 7-5,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Manon Bollegraf
32,H2H 1-0,Linda Wild,R64,6-3 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Sabine Hack
33,H2H 4-1,Brenda Schultz-McCarthy,R64,3-6 6-3 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Lori McNeil
34,H2H 1-0,Petra Thoren,R64,6-2 4-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Gigi Fernandez
35,H2H 1-0,Anne Minter,R64,6-1 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Rachel McQuillan
36,H2H 1-0,Kristin Godridge,R64,7-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Akiko Kijimuta
37,H2H 1-0,Michelle Jaggard-Lai,R64,6-3 6-0,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Carrie Cunningham
38,H2H 1-0,Halle Cioffi,R64,4-6 6-4 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Debbie Graham
39,H2H 4-1,Ginger Helgeson-Nielsen,R64,7-5 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Helena Sukova
40,H2H 1-1,Natalia Zvereva,R64,7-5 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Kimiko Date-Krumm
41,H2H 3-3,Florencia Labat,R64,1-6 7-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Nicole Bradtke
42,H2H 1-1,Jo Durie,R64,6-4 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Alexia Dechaume-Balleret
43,H2H 2-1,Helen Kelesi,R64,6-3 7-6,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Isabelle Demongeot
44,H2H 1-1,Regina Rajchrtova,R64,6-1 1-0 Retired,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Tami Whitlinger-Jones
45,H2H 2-0,Rennae Stubbs,R64,6-4 4-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Sabine Appelmans
46,H2H 2-0,Eva Sviglerova,R64,6-4 5-7 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Julie Halard-Decugis
47,H2H 2-1,Marianne Werdel-Witmeyer,R64,6-3 1-6 7-6,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Larisa Savchenko
48,H2H 2-0,Stephanie Rehe,R64,7-5 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Patty Fendick
49,H2H 1-1,Shaun Stafford,R64,3-6 7-5 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Emanuela Zardo
50,H2H 1-0,Kimberly Po-Messerli,R64,6-3 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Nicole Krijger-Jagerman
51,H2H 2-0,Barbara Paulus,R64,6-0 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Amy Frazier
52,H2H 2-0,Clare Wood,R64,1-6 6-4 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Radomira Zrubakova
53,H2H 1-0,Jenny Byrne,R64,7-5 7-5,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Barbara Rittner
54,H2H 1-0,Patricia Hy-Boulais,R64,6-1 4-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Andrea Strnadova
55,,M Fernandez / Z Garrison-jackson,F,7-6 6-7 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,A Sanchez Vicario / H Sukova
56,,S Stafford / M Werdel-witmeyer,SF,7-6 7-5,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,M Fernandez / Z Garrison-jackson
57,,R McQuillan / C Porwik,SF,7-6 4-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,A Sanchez Vicario / H Sukova
58,,J Novotna / L Savchenko,QF,7-5 2-6 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,M Fernandez / Z Garrison-jackson
59,,P Fendick / G Fernandez,QF,6-2 2-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,S Stafford / M Werdel-witmeyer
60,,I Driehuis / L Pleming,QF,6-2 2-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,A Sanchez Vicario / H Sukova
61,,P Shriver / N Zvereva,QF,6-2 2-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,R McQuillan / C Porwik
62,,S Appelmans / L Meskhi,R16,7-5 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,J Novotna / L Savchenko
63,,K Date-Krumm / J Halard-Decugis,R16,7-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,M Fernandez / Z Garrison-jackson
64,,A Frazier / R Hiraki,R16,6-1 3-6 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,P Fendick / G Fernandez
65,,M Daniels / C Kohde-Kilsch,R16,1-6 6-3 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,S Stafford / M Werdel-witmeyer
66,,L Field / C Wood,R16,6-2 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,I Driehuis / L Pleming
67,,J Faull / R Stubbs,R16,7-6 3-6 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,A Sanchez Vicario / H Sukova
68,,Y Basuki / J Durie,R16,6-3 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,R McQuillan / C Porwik
69,,A Strnadova / C Tanvier,R16,7-6 6-7 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,P Shriver / N Zvereva
70,,R Nideffer / L Gregory,R32,6-1 7-5,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,S Appelmans / L Meskhi
71,,D Graham / K Po-Messerli,R32,6-2 6-3,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,K Date-Krumm / J Halard-Decugis
72,,K Godridge / N Pratt,R32,6-1 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,M Fernandez / Z Garrison-jackson
73,,C Cunningham / B Schultz-McCarthy,R32,6-1 6-7 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,A Frazier / R Hiraki
74,,I Demongeot / C Martinez,R32,6-4 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,S Stafford / M Werdel-witmeyer
75,,B Fulco-villella / N Krijger-jagerman,R32,6-3 6-0,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,M Daniels / C Kohde-Kilsch
76,,L McNeil / N Bradtke,R32,1-6 6-2 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,L Field / C Wood
77,,A Temesvari / S Testud,R32,6-1 6-4,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,I Driehuis / L Pleming
78,,A Dechaume-Balleret / F Labat,R32,5-7 7-6 7-5,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,J Faull / R Stubbs
79,,K Adams / M Bollegraf,R32,7-6 2-6 6-2,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,R McQuillan / C Porwik
80,,J Byrne / K Sharpe,R32,6-7 6-2 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,Y Basuki / J Durie
81,,M Jaggard-Lai / J Richardson,R32,6-2 3-6 6-1,1992-01-06,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1992,Sydney,A Strnadova / C Tanvier
82,H2H 15-1,Mary Joe Fernandez,F,6-2 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
83,H2H 19-3,Arantxa Sanchez Vicario,SF,6-2 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
84,H2H 10-13,Gabriela Sabatini,SF,6-1 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Mary Joe Fernandez
85,H2H 9-0,Anke Huber,QF,7-5 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
86,H2H 5-1,Manuela Maleeva-Fragniere,QF,WO,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Arantxa Sanchez Vicario
87,H2H 11-4,Jennifer Capriati,QF,6-4 7-6(1),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Gabriela Sabatini
88,H2H 5-2,Amy Frazier,QF,6-4 7-6(6),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Mary Joe Fernandez
89,H2H 4-0,Leila Meskhi,R16,6-4 4-6 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
90,H2H 4-8,Jana Novotna,R16,5-7 7-6(5) 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Anke Huber
91,H2H 4-0,Larisa Savchenko,R16,6-1 7-6(6),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Arantxa Sanchez Vicario
92,H2H 5-4,Conchita Martinez,R16,6-4 2-6 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Manuela Maleeva-Fragniere
93,H2H 5-0,Zina Garrison-Jackson,R16,6-4 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jennifer Capriati
94,H2H 8-1,Katerina Maleeva,R16,6-1 7-5,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Gabriela Sabatini
95,H2H 4-1,Patty Fendick,R16,6-4 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Mary Joe Fernandez
96,H2H 2-0,Dominique Van Roost,R16,6-3 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Amy Frazier
97,H2H 4-0,Yayuk Basuki,R32,6-1 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
98,H2H 1-0,Marketa Kochta,R32,6-1 7-6(4),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Leila Meskhi
99,H2H 2-0,Rosalyn Nideffer,R32,6-0 7-5,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Anke Huber
100,H2H 2-0,Fang Li,R32,6-3 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jana Novotna
101,H2H 4-0,Andrea Strnadova,R32,1-6 6-0 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Arantxa Sanchez Vicario
102,H2H 1-0,Kimberly Po-Messerli,R32,6-2 2-6 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Larisa Savchenko
103,H2H 3-0,Tami Whitlinger-Jones,R32,6-2 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Manuela Maleeva-Fragniere
104,H2H 1-0,Robin White,R32,7-5 6-0,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Conchita Martinez
105,H2H 1-0,Katrina Adams,R32,6-0 6-0,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jennifer Capriati
106,H2H 8-8,Pam Shriver,R32,6-4 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Zina Garrison-Jackson
107,H2H 1-0,Kirrily Sharpe,R32,6-0 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Katerina Maleeva
108,H2H 3-0,Jenny Byrne,R32,6-1 6-0,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Gabriela Sabatini
109,H2H 2-0,Rachel McQuillan,R32,6-1 2-6 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Mary Joe Fernandez
110,H2H 1-0,Alexia Dechaume-Balleret,R32,5-7 7-5 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Patty Fendick
111,H2H 2-1,Helena Sukova,R32,2-6 6-4 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Dominique Van Roost
112,H2H 2-1,Sabine Hack,R32,6-1 3-6 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Amy Frazier
113,H2H 4-1,Kimiko Date-Krumm,R64,6-2 7-5,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
114,H2H 2-0,Louise Field,R64,6-7(5) 6-3 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Yayuk Basuki
115,H2H 1-0,Maya Kidowaki,R64,6-3 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Marketa Kochta
116,H2H 1-0,Nicole Arendt,R64,6-1 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Leila Meskhi
117,H2H 1-0,Michelle Jaggard-Lai,R64,6-0 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Anke Huber
118,H2H 1-0,Jessica Emmons,R64,6-4 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Rosalyn Nideffer
119,H2H 2-0,Rennae Stubbs,R64,7-5 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Fang Li
120,H2H 3-0,Rene Simpson,R64,6-3 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jana Novotna
121,H2H 4-3,Sandrine Testud,R64,6-1 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Arantxa Sanchez Vicario
122,H2H 1-0,Laura Arraya,R64,4-6 6-4 9-7,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Andrea Strnadova
123,H2H 1-0,Joanne Limmer,R64,3-6 6-4 7-5,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Kimberly Po-Messerli
124,H2H 3-1,Jo Durie,R64,6-4 4-6 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Larisa Savchenko
125,H2H 3-0,Karina Habsudova,R64,6-3 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Manuela Maleeva-Fragniere
126,H2H 1-1,Catarina Lindqvist,R64,6-3 7-6(3),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Tami Whitlinger-Jones
127,H2H 1-0,Nanne Dahlman,R64,6-2 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Robin White
128,H2H 3-0,Stephanie Rehe,R64,6-1 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Conchita Martinez
129,H2H 1-0,Noelle Van Lottum,R64,6-3 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jennifer Capriati
130,H2H 1-0,Ines Gorrochategui,R64,6-1 7-5,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Katrina Adams
131,H2H 3-2,Natalia Zvereva,R64,6-4 7-6(3),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Pam Shriver
132,H2H 7-6,Claudia Kohde-Kilsch,R64,6-2 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Zina Garrison-Jackson
133,H2H 1-0,Nathalie Housset-Gilbert,R64,6-2 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Katerina Maleeva
134,H2H 1-0,Anna Foldenyi-Dicker,R64,6-2 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Kirrily Sharpe
135,H2H 1-1,Petra Schwarz,R64,6-4 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jenny Byrne
136,H2H 7-0,Patricia Hy-Boulais,R64,6-1 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Gabriela Sabatini
137,H2H 6-0,Barbara Rittner,R64,6-4 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Mary Joe Fernandez
138,H2H 4-2,Linda Wild,R64,6-2 4-6 6-0,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Rachel McQuillan
139,H2H 4-1,Halle Cioffi,R64,5-7 6-2 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Patty Fendick
140,H2H 1-2,Judith Wiesner,R64,6-2 7-6(5),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Alexia Dechaume-Balleret
141,H2H 2-1,Nicole Krijger-Jagerman,R64,7-5 6-3,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Helena Sukova
142,H2H 1-0,Nicole Pratt,R64,6-4 7-6(5),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Dominique Van Roost
143,H2H 1-0,Regina Rajchrtova,R64,7-5 3-6 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Sabine Hack
144,H2H 2-0,Ann Devries,R64,6-1 7-6(4),1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Amy Frazier
145,H2H 2-0,Akiko Kijimuta,R128,6-2 6-0,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Monica Seles
146,H2H 2-1,Mercedes Paz,R128,6-2 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Kimiko Date-Krumm
147,H2H 1-0,Sara Gomer,R128,6-3 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Louise Field
148,H2H 1-0,Patricia Tarabini,R128,6-3 7-5,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Yayuk Basuki
149,H2H 2-1,Anne Minter,R128,6-2 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Maya Kidowaki
150,H2H 1-0,Heather Ludloff,R128,6-3 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Marketa Kochta
151,H2H 1-0,Patty O'reilly,R128,6-3 6-4,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Nicole Arendt
152,H2H 2-0,Angelica Gavaldon,R128,6-2 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Leila Meskhi
153,H2H 2-0,Maja Zivec-Skulj,R128,2-6 6-3 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Anke Huber
154,H2H 3-0,Manon Bollegraf,R128,2-6 6-4 9-7,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Michelle Jaggard-Lai
155,H2H 1-0,Chanda Rubin,R128,6-4 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Rosalyn Nideffer
156,H2H 1-0,Denisa Szabova,R128,6-4 6-2,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Jessica Emmons
157,H2H 1-0,Radka Bobkova,R128,6-0 6-1,1992-01-13,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1992,Australian Open,Rennae Stubbs
