,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 6-0,Anastasia Pavlyuchenkova,2.0,2.0,4851566.0,54200.0,,9.4,Anastasia Pavlyuchenkova,26.0,0.0,0.0,40.0,8.0,36.0,21.0,12.0,15.0,6.0,,,,,,2.0,76.0,,,9.4,1.1,F,6-2 6-1,hard,Serena Williams,9.0,1.0,4851566.0,54199.0,,1.1,Serena Williams,50.0,6.0,4.0,36.0,18.0,40.0,22.0,20.0,18.0,12.0,,,,,,1.0,76.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
1,H2H 17-4,Victoria Azarenka,,,4851564.0,54447.0,,2.8,Victoria Azarenka,,,,,,,,,,,,,,,,1.0,,,,2.8,1.52,SF,WO,hard,Serena Williams,,,4851564.0,54448.0,,1.52,Serena Williams,,,,,,,,,,,,,,,,2.0,,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
2,H2H 3-1,Lesia Tsurenko,0.0,3.0,4851565.0,54446.0,,3.75,Lesia Tsurenko,77.0,14.0,4.0,90.0,38.0,80.0,51.0,28.0,29.0,11.0,,,,,,2.0,170.0,,,3.75,1.33,SF,4-6 6-1 6-2,hard,Anastasia Pavlyuchenkova,1.0,4.0,4851565.0,54445.0,,1.333,Anastasia Pavlyuchenkova,93.0,13.0,7.0,80.0,41.0,90.0,58.0,40.0,32.0,12.0,,,,,,1.0,170.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
3,H2H 1-0,Ksenia Pervak,1.0,6.0,4851560.0,54434.0,,13.0,Ksenia Pervak,31.0,8.0,1.0,45.0,17.0,47.0,29.0,11.0,18.0,3.0,,,,,,2.0,92.0,,,13.0,1.06,QF,6-1 6-0,hard,Victoria Azarenka,2.0,4.0,4851560.0,54433.0,,1.06,Victoria Azarenka,61.0,9.0,7.0,47.0,33.0,45.0,28.0,21.0,17.0,7.0,,,,,,1.0,92.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
4,H2H 5-1,Sloane Stephens,2.0,2.0,4851561.0,54432.0,,14.8,Sloane Stephens,49.0,2.0,0.0,59.0,16.0,52.0,32.0,22.0,20.0,11.0,,,,,,2.0,111.0,,,14.8,1.05,QF,6-4 6-3,hard,Serena Williams,5.0,2.0,4851561.0,54431.0,,1.05,Serena Williams,62.0,2.0,2.0,52.0,19.0,59.0,38.0,32.0,21.0,11.0,,,,,,1.0,111.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
5,H2H 3-5,Angelique Kerber,1.0,2.0,4851562.0,54428.0,,1.45,Angelique Kerber,85.0,5.0,2.0,85.0,28.0,96.0,70.0,43.0,26.0,14.0,,,,,,2.0,181.0,,,1.45,3.03,QF,7-6(3) 7-6(3),hard,Anastasia Pavlyuchenkova,7.0,3.0,4851562.0,54427.0,,3.03,Anastasia Pavlyuchenkova,96.0,5.0,2.0,96.0,39.0,85.0,56.0,44.0,29.0,13.0,,,,,,1.0,181.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
6,H2H 3-1,Daniela Hantuchova,0.0,2.0,4851563.0,54429.0,,1.358,Daniela Hantuchova,50.0,7.0,3.0,57.0,23.0,57.0,35.0,18.0,22.0,9.0,,,,,,1.0,114.0,,,1.36,3.53,QF,6-3 6-4,hard,Lesia Tsurenko,3.0,4.0,4851563.0,54430.0,,3.53,Lesia Tsurenko,64.0,10.0,6.0,57.0,30.0,57.0,36.0,23.0,21.0,11.0,,,,,,2.0,114.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
7,H2H 4-0,Sabine Lisicki,2.0,5.0,4851552.0,54116.0,,5.4,Sabine Lisicki,60.0,8.0,3.0,63.0,29.0,68.0,36.0,23.0,32.0,8.0,,,,,,2.0,131.0,,,5.4,1.18,R16,6-3 6-3,hard,Victoria Azarenka,3.0,3.0,4851552.0,54115.0,,1.181,Victoria Azarenka,71.0,12.0,6.0,68.0,37.0,63.0,42.0,28.0,21.0,6.0,,,,,,1.0,131.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
8,H2H 3-2,Urszula Radwanska,0.0,5.0,4851553.0,54109.0,,1.66,Urszula Radwanska,93.0,10.0,7.0,97.0,47.0,93.0,65.0,37.0,28.0,9.0,,,,,,1.0,190.0,,,1.66,2.34,R16,3-6 6-2 7-6(6),hard,Ksenia Pervak,1.0,7.0,4851553.0,54110.0,,2.34,Ksenia Pervak,97.0,14.0,7.0,93.0,47.0,97.0,59.0,34.0,38.0,16.0,,,,,,2.0,190.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
9,H2H 3-3,Alize Cornet,1.0,2.0,4851554.0,54118.0,,13.0,Alize Cornet,29.0,0.0,0.0,41.0,9.0,44.0,20.0,12.0,24.0,8.0,,,,,,2.0,85.0,,,13.0,1.05,R16,6-2 6-2,hard,Serena Williams,5.0,0.0,4851554.0,54117.0,,1.05,Serena Williams,56.0,9.0,4.0,44.0,24.0,41.0,29.0,23.0,12.0,9.0,,,,,,1.0,85.0,,,2012-12-31,https://matchstat.com/tennis/tournaments/w/Brisbane/2013,Brisbane
