,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
0,H2H 4-1,MaliVai Washington,F,7-6(6) 6-4,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Jaime Yzaga,hard
1,H2H 2-2,Grant Connell,SF,6-4 6-2,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Jaime Yzaga,hard
2,H2H 2-0,Markus Zoecke,SF,6-2 6-4,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,MaliVai Washington,hard
3,H2H 2-0,Kelly Evernden,QF,6-4 7-6(8),1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Grant Connell,hard
4,H2H 1-0,Markus Naewie,QF,6-3 7-6(5),1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Jaime Yzaga,hard
5,H2H 1-2,Alexander Volkov,QF,7-6(5) 6-2,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Markus Zoecke,hard
6,H2H 2-0,Andrey Cherkasov,QF,6-4 6-2,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,MaliVai Washington,hard
7,H2H 1-0,Jacco Eltingh,R16,6-4 4-6 6-3,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Grant Connell,hard
8,H2H 2-0,Cristian Miniussi,R16,6-3 6-3,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Kelly Evernden,hard
9,H2H 1-2,Francisco Clavet,R16,6-4 7-6(4),1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Jaime Yzaga,hard
10,H2H 1-0,Javier Frana,R16,6-2 6-3,1992-01-06,https://matchstat.com/tennis/tournaments/m/Auckland/1992,Auckland,Markus Naewie,hard
