,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
54,,G Battrick / L Schloss,R16,6-3 6-4,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,J Newcombe / N Pilic,grass
55,,T Gorman / M Mcmanus,R16,11-9 6-3,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,J Alexander / P Dent,grass
56,,A Ashe / D Ralston,R16,9-7 4-6 6-4,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,S Ball / B Giltinan,grass
57,,M Anderson / T Roche,R16,WO,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,B Carmichael / R Keldie,grass
58,,T Okker / R Taylor,R16,13-11 7-5,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,J Bartlett / G Masters,grass
59,,K Kukal / V Zednik,R16,5-7 6-3 6-4,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,C Crealy / S Stone,grass
60,,B Bowrey / R Ruffels,R16,17-15 6-3,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,J Cooper / B Phillips-moore,grass
61,,C Dibley / P Doerner,R16,10-8 6-4,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,B Lutz / S Smith,grass
62,,J Brown / A Hammond,R32,7-5 10-8,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,G Battrick / L Schloss,grass
63,,K Coombes / G Pollard,R32,1-6 9-7 6-4,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,T Gorman / M Mcmanus,grass
64,,B Paul / M Werren,R32,WO,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,S Ball / B Giltinan,grass
65,,P Loizeau / A Shapter,R32,6-2 6-2,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,B Carmichael / R Keldie,grass
66,,E Argyriou / P Verstraeten,R32,WO,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,J Bartlett / G Masters,grass
67,,D Dell / A Neely,R32,6-1 6-8 9-7,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,K Kukal / V Zednik,grass
68,,A Gardiner / F Sedgman,R32,WO,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,J Cooper / B Phillips-moore,grass
69,,S Sugiarto / G Widjojo,R32,9-7 6-2,1970-01-19,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1970,Australian Open,C Dibley / P Doerner,grass
70,H2H 1-0,Bob Hewitt,F,6-1 6-2 6-3,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,M. Cox,clay
71,H2H 2-0,G. Battrick,SF,7-5 6-3 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,M. Cox,clay
72,H2H 1-0,Niki Pilic,SF,6-3 7-5 1-6 6-3,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Bob Hewitt,clay
73,H2H 1-1,Georges Goven,QF,6-2 5-7 6-4 4-6 8-6,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,G. Battrick,clay
74,H2H 2-1,Ismail El Shafei,QF,6-4 6-4 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,M. Cox,clay
75,H2H 1-0,F. Jauffret,QF,6-1 7-5 5-7 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Bob Hewitt,clay
76,H2H 1-2,Tom Okker,QF,6-2 6-3 7-5,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Niki Pilic,clay
77,H2H 1-0,T. Roche,R16,6-3 6-2 3-6 7-9 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Georges Goven,clay
78,H2H 1-0,Pierre Barthes,R16,6-4 8-6 7-5,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,G. Battrick,clay
79,H2H 1-0,Graham Stilwell,R16,6-0 6-3 9-11 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Ismail El Shafei,clay
80,H2H 1-1,Wanaro N'Godrella,R16,7-5 6-3 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,M. Cox,clay
81,H2H 1-0,Daniel Contet,R16,6-1 6-3 10-8,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,F. Jauffret,clay
82,H2H 2-0,Frew McMillan,R16,6-2 6-2 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Bob Hewitt,clay
83,H2H 1-0,Keith Diepraam,R16,9-7 3-6 3-6 6-4 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Niki Pilic,clay
84,H2H 1-0,John Barrett,R16,6-1 6-0 2-6 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Tom Okker,clay
85,H2H 5-4,Ross Case,R32,6-2 9-7 1-6 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,T. Roche,clay
86,H2H 1-0,John De Mendoza,R32,2-6 6-1 8-6 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Georges Goven,clay
87,H2H 1-0,N. Spear,R32,6-3 6-2 1-6 4-6 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Pierre Barthes,clay
88,H2H 1-0,Jean-Loup Rouyer,R32,6-4 6-3 8-6,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,G. Battrick,clay
89,H2H 1-0,Lewis Sylvester,R32,1-6 4-6 6-2 6-2 6-0,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Ismail El Shafei,clay
90,H2H 1-0,David Lloyd,R32,6-2 6-1 6-3,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Graham Stilwell,clay
91,H2H 1-0,Bob Maud,R32,4-6 8-6 6-0 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,M. Cox,clay
92,H2H 1-0,Wilson,R32,3-6 6-1 6-0 12-10,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Wanaro N'Godrella,clay
93,H2H 1-0,Kukal,R32,6-2 6-2 6-0,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Daniel Contet,clay
94,H2H 1-0,B. Bowrey,R32,7-5 1-6 4-6 7-5 9-7,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,F. Jauffret,clay
95,H2H 1-0,Allan McDonald,R32,6-3 6-0 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Frew McMillan,clay
96,H2H 1-0,Jean-Baptiste Chanfreau,R32,6-3 6-3 7-5,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Bob Hewitt,clay
97,H2H 1-0,Anthony Bardsley,R32,6-4 6-4 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Keith Diepraam,clay
98,H2H 1-0,John Clifton,R32,6-2 7-5 3-6 6-3,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Niki Pilic,clay
99,H2H 1-0,Paul Hutchins,R32,6-4 0-6 6-3 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,John Barrett,clay
100,H2H 1-1,Andrew Pattison,R32,6-1 6-2 2-6 6-3,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,Tom Okker,clay
101,,B Bowrey / D Davidson,F,2-6 6-4 6-4 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,T Okker / T Roche,clay
102,,B Hewitt / F McMillan,SF,4-6 7-5 6-4 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Bowrey / D Davidson,clay
103,,B Howe / B Maud,SF,6-3 8-6 3-6 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,T Okker / T Roche,clay
104,,G Battrick / P Curtis,QF,6-2 6-3 6-1,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Hewitt / F McMillan,clay
105,,M Cox / G Stilwell,QF,5-7 6-3 6-1 7-5,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Bowrey / D Davidson,clay
106,,P Hutchins / S Matthews,QF,6-2 8-6 4-6 6-0,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Howe / B Maud,clay
107,,J Clifton / D Lloyd,QF,6-1 6-3 10-8,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,T Okker / T Roche,clay
108,,C Dibley / P Doerner,R16,13-11 6-3 7-5,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Hewitt / F McMillan,clay
109,,J Paish / S Warboys,R16,6-4 6-4 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,G Battrick / P Curtis,clay
110,,J Chanfreau / J Rouyer,R16,15-13 6-2 0-6 10-8,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,M Cox / G Stilwell,clay
111,,D Contet / W N'Godrella,R16,6-3 6-2 6-8 6-3,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Bowrey / D Davidson,clay
112,,G Goven / F Jauffret,R16,6-4 6-4 8-6,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,B Howe / B Maud,clay
113,,P Barthes / N Pilic,R16,6-4 6-4 4-6 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,P Hutchins / S Matthews,clay
114,,K Diepraam / R Krog,R16,8-10 6-4 6-4 6-2,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,J Clifton / D Lloyd,clay
115,,I El Shafei / N Spear,R16,6-4 6-2 6-4,1970-04-27,https://matchstat.com/tennis/tournaments/m/Bournemouth/1970,Bournemouth,T Okker / T Roche,clay
116,H2H 3-1,Z. Franulovic,F,6-2 6-4 6-0,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Kodes,clay
117,H2H 5-0,Georges Goven,SF,2-6 6-2 5-7 6-2 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Kodes,clay
118,H2H 3-2,Cliff Richey,SF,6-4 4-6 1-6 7-5 7-5,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Z. Franulovic,clay
119,H2H 1-0,M. Mulligan,QF,6-1 6-3 7-5,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Kodes,clay
120,H2H 1-0,F. Jauffret,QF,8-6 6-8 6-2 6-1,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Georges Goven,clay
121,H2H 2-3,A. Ashe,QF,6-3 3-6 10-8 4-6 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Z. Franulovic,clay
122,H2H 2-2,I. Nastase,QF,7-5 9-7 4-6 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Cliff Richey,clay
123,H2H 1-0,J. Fillol,R16,6-4 5-7 3-6 7-5 8-6,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,M. Mulligan,clay
124,H2H 1-0,Ion Tiriac,R16,4-6 7-5 4-6 6-2 6-2,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Kodes,clay
125,H2H 1-0,M. Santana,R16,3-6 6-4 6-3 1-6 6-0,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Georges Goven,clay
126,H2H 2-1,Adriano Panatta,R16,6-3 6-4 6-0,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,F. Jauffret,clay
127,H2H 1-0,Lew Hoad,R16,6-3 6-3 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Z. Franulovic,clay
128,H2H 3-4,Orantes,R16,3-6 6-4 6-2 6-2,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,A. Ashe,clay
129,H2H 1-1,Alex Metreveli,R16,8-6 6-4 8-6,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Cliff Richey,clay
130,H2H 4-0,Crealy,R16,6-4 6-3 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,I. Nastase,clay
131,H2H 1-0,Peter Szoke,R32,6-2 6-3 11-9,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Fillol,clay
132,H2H 1-0,R. Ruffels,R32,11-9 6-3 1-6 6-0,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,M. Mulligan,clay
133,H2H 1-0,Stefan Koudelka,R32,6-0 6-1 6-2,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Kodes,clay
134,H2H 1-0,G. Battrick,R32,6-2 9-7 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Ion Tiriac,clay
135,H2H 1-0,Szabolcs Baranyi,R32,2-6 6-3 6-4 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,M. Santana,clay
136,H2H 1-0,Petre Marmureanu,R32,7-5 8-6 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Georges Goven,clay
137,H2H 2-0,Vladimir Zednik,R32,6-4 9-7 3-6 4-3 Retired,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Adriano Panatta,clay
138,H2H 1-1,P. Dent,R32,6-1 5-7 7-5 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,F. Jauffret,clay
139,H2H 1-0,Jean-Loup Rouyer,R32,6-4 7-5 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Lew Hoad,clay
140,H2H 2-0,Joaquin Loyo-Mayo,R32,6-1 6-2 6-2,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Z. Franulovic,clay
141,H2H 2-0,Stone,R32,6-3 6-3 6-0,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Orantes,clay
142,H2H 1-0,N. Pietrangeli,R32,8-6 6-4 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,A. Ashe,clay
143,H2H 1-0,F. Pala,R32,6-4 6-2 7-9 4-6 6-1,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Alex Metreveli,clay
144,H2H 1-0,Patricio Rodriguez,R32,6-2 6-2 6-0,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Cliff Richey,clay
145,H2H 3-0,N. Spear,R32,6-4 1-6 6-1 6-1,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Crealy,clay
146,H2H 1-0,Michel Leclercq,R32,6-2 6-1 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,I. Nastase,clay
147,H2H 1-0,Jean-Paul Meyer,R64,6-1 6-2 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Peter Szoke,clay
148,H2H 1-0,Terry Addison,R64,3-6 1-6 6-3 6-4 10-8,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Fillol,clay
149,H2H 1-0,Patricio Cornejo Seckel,R64,7-5 6-4 6-2,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,R. Ruffels,clay
150,H2H 1-0,Tom Gorman,R64,6-4 6-3 6-3,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,M. Mulligan,clay
151,H2H 2-0,Bob Howe,R64,6-4 6-1 6-2,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,J. Kodes,clay
152,H2H 0-0,Hans Kary,R64,WO,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Stefan Koudelka,clay
153,H2H 2-1,Ezio Di Matteo,R64,6-4 2-6 7-5 6-1,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,Ion Tiriac,clay
154,H2H 1-1,Bob Carmichael,R64,6-3 6-2 6-4,1970-05-25,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1970,FO - RG,G. Battrick,clay
