,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
27,H2H 2-0,Jacobo Diaz-Ruiz,R32,7-5 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Andrei Pavel,hard
28,H2H 3-0,Ivan Ljubicic,R32,6-7(5) 6-3 7-6(1),2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Marcelo Rios,hard
29,H2H 2-0,Hicham Arazi,R32,6-3 Retired,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Xavier Malisse,hard
30,H2H 11-1,Tommy Robredo,R32,7-6(5) 7-6(5),2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Roger Federer,hard
31,,J Eagle / S Stolle,F,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,D Johnson / J Palmer,hard
32,,M Bryan / D Rikl,SF,7-6(4) 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,D Johnson / J Palmer,hard
33,,S Grosjean / F Santoro,SF,6-3 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,J Eagle / S Stolle,hard
34,,P Hanley / N Healey,QF,6-2 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,D Johnson / J Palmer,hard
35,,M Damm / D Vacek,QF,6-2 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,M Bryan / D Rikl,hard
36,,W Arthurs / M Hill,QF,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,S Grosjean / F Santoro,hard
37,,G Canas / C Moya,QF,6-4 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,J Eagle / S Stolle,hard
38,,A Ilie / T Larkham,R16,7-6(4) 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,D Johnson / J Palmer,hard
39,,L Arnold Ker / T Vanhoudt,R16,5-7 6-4 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,P Hanley / N Healey,hard
40,,A Florent / D Macpherson,R16,7-5 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,M Bryan / D Rikl,hard
41,,M Llodra / M Mirnyi,R16,6-1 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,M Damm / D Vacek,hard
42,,J Kerr / G Silcock,R16,7-6(3) 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,S Grosjean / F Santoro,hard
43,,P Pala / P Vizner,R16,6-7(5) 6-2 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,W Arthurs / M Hill,hard
44,,J Stark / K Ullyett,R16,6-4 7-6(2),2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,G Canas / C Moya,hard
45,,M Knowles / B MacPhie,R16,6-3 2-6 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,J Eagle / S Stolle,hard
46,H2H 1-0,Vasilis Mazarakis,FQ,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Wayne Ferreira,hard
47,H2H 1-0,Jacobo Diaz-Ruiz,FQ,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Hyung-Taik Lee,hard
48,H2H 1-1,Martin Lee,FQ,6-1 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Ramon Delgado,hard
49,H2H 1-0,Federico Luzzi,FQ,6-2 6-0,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Juan Ignacio Chela,hard
50,H2H 4-0,Vince Spadea,SFQ,6-4 3-6 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Wayne Ferreira,hard
51,H2H 3-1,Stefano Galvani,SFQ,7-6(5) 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Vasilis Mazarakis,hard
52,H2H 3-1,Kristian Pless,SFQ,6-3 6-0,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Hyung-Taik Lee,hard
53,H2H 1-0,Peter Luczak,SFQ,3-6 6-4 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Jacobo Diaz-Ruiz,hard
54,H2H 1-1,Christophe Rochus,SFQ,6-4 4-6 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Martin Lee,hard
55,H2H 4-1,Nicolas Massu,SFQ,4-6 6-3 7-6(1),2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Ramon Delgado,hard
56,H2H 1-0,Vadim Kutsenko,SFQ,6-0 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Juan Ignacio Chela,hard
57,H2H 0-0,Chris Woodruff,SFQ,WO,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Federico Luzzi,hard
58,H2H 1-0,Noam Behr,QFQ,6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Wayne Ferreira,hard
59,H2H 4-1,Michael Llodra,QFQ,7-6(7) 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Vince Spadea,hard
60,H2H 1-0,Jamie Delgado,QFQ,6-2 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Stefano Galvani,hard
61,H2H 1-0,Lars Burgsmuller,QFQ,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Vasilis Mazarakis,hard
62,H2H 1-0,Todd Reid,QFQ,6-2 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Kristian Pless,hard
63,H2H 1-0,Adrian Voinea,QFQ,6-3 7-6(4),2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Hyung-Taik Lee,hard
64,H2H 2-3,Attila Savolt,QFQ,4-6 6-3 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Jacobo Diaz-Ruiz,hard
65,H2H 1-1,David Sanchez-Munoz,QFQ,4-6 6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Peter Luczak,hard
66,H2H 2-0,Yuriy Schukin,QFQ,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Christophe Rochus,hard
67,H2H 1-0,Alun Jones,QFQ,6-4 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Martin Lee,hard
68,H2H 1-0,Tomas Behrend,QFQ,6-0 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Ramon Delgado,hard
69,H2H 3-1,Davide Sanguinetti,QFQ,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Nicolas Massu,hard
70,H2H 2-0,Todd Larkham,QFQ,6-3 4-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Juan Ignacio Chela,hard
71,H2H 1-1,Daniel Vacek,QFQ,6-4 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Vadim Kutsenko,hard
72,H2H 2-3,Juan-Antonio Marin,QFQ,7-6(2) 6-7(8) 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Federico Luzzi,hard
73,H2H 1-0,Nikolay Davydenko,QFQ,6-3 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/2002,Sydney,Chris Woodruff,hard
74,H2H 5-0,Jerome Golmard,F,6-7(0) 6-4 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Greg Rusedski,hard
75,H2H 1-0,Michel Kratochvil,SF,6-2 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jerome Golmard,hard
76,H2H 2-2,Jiri Novak,SF,6-7(6) 6-4 7-6(2),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Greg Rusedski,hard
77,H2H 1-1,Jonas Bjorkman,QF,6-3 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jerome Golmard,hard
78,H2H 1-0,David Nalbandian,QF,2-6 6-1 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Michel Kratochvil,hard
79,H2H 6-5,Felix Mantilla,QF,6-1 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jiri Novak,hard
80,H2H 1-9,Goran Ivanisevic,QF,6-2 0-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Greg Rusedski,hard
81,H2H 4-4,Marat Safin,R16,6-3 4-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jonas Bjorkman,hard
82,H2H 1-0,Gilles Elseneer,R16,7-6(5) 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jerome Golmard,hard
83,H2H 3-0,Francisco Clavet,R16,6-3 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,David Nalbandian,hard
84,H2H 1-0,Mark Nielsen,R16,6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Michel Kratochvil,hard
85,H2H 3-0,Fernando Vicente,R16,6-3 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jiri Novak,hard
86,H2H 3-4,Sjeng Schalken,R16,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Felix Mantilla,hard
87,H2H 1-0,Michal Tabara,R16,5-7 7-5 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Greg Rusedski,hard
88,H2H 2-0,Mikhail Youzhny,R16,4-6 6-3 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Goran Ivanisevic,hard
89,H2H 2-1,Michael Chang,R32,2-6 6-3 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Marat Safin,hard
90,H2H 1-0,Gaston Gaudio,R32,7-6(2) 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jonas Bjorkman,hard
91,H2H 1-0,Daniel Willman,R32,6-4 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jerome Golmard,hard
92,H2H 1-0,Dominik Hrbaty,R32,3-6 6-1 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Gilles Elseneer,hard
93,H2H 2-2,Jan-Michael Gambill,R32,6-0 7-6(3),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Francisco Clavet,hard
94,H2H 1-0,Bjorn Phau,R32,6-4 4-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,David Nalbandian,hard
95,H2H 1-0,Robby Ginepri,R32,6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Michel Kratochvil,hard
96,H2H 1-0,Andreas Vinciguerra,R32,7-6(5) 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Mark Nielsen,hard
97,H2H 4-3,Andrea Gaudenzi,R32,7-5 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jiri Novak,hard
98,H2H 6-1,Franco Squillari,R32,6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Fernando Vicente,hard
99,H2H 3-0,Stefan Koubek,R32,7-6(5) 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Felix Mantilla,hard
100,H2H 3-1,Galo Blanco,R32,6-2 3-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Sjeng Schalken,hard
101,H2H 3-1,Mariano Zabaleta,R32,6-4 3-6 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Greg Rusedski,hard
102,H2H 2-0,Andre Sa,R32,7-5 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Michal Tabara,hard
103,H2H 2-1,Albert Montanes,R32,4-6 7-6(2) 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Mikhail Youzhny,hard
104,H2H 1-0,Jarkko Nieminen,R32,7-6(5) 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Goran Ivanisevic,hard
105,,M Garcia / C Suk,F,7-6(5) 7-6(7),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,J Bjorkman / T Woodbridge,hard
106,,E Ferreira / R Leach,SF,7-5 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,J Bjorkman / T Woodbridge,hard
107,,M Bhupathi / J Tarango,SF,6-7(5) 6-4 7-6(5),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,M Garcia / C Suk,hard
108,,F Clavet / A Gaudenzi,QF,6-3 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,J Bjorkman / T Woodbridge,hard
109,,A Olhovskiy / T Shimada,QF,4-6 6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,E Ferreira / R Leach,hard
110,,M Nielsen / J Shortall,QF,6-3 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,M Garcia / C Suk,hard
111,,P Luxa / J Novak,QF,6-0 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,M Bhupathi / J Tarango,hard
112,,L Friedl / R Stepanek,R16,6-4 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,J Bjorkman / T Woodbridge,hard
113,,D Orsanic / S Prieto,R16,6-4 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,F Clavet / A Gaudenzi,hard
114,,D Adams / M Barnard,R16,6-3 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,E Ferreira / R Leach,hard
115,,J Olsen / S Rea,R16,7-6(4) 4-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,A Olhovskiy / T Shimada,hard
116,,S Aspelin / A Kratzmann,R16,7-6(3) 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,M Nielsen / J Shortall,hard
117,,G Blanco / F Vicente,R16,7-5 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,M Garcia / C Suk,hard
118,,J de Jager / R Koenig,R16,6-2 1-6 7-6(3),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,P Luxa / J Novak,hard
119,,A Hunt / D Willman,R16,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,M Bhupathi / J Tarango,hard
120,H2H 1-0,Tuomas Ketola,FQ,6-7(4) 6-4 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Gilles Elseneer,hard
121,H2H 2-1,Sargis Sargsian,FQ,6-4 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Bjorn Phau,hard
122,H2H 2-0,James Blake,FQ,6-3 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Andre Sa,hard
123,H2H 1-5,Fernando Gonzalez,FQ,7-6(5) 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Robby Ginepri,hard
124,H2H 1-0,Agustin Calleri,SFQ,6-2 6-0,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Gilles Elseneer,hard
125,H2H 1-0,Slimane Saoudi,SFQ,7-6(4) 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Tuomas Ketola,hard
126,H2H 1-0,Alistair Hunt,SFQ,7-6(2) 3-6 6-2,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Sargis Sargsian,hard
127,H2H 2-0,Michael Russell,SFQ,6-2 3-6 7-5,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Bjorn Phau,hard
128,H2H 2-1,Ruben Ramirez Hidalgo,SFQ,6-1 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,James Blake,hard
129,H2H 1-0,Jan-Frode Andersen,SFQ,7-6(4) 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Andre Sa,hard
130,H2H 1-0,Jan Vacek,SFQ,6-7(4) 6-0 7-6(5),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Robby Ginepri,hard
131,H2H 1-0,Levar Harper-Griffith,SFQ,7-6(0) 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Fernando Gonzalez,hard
132,H2H 1-0,Paul Goldstein,QFQ,6-2 4-6 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Agustin Calleri,hard
133,H2H 1-0,Simon Rea,QFQ,7-6(7) 7-6(2),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Gilles Elseneer,hard
134,H2H 1-0,Robert Cheyne,QFQ,6-0 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Slimane Saoudi,hard
135,H2H 2-0,Markus Hipfl,QFQ,6-3 Retired,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Tuomas Ketola,hard
136,H2H 1-0,Gaston Etlis,QFQ,7-6(2) 6-7(7) 6-1,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Sargis Sargsian,hard
137,H2H 1-0,Alexander Waske,QFQ,3-6 7-5 7-6(3),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Alistair Hunt,hard
138,H2H 2-3,Ivo Heuberger,QFQ,6-4 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Bjorn Phau,hard
139,H2H 2-1,Sergio Roitman,QFQ,6-1 3-6 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Michael Russell,hard
140,H2H 1-0,Jack Brasington,QFQ,3-6 7-5 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,James Blake,hard
141,H2H 1-0,Leonardo  Olguin,QFQ,6-3 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Ruben Ramirez Hidalgo,hard
142,H2H 1-1,Kevin Kim,QFQ,1-6 6-4 7-6(2),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jan-Frode Andersen,hard
143,H2H 2-1,Glenn Weiner,QFQ,7-6(1) 7-6(3),2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Andre Sa,hard
144,H2H 1-0,Neville Godwin,QFQ,6-4 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Jan Vacek,hard
145,H2H 1-0,James Shortall,QFQ,6-3 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Robby Ginepri,hard
146,H2H 2-1,Eric Taino,QFQ,7-5 6-4,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Levar Harper-Griffith,hard
147,H2H 11-2,Jose Acasuso,QFQ,6-7(5) 6-3 6-3,2002-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/2002,Auckland,Fernando Gonzalez,hard
148,H2H 3-3,Marat Safin,F,3-6 6-4 6-4 7-6(4),2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Thomas Johansson,hard
149,H2H 2-5,Tommy Haas,SF,6-7(5) 7-6(4) 3-6 6-0 6-2,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Marat Safin,hard
150,H2H 4-1,Jiri Novak,SF,7-6(5) 0-6 4-6 6-3 6-4,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Thomas Johansson,hard
151,H2H 3-4,Marcelo Rios,QF,7-6(2) 6-4 6-7(2) 7-6(5),2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Tommy Haas,hard
152,H2H 3-0,Wayne Ferreira,QF,5-2 Retired,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Marat Safin,hard
153,H2H 5-0,Stefan Koubek,QF,6-2 6-3 6-2,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Jiri Novak,hard
154,H2H 6-6,Jonas Bjorkman,QF,6-0 2-6 6-3 6-4,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Thomas Johansson,hard
155,H2H 3-2,Nicolas Lapentti,R16,7-5 6-1 6-4,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Marcelo Rios,hard
156,H2H 3-13,Roger Federer,R16,7-6(3) 4-6 3-6 6-4 8-6,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Tommy Haas,hard
157,H2H 5-2,Albert Costa,R16,4-6 6-4 6-4 6-7(4) 9-7,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Wayne Ferreira,hard
158,H2H 3-3,Pete Sampras,R16,6-2 6-4 6-7(5) 7-6(8),2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Marat Safin,hard
159,H2H 6-4,Dominik Hrbaty,R16,6-4 6-2 5-7 6-2,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Jiri Novak,hard
160,H2H 3-1,Fernando Gonzalez,R16,7-5 6-1 6-7(3) 6-2,2002-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2002,Australian Open,Stefan Koubek,hard
