,h2h,loser,round,score,surface,winner,start_date,tournament_link,tournament_name
20,H2H 1-0,Betsy Nagelsen,R32,6-3 6-4,clay,Eva Szabo,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
21,H2H 1-0,Margareta Forsgardh,R32,6-1 6-4,clay,Janet Wright,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
22,H2H 1-0,Julie Anthony,R32,6-1 6-0,clay,Elly Vessies,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
23,H2H 1-0,Laurie Fleming,R32,6-0 6-0,clay,Marina Kroschina,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
24,H2H 1-0,Florence Guedy,R32,6-1 6-1,clay,Raquel Giscafre,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
25,H2H 3-1,Linky Boshoff,R32,6-2 6-1,clay,Sue Barker,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
26,H2H 1-0,Virginia Ruzici,R32,6-2 6-3,clay,Olga Morozova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
27,H2H 1-0,Wendy Gilchrist,R32,6-3 3-6 6-3,clay,Kazuko Sawamatsu,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
28,H2H 1-0,Gail Lovera Benedetti,R32,6-4 6-4,clay,Fiorella Bonicelli,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
29,H2H 2-0,Marie Pinterova,R32,6-2 6-2,clay,Renata Tomanova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
30,H2H 11-0,Mima Jausovec,R32,6-2 6-3,clay,Chris Evert,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
31,H2H 1-0,Beatriz Araujo,R64,6-4 6-4,clay,Martina Navratilova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
32,H2H 1-0,Marijke Schaar,R64,6-4 6-2,clay,Nathalie Fuchs,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
33,H2H 1-0,Michele Gurdal,R64,4-6 7-6 6-4,clay,Lita Sugiarto,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
34,H2H 1-0,Glynis Coles,R64,6-2 7-6,clay,Pam Teeguarden,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
35,H2H 2-0,Sharon Walsh-Pete,R64,6-1 6-1,clay,Helga Masthoff,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
36,H2H 1-0,Lany Kaligis,R64,5-7 6-1 6-0,clay,Dianne Balestrat,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
37,H2H 1-0,Lea Pericoli,R64,5-7 6-1 6-3,clay,Rosy Darmon,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
38,H2H 1-1,Mariana Simionescu,R64,6-4 6-3,clay,Donna Ganz,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
39,H2H 1-0,Julie Heldman,R64,7-5 4-6 6-0,clay,Odile De Roubin,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
40,H2H 1-0,Sue Mappin,R64,6-2 6-3,clay,Michelle Boulle,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
41,H2H 1-0,Linda Thomas,R64,6-2 6-7 6-1,clay,Betsy Nagelsen,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
42,H2H 1-0,Antonella Rosa,R64,6-3 6-4,clay,Eva Szabo,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
43,H2H 2-0,Brigitte Simon-Glinel,R64,6-0 6-4,clay,Janet Wright,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
44,H2H 1-0,Ana-Maria Pinto-Bravo,R64,6-1 6-3,clay,Margareta Forsgardh,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
45,H2H 1-0,Paulina Peled,R64,6-4 6-1,clay,Elly Vessies,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
46,H2H 1-0,Ingrid Bentzer,R64,6-7 7-5 6-0,clay,Julie Anthony,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
47,H2H 1-0,Jeanne Evert,R64,6-4 6-3,clay,Marina Kroschina,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
48,H2H 1-0,Christina Sandberg,R64,7-5 6-2,clay,Laurie Fleming,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
49,H2H 1-0,Beatrix Klein,R64,2-6 6-3 6-1,clay,Florence Guedy,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
50,H2H 1-0,Maria Victoria Baldovinos Cibeira,R64,6-7 6-2 6-0,clay,Raquel Giscafre,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
51,H2H 2-0,Katja Ebbinghaus,R64,6-4 6-2,clay,Sue Barker,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
52,H2H 1-0,Elvira Weisenberger,R64,6-2 4-6 9-7,clay,Linky Boshoff,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
53,H2H 1-0,Maria-Teresa Nasuelli,R64,6-2 6-4,clay,Virginia Ruzici,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
54,H2H 1-0,Robin Tenney,R64,6-2 6-1,clay,Olga Morozova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
55,H2H 1-0,Miroslava Bendlova,R64,6-3 6-2,clay,Wendy Gilchrist,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
56,H2H 1-0,Nicole Bimes,R64,6-0 6-2,clay,Kazuko Sawamatsu,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
57,H2H 1-0,Florenta Mihai,R64,6-3 6-2,clay,Fiorella Bonicelli,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
58,H2H 1-0,Lesley Charles,R64,6-3 6-0,clay,Gail Lovera Benedetti,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
59,H2H 1-0,Helena Anliot,R64,6-4 6-1,clay,Marie Pinterova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
60,H2H 1-0,Iris Riedel,R64,6-3 3-6 6-2,clay,Renata Tomanova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
61,H2H 1-0,Daniela Porzio,R64,6-4 6-4,clay,Mima Jausovec,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
62,H2H 2-0,Carmen Perea-Alcala,R64,6-2 6-2,clay,Chris Evert,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
63,,J Anthony / O Morozova,F,6-3 6-2,clay,C Evert / M Navratilova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
64,,G Lovera Benedetti / K Sawamatsu,SF,7-6 5-7 6-3,clay,J Anthony / O Morozova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
65,,P Teeguarden / R Tomanova,SF,6-1 6-4,clay,C Evert / M Navratilova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
66,,H Anliot / I Bentzer,QF,6-2 3-6 6-1,clay,J Anthony / O Morozova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
67,,D Balestrat / R Giscafre,QF,6-3 6-2,clay,G Lovera Benedetti / K Sawamatsu,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
68,,S Barker / G Coles,QF,6-4 6-4,clay,P Teeguarden / R Tomanova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
69,,F Bonicelli / M Jausovec,QF,5-7 6-1 6-2,clay,C Evert / M Navratilova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
70,,J Wright / S Walsh-pete,R16,6-2 6-3,clay,J Anthony / O Morozova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
71,,J Evert / L Fleming,R16,5-7 6-3 7-5,clay,H Anliot / I Bentzer,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
72,,L Charles / S Mappin,R16,6-3 6-4,clay,D Balestrat / R Giscafre,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
73,,M Baldovinos Cibeira / C Perea-alcala,R16,6-1 6-0,clay,G Lovera Benedetti / K Sawamatsu,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
74,,M Bendlova / M Kroschina,R16,2-6 6-3 6-2,clay,P Teeguarden / R Tomanova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
75,,R Darmon / N Fuchs,R16,7-5 2-6 6-2,clay,S Barker / G Coles,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
76,,F Guedy / D Porzio,R16,6-2 6-3,clay,F Bonicelli / M Jausovec,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
77,,V Ruzici / M Simionescu,R16,6-3 6-0,clay,C Evert / M Navratilova,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
78,,L Boshoff / B Nagelsen,R32,6-4 6-4,clay,J Wright / S Walsh-pete,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
79,,B Araujo / E Weisenberger,R32,6-0 6-1,clay,D Balestrat / R Giscafre,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
80,,M Pinterova / P Peled,R32,4-6 6-1 6-2,clay,M Baldovinos Cibeira / C Perea-alcala,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
81,,E Vessies / F Mihai,R32,6-3 7-5,clay,M Bendlova / M Kroschina,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
82,,A Pinto-bravo / M Boulle,R32,6-3 6-0,clay,R Darmon / N Fuchs,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
83,,D Ganz / M Gurdal,R32,2-6 6-4 8-6,clay,V Ruzici / M Simionescu,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
84,H2H 1-0,Robin Tenney,FQ,6-3 7-6,clay,Florenta Mihai,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
85,H2H 1-0,Mimi Wikstedt,FQ,6-2 5-7 6-2,clay,Linda Thomas,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
86,H2H 1-0,Susana Maria Villaverde,FQ,7-6 6-4,clay,Wendy Gilchrist,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
87,H2H 1-0,Judy Chaloner,FQ,6-4 7-5,clay,Iris Riedel,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
88,H2H 1-0,Frederique Thibault,FQ,7-5 6-2,clay,Elvira Weisenberger,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
89,H2H 1-0,Sally Greer,FQ,7-6 6-2,clay,Christina Sandberg,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
90,H2H 1-0,Monique Van Haver,FQ,4-6 6-2 8-6,clay,Antonella Rosa,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
91,H2H 1-0,Michelle Boulle,FQ,6-3 4-6 6-1,clay,Daniela Porzio,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
92,H2H 1-0,Jenny Dimond,SFQ,6-1 6-1,clay,Robin Tenney,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
93,H2H 1-0,Daniele Bouteleux,SFQ,3-6 6-3 6-1,clay,Florenta Mihai,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
94,H2H 1-0,Sally Moore,SFQ,6-2 6-1,clay,Linda Thomas,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
95,H2H 1-0,Martine Bureau,SFQ,7-6 6-2,clay,Mimi Wikstedt,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
96,H2H 1-0,Yolanda Sumarno,SFQ,6-1 6-1,clay,Wendy Gilchrist,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
97,H2H 1-0,Anne-Marie Rouchon,SFQ,4-6 6-3 6-2,clay,Susana Maria Villaverde,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
98,H2H 1-0,Martine Cazaux,SFQ,6-3 6-3,clay,Iris Riedel,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
99,H2H 1-0,Cynthia Doerner,SFQ,6-1 6-4,clay,Judy Chaloner,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
100,H2H 1-0,Michiko Saji,SFQ,6-3 6-3,clay,Frederique Thibault,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
101,H2H 1-0,Elisabeth Du Fresne-Girard,SFQ,6-4 6-4,clay,Elvira Weisenberger,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
102,H2H 0-0,Huguette Barat,SFQ,WO,clay,Christina Sandberg,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
103,H2H 1-0,Perrine Du Puy,SFQ,6-3 6-2,clay,Sally Greer,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
104,H2H 1-0,Christine Dorey,SFQ,7-6 6-2,clay,Antonella Rosa,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
105,H2H 1-0,Janet Haas,SFQ,7-6 6-4,clay,Monique Van Haver,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
106,H2H 1-0,Satoyo Funaki,SFQ,6-4 6-4,clay,Michelle Boulle,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
107,H2H 1-0,Dominique Beillan,SFQ,7-6 6-1,clay,Daniela Porzio,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
108,H2H 0-0,Maylis Burel,QFQ,WO,clay,Robin Tenney,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
109,H2H 1-0,Ines Roget,QFQ,6-3 6-4,clay,Jenny Dimond,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
110,H2H 1-0,Cristina Ribeiro-Britto,QFQ,2-6 6-4 6-2,clay,Daniele Bouteleux,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
111,H2H 1-0,Kayoko Fukuoka,QFQ,6-0 6-4,clay,Florenta Mihai,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
112,H2H 0-0,Christine Gimmig,QFQ,WO,clay,Sally Moore,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
113,H2H 1-0,Veronika Buche,QFQ,6-2 6-3,clay,Linda Thomas,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
114,H2H 1-0,Toshiko Sade,QFQ,6-2 6-3,clay,Martine Bureau,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
115,H2H 1-0,Roberta Stark,QFQ,7-5 6-4,clay,Mimi Wikstedt,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
116,H2H 0-0,Anne-Marie Cassaigne,QFQ,WO,clay,Wendy Gilchrist,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
117,H2H 1-0,Diane Eastburn,QFQ,6-3 7-6,clay,Yolanda Sumarno,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
118,H2H 1-0,Antonella Canapi,QFQ,6-2 6-2,clay,Anne-Marie Rouchon,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
119,H2H 1-0,Maricaye Christenson,QFQ,6-4 2-6 6-1,clay,Susana Maria Villaverde,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
120,H2H 1-0,Patricia Rime,QFQ,6-4 6-4,clay,Iris Riedel,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
121,H2H 1-0,Daphne Pattison,QFQ,3-6 6-4 7-5,clay,Martine Cazaux,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
122,H2H 1-0,Marillia Matte,QFQ,6-2 6-2,clay,Judy Chaloner,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
123,H2H 1-0,Naoko Sato,QFQ,6-2 6-1,clay,Cynthia Doerner,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
124,H2H 1-0,Catherine De Lorme,QFQ,6-4 6-1,clay,Frederique Thibault,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
125,H2H 1-0,Sonja Pachta,QFQ,4-6 6-4 6-4,clay,Michiko Saji,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
126,H2H 0-0,Michele Mizen,QFQ,WO,clay,Elvira Weisenberger,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
127,H2H 1-0,Pam Whytcross,QFQ,7-5 6-4,clay,Elisabeth Du Fresne-Girard,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
128,H2H 1-0,N. Marman,QFQ,6-2 6-1,clay,Christina Sandberg,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
129,H2H 1-0,Soraya Guellas,QFQ,6-0 6-1,clay,Huguette Barat,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
130,H2H 1-0,Jan Wilton,QFQ,7-5 6-2,clay,Perrine Du Puy,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
131,H2H 1-0,Sylvie Rual,QFQ,6-2 6-3,clay,Sally Greer,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
132,H2H 1-0,Patricia Medrado,QFQ,6-4 3-6 7-5,clay,Christine Dorey,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
133,H2H 1-0,Ruta Gerulaitis,QFQ,2-6 6-4 6-4,clay,Antonella Rosa,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
134,H2H 1-0,Saadia Mezdel,QFQ,6-0 6-0,clay,Janet Haas,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
135,H2H 1-0,E. Kogl,QFQ,6-0 6-1,clay,Monique Van Haver,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
136,H2H 1-0,F. Dawson,QFQ,6-1 6-1,clay,Satoyo Funaki,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
137,H2H 1-0,Kaye Hallam,QFQ,6-1 6-1,clay,Michelle Boulle,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
138,H2H 0-0,Marie-Christine Brochard,QFQ,WO,clay,Daniela Porzio,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
139,H2H 1-0,Wanda Ferraz De Oliveira,QFQ,6-1 6-1,clay,Dominique Beillan,1975-06-02,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1975,FO - RG
140,H2H 9-2,Evonne Cawley,F,6-0 6-1,grass,Billie Jean King,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
141,H2H 3-10,Chris Evert,SF,2-6 6-2 6-3,grass,Billie Jean King,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
142,H2H 2-5,Margaret Court,SF,6-4 6-4,grass,Evonne Cawley,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
143,H2H 10-0,Betty Stove,QF,5-7 7-5 6-0,grass,Chris Evert,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
144,H2H 1-1,Olga Morozova,QF,6-3 6-3,grass,Billie Jean King,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
145,H2H 11-1,Virginia Wade,QF,5-7 6-3 9-7,grass,Evonne Cawley,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
146,H2H 1-3,Martina Navratilova,QF,6-3 6-4,grass,Margaret Court,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
147,H2H 1-0,Lindsey Beaven,R16,6-2 6-4,grass,Chris Evert,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
148,H2H 1-0,Winnie Shaw,R16,9-7 6-3,grass,Betty Stove,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
149,H2H 2-0,Michele Gurdal,R16,6-1 6-2,grass,Billie Jean King,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
150,H2H 3-0,Mima Jausovec,R16,6-4 6-2,grass,Olga Morozova,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
151,H2H 6-5,Rosie Casals,R16,6-4 4-6 6-4,grass,Virginia Wade,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
152,H2H 1-0,Jenny Dimond,R16,6-2 6-4,grass,Evonne Cawley,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
153,H2H 2-0,Glynis Coles,R16,6-2 6-2,grass,Margaret Court,1975-06-23,https://matchstat.com/tennis/tournaments/w/Wimbledon/1975,Wimbledon
