,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
21,H2H 1-0,Masako Yanagi,R32,7-5 4-6 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Ann Henricksson
22,H2H 4-1,Betsy Nagelsen,R32,7-6 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Etsuko Inoue
23,H2H 1-0,Julie Salmon,R32,6-2 6-0,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Patty Fendick
24,H2H 1-0,Heather Ludloff,R32,7-6 1-6 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Christiane Jolissaint
25,H2H 1-0,Ann Devries,R32,6-2 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Belinda Cordwell
26,H2H 1-0,Sylvia Hanika,R32,6-4 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Brenda Schultz-McCarthy
27,H2H 1-1,Elizabeth Smylie,R32,6-2 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Maria Lindstrom
28,H2H 1-0,Rosalyn Nideffer,R32,6-3 6-7 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Hester Witvoet
29,H2H 3-0,Marianne Werdel-Witmeyer,R32,6-4 6-1,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Jo Durie
30,H2H 2-1,Rachel McQuillan,R32,7-5 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Helena Sukova
31,H2H 1-0,Jill Hetherington,R64,6-1 1-6 6-1,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Sara Gomer
32,H2H 1-0,Hellas Ter Riet,R64,4-6 6-3 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Wiltrud Probst
33,H2H 1-0,Alexia Dechaume-Balleret,R64,6-3 1-6 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Tina Mochizuki
34,H2H 1-0,Alison Scott,R64,6-3 6-1,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Anne Minter
35,H2H 1-0,Michelle Jaggard-Lai,R64,7-5 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Lisa O'Neill
36,H2H 1-0,Dee-Ann Hansel,R64,7-5 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Janine Tremelling
37,H2H 1-0,Cammy Macgregor,R64,6-3 4-6 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Sandra Wasserman
38,H2H 2-1,Pascale Paradis-Mangon,R64,6-3 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Catherine Suire
39,H2H 2-0,Julie Richardson,R64,7-6 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Jana Novotna
40,H2H 2-0,Elizabeth Minter,R64,6-0 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Ann Henricksson
41,H2H 1-0,Cynthia Macgregor,R64,6-2 7-5,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Masako Yanagi
42,H2H 2-0,Louise Field,R64,3-6 6-3 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Betsy Nagelsen
43,H2H 1-1,Nicole Bradtke,R64,6-4 3-6 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Patty Fendick
44,H2H 1-0,Kristine Kunce,R64,6-4 2-6 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Heather Ludloff
45,H2H 1-0,Julie Halard-Decugis,R64,6-3 4-6 7-5,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Christiane Jolissaint
46,H2H 1-2,Eva Pfaff,R64,4-6 7-5 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Belinda Cordwell
47,H2H 2-0,Camille Benjamin,R64,7-6 7-5,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Ann Devries
48,H2H 2-0,Emmanuelle Derly,R64,6-4 6-7 7-5,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Brenda Schultz-McCarthy
49,H2H 1-0,Manon Bollegraf,R64,4-6 6-2 6-1,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Maria Lindstrom
50,H2H 1-0,Sharon Walsh-Pete,R64,6-3 6-1,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Hester Witvoet
51,H2H 1-0,Radomira Zrubakova,R64,7-6 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Rosalyn Nideffer
52,H2H 1-0,Catherine Tanvier,R64,6-4 5-7 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Marianne Werdel-Witmeyer
53,H2H 1-0,Eva Krapl,R64,7-6 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Jo Durie
54,H2H 1-0,Anna-Maria Fernandez,R64,7-6 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,Rachel McQuillan
55,,C Kohde-Kilsch / H Sukova,F,7-6 4-6 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,A Henricksson / C Jolissaint
56,,J Novotna / E Smylie,SF,6-3 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Kohde-Kilsch / H Sukova
57,,C Suire / C Tanvier,SF,4-6 6-4 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,A Henricksson / C Jolissaint
58,,J Durie / S Walsh-pete,QF,6-2 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Kohde-Kilsch / H Sukova
59,,C Bakkum / H Witvoet,QF,6-2 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,J Novotna / E Smylie
60,,C Lindqvist / M Lindstrom,QF,6-2 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,A Henricksson / C Jolissaint
61,,L McNeil / B Nagelsen,QF,7-5 5-7 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Suire / C Tanvier
62,,L Antonoplis / A Minter,R16,7-5 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Kohde-Kilsch / H Sukova
63,,C Benjamin / M Jaggard-Lai,R16,7-6 6-0,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,J Durie / S Walsh-pete
64,,D Hansel / P Smith,R16,6-3 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,J Novotna / E Smylie
65,,H Ludloff / E Minter,R16,7-6 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Bakkum / H Witvoet
66,,N Krijger-jagerman / J Kaplan,R16,6-1 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,A Henricksson / C Jolissaint
67,,B Bunge / E Pfaff,R16,6-3 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Lindqvist / M Lindstrom
68,,P Fendick / J Hetherington,R16,6-1 6-7 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Suire / C Tanvier
69,,J Halard-Decugis / P Paradis-Mangon,R16,6-3 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,L McNeil / B Nagelsen
70,,J Faull / R McQuillan,R32,6-2 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,L Antonoplis / A Minter
71,,A Fernandez / L Field,R32,6-2 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Benjamin / M Jaggard-Lai
72,,B Cordwell / J Richardson,R32,6-3 7-5,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,J Durie / S Walsh-pete
73,,J Salmon / M Yanagi,R32,3-6 6-3 6-1,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,D Hansel / P Smith
74,,A Scott / W Wood,R32,6-4 6-4,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Bakkum / H Witvoet
75,,R Nideffer / C Reynolds,R32,6-3 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,H Ludloff / E Minter
76,,J Byrne / J Tremelling,R32,6-4 3-6 6-3,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,A Henricksson / C Jolissaint
77,,M Bollegraf / S Collins,R32,6-2 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,N Krijger-jagerman / J Kaplan
78,,C Macgregor / C Macgregor,R32,6-4 7-5,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Lindqvist / M Lindstrom
79,,K Steinmetz / J Thomas,R32,6-3 6-0,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,C Suire / C Tanvier
80,,A Devries / E Krapl,R32,4-6 6-3 7-6,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,P Fendick / J Hetherington
81,,B Potter / K Kunce,R32,6-4 6-2,1988-01-04,grass,https://matchstat.com/tennis/tournaments/w/Sydney/1988,Sydney,J Halard-Decugis / P Paradis-Mangon
82,H2H 8-6,Chris Evert,F,6-1 7-6(3),1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
83,H2H 12-2,Claudia Kohde-Kilsch,SF,6-2 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
84,H2H 22-37,Martina Navratilova,SF,6-2 7-5,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Chris Evert
85,H2H 8-1,Hana Mandlikova,QF,6-2 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
86,H2H 3-0,Anne Minter,QF,6-2 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Kohde-Kilsch
87,H2H 1-0,Claudia Porwik,QF,6-3 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Chris Evert
88,H2H 26-6,Helena Sukova,QF,6-4 7-6(3),1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Martina Navratilova
89,H2H 3-2,Catarina Lindqvist,R16,6-0 7-5,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
90,H2H 6-0,Lori McNeil,R16,6-2 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Hana Mandlikova
91,H2H 1-3,Pam Shriver,R16,6-2 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Anne Minter
92,H2H 2-0,Radomira Zrubakova,R16,3-6 6-0 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Kohde-Kilsch
93,H2H 1-0,Barbara Potter,R16,7-6(3) 7-5,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Porwik
94,H2H 1-0,Celine Cohen,R16,6-1 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Chris Evert
95,H2H 6-0,Belinda Cordwell,R16,7-6(4) 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Helena Sukova
96,H2H 14-2,Sylvia Hanika,R16,6-4 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Martina Navratilova
97,H2H 2-0,Cammy Macgregor,R32,6-1 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
98,H2H 1-3,Robin White,R32,6-1 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Catarina Lindqvist
99,H2H 1-1,Jenny Byrne,R32,6-4 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Lori McNeil
100,H2H 7-2,Catherine Tanvier,R32,6-4 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Hana Mandlikova
101,H2H 1-0,Nicole Krijger-Jagerman,R32,6-3 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Pam Shriver
102,H2H 1-0,Carol Christian,R32,6-1 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Anne Minter
103,H2H 1-0,Emiko Okagawa,R32,6-0 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Radomira Zrubakova
104,H2H 1-0,Melissa Brown,R32,6-2 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Kohde-Kilsch
105,H2H 4-0,Eva Krapl,R32,6-2 7-6(3),1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Porwik
106,H2H 2-0,Etsuko Inoue,R32,6-3 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Barbara Potter
107,H2H 1-0,Lea Antonoplis,R32,4-6 6-1 9-7,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Celine Cohen
108,H2H 3-0,Patty Fendick,R32,4-6 6-1 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Chris Evert
109,H2H 1-0,Maria Lindstrom,R32,6-2 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Helena Sukova
110,H2H 1-0,Nicole Bradtke,R32,6-3 5-7 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Belinda Cordwell
111,H2H 1-0,Leigh-Anne Eldredge,R32,6-4 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Sylvia Hanika
112,H2H 2-0,Akiko Kijimuta,R32,4-6 6-2 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Martina Navratilova
113,H2H 2-0,Janine Tremelling,R64,6-0 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
114,H2H 1-0,Monique Javer,R64,6-4 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Cammy Macgregor
115,H2H 1-0,Lindsay Bartlett,R64,6-1 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Robin White
116,H2H 6-0,Ann Henricksson,R64,6-2 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Catarina Lindqvist
117,H2H 5-1,Manon Bollegraf,R64,6-4 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Lori McNeil
118,H2H 1-0,Paulette Moreno,R64,6-2 6-7(5) 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Jenny Byrne
119,H2H 2-1,Jo Durie,R64,4-6 6-3 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Catherine Tanvier
120,H2H 1-0,Hellas Ter Riet,R64,6-1 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Hana Mandlikova
121,H2H 10-2,Rosalyn Nideffer,R64,7-5 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Pam Shriver
122,H2H 3-0,Julie Halard-Decugis,R64,6-1 7-5,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Nicole Krijger-Jagerman
123,H2H 2-0,Lisa O'Neill,R64,6-2 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Anne Minter
124,H2H 1-0,Maria-Christine Damas,R64,6-2 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Carol Christian
125,H2H 1-0,Elizabeth Galphin,R64,6-1 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Radomira Zrubakova
126,H2H 1-0,Candy Reynolds,R64,6-4 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Emiko Okagawa
127,H2H 1-0,Michelle Jaggard-Lai,R64,6-7(1) 6-4 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Melissa Brown
128,H2H 1-0,Jo-Anne Faull,R64,6-2 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Kohde-Kilsch
129,H2H 1-0,Zina Garrison-Jackson,R64,3-6 6-3 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Eva Krapl
130,H2H 1-0,Cynthia Macgregor,R64,4-6 6-2 13-11,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Claudia Porwik
131,H2H 1-0,Akemi Nishiya,R64,6-1 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Etsuko Inoue
132,H2H 1-0,Amy Schwartz,R64,6-3 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Barbara Potter
133,H2H 3-0,Heather Ludloff,R64,7-6(5) 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Lea Antonoplis
134,H2H 1-0,Catherine Suire,R64,6-7(4) 7-5 11-9,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Celine Cohen
135,H2H 4-0,Sandra Wasserman,R64,7-6(3) 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Patty Fendick
136,H2H 2-0,Beverly Bowes-Hackney,R64,6-0 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Chris Evert
137,H2H 1-0,Louise Field,R64,6-4 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Helena Sukova
138,H2H 1-0,Ann Devries,R64,6-4 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Maria Lindstrom
139,H2H 1-0,Sally McCann,R64,6-2 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Belinda Cordwell
140,H2H 1-0,Wendy Wood,R64,6-3 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Nicole Bradtke
141,H2H 3-0,Marianne Werdel-Witmeyer,R64,6-4 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Sylvia Hanika
142,H2H 1-0,Julie Richardson,R64,7-6(2) 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Leigh-Anne Eldredge
143,H2H 1-0,Sandy Collins,R64,2-6 7-6(5) 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Akiko Kijimuta
144,H2H 1-0,Anna-Maria Fernandez,R64,6-1 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Martina Navratilova
145,H2H 1-0,Amy Jonsson-Raaholt,R128,6-3 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Steffi Graf
146,H2H 1-0,Clare Thompson,R128,6-0 4-6 6-4,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Janine Tremelling
147,H2H 1-0,Pamela Jung,R128,6-3 4-6 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Monique Javer
148,H2H 1-0,Sharon Walsh-Pete,R128,6-0 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Cammy Macgregor
149,H2H 1-1,Rachel McQuillan,R128,7-6(3) 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Robin White
150,H2H 1-0,Kim Steinmetz,R128,6-4 6-7(6) 6-3,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Lindsay Bartlett
151,H2H 2-2,Betsy Nagelsen,R128,4-6 6-1 10-8,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Ann Henricksson
152,H2H 1-0,Jennifer Fuchs,R128,6-4 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Catarina Lindqvist
153,H2H 1-0,Dee-Ann Hansel,R128,6-2 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Lori McNeil
154,H2H 1-0,Xanthe Adams,R128,6-0 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Manon Bollegraf
155,H2H 1-0,Marianne Van Der Torre,R128,6-3 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Paulette Moreno
156,H2H 1-0,Sybille Niox-Chateau,R128,6-4 6-7(3) 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Jenny Byrne
157,H2H 1-0,Michelle Bowrey,R128,6-2 6-0,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Catherine Tanvier
158,H2H 1-0,Julie Salmon,R128,6-4 6-2,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Jo Durie
159,H2H 1-0,Sarah Loosemore,R128,6-4 7-6(6),1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Hellas Ter Riet
160,H2H 6-4,Mima Jausovec,R128,6-4 6-1,1988-01-11,,https://matchstat.com/tennis/tournaments/w/Australian%20Open/1988,Australian Open,Hana Mandlikova
