,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
4515,H2H 4-1,Caroline Garcia,12.0,9.0,4795960.0,41716.0,,2.92,Caroline Garcia,95.0,5.0,2.0,90.0,30.0,106.0,54.0,41.0,52.0,24.0,,,,,,2.0,196.0,,,2.92,1.45,R32,6-4 4-6 6-4,hard,Marina Erakovic,5.0,9.0,4795960.0,41715.0,,1.45,Marina Erakovic,101.0,16.0,3.0,106.0,41.0,90.0,52.0,38.0,38.0,22.0,,,,,,1.0,196.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4516,H2H 2-4,Alison Riske,2.0,7.0,4795961.0,41703.0,,2.92,Alison Riske,54.0,6.0,2.0,57.0,22.0,70.0,44.0,21.0,26.0,11.0,,,,,,1.0,127.0,,,2.92,1.45,R32,6-3 6-3,hard,Irina Falconi,3.0,1.0,4795961.0,41704.0,,1.45,Irina Falconi,73.0,11.0,5.0,70.0,38.0,57.0,30.0,21.0,27.0,14.0,,,,,,2.0,127.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4517,H2H 1-0,Ashley Weinhold,1.0,4.0,4795962.0,41808.0,,5.4,Ashley Weinhold,63.0,8.0,5.0,71.0,32.0,77.0,58.0,27.0,19.0,4.0,,,,,,2.0,148.0,,,5.4,1.18,R32,6-0 4-6 6-2,hard,Tamira Paszek,4.0,4.0,4795962.0,41807.0,,1.182,Tamira Paszek,85.0,15.0,9.0,77.0,46.0,71.0,42.0,29.0,29.0,10.0,,,,,,1.0,148.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4518,H2H 1-2,Eugenie Bouchard,0.0,3.0,4795963.0,41712.0,,2.75,Eugenie Bouchard,85.0,6.0,3.0,86.0,35.0,97.0,53.0,32.0,44.0,18.0,,,,,,2.0,183.0,,,2.75,1.5,R32,6-1 6-7(0) 6-3,hard,Varvara Lepchenko,3.0,8.0,4795963.0,41711.0,,1.5,Varvara Lepchenko,98.0,13.0,8.0,97.0,47.0,86.0,43.0,32.0,43.0,19.0,,,,,,1.0,183.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4519,H2H 1-0,Anne Kremer,3.0,3.0,4795964.0,41706.0,,4.333,Anne Kremer,62.0,12.0,3.0,72.0,32.0,70.0,48.0,24.0,22.0,6.0,,,,,,2.0,142.0,,,4.33,1.25,R32,6-2 6-4,hard,Heather Watson,0.0,3.0,4795964.0,41705.0,,1.25,Heather Watson,80.0,9.0,6.0,70.0,40.0,72.0,39.0,24.0,33.0,16.0,,,,,,1.0,142.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4520,H2H 1-0,Elena Bovina,5.0,4.0,4795965.0,41809.0,,3.15,Elena Bovina,72.0,8.0,4.0,73.0,34.0,81.0,57.0,29.0,24.0,9.0,,,,,,1.0,154.0,,,3.15,1.4,R32,2-6 6-1 6-2,hard,Sofia Arvidsson,0.0,0.0,4795965.0,41810.0,,1.4,Sofia Arvidsson,82.0,19.0,7.0,81.0,43.0,73.0,45.0,23.0,28.0,16.0,,,,,,2.0,154.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4521,H2H 1-0,Anna Tatishvili,3.0,9.0,4795966.0,41811.0,,1.455,Anna Tatishvili,105.0,6.0,3.0,103.0,38.0,111.0,57.0,42.0,54.0,25.0,,,,,,1.0,214.0,,,1.46,2.93,R32,5-7 6-4 6-4,hard,Julie Coin,9.0,7.0,4795966.0,41812.0,,2.93,Julie Coin,109.0,11.0,4.0,111.0,44.0,103.0,57.0,41.0,46.0,24.0,,,,,,2.0,214.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4522,H2H 1-0,Marie-Eve Pelletier,2.0,5.0,4795967.0,41700.0,,4.9,Marie-Eve Pelletier,55.0,4.0,1.0,66.0,17.0,62.0,26.0,17.0,36.0,21.0,,,,,,2.0,128.0,,,4.9,1.21,R32,7-6(1) 6-3,hard,Michaella Krajicek,6.0,1.0,4795967.0,41699.0,,1.21,Michaella Krajicek,73.0,3.0,2.0,62.0,24.0,66.0,30.0,26.0,36.0,23.0,,,,,,1.0,128.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4523,H2H 2-0,Gail Brodsky,1.0,4.0,4795968.0,41813.0,,4.7,Gail Brodsky,46.0,5.0,0.0,60.0,22.0,53.0,34.0,17.0,19.0,7.0,,,,,,1.0,113.0,,,4.7,1.22,R32,6-2 6-1,hard,Aleksandra Wozniak,4.0,2.0,4795968.0,41814.0,,1.222,Aleksandra Wozniak,67.0,6.0,5.0,53.0,29.0,60.0,39.0,26.0,21.0,12.0,,,,,,2.0,113.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4524,H2H 3-1,Stephanie Dubois,2.0,4.0,4795969.0,41697.0,,2.0,Stephanie Dubois,56.0,4.0,1.0,66.0,24.0,61.0,32.0,18.0,29.0,14.0,,,,,,1.0,127.0,,,2.0,1.88,R32,6-2 6-4,hard,Rebecca Marino,14.0,2.0,4795969.0,41698.0,,1.88,Rebecca Marino,71.0,7.0,4.0,61.0,29.0,66.0,33.0,26.0,33.0,16.0,,,,,,2.0,127.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
