,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
46,H2H 3-3,Michael Stich,F,6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Guy Forget,hard
47,H2H 6-0,Derrick Rostagno,SF,6-0 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Guy Forget,hard
48,H2H 3-4,Magnus Gustafsson,SF,7-6 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Michael Stich,hard
49,H2H 1-0,Martin Jaite,QF,6-1 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Derrick Rostagno,hard
50,H2H 3-0,Fabrice Santoro,QF,6-1 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Guy Forget,hard
51,H2H 1-0,Johan Anderson,QF,6-3 6-0,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Michael Stich,hard
52,H2H 2-0,Darren Cahill,QF,7-5 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Magnus Gustafsson,hard
53,H2H 2-4,Wally Masur,R16,6-4 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Derrick Rostagno,hard
54,H2H 1-0,Andrey Cherkasov,R16,6-4 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Martin Jaite,hard
55,H2H 3-1,Todd Woodbridge,R16,6-1 6-0,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Guy Forget,hard
56,H2H 2-0,Aaron Krickstein,R16,7-5 1-6 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Fabrice Santoro,hard
57,H2H 1-0,Jimmy Arias,R16,6-4 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Johan Anderson,hard
58,H2H 4-1,Jakob Hlasek,R16,3-6 7-6 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Michael Stich,hard
59,H2H 2-1,Richard Krajicek,R16,6-4 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Darren Cahill,hard
60,H2H 3-1,Amos Mansdorf,R16,7-6 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Magnus Gustafsson,hard
61,H2H 2-10,Ivan Lendl,R32,2-6 7-6 Retired,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Wally Masur,hard
62,H2H 1-0,Horst Skoff,R32,6-2 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Derrick Rostagno,hard
63,H2H 1-0,Guillaume Raoux,R32,6-4 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Martin Jaite,hard
64,H2H 3-1,David Wheaton,R32,6-2 6-0,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Andrey Cherkasov,hard
65,H2H 3-0,Scott Davis,R32,6-3 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Guy Forget,hard
66,H2H 1-1,Magnus Larsson,R32,6-2 7-5,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Todd Woodbridge,hard
67,H2H 1-1,Carl-Uwe Steeb,R32,7-5 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Fabrice Santoro,hard
68,H2H 3-1,Jason Stoltenberg,R32,6-7 6-1 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Aaron Krickstein,hard
69,H2H 1-0,Jay Berger,R32,6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Johan Anderson,hard
70,H2H 1-0,Petr Korda,R32,5-7 6-2 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Jimmy Arias,hard
71,H2H 8-2,Alexander Volkov,R32,6-4 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Michael Stich,hard
72,H2H 2-1,Nicklas Kulti,R32,7-6 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Jakob Hlasek,hard
73,H2H 5-3,Marc Rosset,R32,6-3 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Richard Krajicek,hard
74,H2H 1-0,Sergio Bruguera,R32,6-4 1-6 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Darren Cahill,hard
75,H2H 1-0,M. Koevermans,R32,6-3 3-6 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Amos Mansdorf,hard
76,H2H 6-3,Jonas B. Svensson,R32,3-6 6-4 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,Magnus Gustafsson,hard
77,,D Cahill / M Kratzmann,F,3-6 6-3 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,S Davis / D Pate,hard
78,,P Galbraith / T Witsken,SF,6-4 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,S Davis / D Pate,hard
79,,T Woodbridge / M Woodforde,SF,6-3 2-6 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,D Cahill / M Kratzmann,hard
80,,S Kruger / C Van Rensburg,QF,7-6 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,S Davis / D Pate,hard
81,,P Korda / C Suk,QF,2-6 6-2 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,P Galbraith / T Witsken,hard
82,,L Warder / S Youl,QF,4-6 6-1 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,T Woodbridge / M Woodforde,hard
83,,W Masur / J Stoltenberg,QF,7-6 6-7 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,D Cahill / M Kratzmann,hard
84,,N Odizor / R Smith,R16,6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,S Davis / D Pate,hard
85,,J Frana / C Miniussi,R16,6-4 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,S Kruger / C Van Rensburg,hard
86,,P McEnroe / D Wheaton,R16,7-6 2-6 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,P Galbraith / T Witsken,hard
87,,S DeVries / D Macpherson,R16,6-4 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,P Korda / C Suk,hard
88,,P Haarhuis / M Koevermans,R16,5-7 6-4 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,T Woodbridge / M Woodforde,hard
89,,J Bates / G Muller,R16,6-2 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,L Warder / S Youl,hard
90,,B Dyke / P Lundgren,R16,6-2 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,W Masur / J Stoltenberg,hard
91,,S Bruguera / G Luza,R16,7-6 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Sydney/1991,Sydney,D Cahill / M Kratzmann,hard
92,H2H 3-0,Jean-Philippe Fleurian,F,7-6 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Karel Novacek,hard
93,H2H 2-1,Luiz Mattar,SF,3-6 6-4 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Jean-Philippe Fleurian,hard
94,H2H 3-3,Marian Vajda,SF,6-4 4-6 6-0,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Karel Novacek,hard
95,H2H 3-2,Emilio Sanchez,QF,6-2 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Jean-Philippe Fleurian,hard
96,H2H 0-1,Christian Bergstrom,QF,WO,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Luiz Mattar,hard
97,H2H 1-1,Lars Jonsson,QF,WO,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Karel Novacek,hard
98,H2H 3-0,Patrik Kuhnen,QF,4-6 6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Marian Vajda,hard
99,H2H 1-0,MaliVai Washington,R16,6-4 3-6 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Emilio Sanchez,hard
100,H2H 1-0,Eric Jelen,R16,6-3 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Jean-Philippe Fleurian,hard
101,H2H 1-0,Chuck Adams,R16,6-3 4-6 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Christian Bergstrom,hard
102,H2H 3-2,Jaime Yzaga,R16,6-2 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Luiz Mattar,hard
103,H2H 2-0,Omar Camporese,R16,7-5 3-6 7-5,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Lars Jonsson,hard
104,H2H 1-1,Grant Connell,R16,6-4 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Karel Novacek,hard
105,H2H 1-3,Alex Antonitsch,R16,4-6 6-4 7-5,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Patrik Kuhnen,hard
106,H2H 1-2,Andrei Chesnokov,R16,6-1 5-7 7-5,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Marian Vajda,hard
107,H2H 4-2,Renzo Furlan,R32,6-4 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Emilio Sanchez,hard
108,H2H 1-0,Steve Guy,R32,6-3 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,MaliVai Washington,hard
109,H2H 1-1,Brett Steven,R32,2-6 6-1 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Jean-Philippe Fleurian,hard
110,H2H 2-0,Gilad Bloom,R32,6-3 1-6 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Eric Jelen,hard
111,H2H 1-0,Richard Fromberg,R32,6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Chuck Adams,hard
112,H2H 1-1,Javier Sanchez,R32,6-2 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Christian Bergstrom,hard
113,H2H 2-0,Kelly Evernden,R32,6-2 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Jaime Yzaga,hard
114,H2H 1-0,David Engel,R32,0-6 7-6 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Luiz Mattar,hard
115,H2H 1-3,Francisco Clavet,R32,6-2 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Omar Camporese,hard
116,H2H 2-0,Martin Sinner,R32,3-6 6-2 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Lars Jonsson,hard
117,H2H 1-0,Veli Paloheimo,R32,7-5 1-6 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Grant Connell,hard
118,H2H 1-0,Alexander Mronz,R32,3-6 7-5 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Karel Novacek,hard
119,H2H 1-1,Udo Riglewski,R32,6-3 6-0,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Alex Antonitsch,hard
120,H2H 1-0,Ramesh Krishnan,R32,6-2 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Patrik Kuhnen,hard
121,H2H 1-0,Robbie Weiss,R32,6-1 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Marian Vajda,hard
122,H2H 1-0,Aki Rahunen,R32,6-4 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,Andrei Chesnokov,hard
123,,G Connell / G Michibata,F,4-6 6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,S Casal / E Sanchez,hard
124,,K Kinnear / B Shelton,SF,6-3 3-6 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,G Connell / G Michibata,hard
125,,J Brown / S Salumaa,SF,6-4 6-2,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,S Casal / E Sanchez,hard
126,,K Evernden / A Hunt,QF,6-4 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,G Connell / G Michibata,hard
127,,A Gonzalez-mora / G Van Emburgh,QF,7-6 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,K Kinnear / B Shelton,hard
128,,O Camporese / J Sanchez,QF,4-6 7-6 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,J Brown / S Salumaa,hard
129,,K Novacek / L Pimek,QF,7-6 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,S Casal / E Sanchez,hard
130,,V Flegl / D Vacek,R16,6-1 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,G Connell / G Michibata,hard
131,,L Mattar / S Patridge,R16,6-3 6-7 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,K Evernden / A Hunt,hard
132,,E Jelen / U Riglewski,R16,3-6 6-3 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,K Kinnear / B Shelton,hard
133,,B Garrow / V Hof,R16,6-4 7-6,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,A Gonzalez-mora / G Van Emburgh,hard
134,,T Nijssen / D Poliakov,R16,7-6 3-6 6-3,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,J Brown / S Salumaa,hard
135,,L Lavalle / F Mordegan,R16,6-3 6-1,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,O Camporese / J Sanchez,hard
136,,A Sznajder / M Washington,R16,6-2 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,K Novacek / L Pimek,hard
137,,C Beckman / S Cannon,R16,6-4 6-4,1991-01-07,https://matchstat.com/tennis/tournaments/m/Auckland/1991,Auckland,S Casal / E Sanchez,hard
138,H2H 10-11,Ivan Lendl,F,1-6 6-4 6-4 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Boris Becker,hard
139,H2H 14-13,Stefan Edberg,SF,6-4 5-7 3-6 7-6(3) 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Ivan Lendl,hard
140,H2H 7-2,Patrick McEnroe,SF,6-7(2) 6-4 6-1 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Boris Becker,hard
141,H2H 1-2,Jaime Yzaga,QF,6-2 6-3 6-2,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Stefan Edberg,hard
142,H2H 3-0,Goran Prpic,QF,6-0 7-6(1) 7-6(2),1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Ivan Lendl,hard
143,H2H 3-0,Cristiano Caratti,QF,7-6(2) 6-3 4-6 4-6 6-2,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Patrick McEnroe,hard
144,H2H 10-3,Guy Forget,QF,6-2 7-6(2) 6-3,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Boris Becker,hard
145,H2H 4-6,Jim Courier,R16,4-6 6-0 6-4 5-7 6-2,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Stefan Edberg,hard
146,H2H 1-0,Mats Wilander,R16,7-5 2-6 6-1 3-6 6-1,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Jaime Yzaga,hard
147,H2H 7-1,Aaron Krickstein,R16,6-2 6-2 6-1,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Ivan Lendl,hard
148,H2H 2-0,Jan Siemerink,R16,7-6(3) 6-7(3) 6-0 7-6(7),1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Goran Prpic,hard
149,H2H 2-1,Mark Woodforde,R16,6-2 6-4 6-1,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Patrick McEnroe,hard
150,H2H 2-0,Richard Krajicek,R16,6-3 6-4 6-7(4) 3-6 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Cristiano Caratti,hard
151,H2H 3-1,Todd Woodbridge,R16,6-4 3-6 6-3 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Guy Forget,hard
152,H2H 9-2,Wayne Ferreira,R16,6-4 7-6(5) 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Boris Becker,hard
153,H2H 8-2,Pat Cash,R32,7-6(6) 7-5 6-2,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Stefan Edberg,hard
154,H2H 2-0,Jaime Oncins,R32,6-3 6-1 6-1,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Jim Courier,hard
155,H2H 4-3,Jimmy Arias,R32,3-6 7-6(6) 6-1 6-3,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Jaime Yzaga,hard
156,H2H 1-1,Brad Gilbert,R32,7-6(6) 6-1 6-4,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Mats Wilander,hard
157,H2H 4-2,Magnus Gustafsson,R32,4-6 6-2 6-3 6-2,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Ivan Lendl,hard
158,H2H 2-1,Patrik Kuhnen,R32,6-4 6-4 6-1,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Aaron Krickstein,hard
159,H2H 2-0,M. Koevermans,R32,4-6 6-2 6-4 3-6 6-1,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Jan Siemerink,hard
160,H2H 4-2,Goran Ivanisevic,R32,6-3 6-4 6-3,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Goran Prpic,hard
161,H2H 5-0,Grant Connell,R32,6-4 3-6 7-5 6-3,1991-01-14,https://matchstat.com/tennis/tournaments/m/Australian%20Open/1991,Australian Open,Mark Woodforde,hard
