,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
965,,W Fibak / I Lendl,R16,7-6 2-6 6-4,1983-04-04,https://matchstat.com/tennis/tournaments/m/Houston/1983,Houston,M Dickson / T Smid
966,H2H 7-5,Yannick Noah,F,2-6 7-6 6-4,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Mats Wilander
967,H2H 4-1,Jose Higueras,SF,6-4 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Yannick Noah
968,H2H 5-0,Libor Pimek,SF,6-2 6-4,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Mats Wilander
969,H2H 1-0,Shlomo Glickstein,QF,7-5 6-0,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Jose Higueras
970,H2H 2-1,Corrado Barazzutti,QF,6-2 6-4,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Yannick Noah
971,H2H 1-1,Anders Jarryd,QF,6-2 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Libor Pimek
972,H2H 4-0,Victor Pecci,QF,6-4 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Mats Wilander
973,H2H 2-0,Diego Perez,R16,2-6 6-1 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Jose Higueras
974,H2H 1-0,Damir Keretic,R16,6-0 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Shlomo Glickstein
975,H2H 1-0,J. Velasco,R16,7-5 7-5,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Yannick Noah
976,H2H 1-0,Henrik Sundstrom,R16,6-7 6-1 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Corrado Barazzutti
977,H2H 5-1,Pavel Slozil,R16,6-2 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Libor Pimek
978,H2H 1-3,Andres Gomez,R16,6-1 4-6 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Anders Jarryd
979,H2H 2-0,Jimmy Arias,R16,7-6 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Victor Pecci
980,H2H 5-0,Cassio Motta,R16,7-6 3-6 6-0,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Mats Wilander
981,H2H 1-0,Pedro Cordeiro,R32,6-1 6-0,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Jose Higueras
982,H2H 3-1,Fernando Luna,R32,6-3 4-6 6-0,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Diego Perez
983,H2H 1-0,Magnus Tideman,R32,6-4 6-4,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Damir Keretic
984,H2H 1-0,Balazs Taroczy,R32,2-6 6-4 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Shlomo Glickstein
985,H2H 2-1,Juan Aguilera,R32,6-3 7-5,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Yannick Noah
986,H2H 1-1,Stefan Simonsson,R32,7-5 1-6 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,J. Velasco
987,H2H 1-1,Marcos Hocevar,R32,6-4 4-6 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Corrado Barazzutti
988,H2H 3-0,Hans Simonsson,R32,6-3 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Henrik Sundstrom
989,H2H 1-0,Orantes,R32,2-6 6-3 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Libor Pimek
990,H2H 1-0,Wolfgang Popp,R32,6-2 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Pavel Slozil
991,H2H 5-0,Pat Cash,R32,6-3 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Anders Jarryd
992,H2H 2-0,Carlos Kirmayr,R32,6-1 6-7 7-6,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Andres Gomez
993,H2H 1-1,Mario Martinez,R32,3-6 7-5 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Jimmy Arias
994,H2H 2-0,Guy Forget,R32,7-5 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Victor Pecci
995,H2H 2-1,Heinz Gunthardt,R32,6-3 2-6 7-5,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Cassio Motta
996,H2H 2-0,Harold Solomon,R32,7-6 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,Mats Wilander
997,,P Slozil / F Taygan,F,7-5 6-4,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,C Kirmayr / C Motta
998,,J Nystrom / M Tideman,SF,6-4 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,P Slozil / F Taygan
999,,H Gunthardt / B Taroczy,SF,6-2 4-6 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,C Kirmayr / C Motta
1000,,J Higueras / M Wilander,QF,6-3 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,P Slozil / F Taygan
1001,,A Jarryd / H Simonsson,QF,6-4 7-6,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,J Nystrom / M Tideman
1002,,A Hocevar / W Popp,QF,6-3 6-7 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,C Kirmayr / C Motta
1003,,A Gomez / R Viver,QF,6-3 5-7 7-5,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,H Gunthardt / B Taroczy
1004,,H Sundstrom / J Windahl,R16,6-3 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,P Slozil / F Taygan
1005,,J Damiani / D Perez,R16,7-5 6-7 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,J Higueras / M Wilander
1006,,P Cash / W Masur,R16,6-3 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,A Jarryd / H Simonsson
1007,,J Cordeiro / P Cordeiro,R16,6-2 6-1,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,J Nystrom / M Tideman
1008,,S Edberg / J Gunnarsson,R16,6-1 2-6 6-3,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,A Hocevar / W Popp
1009,,M Gunthardt / J Hlasek,R16,7-6 7-5,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,C Kirmayr / C Motta
1010,,P Hjertquist / S Simonsson,R16,6-4 6-2,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,A Gomez / R Viver
1011,,S Hermann / D Keretic,R16,6-3 7-6,1983-04-04,https://matchstat.com/tennis/tournaments/m/Lisbon/1983,Lisbon,H Gunthardt / B Taroczy
1012,H2H 4-1,Johan Kriek,F,7-6 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Gene Mayer
1013,H2H 2-7,Jimmy Connors,SF,2-6 6-4 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Johan Kriek
1014,H2H 5-1,Brian Gottfried,SF,6-1 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Gene Mayer
1015,H2H 10-2,Sandy Mayer,QF,2-6 6-3 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Jimmy Connors
1016,H2H 3-2,Hank Pfister,QF,3-6 6-1 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Johan Kriek
1017,H2H 2-0,Mike De Palmer,QF,6-2 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Brian Gottfried
1018,H2H 1-2,Tim Mayotte,QF,7-5 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Gene Mayer
1019,H2H 15-2,Raul Ramirez,R16,6-3 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Jimmy Connors
1020,H2H 2-1,Roscoe Tanner,R16,6-3 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Sandy Mayer
1021,H2H 2-3,Fritz Buehning,R16,6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Hank Pfister
1022,H2H 2-1,Tom Cain,R16,6-1 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Johan Kriek
1023,H2H 2-3,Tim Wilkison,R16,6-7 6-3 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Mike De Palmer
1024,H2H 3-1,Chip Hooper,R16,6-7 6-3 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Brian Gottfried
1025,H2H 2-1,Mel Purcell,R16,2-6 6-2 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Tim Mayotte
1026,H2H 2-0,Van't Hof,R16,6-2 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Gene Mayer
1027,H2H 3-0,Eric Fromm,R32,6-3 6-0,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Jimmy Connors
1028,H2H 1-0,Brad Gilbert,R32,7-5 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Raul Ramirez
1029,H2H 1-1,Vincent Van Patten,R32,6-3 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Roscoe Tanner
1030,H2H 1-0,John Fitzgerald,R32,5-7 7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Sandy Mayer
1031,H2H 3-1,Eliot Teltscher,R32,6-4 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Fritz Buehning
1032,H2H 5-3,S. Smith,R32,6-4 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Hank Pfister
1033,H2H 1-0,Thomas Hogstedt,R32,2-6 6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Tom Cain
1034,H2H 2-2,Pat Du Pre,R32,4-6 6-3 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Johan Kriek
1035,H2H 3-2,Mark Edmondson,R32,6-4 1-6 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Tim Wilkison
1036,H2H 3-0,Bruce Manson,R32,6-1 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Mike De Palmer
1037,H2H 1-0,Blaine Willenborg,R32,6-3 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Chip Hooper
1038,H2H 2-0,Matt Doyle,R32,6-1 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Brian Gottfried
1039,H2H 1-1,Todd Witsken,R32,6-2 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Mel Purcell
1040,H2H 2-1,Marcel Freeman,R32,6-0 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Tim Mayotte
1041,H2H 2-1,Butch Walts,R32,7-6 2-6 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Van't Hof
1042,H2H 1-0,Richard Gallien,R32,6-3 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Gene Mayer
1043,H2H 1-0,Drew Gitlin,R64,6-4 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Eric Fromm
1044,H2H 2-0,Trey Waltke,R64,6-2 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Brad Gilbert
1045,H2H 7-0,Tom Gullikson,R64,4-6 7-5 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Roscoe Tanner
1046,H2H 1-0,J. Fillol,R64,7-6 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,John Fitzgerald
1047,H2H 2-2,Peter Fleming,R64,3-6 6-3 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Fritz Buehning
1048,H2H 2-0,Victor Amaya,R64,6-4 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,S. Smith
1049,H2H 1-1,Jeff Borowiak,R64,6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Tom Cain
1050,H2H 1-0,Francisco Gonzalez,R64,6-3 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Pat Du Pre
1051,H2H 2-1,Harold Solomon,R64,5-7 6-2 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Tim Wilkison
1052,H2H 1-0,Mike Estep,R64,6-7 6-4 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Bruce Manson
1053,H2H 1-0,Russell Simpson,R64,7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Blaine Willenborg
1054,H2H 1-0,Phil Lehnhoff,R64,6-4 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Matt Doyle
1055,H2H 1-0,Mike Bauer,R64,7-6 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Todd Witsken
1056,H2H 1-2,Ricardo Acuna,R64,7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Marcel Freeman
1057,H2H 1-1,Lloyd Bourne,R64,6-2 4-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Butch Walts
1058,H2H 1-0,Ben Testerman,R64,7-5 1-6 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,Richard Gallien
1059,,S Mayer / F Taygan,F,6-1 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,P Fleming / J McEnroe
1060,,R Frawley / B Manson,SF,6-4 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,P Fleming / J McEnroe
1061,,J Fillol / S Smith,SF,7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,S Mayer / F Taygan
1062,,F Buehning / B Willenborg,QF,6-3 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,P Fleming / J McEnroe
1063,,L Stefanki / V Hof,QF,6-2 4-6 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,R Frawley / B Manson
1064,,T Gullikson / T Gullikson,QF,6-2 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,J Fillol / S Smith
1065,,E Fromm / D Gitlin,QF,6-4 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,S Mayer / F Taygan
1066,,T Giammalva / L Palin,R16,6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,P Fleming / J McEnroe
1067,,C Strode / M Strode,R16,6-4 3-6 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,F Buehning / B Willenborg
1068,,B Gottfried / R Ramirez,R16,6-4 1-0 Retired,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,L Stefanki / V Hof
1069,,M Davis / M Mitchell,R16,3-6 6-2 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,R Frawley / B Manson
1070,,V Amaya / H Pfister,R16,6-2 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,J Fillol / S Smith
1071,,T Delatte / J Kriek,R16,6-2 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,T Gullikson / T Gullikson
1072,,A Amritraj / V Amritraj,R16,6-2 1-6 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,S Mayer / F Taygan
1073,,M Edmondson / S Stewart,R16,6-7 6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,E Fromm / D Gitlin
1074,,S Meister / C Wittus,R32,1-6 6-1 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,T Giammalva / L Palin
1075,,F Gonzalez / A Pattison,R32,7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,C Strode / M Strode
1076,,R Acuna / C Johnstone,R32,6-1 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,L Stefanki / V Hof
1077,,J Manset / R Tanner,R32,4-6 6-2 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,M Davis / M Mitchell
1078,,J Lloyd / S McCain,R32,2-6 7-5 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,J Fillol / S Smith
1079,,C Hooper / M Purcell,R32,7-5 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,T Delatte / J Kriek
1080,,M Estep / J Fitzgerald,R32,6-2 5-7 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,A Amritraj / V Amritraj
1081,,S Ball / R Simpson,R32,6-3 5-7 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Los%20Angeles/1983,Los Angeles,E Fromm / D Gitlin
1082,H2H 4-0,Sergio Casal,F,6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Mats Wilander
1083,H2H 13-1,Joakim Nystrom,SF,2-6 7-5 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Mats Wilander
1084,H2H 1-3,Henri Leconte,SF,3-6 6-3 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Sergio Casal
1085,H2H 4-0,Victor Pecci,QF,6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Mats Wilander
1086,H2H 2-1,Alejandro Ganzabal,QF,6-2 6-0,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Joakim Nystrom
1087,H2H 1-0,Loic Courteau,QF,5-7 6-3 10-8,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Sergio Casal
1088,H2H 2-0,J. Velasco,QF,6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Henri Leconte
1089,H2H 7-3,Anders Jarryd,R16,6-4 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Mats Wilander
1090,H2H 2-0,Juan Avendano,R16,6-0 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Victor Pecci
1091,H2H 1-0,Pat Cash,R16,4-6 6-4 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Alejandro Ganzabal
1092,H2H 2-0,Bernard Fritz,R16,7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Joakim Nystrom
1093,H2H 1-0,Chris Lewis,R16,6-3 2-6 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Sergio Casal
1094,H2H 1-0,Trevor Allan,R16,7-5 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Loic Courteau
1095,H2H 1-0,Peter Elter,R16,6-4 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,J. Velasco
1096,H2H 1-0,Gilles Moretton,R16,6-2 5-7 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Henri Leconte
1097,H2H 2-0,Jimmy Brown,R32,6-2 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Mats Wilander
1098,H2H 2-0,Hans Simonsson,R32,6-3 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Anders Jarryd
1099,H2H 2-1,Jose Lopez-Maeso,R32,6-4 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Juan Avendano
1100,H2H 1-1,Cassio Motta,R32,3-6 6-3 6-0,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Victor Pecci
1101,H2H 1-0,Jose Garcia-Requena,R32,7-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Pat Cash
1102,H2H 1-0,Christophe Roger-Vasselin,R32,6-7 6-3 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Alejandro Ganzabal
1103,H2H 1-0,Alberto Tous,R32,6-1 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Joakim Nystrom
1104,H2H 1-0,Carlos Kirmayr,R32,6-0 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Bernard Fritz
1105,H2H 1-0,Damir Keretic,R32,6-1 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Chris Lewis
1106,H2H 2-0,Claudio Panatta,R32,6-4 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Sergio Casal
1107,H2H 2-0,Magnus Tideman,R32,6-2 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Loic Courteau
1108,H2H 1-0,Dominique Bedel,R32,3-6 6-4 6-1,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Trevor Allan
1109,H2H 1-0,Guy Forget,R32,7-5 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,J. Velasco
1110,H2H 1-0,Wally Masur,R32,6-1 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Peter Elter
1111,H2H 1-1,Thierry Tulasne,R32,6-4 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Gilles Moretton
1112,H2H 1-0,Libor Pimek,R32,6-2 6-4,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,Henri Leconte
1113,,I Camus / S Casal,F,2-6 6-1 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,H Leconte / G Moretton
1114,,B Fritz / J Haillet,SF,7-5 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,I Camus / S Casal
1115,,B Dyke / C Lewis,SF,7-6 4-6 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,H Leconte / G Moretton
1116,,A Jarryd / H Simonsson,QF,7-5 3-6 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,B Fritz / J Haillet
1117,,G Marchetti / E Vattuone,QF,5-7 6-2 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,I Camus / S Casal
1118,,P Cash / R Venter,QF,6-2 5-7 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,H Leconte / G Moretton
1119,,J Nystrom / M Wilander,QF,6-3 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,B Dyke / C Lewis
1120,,J Lopez-Maeso / C Roger-Vasselin,R16,6-4 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,A Jarryd / H Simonsson
1121,,S Edberg / J Hlasek,R16,6-4 6-3,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,B Fritz / J Haillet
1122,,C Panatta / V Pecci,R16,7-5 3-6 7-5,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,G Marchetti / E Vattuone
1123,,J Brabenec / D Cassidy,R16,7-5 2-6 6-2,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,I Camus / S Casal
1124,,A Tous / R Viver,R16,7-5 7-6,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,P Cash / R Venter
1125,,J Damiani / D Perez,R16,6-4 6-7 9-7,1983-04-11,https://matchstat.com/tennis/tournaments/m/Aix-en-Provence/1983,Aix-en-Provence,H Leconte / G Moretton
