,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
22,H2H 1-2,Patricia Medrado,R32,7-5 6-0,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Duk-Hee Lee
23,H2H 3-1,Laura Arraya,R32,7-6 6-1,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Yvonne Vermaak
24,H2H 1-0,Marcella Mesker,R32,3-6 6-1 6-1,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Kim Sands
25,H2H 1-0,Diane Desfor,R32,6-3 6-3,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Jane Preyer
26,H2H 1-1,Rene Blount,R32,6-2 2-6 6-3,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Lucia Romanov
27,H2H 1-0,Stacy Margolin,R32,6-3 7-6,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Lea Antonoplis
28,H2H 1-0,Sue Saliba,R32,3-6 6-0 6-4,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Barbi Bramblett
29,H2H 2-0,Elise Burgin,R32,6-3 7-5,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Susan Leo
30,H2H 1-0,Anna-Maria Fernandez,R32,6-2 6-0,1982-01-04,hard,https://matchstat.com/tennis/tournaments/w/Fort%20Myers/1982,Fort Myers,Hana Strachonova
31,H2H 21-1,Anne Smith,F,6-2 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Martina Navratilova
32,H2H 4-4,Sylvia Hanika,SF,6-3 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Anne Smith
33,H2H 18-0,Barbara Potter,SF,7-6 6-7 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Martina Navratilova
34,H2H 3-4,Pam Shriver,QF,6-3 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Anne Smith
35,H2H 1-2,Bonnie Gadusek,QF,6-2 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Sylvia Hanika
36,H2H 2-4,Andrea Jaeger,QF,6-3 7-6,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Barbara Potter
37,H2H 17-0,Bettina Bunge,QF,6-1 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Martina Navratilova
38,H2H 1-9,Tracy Austin,R16,6-3 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Anne Smith
39,H2H 4-0,Pam Casale-Telford,R16,6-1 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Pam Shriver
40,H2H 5-1,Kathy Rinaldi,R16,6-0 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Sylvia Hanika
41,H2H 1-1,Sharon Walsh-Pete,R16,6-3 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Bonnie Gadusek
42,H2H 1-0,Julie Harrington,R16,6-1 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Barbara Potter
43,H2H 4-0,Leslie Allen,R16,6-2 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Andrea Jaeger
44,H2H 3-0,Candy Reynolds,R16,1-6 6-1 7-5,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Bettina Bunge
45,H2H 9-1,Joanne Russell,R16,7-5 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Martina Navratilova
46,H2H 5-0,Dianne Balestrat,R32,6-1 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Tracy Austin
47,H2H 7-1,Mary-Lou Daniels,R32,4-6 7-6 6-0,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Anne Smith
48,H2H 2-1,Jo Durie,R32,6-3 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Pam Casale-Telford
49,H2H 5-0,Anne Hobbs,R32,6-4 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Pam Shriver
50,H2H 2-0,Beth Norton,R32,6-3 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Sylvia Hanika
51,H2H 1-1,Ann Kiyomura,R32,6-4 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Kathy Rinaldi
52,H2H 2-6,Kathy Jordan,R32,6-3 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Sharon Walsh-Pete
53,H2H 2-0,Sue Barker,R32,2-6 7-5 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Bonnie Gadusek
54,H2H 4-1,Wendy Prausa,R32,6-4 6-0,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Barbara Potter
55,H2H 3-1,Mareen Harper,R32,6-3 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Julie Harrington
56,H2H 3-1,Kate Latham,R32,6-1 1-6 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Leslie Allen
57,H2H 3-0,Sandy Collins,R32,6-1 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Andrea Jaeger
58,H2H 2-0,Pam Teeguarden,R32,6-4 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Bettina Bunge
59,H2H 1-3,Kathy Horvath,R32,6-3 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Candy Reynolds
60,H2H 3-3,Betsy Nagelsen,R32,3-6 7-5 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Joanne Russell
61,H2H 22-2,Claudia Kohde-Kilsch,R32,6-3 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,Martina Navratilova
62,,M Navratilova / P Shriver,F,6-2 3-6 6-1,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,K Jordan / A Smith
63,,M Daniels / W Prausa,SF,6-2 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,M Navratilova / P Shriver
64,,B Potter / S Walsh-pete,SF,6-3 3-6 7-6,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,K Jordan / A Smith
65,,T Holladay / K Latham,QF,6-0 6-0,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,M Navratilova / P Shriver
66,,S Barker / A Kiyomura,QF,6-4 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,M Daniels / W Prausa
67,,B Gadusek / K Horvath,QF,6-1 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,B Potter / S Walsh-pete
68,,L Allen / J Russell,QF,4-6 7-5 6-0,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,K Jordan / A Smith
69,,Z Garrison-jackson / A Leand,R16,WO,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,M Navratilova / P Shriver
70,,K Shaefer / B Norton,R16,4-6 6-4 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,T Holladay / K Latham
71,,S Collins / M Harper,R16,6-2 3-6 7-5,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,S Barker / A Kiyomura
72,,B Nagelsen / C Reynolds,R16,6-3 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,M Daniels / W Prausa
73,,J Durie / A Hobbs,R16,6-3 3-6 6-3,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,B Gadusek / K Horvath
74,,V Brown / J Harrington,R16,6-1 6-0,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,B Potter / S Walsh-pete
75,,B Bunge / C Kohde-Kilsch,R16,6-4 6-4,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,L Allen / J Russell
76,,D Balestrat / P Teeguarden,R16,6-2 6-2,1982-01-04,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1982,Washington,K Jordan / A Smith
77,H2H 3-0,Patricia Medrado,F,6-2 6-7 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Helena Sukova
78,H2H 1-0,Kim Sands,SF,6-2 5-7 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Patricia Medrado
79,H2H 2-0,Andrea Leand,SF,2-6 6-3 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Helena Sukova
80,H2H 3-1,Eva Pfaff,QF,6-3 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Patricia Medrado
81,H2H 1-0,Leigh-Anne Thompson,QF,7-6 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Kim Sands
82,H2H 1-0,Nancy Yeargin,QF,6-3 7-5,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Helena Sukova
83,H2H 2-0,Petra Delhees-Jauch,QF,6-1 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Andrea Leand
84,H2H 2-0,Beth Norton,R16,6-2 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Patricia Medrado
85,H2H 2-0,Stacy Margolin,R16,6-2 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Eva Pfaff
86,H2H 1-0,Hana Strachonova,R16,7-5 7-5,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Kim Sands
87,H2H 1-1,Barbara Hallquist,R16,6-3 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Leigh-Anne Thompson
88,H2H 1-1,Marjorie Blackwood,R16,6-4 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Helena Sukova
89,H2H 1-1,Marcella Mesker,R16,6-2 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Nancy Yeargin
90,H2H 1-0,Glynis Coles,R16,6-1 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Petra Delhees-Jauch
91,H2H 1-0,Elise Burgin,R16,6-2 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Andrea Leand
92,H2H 1-0,Claudia Monteiro,R32,4-6 6-2 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Beth Norton
93,H2H 1-0,Sue Saliba,R32,6-1 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Patricia Medrado
94,H2H 1-4,Raffaella Reggi-Concato,R32,6-2 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Eva Pfaff
95,H2H 1-0,Barbi Bramblett,R32,6-2 6-7 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Stacy Margolin
96,H2H 2-0,Joyce Portman,R32,6-4 4-6 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Hana Strachonova
97,H2H 1-0,Corinne Vanier,R32,6-1 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Kim Sands
98,H2H 1-1,Laura Arraya,R32,6-3 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Leigh-Anne Thompson
99,H2H 1-0,Barbara Jordan,R32,6-4 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Barbara Hallquist
100,H2H 1-0,Vicki Nelson-Dunbar,R32,6-1 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Marjorie Blackwood
101,H2H 2-0,Iva Budarova,R32,6-3 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Helena Sukova
102,H2H 1-0,Marianne Van Der Torre,R32,7-5 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Nancy Yeargin
103,H2H 1-0,Lucia Romanov,R32,4-6 6-3 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Marcella Mesker
104,H2H 1-0,Jane Preyer,R32,6-2 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Glynis Coles
105,H2H 1-0,Carol Baily,R32,6-4 3-6 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Petra Delhees-Jauch
106,H2H 1-0,Kathleen Cummings,R32,6-2 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Andrea Leand
107,H2H 1-0,Anna-Maria Fernandez,R32,7-5 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Newport/1982,Newport,Elise Burgin
108,H2H 4-3,Bettina Bunge,F,6-4 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Barbara Potter
109,H2H 4-2,Anne Smith,SF,7-6 3-6 7-5,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Bettina Bunge
110,H2H 1-3,Billie Jean King,SF,7-5 1-6 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Barbara Potter
111,H2H 1-0,Candy Reynolds,QF,6-4 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Anne Smith
112,H2H 6-2,Leslie Allen,QF,6-3 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Bettina Bunge
113,H2H 4-0,Kathy Rinaldi,QF,6-4 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Barbara Potter
114,H2H 4-2,Sylvia Hanika,QF,7-6 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Billie Jean King
115,H2H 0-3,Tracy Austin,R16,WO,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Candy Reynolds
116,H2H 2-0,Sandy Collins,R16,6-2 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Anne Smith
117,H2H 6-0,Mary-Lou Daniels,R16,6-1 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Bettina Bunge
118,H2H 1-2,Dianne Balestrat,R16,6-7 6-4 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Leslie Allen
119,H2H 7-0,Joanne Russell,R16,6-2 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Barbara Potter
120,H2H 1-3,Pam Shriver,R16,7-6 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Kathy Rinaldi
121,H2H 2-1,Pam Casale-Telford,R16,7-5 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Billie Jean King
122,H2H 1-0,Ann Kiyomura,R16,6-3 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Sylvia Hanika
123,H2H 2-0,Julie Harrington,R32,6-0 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Tracy Austin
124,H2H 1-2,Jo Durie,R32,6-4 4-6 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Candy Reynolds
125,H2H 2-0,Claudia Kohde-Kilsch,R32,7-5 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Sandy Collins
126,H2H 5-1,Mareen Harper,R32,4-6 6-3 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Anne Smith
127,H2H 6-3,Kathy Horvath,R32,6-3 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Bettina Bunge
128,H2H 2-1,Sharon Walsh-Pete,R32,6-2 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Mary-Lou Daniels
129,H2H 1-3,Wendy Prausa,R32,7-6 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Leslie Allen
130,H2H 5-3,Sue Barker,R32,6-1 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Dianne Balestrat
131,H2H 1-0,Duk-Hee Lee,R32,6-0 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Barbara Potter
132,H2H 1-2,Yvonne Vermaak,R32,7-5 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Joanne Russell
133,H2H 2-0,Anne Hobbs,R32,6-3 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Kathy Rinaldi
134,H2H 3-1,Lea Antonoplis,R32,6-1 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Pam Shriver
135,H2H 2-1,Rosalyn Nideffer,R32,6-3 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Billie Jean King
136,H2H 1-0,Kate Latham,R32,6-0 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Pam Casale-Telford
137,H2H 2-1,Betsy Nagelsen,R32,6-4 4-6 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Ann Kiyomura
138,H2H 3-0,Pam Teeguarden,R32,6-3 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,Sylvia Hanika
139,,P Shriver / A Smith,F,6-2 7-6,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,S Barker / A Kiyomura
140,,M Daniels / W Prausa,SF,6-7 6-4 6-0,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,S Barker / A Kiyomura
141,,J Durie / A Hobbs,SF,6-3 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,P Shriver / A Smith
142,,M Harper / S Collins,QF,7-6 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,S Barker / A Kiyomura
143,,B Nagelsen / C Reynolds,QF,4-6 6-4 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,M Daniels / W Prausa
144,,B King / I Kloss,QF,6-2 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,P Shriver / A Smith
145,,B Potter / S Walsh-pete,QF,4-6 7-5 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,J Durie / A Hobbs
146,,B Herr / D Lee,R16,6-2 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,M Daniels / W Prausa
147,,J Harrington / K Horvath,R16,6-3 6-4,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,B Nagelsen / C Reynolds
148,,D Balestrat / P Teeguarden,R16,6-3 6-2,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,B King / I Kloss
149,,B Bunge / C Kohde-Kilsch,R16,6-3 6-1,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,P Shriver / A Smith
150,,L Antonoplis / Y Vermaak,R16,3-6 7-5 7-5,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,J Durie / A Hobbs
151,,L Allen / J Russell,R16,6-4 6-3,1982-01-11,carpet,https://matchstat.com/tennis/tournaments/w/Cincinnati%20Masters/1982,Cincinnati Masters,B Potter / S Walsh-pete
152,H2H 11-4,Andrea Jaeger,F,6-2 6-0,1982-01-18,carpet,https://matchstat.com/tennis/tournaments/w/Seattle/1982,Seattle,Martina Navratilova
153,H2H 18-0,Barbara Potter,SF,7-6 6-1,1982-01-18,carpet,https://matchstat.com/tennis/tournaments/w/Seattle/1982,Seattle,Martina Navratilova
154,H2H 5-7,Wendy Turnbull,SF,7-5 7-5,1982-01-18,carpet,https://matchstat.com/tennis/tournaments/w/Seattle/1982,Seattle,Andrea Jaeger
155,H2H 21-1,Anne Smith,QF,6-2 7-6,1982-01-18,carpet,https://matchstat.com/tennis/tournaments/w/Seattle/1982,Seattle,Martina Navratilova
156,H2H 4-3,Bettina Bunge,QF,6-2 6-2,1982-01-18,carpet,https://matchstat.com/tennis/tournaments/w/Seattle/1982,Seattle,Barbara Potter
157,H2H 6-4,Sylvia Hanika,QF,6-3 6-2,1982-01-18,carpet,https://matchstat.com/tennis/tournaments/w/Seattle/1982,Seattle,Wendy Turnbull
