,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
642,H2H 1-0,Maret Ani,2.0,9.0,4424697.0,93830.0,,,Maret Ani,101.0,13.0,5.0,99.0,41.0,122.0,70.0,42.0,52.0,18.0,,,,,,2.0,221.0,43.0,37.0,,,QFQ,4-6 6-0 9-7,2004-01-19,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2004,Australian Open,Janet Lee,6.0,3.0,4424697.0,93829.0,,,Janet Lee,120.0,16.0,8.0,122.0,62.0,99.0,56.0,38.0,43.0,20.0,,,,,,1.0,221.0,23.0,30.0
643,H2H 1-0,Monique Adamczak,0.0,5.0,4424698.0,93836.0,,,Monique Adamczak,39.0,2.0,1.0,46.0,15.0,53.0,32.0,19.0,21.0,5.0,,,,,,2.0,99.0,27.0,5.0,,,QFQ,6-1 6-3,2004-01-19,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2004,Australian Open,Meilen Tu,0.0,0.0,4424698.0,93835.0,,,Meilen Tu,60.0,7.0,5.0,53.0,29.0,46.0,31.0,22.0,15.0,9.0,,,,,,1.0,99.0,16.0,11.0
644,H2H 1-0,Evgenia Linetskaya,0.0,2.0,4424699.0,93956.0,,,Evgenia Linetskaya,62.0,5.0,3.0,55.0,24.0,82.0,53.0,27.0,29.0,11.0,,,,,,2.0,137.0,41.0,22.0,,,QFQ,6-3 6-3,2004-01-19,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2004,Australian Open,Camille Pin,0.0,0.0,4424699.0,93955.0,,,Camille Pin,75.0,14.0,6.0,82.0,44.0,55.0,42.0,24.0,13.0,7.0,,,,,,1.0,137.0,27.0,16.0
645,H2H 1-0,Christina Horiatopoulos,2.0,9.0,4424700.0,93847.0,,,Christina Horiatopoulos,50.0,9.0,5.0,63.0,29.0,58.0,34.0,14.0,24.0,7.0,,,,,,1.0,121.0,39.0,13.0,,,QFQ,7-5 6-2,2004-01-19,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2004,Australian Open,Virginie Pichet,0.0,7.0,4424700.0,93848.0,,,Virginie Pichet,71.0,11.0,8.0,58.0,37.0,63.0,31.0,21.0,32.0,13.0,,,,,,2.0,121.0,23.0,8.0
646,H2H 1-0,Zsofia Gubacsi,1.0,5.0,4424701.0,93957.0,,,Zsofia Gubacsi,55.0,2.0,2.0,53.0,21.0,71.0,40.0,20.0,31.0,14.0,,,,,,1.0,124.0,43.0,15.0,,,QFQ,6-4 6-1,2004-01-19,hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2004,Australian Open,Severine Beltrame,0.0,4.0,4424701.0,93958.0,,,Severine Beltrame,69.0,12.0,5.0,71.0,37.0,53.0,38.0,26.0,15.0,6.0,,,,,,2.0,124.0,29.0,16.0
647,H2H 3-3,Magdalena Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-4 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Lindsay Davenport,,,,,,,,,,,,,,,,,,,,,,,,,,
648,H2H 7-1,Chanda Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,WO,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Magdalena Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
649,H2H 9-0,Jelena Dokic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-1 6-0,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Lindsay Davenport,,,,,,,,,,,,,,,,,,,,,,,,,,
650,H2H 1-9,Venus Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,WO,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Chanda Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,
651,H2H 4-7,Ai Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Magdalena Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
652,H2H 4-1,Tatiana Panova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Jelena Dokic,,,,,,,,,,,,,,,,,,,,,,,,,,
653,H2H 7-0,Daniela Hantuchova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Lindsay Davenport,,,,,,,,,,,,,,,,,,,,,,,,,,
654,H2H 1-0,Saori Obata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Venus Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
655,H2H 2-0,Akiko Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-5 6-7(3) 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Chanda Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,
656,H2H 2-2,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Ai Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,
657,H2H 1-0,Laura Granville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Magdalena Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
658,H2H 2-0,Janette Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(7) 6-7(2) 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Jelena Dokic,,,,,,,,,,,,,,,,,,,,,,,,,,
659,H2H 3-1,Elena Dementieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(5) 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Tatiana Panova,,,,,,,,,,,,,,,,,,,,,,,,,,
660,H2H 1-9,Maria Sharapova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(6) 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Daniela Hantuchova,,,,,,,,,,,,,,,,,,,,,,,,,,
661,H2H 3-0,Maria Vento-Kabchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Lindsay Davenport,,,,,,,,,,,,,,,,,,,,,,,,,,
662,H2H 2-0,Julia Vakulenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-5 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Saori Obata,,,,,,,,,,,,,,,,,,,,,,,,,,
663,H2H 1-3,Shinobu Asagoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 7-6(5),2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Akiko Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
664,H2H 3-0,Rita Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-0,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Chanda Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,
665,H2H 1-1,Lina Krasnoroutskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,
666,H2H 8-3,Lisa Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,4-6 6-2 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Magdalena Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
667,H2H 5-3,Alina Jidkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-5 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Laura Granville,,,,,,,,,,,,,,,,,,,,,,,,,,
668,H2H 2-0,Cara Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,3-6 7-6(5) 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Jelena Dokic,,,,,,,,,,,,,,,,,,,,,,,,,,
669,H2H 1-2,Tamarine Tanasugarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-6(8) 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Janette Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,
670,H2H 2-0,Jie Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Tatiana Panova,,,,,,,,,,,,,,,,,,,,,,,,,,
671,H2H 3-3,Alicia Molik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 6-7(7) 7-5,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Daniela Hantuchova,,,,,,,,,,,,,,,,,,,,,,,,,,
672,H2H 1-0,Yuka Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Maria Sharapova,,,,,,,,,,,,,,,,,,,,,,,,,,
673,H2H 2-4,Elena Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 7-6(5),2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Maria Vento-Kabchi,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,E Likhovtseva / M Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-0 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,C Black / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,M Navratilova / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,2-6 6-3 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,C Black / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,L Davenport / C Morariu,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,1.91,SF,4-6 6-3 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,E Likhovtseva / M Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,R Grande / J Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 7-6(4),2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,M Navratilova / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,M Vento-Kabchi / A Widjaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,2-6 6-2 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,C Black / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,W Prakusya / T Tanasugarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 7-5,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,E Likhovtseva / M Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,L Huber / A Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,L Davenport / C Morariu,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,T Krizan / K Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-0,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,M Navratilova / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,N Smith / S Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 3-6 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,R Grande / J Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
683,,A Jidkova / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-5 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,C Black / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,
684,,E Dementieva / L Krasnoroutskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 4-6 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,M Vento-Kabchi / A Widjaja,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,J Dokic / J Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,W Prakusya / T Tanasugarn,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,M Saeki / Y Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 6-4 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,E Likhovtseva / M Maleeva,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,E Callens / D Hantuchova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-0 7-6(2),2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,L Davenport / C Morariu,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,S Asagoe / M Tu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,L Huber / A Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,
689,H2H 1-1,Alina Jidkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Janette Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,
690,H2H 1-0,Julia Vakulenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-2 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Akiko Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
691,H2H 1-0,Zi Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-0 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Rita Grande,,,,,,,,,,,,,,,,,,,,,,,,,,
692,H2H 2-1,Bethanie Mattek-Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-2 4-6 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,
693,H2H 4-0,Shenay Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Alina Jidkova,,,,,,,,,,,,,,,,,,,,,,,,,,
694,H2H 1-0,Lioudmila Skavronskaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Janette Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,
695,H2H 1-0,Severine Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Akiko Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
696,H2H 1-0,Aiko Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Julia Vakulenko,,,,,,,,,,,,,,,,,,,,,,,,,,
697,H2H 1-0,Katalin Marosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Rita Grande,,,,,,,,,,,,,,,,,,,,,,,,,,
698,H2H 1-0,Marie-Gaiane Mikaelian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Zi Yan,,,,,,,,,,,,,,,,,,,,,,,,,,
699,H2H 1-0,Ryoko Fuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,
700,H2H 1-0,Wynne Prakusya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 3-6 6-0,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Bethanie Mattek-Sands,,,,,,,,,,,,,,,,,,,,,,,,,,
701,H2H 1-1,Stephanie Gehrlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-1 Retired,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Alina Jidkova,,,,,,,,,,,,,,,,,,,,,,,,,,
702,H2H 2-0,Seiko Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Shenay Perry,,,,,,,,,,,,,,,,,,,,,,,,,,
703,H2H 2-0,Angelique Widjaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Lioudmila Skavronskaia,,,,,,,,,,,,,,,,,,,,,,,,,,
704,H2H 1-1,Tathiana Garbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,1-6 6-4 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Janette Husarova,,,,,,,,,,,,,,,,,,,,,,,,,,
705,H2H 1-1,Janet Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Akiko Morigami,,,,,,,,,,,,,,,,,,,,,,,,,,
706,H2H 3-1,Abigail Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Severine Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,
707,H2H 2-0,Miho Saeki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Aiko Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,
708,H2H 1-0,Mi-Ra Jeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Julia Vakulenko,,,,,,,,,,,,,,,,,,,,,,,,,,
709,H2H 2-0,Rika Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 7-6(2),2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Rita Grande,,,,,,,,,,,,,,,,,,,,,,,,,,
710,H2H 1-1,Anastasia Rodionova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,2-6 6-3 6-3,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Katalin Marosi,,,,,,,,,,,,,,,,,,,,,,,,,,
711,H2H 1-0,Meilen Tu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 7-6(3),2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Zi Yan,,,,,,,,,,,,,,,,,,,,,,,,,,
712,H2H 1-0,Anna-Lena Groenefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Marie-Gaiane Mikaelian,,,,,,,,,,,,,,,,,,,,,,,,,,
713,H2H 1-0,Tian-Tian Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,
714,H2H 1-0,Kelly Liggan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-7(3) 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Ryoko Fuda,,,,,,,,,,,,,,,,,,,,,,,,,,
715,H2H 1-0,Mayumi Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 7-5,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Bethanie Mattek-Sands,,,,,,,,,,,,,,,,,,,,,,,,,,
716,H2H 1-0,Samantha Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-1,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,Wynne Prakusya,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,A Jidkova / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 4-6 6-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,W Prakusya / T Tanasugarn,,,,,,,,,,,,,,,,,,,,,,,,,,
718,,T Li / T Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,8-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,A Jidkova / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,A Morigami / S Obata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,8-4,2004-02-02,carpet,https://matchstat.com/tennis/tournaments/w/Tokyo/2004,Tokyo,W Prakusya / T Tanasugarn,,,,,,,,,,,,,,,,,,,,,,,,,,
720,H2H 3-1,Mary Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-2 6-1,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Kim Clijsters,,,,,,,,,,,,,,,,,,,,,,,,,,
721,H2H 8-2,Dinara Safina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-1 6-1,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Kim Clijsters,,,,,,,,,,,,,,,,,,,,,,,,,,
722,H2H 1-0,Tatiana Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-4 6-0,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Mary Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,
723,H2H 6-0,Silvia Farina Elia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,3-6 7-5 6-3,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Kim Clijsters,,,,,,,,,,,,,,,,,,,,,,,,,,
724,H2H 4-3,Francesca Schiavone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 4-6 6-4,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Dinara Safina,,,,,,,,,,,,,,,,,,,,,,,,,,
725,H2H 1-0,Elena Bovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-3 6-4,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Mary Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,
726,H2H 2-2,Elena Dementieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 6-4,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Tatiana Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,
727,H2H 1-0,Maria Sanchez Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-0,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Kim Clijsters,,,,,,,,,,,,,,,,,,,,,,,,,,
728,H2H 4-2,Tina Pisnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-0 6-4,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Silvia Farina Elia,,,,,,,,,,,,,,,,,,,,,,,,,,
729,H2H 4-0,Patty Schnyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 6-2 6-1,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Dinara Safina,,,,,,,,,,,,,,,,,,,,,,,,,,
730,H2H 1-0,Karolina Sprem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(4) 6-3,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Francesca Schiavone,,,,,,,,,,,,,,,,,,,,,,,,,,
731,H2H 3-2,Magui Serna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-4,2004-02-09,carpet,https://matchstat.com/tennis/tournaments/w/Paris/2004,Paris,Mary Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,
