,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
40,,M Lindstrom / M Strandlund,R16,6-3 6-3,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,E Callens / J Halard-Decugis
41,,T King / C Toleafoa,R16,6-3 6-0,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,K Nagatsuka / A Sugiyama
42,,M Paz / R Simpson,R16,6-3 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,S Farina Elia / L Golarsa
43,,R McQuillan / C Porwik,R16,7-6 6-1,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,J Hetherington / K Kunce
44,,R Dragomir-ilie / S Stafford,R16,6-3 6-1,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,N Dahlman / C Wood
45,,P Tarabini / C Vis,R16,7-5 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,A Fusai / K Kschwendt
46,H2H 3-0,Melanie Schnell,FQ,6-4 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Andrea Glass
47,H2H 3-1,Francesca Lubiani,FQ,6-0 6-7 6-0,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Sandra Cacic
48,H2H 1-0,Nanne Dahlman,FQ,6-4 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Fang Li
49,H2H 2-0,Annabel Ellwood,FQ,6-2 2-6 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Nancy Feber
50,H2H 1-0,Barbara Schett,SFQ,6-4 6-3,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Melanie Schnell
51,H2H 2-0,Sonya Jeyaseelan,SFQ,6-4 6-2,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Andrea Glass
52,H2H 1-0,Audra Keller,SFQ,6-2 7-5,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Sandra Cacic
53,H2H 1-3,Anne Miller,SFQ,6-2 6-2,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Francesca Lubiani
54,H2H 1-2,Alexia Dechaume-Balleret,SFQ,3-6 7-6 6-2,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Nanne Dahlman
55,H2H 2-1,Sandra Kleinova,SFQ,7-5 6-2,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Fang Li
56,H2H 1-0,Maria Strandlund,SFQ,6-3 6-0,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Nancy Feber
57,H2H 1-0,Rennae Stubbs,SFQ,6-1 6-2,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Annabel Ellwood
58,H2H 1-0,Nicole Arendt,QFQ,7-5 3-6 6-3,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Barbara Schett
59,H2H 2-0,Laura Golarsa,QFQ,6-0 1-6 6-3,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Melanie Schnell
60,H2H 2-0,Maria Sanchez Lorenzo,QFQ,6-1 6-3,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Andrea Glass
61,H2H 1-0,Alexandra Fusai,QFQ,6-4 7-6,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Sonya Jeyaseelan
62,H2H 2-1,Shaun Stafford,QFQ,5-7 7-5 6-2,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Audra Keller
63,H2H 1-0,Katherine Costain,QFQ,6-0 6-0,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Sandra Cacic
64,H2H 1-0,Janet Lee,QFQ,7-6 6-3,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Anne Miller
65,H2H 1-2,Catalina Cristea,QFQ,6-4 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Francesca Lubiani
66,H2H 1-0,Nino Louarsabishvili,QFQ,6-3 7-5,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Nanne Dahlman
67,H2H 1-0,Tracey King,QFQ,6-3 6-0,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Alexia Dechaume-Balleret
68,H2H 1-0,Paiao-Asinata Short,QFQ,6-4 6-0,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Sandra Kleinova
69,H2H 1-0,Mercedes Paz,QFQ,6-2 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Fang Li
70,H2H 1-0,Laxmi Poruri,QFQ,3-6 6-3 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Nancy Feber
71,H2H 2-1,Rika Hiraki,QFQ,6-4 4-6 6-4,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Maria Strandlund
72,H2H 4-2,Erika De Lone,QFQ,6-3 6-1,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Annabel Ellwood
73,H2H 1-0,Gaye Mcmanus,QFQ,6-0 4-6 6-1,1996-01-01,hard,https://matchstat.com/tennis/tournaments/w/Auckland/1996,Auckland,Rennae Stubbs
74,H2H 3-10,Lindsay Davenport,F,4-6 7-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Monica Seles
75,H2H 5-1,Brenda Schultz-McCarthy,SF,7-6 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Monica Seles
76,H2H 5-3,Kimiko Date-Krumm,SF,6-2 4-6 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Lindsay Davenport
77,H2H 2-0,Mariaan De Swardt,QF,6-3 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Monica Seles
78,H2H 2-5,Mary Joe Fernandez,QF,7-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Brenda Schultz-McCarthy
79,H2H 2-0,Nicole Bradtke,QF,6-3 6-7 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Lindsay Davenport
80,H2H 1-1,Chanda Rubin,QF,6-0 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Kimiko Date-Krumm
81,H2H 3-0,Dominique Van Roost,R16,6-1 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Monica Seles
82,H2H 1-0,Amy Frazier,R16,6-3 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Mariaan De Swardt
83,H2H 7-3,Amanda Coetzer,R16,6-4 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Mary Joe Fernandez
84,H2H 5-1,Lisa Raymond,R16,6-4 6-7 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Brenda Schultz-McCarthy
85,H2H 1-1,Naoko Sawamatsu,R16,6-4 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Nicole Bradtke
86,H2H 1-0,Asa Svensson,R16,6-2 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Lindsay Davenport
87,H2H 1-0,Tatjana Jecmenica,R16,6-0 2-1 Retired,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Chanda Rubin
88,H2H 1-0,Irina Spirlea,R16,6-4 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Kimiko Date-Krumm
89,H2H 3-1,Veronika Martinek,R32,7-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Dominique Van Roost
90,H2H 1-1,Sabine Appelmans,R32,6-7 7-6 6-5 Retired,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Mariaan De Swardt
91,H2H 2-1,Angelica Gavaldon,R32,7-5 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Amy Frazier
92,H2H 1-0,Rennae Stubbs,R32,6-2 6-0,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Amanda Coetzer
93,H2H 4-0,Maria Sanchez Lorenzo,R32,6-4 3-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Lisa Raymond
94,H2H 6-2,Rachel McQuillan,R32,6-7 6-3 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Brenda Schultz-McCarthy
95,H2H 1-3,Martina Hingis,R32,6-4 2-6 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Naoko Sawamatsu
96,H2H 2-0,Katarzyna Nowak,R32,6-1 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Nicole Bradtke
97,H2H 2-1,Helena Sukova,R32,4-6 6-3 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Asa Svensson
98,H2H 2-0,Lori McNeil,R32,6-2 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Chanda Rubin
99,H2H 1-0,Miriam Oremans,R32,4-6 7-6 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Tatjana Jecmenica
100,H2H 2-0,Alexia Dechaume-Balleret,R32,6-4 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Irina Spirlea
101,,L McNeil / H Sukova,F,6-3 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L Davenport / M Fernandez
102,,K Boogert / N Bradtke,SF,3-6 6-3 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L Davenport / M Fernandez
103,,L Raymond / G Sabatini,SF,6-4 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L McNeil / H Sukova
104,,A Frazier / K Po-Messerli,QF,6-4 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L Davenport / M Fernandez
105,,A Coetzer / M De Swardt,QF,6-4 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,K Boogert / N Bradtke
106,,R Dragomir-ilie / P Tarabini,QF,6-3 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L Raymond / G Sabatini
107,,M Hingis / C Rubin,QF,6-4 7-6,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L McNeil / H Sukova
108,,J Hetherington / K Kunce,R16,6-7 6-2 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L Davenport / M Fernandez
109,,C Cristea / T Jecmenica,R16,6-2 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,A Frazier / K Po-Messerli
110,,C Barclay / J Byrne,R16,6-2 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,K Boogert / N Bradtke
111,,T Musgrave / K Sharpe,R16,6-4 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,A Coetzer / M De Swardt
112,,D Van Roost / M Muric,R16,7-5 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,R Dragomir-ilie / P Tarabini
113,,N Arendt / I Spirlea,R16,6-4 5-7 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L Raymond / G Sabatini
114,,R McQuillan / S Stafford,R16,3-6 6-1 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,M Hingis / C Rubin
115,,P Shriver / E Smylie,R16,6-4 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,L McNeil / H Sukova
116,H2H 1-0,Nicole Arendt,FQ,4-6 6-4 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Maria Sanchez Lorenzo
117,H2H 1-0,Laura Golarsa,FQ,7-6 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Tatjana Jecmenica
118,H2H 1-0,Clare Wood,FQ,7-5 2-6 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Veronika Martinek
119,H2H 1-0,Petra Begerow,FQ,6-3 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Alexia Dechaume-Balleret
120,H2H 1-2,Barbara Rittner,SFQ,7-5 0-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Nicole Arendt
121,H2H 2-1,Dally Randriantefy,SFQ,7-5 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Maria Sanchez Lorenzo
122,H2H 1-0,Kimberly Po-Messerli,SFQ,6-1 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Laura Golarsa
123,H2H 1-0,Shaun Stafford,SFQ,6-3 7-6,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Tatjana Jecmenica
124,H2H 2-0,Claudia Porwik,SFQ,6-4 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Veronika Martinek
125,H2H 1-1,Kirrily Sharpe,SFQ,4-6 6-1 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Clare Wood
126,H2H 1-1,Barbara Schett,SFQ,6-4 4-6 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Alexia Dechaume-Balleret
127,H2H 1-0,Eugenia Maniokova,SFQ,6-1 2-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Petra Begerow
128,H2H 2-0,Tina Krizan,QFQ,6-1 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Barbara Rittner
129,H2H 1-0,Sonya Jeyaseelan,QFQ,6-2 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Nicole Arendt
130,H2H 1-0,Rika Hiraki,QFQ,7-5 6-1,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Maria Sanchez Lorenzo
131,H2H 1-0,Natalia Baudone-Furlan,QFQ,6-1 3-6 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Dally Randriantefy
132,H2H 3-0,Jana Nejedly,QFQ,6-3 6-0,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Laura Golarsa
133,H2H 2-0,Trudi Musgrave,QFQ,6-1 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Kimberly Po-Messerli
134,H2H 1-0,Jenny Byrne,QFQ,6-4 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Tatjana Jecmenica
135,H2H 1-0,Maria-Jose Gaidano,QFQ,6-2 7-6,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Shaun Stafford
136,H2H 1-1,Rene Simpson,QFQ,6-1 6-0,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Veronika Martinek
137,H2H 1-0,Sandra Kleinova,QFQ,2-6 7-5 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Claudia Porwik
138,H2H 1-0,Catalina Cristea,QFQ,4-6 7-6 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Kirrily Sharpe
139,H2H 1-0,Jana Kandarr,QFQ,7-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Clare Wood
140,H2H 1-0,Catherine Barclay,QFQ,7-5 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Barbara Schett
141,H2H 1-1,Manon Bollegraf,QFQ,4-6 6-4 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Alexia Dechaume-Balleret
142,H2H 1-0,Jane Taylor,QFQ,4-6 7-6 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Eugenia Maniokova
143,H2H 2-0,Nanne Dahlman,QFQ,6-1 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1996,Sydney,Petra Begerow
144,H2H 1-1,Mana Endo,F,6-1 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Julie Halard-Decugis
145,H2H 2-1,Shi-Ting Wang,SF,6-2 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Julie Halard-Decugis
146,H2H 1-1,Florencia Labat,SF,6-2 2-6 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Mana Endo
147,H2H 1-1,Judith Wiesner,QF,6-3 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Shi-Ting Wang
148,H2H 6-1,Silvia Farina Elia,QF,6-7 6-1 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Julie Halard-Decugis
149,H2H 3-1,Virginia Ruano Pascual,QF,6-3 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Florencia Labat
150,H2H 1-2,Ai Sugiyama,QF,6-1 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Mana Endo
151,H2H 1-0,Annabel Ellwood,R16,7-5 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Judith Wiesner
152,H2H 3-1,Elena Likhovtseva,R16,6-1 3-6 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Shi-Ting Wang
153,H2H 2-1,Yayuk Basuki,R16,6-3 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Silvia Farina Elia
154,H2H 1-0,Christina Singer,R16,6-2 6-0,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Julie Halard-Decugis
155,H2H 1-0,Sabine Hack,R16,6-4 4-1 Retired,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Virginia Ruano Pascual
156,H2H 1-0,Nana Smith,R16,6-4 4-6 6-0,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Florencia Labat
157,H2H 1-0,Kristin Godridge,R16,7-5 6-2,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Ai Sugiyama
158,H2H 2-0,Lea Ghirardi,R16,6-3 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Mana Endo
159,H2H 1-0,Lindsay Lee-Waters,R32,6-2 6-3,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Judith Wiesner
160,H2H 4-2,Erika De Lone,R32,6-1 4-6 7-5,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Annabel Ellwood
161,H2H 1-0,Ludmila Richterova,R32,6-2 6-4,1996-01-08,hard,https://matchstat.com/tennis/tournaments/w/Hobart/1996,Hobart,Shi-Ting Wang
