,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner,surface
0,H2H 1-0,Lloyd Bourne,F,2-6 6-3 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Rod Frawley,grass
1,H2H 2-0,Steve Krulevitz,SF,5-7 6-4 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Lloyd Bourne,grass
2,H2H 1-0,John James,SF,6-2 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Rod Frawley,grass
3,H2H 3-2,Pat Cash,QF,6-3 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Lloyd Bourne,grass
4,H2H 1-0,Tim Mayotte,QF,2-6 7-5 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Steve Krulevitz,grass
5,H2H 2-1,David Carter,QF,6-4 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,John James,grass
6,H2H 1-0,Kim Warwick,QF,3-6 7-6 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Rod Frawley,grass
7,H2H 2-2,Mark Edmondson,R16,7-5 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Pat Cash,grass
8,H2H 2-2,Larry Stefanki,R16,6-7 6-4 6-1,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Lloyd Bourne,grass
9,H2H 1-0,Mike Brunnberg,R16,6-3 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Tim Mayotte,grass
10,H2H 1-0,Richard Lewis,R16,6-7 7-5 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Steve Krulevitz,grass
11,H2H 1-0,Brad Guan,R16,6-4 4-6 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,John James,grass
12,H2H 2-0,Andy Andrews,R16,7-6 7-5,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,David Carter,grass
13,H2H 1-0,Chris Dunk,R16,6-2 4-6 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Rod Frawley,grass
14,H2H 1-0,Broderick Dyke,R16,6-2 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Kim Warwick,grass
15,H2H 1-0,Wayne Hampson,R32,6-3 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Mark Edmondson,grass
16,H2H 1-0,Greg Whitecross,R32,6-7 6-4 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Pat Cash,grass
17,H2H 2-1,Marty Davis,R32,6-3 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Larry Stefanki,grass
18,H2H 1-0,John Fitzgerald,R32,6-2 6-7 7-5,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Lloyd Bourne,grass
19,H2H 2-0,Jim Delaney,R32,7-5 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Tim Mayotte,grass
20,H2H 1-0,Dale Collings,R32,6-4 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Mike Brunnberg,grass
21,H2H 1-0,Jonathan Smith,R32,6-7 6-4 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Richard Lewis,grass
22,H2H 1-0,Syd Ball,R32,6-4 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Steve Krulevitz,grass
23,H2H 2-0,Tim Wilkison,R32,6-3 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,John James,grass
24,H2H 1-0,Van't Hof,R32,6-4 5-7 7-5,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Brad Guan,grass
25,H2H 1-0,Ron Hightower,R32,4-6 7-6 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,David Carter,grass
26,H2H 1-1,Chris Lewis,R32,6-4 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Andy Andrews,grass
27,H2H 1-0,Eddie Edwards,R32,6-4 7-5,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Rod Frawley,grass
28,H2H 1-0,Chris Johnstone,R32,3-6 7-6 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Chris Dunk,grass
29,H2H 1-0,Steve Meister,R32,6-2 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Broderick Dyke,grass
30,H2H 1-0,David Siegler,R32,6-4 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,Kim Warwick,grass
31,,A Jarrett / J Smith,F,7-5 4-6 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,M Edmondson / K Warwick,grass
32,,M Davis / C Dunk,SF,6-2 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,M Edmondson / K Warwick,grass
33,,J Fitzgerald / R Lewis,SF,6-4 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,A Jarrett / J Smith,grass
34,,J James / W Pascoe,QF,6-2 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,M Edmondson / K Warwick,grass
35,,B Dyke / P Johnston,QF,4-6 6-3 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,M Davis / C Dunk,grass
36,,S Ball / M Estep,QF,6-7 7-6 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,J Fitzgerald / R Lewis,grass
37,,D Carter / R Frawley,QF,6-3 6-7 6-3,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,A Jarrett / J Smith,grass
38,,S Schneider / D Siegler,R16,7-6 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,M Edmondson / K Warwick,grass
39,,C Mayotte / T Mayotte,R16,6-7 6-4 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,J James / W Pascoe,grass
40,,L Bourne / T Wilkison,R16,6-4 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,M Davis / C Dunk,grass
41,,B Guan / W Hampson,R16,2-6 6-3 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,B Dyke / P Johnston,grass
42,,C Johnstone / C A. Miller,R16,3-6 6-3 6-4,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,J Fitzgerald / R Lewis,grass
43,,C Edwards / E Edwards,R16,7-6 5-7 7-6,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,S Ball / M Estep,grass
44,,R Hightower / S Krulevitz,R16,6-4 7-5,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,A Jarrett / J Smith,grass
45,,M Gunthardt / G Whitecross,R16,7-6 6-2,1982-01-04,https://matchstat.com/tennis/tournaments/m/Adelaide/1982,Adelaide,D Carter / R Frawley,grass
46,H2H 2-0,Russell Simpson,F,6-4 6-4 6-4,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Tim Wilkison,hard
47,H2H 1-2,Van't Hof,SF,6-2 7-5,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Russell Simpson,hard
48,H2H 2-0,Chris Mayotte,SF,6-2 6-4,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Tim Wilkison,hard
49,H2H 1-0,Chris Lewis,QF,6-1 2-6 6-4,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Russell Simpson,hard
50,H2H 1-1,Matt Mitchell,QF,7-6 6-7 6-3,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Van't Hof,hard
51,H2H 2-0,Lloyd Bourne,QF,2-6 6-3 6-1,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Chris Mayotte,hard
52,H2H 4-0,Larry Stefanki,QF,6-3 6-4,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Tim Wilkison,hard
53,H2H 1-0,Ron Hightower,R16,6-2 6-3,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Chris Lewis,hard
54,H2H 1-0,Kelly Evernden,R16,2-6 6-3 6-4,1982-01-11,https://matchstat.com/tennis/tournaments/m/Auckland/1982,Auckland,Russell Simpson,hard
