,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
10,H2H 1-0,Maria-Teresa Torro-Flor,0.0,4.0,4871311.0,58751.0,,2.02,Maria-Teresa Torro-Flor,57.0,5.0,2.0,56.0,23.0,76.0,54.0,29.0,22.0,5.0,,,,,,1.0,132.0,,,2.02,1.86,R16,6-2 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Flavia Pennetta,2.0,2.0,4871311.0,58752.0,,1.86,Flavia Pennetta,75.0,17.0,6.0,76.0,42.0,56.0,33.0,23.0,23.0,10.0,,,,,,2.0,132.0,,
11,H2H 2-4,Su-Wei Hsieh,0.0,3.0,4871312.0,58754.0,,1.43,Su-Wei Hsieh,116.0,16.0,6.0,119.0,53.0,116.0,86.0,49.0,30.0,14.0,,,,,,2.0,235.0,,,1.43,3.0,R16,6-4 4-6 7-6(3),1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Misaki Doi,5.0,8.0,4871312.0,58753.0,,3.0,Misaki Doi,119.0,13.0,6.0,116.0,53.0,119.0,68.0,44.0,51.0,22.0,,,,,,1.0,235.0,,
12,H2H 2-1,Lauren Davis,0.0,2.0,4871313.0,58735.0,,1.94,Lauren Davis,36.0,3.0,1.0,50.0,18.0,40.0,22.0,10.0,18.0,8.0,,,,,,1.0,90.0,,,1.94,1.94,R16,6-2 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Lucie Hradecka,3.0,0.0,4871313.0,58736.0,,1.94,Lucie Hradecka,54.0,7.0,5.0,40.0,22.0,50.0,28.0,17.0,22.0,15.0,,,,,,2.0,90.0,,
13,H2H 3-0,Virginie Razzano,3.0,3.0,4871314.0,58756.0,,1.615,Virginie Razzano,56.0,9.0,2.0,69.0,29.0,56.0,40.0,23.0,16.0,4.0,,,,,,2.0,125.0,,,1.62,2.42,R16,6-3 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Johanna Larsson,2.0,4.0,4871314.0,58755.0,,2.42,Johanna Larsson,69.0,8.0,5.0,56.0,29.0,69.0,46.0,29.0,23.0,11.0,,,,,,1.0,125.0,,
14,H2H 1-1,Marion Bartoli,0.0,10.0,4871291.0,105153.0,,,Marion Bartoli,52.0,12.0,3.0,68.0,31.0,56.0,31.0,19.0,25.0,2.0,,,,,,1.0,124.0,,,,,R32,6-3 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Camila Giorgi,4.0,16.0,4871291.0,105154.0,,,Camila Giorgi,72.0,11.0,6.0,56.0,35.0,68.0,30.0,20.0,38.0,17.0,,,,,,2.0,124.0,,
15,H2H 2-0,Silvia Soler-Espinosa,0.0,1.0,4871292.0,59765.0,,1.8,Silvia Soler-Espinosa,46.0,11.0,4.0,61.0,27.0,50.0,28.0,13.0,22.0,6.0,,,,,,1.0,111.0,,,1.8,2.1,R32,6-3 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Eugenie Bouchard,2.0,1.0,4871292.0,59766.0,,2.1,Eugenie Bouchard,65.0,9.0,7.0,50.0,31.0,61.0,38.0,22.0,23.0,12.0,,,,,,2.0,111.0,,
16,H2H 1-1,Caroline Garcia,18.0,8.0,4871293.0,59768.0,,1.398,Caroline Garcia,113.0,7.0,4.0,109.0,44.0,122.0,60.0,42.0,62.0,27.0,,,,,,2.0,231.0,,,1.4,3.18,R32,6-7(4) 7-5 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Anna Tatishvili,2.0,3.0,4871293.0,59767.0,,3.18,Anna Tatishvili,118.0,16.0,6.0,122.0,53.0,109.0,74.0,40.0,35.0,25.0,,,,,,1.0,231.0,,
17,H2H 2-1,Marina Erakovic,2.0,10.0,4871294.0,59769.0,,2.64,Marina Erakovic,111.0,7.0,4.0,123.0,49.0,105.0,68.0,46.0,37.0,16.0,,,,,,1.0,228.0,,,2.64,1.53,R32,6-7(7) 6-3 7-6(5),1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Monica Niculescu,2.0,1.0,4871294.0,59770.0,,1.533,Monica Niculescu,117.0,10.0,5.0,105.0,43.0,123.0,110.0,70.0,13.0,4.0,,,,,,2.0,228.0,,
18,H2H 1-1,Mathilde Johansson,0.0,7.0,4871295.0,59772.0,,2.88,Mathilde Johansson,40.0,5.0,1.0,55.0,19.0,45.0,28.0,14.0,17.0,7.0,,,,,,2.0,100.0,,,2.88,1.46,R32,6-3 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Alize Cornet,1.0,4.0,4871295.0,59771.0,,1.46,Alize Cornet,60.0,4.0,4.0,45.0,24.0,55.0,37.0,27.0,18.0,9.0,,,,,,1.0,100.0,,
19,H2H 1-0,Olga Puchkova,0.0,10.0,4871296.0,59832.0,,1.84,Olga Puchkova,67.0,7.0,5.0,78.0,36.0,73.0,39.0,19.0,34.0,12.0,,,,,,2.0,151.0,,,1.84,2.05,R32,6-4 7-6(2),1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Magda Linette,1.0,5.0,4871296.0,59831.0,,2.05,Magda Linette,84.0,11.0,6.0,73.0,42.0,78.0,56.0,34.0,22.0,8.0,,,,,,1.0,151.0,,
20,H2H 1-0,Marta Domachowska,1.0,11.0,4871297.0,59834.0,,2.92,Marta Domachowska,62.0,6.0,3.0,61.0,26.0,77.0,45.0,23.0,32.0,13.0,,,,,,2.0,138.0,,,2.92,1.45,R32,6-2 7-5,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Shelby Rogers,4.0,1.0,4871297.0,59833.0,,1.45,Shelby Rogers,76.0,16.0,6.0,77.0,41.0,61.0,41.0,29.0,20.0,6.0,,,,,,1.0,138.0,,
21,H2H 1-0,Claire Feuerstein,3.0,2.0,4871298.0,59773.0,,3.15,Claire Feuerstein,65.0,3.0,1.0,70.0,23.0,74.0,47.0,23.0,27.0,19.0,,,,,,1.0,144.0,,,3.15,1.4,R32,7-5 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Chanelle Scheepers,3.0,3.0,4871298.0,59774.0,,1.4,Chanelle Scheepers,79.0,4.0,3.0,74.0,32.0,70.0,47.0,33.0,23.0,14.0,,,,,,2.0,144.0,,
22,H2H 1-0,Daniela Hantuchova,1.0,1.0,4871299.0,59775.0,,1.55,Daniela Hantuchova,96.0,6.0,5.0,91.0,38.0,111.0,76.0,41.0,35.0,17.0,,,,,,1.0,202.0,,,1.55,2.6,R32,6-3 4-6 7-6(4),1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Maria-Teresa Torro-Flor,0.0,3.0,4871299.0,59776.0,,2.6,Maria-Teresa Torro-Flor,106.0,15.0,6.0,111.0,53.0,91.0,56.0,37.0,35.0,16.0,,,,,,2.0,202.0,,
23,H2H 1-1,Elina Svitolina,1.0,4.0,4871300.0,59829.0,,2.95,Elina Svitolina,60.0,5.0,1.0,62.0,22.0,70.0,47.0,27.0,23.0,11.0,,,,,,1.0,132.0,,,2.95,1.44,R32,6-4 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Flavia Pennetta,3.0,3.0,4871300.0,59830.0,,1.444,Flavia Pennetta,72.0,9.0,4.0,70.0,32.0,62.0,34.0,28.0,28.0,12.0,,,,,,2.0,132.0,,
24,H2H 2-4,Karolina Pliskova,8.0,2.0,4871301.0,59782.0,,1.568,Karolina Pliskova,49.0,1.0,0.0,57.0,13.0,62.0,38.0,24.0,24.0,12.0,,,,,,2.0,119.0,,,1.57,2.55,R32,7-5 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Misaki Doi,1.0,2.0,4871301.0,59781.0,,2.55,Misaki Doi,70.0,5.0,3.0,62.0,26.0,57.0,32.0,27.0,25.0,17.0,,,,,,1.0,119.0,,
25,H2H 1-1,Annika Beck,0.0,2.0,4871302.0,105155.0,,,Annika Beck,104.0,9.0,6.0,117.0,53.0,107.0,72.0,37.0,35.0,14.0,,,,,,1.0,224.0,,,,,R32,6-7(6) 7-5 6-1,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Su-Wei Hsieh,2.0,2.0,4871302.0,105156.0,,,Su-Wei Hsieh,120.0,12.0,9.0,107.0,56.0,117.0,84.0,49.0,33.0,15.0,,,,,,2.0,224.0,,
26,H2H 1-4,Christina McHale,3.0,4.0,4871303.0,59777.0,,1.41,Christina McHale,52.0,5.0,3.0,63.0,21.0,63.0,38.0,21.0,25.0,10.0,,,,,,1.0,126.0,,,1.41,3.1,R32,7-5 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Lauren Davis,1.0,1.0,4871303.0,59778.0,,3.1,Lauren Davis,74.0,10.0,5.0,63.0,32.0,63.0,44.0,31.0,19.0,11.0,,,,,,2.0,126.0,,
27,H2H 1-0,Garbine Muguruza,7.0,4.0,4871304.0,59780.0,,1.41,Garbine Muguruza,53.0,0.0,0.0,54.0,16.0,61.0,40.0,27.0,21.0,10.0,,,,,,2.0,115.0,,,1.41,3.1,R32,6-4 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Lucie Hradecka,3.0,4.0,4871304.0,59779.0,,3.1,Lucie Hradecka,62.0,5.0,3.0,61.0,24.0,54.0,28.0,25.0,26.0,13.0,,,,,,1.0,115.0,,
28,H2H 2-1,Petra Cetkovska,1.0,6.0,4871305.0,59788.0,,3.05,Petra Cetkovska,84.0,12.0,4.0,82.0,36.0,96.0,68.0,38.0,28.0,10.0,,,,,,2.0,178.0,,,3.05,1.42,R32,6-2 2-6 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Johanna Larsson,3.0,3.0,4871305.0,59787.0,,1.42,Johanna Larsson,94.0,15.0,6.0,96.0,48.0,82.0,52.0,34.0,30.0,12.0,,,,,,1.0,178.0,,
29,H2H 3-1,Tamira Paszek,0.0,6.0,4871306.0,59790.0,,1.833,Tamira Paszek,38.0,5.0,3.0,50.0,20.0,43.0,27.0,12.0,16.0,6.0,,,,,,2.0,93.0,,,1.83,2.06,R32,6-1 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Virginie Razzano,7.0,2.0,4871306.0,59789.0,,2.06,Virginie Razzano,55.0,8.0,6.0,43.0,25.0,50.0,39.0,24.0,11.0,6.0,,,,,,1.0,93.0,,
30,,K Barrois / I Buryachok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,5-7 6-0 11-9,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,C Black / M Erakovic,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,N Grandin / V Uhlirova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-1 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,K Date-Krumm / C Scheepers,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,E Bouchard / P Pekhova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(3) 4-6 10-7,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,K Barrois / I Buryachok,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,M Linette / K Piter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-3 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,C Black / M Erakovic,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,C McHale / M Moulton-Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 1-6 12-10,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,K Date-Krumm / C Scheepers,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,T Maria / T Paszek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,1-6 6-4 10-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,N Grandin / V Uhlirova,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,D Hantuchova / L Hradecka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,WO,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,E Bouchard / P Pekhova,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,C Perrin / M Zec-Peskiric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-0 6-1,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,K Barrois / I Buryachok,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,V Dolonc / A Tatishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(4) 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,C Black / M Erakovic,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,N Clerico / J Jegiolka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-0,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,M Linette / K Piter,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,C Garcia / M Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-1,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,C McHale / M Moulton-Levy,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,C Feuerstein / L Michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,K Date-Krumm / C Scheepers,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,A Muhammed / A Will,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-1,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,T Maria / T Paszek,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,M Domachowska / M Torro-Flor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-3,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,N Grandin / V Uhlirova,,,,,,,,,,,,,,,,,,,,,,,,,,
44,H2H 1-1,Vesna Dolonc,0.0,0.0,4871359.0,105149.0,,,Vesna Dolonc,52.0,1.0,0.0,52.0,13.0,67.0,46.0,33.0,21.0,6.0,,,,,,1.0,119.0,,,,,FQ,6-4 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Shelby Rogers,3.0,2.0,4871359.0,105150.0,,,Shelby Rogers,67.0,7.0,3.0,67.0,28.0,52.0,26.0,23.0,26.0,16.0,,,,,,2.0,119.0,,
45,H2H 2-1,Yuliya Beygelzimer,1.0,4.0,4871360.0,105152.0,,,Yuliya Beygelzimer,105.0,14.0,6.0,107.0,49.0,115.0,66.0,37.0,49.0,19.0,,,,,,2.0,222.0,,,,,FQ,5-7 6-1 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Flavia Pennetta,5.0,10.0,4871360.0,105151.0,,,Flavia Pennetta,117.0,22.0,8.0,115.0,59.0,107.0,48.0,28.0,59.0,30.0,,,,,,1.0,222.0,,
46,H2H 1-0,Carolin Daniels,4.0,12.0,4871361.0,105147.0,,,Carolin Daniels,83.0,5.0,4.0,83.0,35.0,90.0,49.0,32.0,41.0,16.0,,,,,,1.0,173.0,,,,,FQ,6-4 2-6 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Marta Domachowska,5.0,5.0,4871361.0,105148.0,,,Marta Domachowska,90.0,8.0,5.0,90.0,42.0,83.0,49.0,32.0,34.0,16.0,,,,,,2.0,173.0,,
47,H2H 1-0,Masa Zec-Peskiric,1.0,2.0,4871362.0,105146.0,,,Masa Zec-Peskiric,29.0,0.0,0.0,42.0,12.0,46.0,28.0,13.0,18.0,4.0,,,,,,2.0,88.0,,,,,FQ,6-2 6-0,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Magda Linette,0.0,1.0,4871362.0,105145.0,,,Magda Linette,59.0,7.0,5.0,46.0,29.0,42.0,34.0,26.0,8.0,4.0,,,,,,1.0,88.0,,
48,H2H 1-0,Isabella Shinikova,1.0,4.0,4871351.0,105144.0,,,Isabella Shinikova,45.0,3.0,3.0,54.0,23.0,58.0,32.0,14.0,26.0,8.0,,,,,,2.0,112.0,,,,,SFQ,6-0 7-5,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Vesna Dolonc,0.0,1.0,4871351.0,105143.0,,,Vesna Dolonc,67.0,10.0,7.0,58.0,36.0,54.0,32.0,21.0,22.0,10.0,,,,,,1.0,112.0,,
49,H2H 1-0,Conny Perrin,4.0,2.0,4871352.0,105139.0,,,Conny Perrin,89.0,12.0,6.0,104.0,47.0,88.0,61.0,34.0,27.0,8.0,,,,,,1.0,192.0,,,,,SFQ,7-5 4-6 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Shelby Rogers,2.0,6.0,4871352.0,105140.0,,,Shelby Rogers,103.0,12.0,8.0,88.0,46.0,104.0,77.0,49.0,27.0,8.0,,,,,,2.0,192.0,,
50,H2H 1-0,Katarzyna Piter,1.0,5.0,4871353.0,105142.0,,,Katarzyna Piter,62.0,7.0,4.0,84.0,40.0,57.0,34.0,18.0,23.0,4.0,,,,,,2.0,141.0,,,,,SFQ,7-5 6-1,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Flavia Pennetta,2.0,5.0,4871353.0,105141.0,,,Flavia Pennetta,79.0,12.0,7.0,57.0,35.0,84.0,42.0,26.0,42.0,18.0,,,,,,1.0,141.0,,
51,H2H 1-0,Anna Remondina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-2,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Yuliya Beygelzimer,,,,,,,,,,,,,,,,,,,,,,,,,,
52,H2H 0-0,Alexandra Panova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,WO,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Carolin Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
53,H2H 1-0,Arantxa Parra Santonja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 7-5,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Marta Domachowska,,,,,,,,,,,,,,,,,,,,,,,,,,
54,H2H 1-0,Lenka Jurikova,3.0,5.0,4871357.0,105133.0,,,Lenka Jurikova,52.0,6.0,2.0,57.0,22.0,61.0,28.0,17.0,33.0,13.0,,,,,,1.0,118.0,,,,,SFQ,6-2 6-4,1969-12-29,clay,https://matchstat.com/tennis/tournaments/w/Strasbourg/1970,Strasbourg,Magda Linette,0.0,0.0,4871357.0,105134.0,,,Magda Linette,66.0,8.0,5.0,61.0,31.0,57.0,42.0,28.0,15.0,7.0,,,,,,2.0,118.0,,
