,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
31,,S Walsh-pete / R Richards,F,4-6 6-2 6-4,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,M Jausovec / V Ruzici
32,,R Casals / A Smith,SF,6-4 4-6 6-1,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,M Jausovec / V Ruzici
33,,A Kiyomura / P Teeguarden,SF,6-2 7-5,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,S Walsh-pete / R Richards
34,,R Gerulaitis / S Tolleson,QF,6-0 6-4,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,M Jausovec / V Ruzici
35,,Y Vermaak / D Gilbert,QF,6-2 6-3,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,R Casals / A Smith
36,,V Segal / H Strachonova,QF,6-2 6-1,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,A Kiyomura / P Teeguarden
37,,F Durr / L Du Pont,QF,7-5 5-7 6-4,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,S Walsh-pete / R Richards
38,,L Antonoplis / C Stoll,R16,2-6 7-5 6-0,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,M Jausovec / V Ruzici
39,,I Kloss / J Russell,R16,WO,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,Y Vermaak / D Gilbert
40,,D Desfor / B Hallquist,R16,6-3 6-7 6-0,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,R Casals / A Smith
41,,B Stove / P Shriver,R16,6-7 7-5 6-2,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,A Kiyomura / P Teeguarden
42,,J Duvall / M Harper,R16,6-1 6-4,1979-01-01,carpet,https://matchstat.com/tennis/tournaments/w/Washington/1979,Washington,S Walsh-pete / R Richards
43,H2H 37-22,Chris Evert,F,7-5 7-5,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Martina Navratilova
44,H2H 11-0,Ann Kiyomura,SF,6-1 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Martina Navratilova
45,H2H 7-1,Dianne Balestrat,SF,7-6 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Chris Evert
46,H2H 3-1,Kathy Teacher,QF,6-3 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Martina Navratilova
47,H2H 2-0,Mima Jausovec,QF,6-3 2-6 7-5,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Ann Kiyomura
48,H2H 2-2,Virginia Ruzici,QF,6-3 4-6 7-5,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Dianne Balestrat
49,H2H 5-0,Marita Redondo,QF,7-5 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Chris Evert
50,H2H 13-0,Yvonne Vermaak,R16,6-3 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Martina Navratilova
51,H2H 2-0,Betty-Ann Dent,R16,6-1 6-4,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Kathy Teacher
52,H2H 1-1,Betty Stove,R16,6-4 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Mima Jausovec
53,H2H 2-1,Rosie Casals,R16,6-3 6-4,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Ann Kiyomura
54,H2H 3-0,Kate Latham,R16,6-3 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Virginia Ruzici
55,H2H 4-2,Caroline Stoll,R16,6-1 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Dianne Balestrat
56,H2H 1-0,Marise Kruger,R16,6-4 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Marita Redondo
57,H2H 6-0,Renee Richards,R16,6-4 6-4,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Chris Evert
58,H2H 21-1,Anne Smith,R32,6-3 6-4,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Martina Navratilova
59,H2H 1-2,Lesley Hunt,R32,6-1 7-5,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Yvonne Vermaak
60,H2H 3-1,Renata Tomanova,R32,4-6 7-6 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Kathy Teacher
61,H2H 1-0,Brigette Cuypers,R32,6-2 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Betty-Ann Dent
62,H2H 1-0,Michelle Tyler,R32,6-3 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Betty Stove
63,H2H 4-0,Jeanne Duvall,R32,6-3 6-7 6-1,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Mima Jausovec
64,H2H 3-1,Ilana Kloss,R32,7-5 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Rosie Casals
65,H2H 1-0,Florenta Mihai,R32,6-2 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Ann Kiyomura
66,H2H 2-0,Lele Forood,R32,6-1 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Kate Latham
67,H2H 4-0,Stacy Margolin,R32,6-4 2-6 6-1,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Virginia Ruzici
68,H2H 2-1,Laura Du Pont,R32,6-2 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Caroline Stoll
69,H2H 2-1,Janet Wright,R32,4-6 6-0 6-1,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Dianne Balestrat
70,H2H 1-0,Isabel Fernandez-De Soto,R32,6-4 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Marise Kruger
71,H2H 2-1,Mareen Harper,R32,6-2 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Marita Redondo
72,H2H 1-0,Francoise Durr,R32,6-2 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Renee Richards
73,H2H 2-0,Barbara Jordan,R32,6-3 6-1,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,Chris Evert
74,,T Austin / B Stove,F,3-6 6-4 6-3,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,R Casals / C Evert
75,,L Hunt / S Walsh-pete,SF,7-5 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,T Austin / B Stove
76,,D Balestrat / M Kruger,SF,6-3 6-1,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,R Casals / C Evert
77,,M Tyler / Y Vermaak,QF,6-2 6-2,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,T Austin / B Stove
78,,L Forood / B Jordan,QF,6-4 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,L Hunt / S Walsh-pete
79,,L Du Pont / A Kiyomura,QF,5-7 6-2 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,D Balestrat / M Kruger
80,,B Cuypers / R Tomanova,QF,6-4 6-4,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,R Casals / C Evert
81,,J Wright / A Smith,R16,6-3 7-6,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,T Austin / B Stove
82,,K Teacher / R Richards,R16,7-5 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,M Tyler / Y Vermaak
83,,M Harper / M Redondo,R16,7-5 7-6,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,L Hunt / S Walsh-pete
84,,J Duvall / C Stoll,R16,7-5 6-4,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,L Forood / B Jordan
85,,K Latham / F Mihai,R16,6-3 6-1,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,L Du Pont / A Kiyomura
86,,M Jausovec / V Ruzici,R16,7-6 6-0,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,D Balestrat / M Kruger
87,,F Durr / I Kloss,R16,6-2 7-5,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,B Cuypers / R Tomanova
88,,S Margolin / B Dent,R16,6-1 7-5,1979-01-08,carpet,https://matchstat.com/tennis/tournaments/w/Oakland/1979,Oakland,R Casals / C Evert
89,H2H 14-1,Virginia Wade,F,6-3 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Martina Navratilova
90,H2H 13-1,Dianne Balestrat,SF,7-5 6-0,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Martina Navratilova
91,H2H 5-5,Wendy Turnbull,SF,6-3 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Virginia Wade
92,H2H 12-0,Virginia Ruzici,QF,1-6 6-4 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Martina Navratilova
93,H2H 2-1,Stacy Margolin,QF,6-3 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Dianne Balestrat
94,H2H 9-1,Rosie Casals,QF,7-5 4-6 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Wendy Turnbull
95,H2H 2-7,Kathy Jordan,QF,6-4 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Virginia Wade
96,H2H 5-0,Marise Kruger,R16,7-5 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Martina Navratilova
97,H2H 4-2,Anne Smith,R16,6-4 6-1,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Virginia Ruzici
98,H2H 1-1,Betty-Ann Dent,R16,6-2 6-7 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Stacy Margolin
99,H2H 1-0,Lesley Hunt,R16,7-5 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Dianne Balestrat
100,H2H 2-1,Kate Latham,R16,6-2 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Rosie Casals
101,H2H 5-1,Terry Holladay,R16,6-1 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Wendy Turnbull
102,H2H 2-3,Mima Jausovec,R16,6-1 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Kathy Jordan
103,H2H 3-0,Carrie Meyer,R16,7-6 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Virginia Wade
104,H2H 3-0,Renee Richards,R32,6-3 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Martina Navratilova
105,H2H 1-1,Regina Marsikova,R32,WO,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Marise Kruger
106,H2H 6-3,Yvonne Vermaak,R32,6-4 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Virginia Ruzici
107,H2H 1-1,Greer Stevens,R32,6-0 3-6 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Anne Smith
108,H2H 1-0,Betty Stove,R32,6-3 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Betty-Ann Dent
109,H2H 2-2,Jeanne Duvall,R32,6-4 6-0,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Stacy Margolin
110,H2H 4-2,Caroline Stoll,R32,7-5 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Dianne Balestrat
111,H2H 2-0,Marita Redondo,R32,6-3 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Lesley Hunt
112,H2H 2-3,Sue Barker,R32,6-4 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Kate Latham
113,H2H 3-1,Francoise Durr,R32,6-4 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Rosie Casals
114,H2H 1-0,Linda Siegel,R32,7-5 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Terry Holladay
115,H2H 2-1,Janet Wright,R32,6-2 7-5,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Wendy Turnbull
116,H2H 3-0,Florenta Mihai,R32,6-2 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Mima Jausovec
117,H2H 4-8,Pam Shriver,R32,6-1 6-7 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Kathy Jordan
118,H2H 1-0,Brigette Cuypers,R32,6-2 7-6,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Carrie Meyer
119,H2H 4-0,Barbara Jordan,R32,7-5 6-1,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,Virginia Wade
120,,P Shriver / B Stove,F,4-6 6-4 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,M Navratilova / J Wright
121,,V Ruzici / M Jausovec,SF,6-3 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,M Navratilova / J Wright
122,,W Turnbull / M Kruger,SF,6-2 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,P Shriver / B Stove
123,,R Richards / G Stevens,QF,3-6 6-1 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,V Ruzici / M Jausovec
124,,V Wade / I Kloss,QF,6-3 6-4,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,M Navratilova / J Wright
125,,S Margolin / B Dent,QF,6-4 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,P Shriver / B Stove
126,,A Smith / R Casals,QF,3-6 6-3 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,W Turnbull / M Kruger
127,,J Duvall / C Stoll,R16,6-4 1-6 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,V Ruzici / M Jausovec
128,,B Cuypers / S Barker,R16,6-2 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,R Richards / G Stevens
129,,Y Vermaak / M Redondo,R16,6-0 6-3,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,V Wade / I Kloss
130,,P Smith / M Blackwood,R16,Retired,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,M Navratilova / J Wright
131,,L Siegel / C Meyer,R16,WO,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,S Margolin / B Dent
132,,B Jordan / K Jordan,R16,6-3 3-6 6-2,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,P Shriver / B Stove
133,,F Durr / T Holladay,R16,3-6 7-6 6-1,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,W Turnbull / M Kruger
134,,F Mihai / K Latham,R16,6-4 6-0,1979-01-15,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1979,Houston,A Smith / R Casals
135,H2H 3-1,Dianne Balestrat,F,6-4 2-6 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Greer Stevens
136,H2H 2-0,Marise Kruger,SF,6-2 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Greer Stevens
137,H2H 2-4,Virginia Wade,SF,6-4 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Dianne Balestrat
138,H2H 1-0,Carrie Meyer,QF,6-2 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Greer Stevens
139,H2H 1-0,Terry Holladay,QF,7-6 6-2,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Marise Kruger
140,H2H 5-3,Sue Barker,QF,6-4 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Dianne Balestrat
141,H2H 3-3,Virginia Ruzici,QF,7-5 7-5,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Virginia Wade
142,H2H 2-0,Janet Wright,R16,6-1 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Greer Stevens
143,H2H 3-0,Kathy Teacher,R16,3-6 6-3 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Carrie Meyer
144,H2H 3-0,Wendy Turnbull,R16,6-4 6-7 7-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Marise Kruger
145,H2H 3-0,Kate Latham,R16,6-2 2-6 7-5,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Terry Holladay
146,H2H 1-0,Barbara Jordan,R16,6-2 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Dianne Balestrat
147,H2H 2-2,Tracy Austin,R16,2-6 6-2 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Sue Barker
148,H2H 1-0,Betty-Ann Dent,R16,6-4 6-2,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Virginia Ruzici
149,H2H 7-0,Betsy Nagelsen,R16,6-4 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Virginia Wade
150,H2H 1-5,Chris Evert,R32,6-2 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Greer Stevens
151,H2H 1-0,Nancy Yeargin,R32,7-5 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Janet Wright
152,H2H 1-1,Renee Richards,R32,1-6 6-4 7-5,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Kathy Teacher
153,H2H 2-0,Ruta Gerulaitis,R32,6-1 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Carrie Meyer
154,H2H 5-4,Kathy Jordan,R32,6-3 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Wendy Turnbull
155,H2H 1-0,Diane Desfor,R32,6-1 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Marise Kruger
156,H2H 1-2,Rosie Casals,R32,6-4 4-6 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Kate Latham
157,H2H 3-1,Sharon Walsh-Pete,R32,6-2 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Terry Holladay
158,H2H 1-0,Laurie Fleming,R32,7-5 6-0,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Barbara Jordan
159,H2H 1-0,Linda Siegel,R32,6-2 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Dianne Balestrat
160,H2H 2-1,Mareen Harper,R32,4-6 6-4 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Sue Barker
161,H2H 3-0,Caroline Stoll,R32,6-1 6-0,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Tracy Austin
162,H2H 2-0,Ilana Kloss,R32,6-4 6-7 6-2,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Betty-Ann Dent
163,H2H 6-3,Yvonne Vermaak,R32,7-5 6-1,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Virginia Ruzici
164,H2H 1-1,Lesley Hunt,R32,6-2 6-4,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Betsy Nagelsen
165,H2H 7-2,Mima Jausovec,R32,6-3 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,Virginia Wade
166,,R Casals / W Turnbull,F,6-2 2-6 6-2,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,T Austin / B Stove
167,,R Richards / G Stevens,SF,6-3 6-3,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,R Casals / W Turnbull
168,,I Kloss / V Wade,SF,6-4 6-2,1979-01-22,hard,https://matchstat.com/tennis/tournaments/w/Holywood/1979,Holywood,T Austin / B Stove
