,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
34,H2H 2-5,Tracy Austin,QF,6-3 6-0,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Virginia Wade
35,H2H 2-1,Marita Redondo,QF,6-2 6-7 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Wendy Turnbull
36,H2H 3-0,Nancy Richey,QF,6-4 6-7 7-5,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Betty Stove
37,H2H 1-0,Kathy Teacher,QF,6-2 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Evonne Cawley
38,H2H 5-0,Michelle Tyler,R16,6-1 6-2,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Virginia Wade
39,H2H 1-0,Florenta Mihai,R16,6-1 6-2,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Tracy Austin
40,H2H 2-0,Renata Tomanova,R16,6-3 2-6 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Marita Redondo
41,H2H 6-5,Virginia Ruzici,R16,6-2 6-1,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Wendy Turnbull
42,H2H 2-1,Pam Teeguarden,R16,6-2 6-4,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Nancy Richey
43,H2H 1-0,Mona Guerrant,R16,6-3 7-5,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Betty Stove
44,H2H 1-0,Kristien Shaw,R16,6-3 7-5,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Kathy Teacher
45,H2H 1-0,Zenda Liess,R16,7-5 7-6,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Evonne Cawley
46,H2H 6-1,Regina Marsikova,R32,6-7 6-1 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Virginia Wade
47,H2H 0-1,Terry Holladay,R32,WO,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Michelle Tyler
48,H2H 4-0,Joanne Russell,R32,6-3 6-4,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Tracy Austin
49,H2H 1-0,Brigette Cuypers,R32,7-5 3-6 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Florenta Mihai
50,H2H 1-0,Rosie Casals,R32,1-6 6-2 7-5,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Marita Redondo
51,H2H 1-2,Yvonne Vermaak,R32,7-6 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Renata Tomanova
52,H2H 4-1,Renee Richards,R32,7-6 5-7 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Wendy Turnbull
53,H2H 1-1,Francoise Durr,R32,6-3 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Virginia Ruzici
54,H2H 1-0,Janet Wright,R32,6-1 6-2,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Nancy Richey
55,H2H 1-2,Dianne Balestrat,R32,WO,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Pam Teeguarden
56,H2H 1-0,Patricia Medrado,R32,2-6 7-5 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Mona Guerrant
57,H2H 3-2,Julie Anthony,R32,6-2 7-5,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Betty Stove
58,H2H 2-1,Laura Du Pont,R32,4-6 7-5 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Kathy Teacher
59,H2H 1-2,Mima Jausovec,R32,6-2 6-1,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Kristien Shaw
60,H2H 3-0,Marise Kruger,R32,7-5 7-6,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Zenda Liess
61,H2H 1-0,Lea Antonoplis,R32,6-7 6-3 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,Evonne Cawley
62,,F Durr / V Wade,F,6-2 6-4,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,R Casals / W Turnbull
63,,B Cuypers / M Kruger,SF,6-3 6-0,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,F Durr / V Wade
64,,J Wright / K Shaw,SF,3-6 6-1 6-2,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,R Casals / W Turnbull
65,,R Marsikova / N Richey,QF,6-2 6-1,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,F Durr / V Wade
66,,F Mihai / R Richards,QF,7-6 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,B Cuypers / M Kruger
67,,M Jausovec / V Ruzici,QF,6-3 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,R Casals / W Turnbull
68,,M Guerrant / G Stevens,QF,7-6 1-6 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,J Wright / K Shaw
69,,J Anthony / J Russell,R16,6-0 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,F Durr / V Wade
70,,T Austin / D Balestrat,R16,WO,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,R Marsikova / N Richey
71,,L Antonoplis / M Redondo,R16,7-5 6-2,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,B Cuypers / M Kruger
72,,Z Liess / P Medrado,R16,7-5 7-5,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,F Mihai / R Richards
73,,M Tyler / Y Vermaak,R16,3-6 6-3 7-6,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,M Jausovec / V Ruzici
74,,P Teeguarden / R Tomanova,R16,6-4 6-2,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,R Casals / W Turnbull
75,,L Du Pont / K Teacher,R16,6-2 3-6 6-3,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,M Guerrant / G Stevens
76,,E Cawley / B Stove,R16,6-1 5-7 7-6,1978-01-09,carpet,https://matchstat.com/tennis/tournaments/w/Hollywood/1978,Hollywood,J Wright / K Shaw
77,H2H 8-6,Billie Jean King,F,1-6 6-2 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Martina Navratilova
78,H2H 10-2,Betty Stove,SF,6-2 7-6,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Martina Navratilova
79,H2H 7-0,Virginia Wade,SF,7-6 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Billie Jean King
80,H2H 13-0,Yvonne Vermaak,QF,6-3 6-1,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Martina Navratilova
81,H2H 5-2,Sue Barker,QF,7-6 7-5,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Betty Stove
82,H2H 6-5,Rosie Casals,QF,6-4 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Virginia Wade
83,H2H 10-1,Wendy Turnbull,QF,6-4 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Billie Jean King
84,H2H 5-0,Marise Kruger,R16,6-2 6-4,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Martina Navratilova
85,H2H 2-0,Florenta Mihai,R16,6-4 6-1,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Yvonne Vermaak
86,H2H 3-0,Kathy Teacher,R16,WO,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Sue Barker
87,H2H 3-0,Lea Antonoplis,R16,6-2 7-5,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Betty Stove
88,H2H 1-0,Mona Guerrant,R16,4-6 6-1 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Rosie Casals
89,H2H 3-0,Francoise Durr,R16,6-3 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Virginia Wade
90,H2H 4-2,Greer Stevens,R16,6-1 2-6 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Wendy Turnbull
91,H2H 4-0,Anne Smith,R16,6-2 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Billie Jean King
92,H2H 6-0,Patricia Medrado,R32,6-0 6-0,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Martina Navratilova
93,H2H 1-1,Renata Tomanova,R32,6-0 6-0,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Marise Kruger
94,H2H 1-0,Marita Redondo,R32,6-3 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Florenta Mihai
95,H2H 3-0,Mareen Harper,R32,6-0 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Yvonne Vermaak
96,H2H 5-4,Virginia Ruzici,R32,7-6 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Sue Barker
97,H2H 1-0,Patricia Bostrom,R32,6-3 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Kathy Teacher
98,H2H 3-0,Nancy Richey,R32,6-3 7-5,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Betty Stove
99,H2H 1-2,Betsy Nagelsen,R32,3-6 7-6 6-4,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Lea Antonoplis
100,H2H 1-0,Ruta Gerulaitis,R32,6-3 4-6 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Mona Guerrant
101,H2H 1-0,Caroline Stoll,R32,6-2 6-4,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Rosie Casals
102,H2H 1-0,Regina Marsikova,R32,6-2 7-5,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Francoise Durr
103,H2H 4-0,Renee Richards,R32,6-4 6-4,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Virginia Wade
104,H2H 2-0,Julie Anthony,R32,6-2 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Greer Stevens
105,H2H 1-0,Kristien Shaw,R32,6-4 7-6,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Wendy Turnbull
106,H2H 2-0,Laura Du Pont,R32,6-2 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Anne Smith
107,H2H 1-0,Lesley Hunt,R32,WO,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,Billie Jean King
108,,G Stevens / M Guerrant,F,7-6 4-6 7-6,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,B King / M Navratilova
109,,S Barker / K Shaw,SF,3-6 6-4 6-1,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,G Stevens / M Guerrant
110,,B Stove / W Turnbull,SF,7-5 4-6 6-4,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,B King / M Navratilova
111,,K Teacher / L Du Pont,QF,WO,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,S Barker / K Shaw
112,,F Mihai / R Richards,QF,6-3 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,G Stevens / M Guerrant
113,,V Ruzici / A Smith,QF,6-3 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,B Stove / W Turnbull
114,,P Bostrom / M Redondo,QF,6-2 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,B King / M Navratilova
115,,V Wade / F Durr,R16,7-6 6-2,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,S Barker / K Shaw
116,,M Kruger / L Hunt,R16,WO,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,K Teacher / L Du Pont
117,,R Casals / J Anthony,R16,7-6 5-7 7-6,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,G Stevens / M Guerrant
118,,C Stoll / R Gerulaitis,R16,4-6 6-3 7-6,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,F Mihai / R Richards
119,,R Marsikova / N Richey,R16,WO,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,V Ruzici / A Smith
120,,R Tomanova / B Nagelsen,R16,6-2 6-1,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,B Stove / W Turnbull
121,,L Antonoplis / M Harper,R16,6-4 2-6 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,P Bostrom / M Redondo
122,,Y Vermaak / P Medrado,R16,6-1 6-3,1978-01-16,carpet,https://matchstat.com/tennis/tournaments/w/Houston/1978,Houston,B King / M Navratilova
123,H2H 7-0,Rosie Casals,F,6-3 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Martina Navratilova
124,H2H 2-0,Marise Kruger,SF,0-6 6-2 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Rosie Casals
125,H2H 12-0,Greer Stevens,SF,2-6 6-0 6-1,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Martina Navratilova
126,H2H 1-2,Yvonne Vermaak,QF,7-5 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Marise Kruger
127,H2H 1-3,Sue Barker,QF,6-4 3-6 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Rosie Casals
128,H2H 2-6,Virginia Wade,QF,6-4 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Greer Stevens
129,H2H 17-10,Tracy Austin,QF,6-3 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Martina Navratilova
130,H2H 1-1,Regina Marsikova,R16,6-2 6-3,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Marise Kruger
131,H2H 1-5,Dianne Balestrat,R16,WO,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Yvonne Vermaak
132,H2H 1-0,Zenda Liess,R16,6-0 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Sue Barker
133,H2H 1-0,Mariana Simionescu,R16,6-3 3-6 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Rosie Casals
134,H2H 4-0,Betty Stove,R16,6-3 6-1,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Greer Stevens
135,H2H 4-1,Mareen Harper,R16,6-0 6-3,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Virginia Wade
136,H2H 2-0,Ruta Gerulaitis,R16,6-2 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Tracy Austin
137,H2H 4-0,Marita Redondo,R16,6-1 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Martina Navratilova
138,H2H 2-1,Billie Jean King,R32,7-6 4-5 Retired,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Marise Kruger
139,H2H 5-0,Pam Teeguarden,R32,6-3 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Regina Marsikova
140,H2H 4-2,Caroline Stoll,R32,7-5 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Dianne Balestrat
141,H2H 1-0,Brigette Cuypers,R32,3-3 Retired,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Yvonne Vermaak
142,H2H 1-0,Patricia Bostrom,R32,6-1 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Sue Barker
143,H2H 1-1,Sharon Walsh-Pete,R32,6-4 6-0,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Zenda Liess
144,H2H 1-0,Patricia Medrado,R32,6-1 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Rosie Casals
145,H2H 1-0,Lesley Hunt,R32,6-3 5-7 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Mariana Simionescu
146,H2H 1-0,Virginia Ruzici,R32,6-4 6-3,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Greer Stevens
147,H2H 3-0,Lea Antonoplis,R32,WO,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Betty Stove
148,H2H 1-0,Kristien Shaw,R32,0-6 6-4 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Mareen Harper
149,H2H 1-0,Bunny Bruning,R32,6-3 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Virginia Wade
150,H2H 1-0,Florenta Mihai,R32,6-0 6-4,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Ruta Gerulaitis
151,H2H 4-0,Joanne Russell,R32,6-2 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Tracy Austin
152,H2H 1-0,Julie Anthony,R32,5-7 6-4 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Marita Redondo
153,H2H 2-0,Michelle Tyler,R32,6-0 6-1,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,Martina Navratilova
154,,P Teeguarden / G Stevens,F,6-3 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,B Stove / V Wade
155,,J Anthony / L Hunt,SF,6-3 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,P Teeguarden / G Stevens
156,,S Barker / K Shaw,SF,6-4 6-1,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,B Stove / V Wade
157,,B King / M Navratilova,QF,WO,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,P Teeguarden / G Stevens
158,,P Medrado / C Stoll,QF,6-3 3-6 6-1,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,J Anthony / L Hunt
159,,B Bruning / S Walsh-pete,QF,4-6 7-6 6-3,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,B Stove / V Wade
160,,P Bostrom / M Redondo,QF,6-3 6-0,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,S Barker / K Shaw
161,,R Marsikova / V Ruzici,R16,6-3 6-1,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,B King / M Navratilova
162,,R Casals / J Russell,R16,7-6 6-2,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,J Anthony / L Hunt
163,,Y Vermaak / F Mihai,R16,6-4 6-0,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,B Stove / V Wade
164,,L Antonoplis / V Ziegenfuss,R16,6-2 7-5,1978-01-23,hard,https://matchstat.com/tennis/tournaments/w/Los%20Angeles/1978,Los Angeles,S Barker / K Shaw
