,h2h,loser,round,score,start_date,surface,tournament_link,tournament_name,winner
20,H2H 1-0,Petra Thoren,R32,6-3 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Natalia Baudone-Furlan
21,H2H 0-1,Rennae Stubbs,R32,WO,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Noelle Van Lottum
22,H2H 1-2,Chanda Rubin,R32,6-3 1-6 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Manon Bollegraf
23,H2H 1-1,Laura Golarsa,R32,6-3 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Radomira Zrubakova
24,H2H 3-1,Kimberly Po-Messerli,R32,6-4 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Florencia Labat
25,H2H 2-0,Erika De Lone,R32,6-4 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Shi-Ting Wang
26,H2H 1-0,Maureen Drake,R32,7-5 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Julie Halard-Decugis
27,H2H 1-1,Ines Gorrochategui,R32,6-3 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Rachel McQuillan
28,H2H 1-0,Gloria Pizzichini,R32,6-0 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Nicole Pratt
29,H2H 1-0,Clare Wood,R32,6-3 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Lindsay Davenport
30,H2H 2-0,Nicole Krijger-Jagerman,R32,6-2 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Magdalena Maleeva
31,H2H 1-0,Joannette Kruger,R64,7-5 1-6 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Fang Li
32,H2H 3-1,Dominique Van Roost,R64,6-1 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Miriam Oremans
33,H2H 1-0,Rosalyn Nideffer,R64,7-6 1-6 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Joanne Limmer
34,H2H 1-0,Alexia Dechaume-Balleret,R64,6-4 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Sandrine Testud
35,H2H 2-0,Beverly Bowes-Hackney,R64,6-2 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Angelica Gavaldon
36,H2H 1-0,Flora Perfetti,R64,7-5 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Stephanie Rottier
37,H2H 1-1,Jenny Byrne,R64,6-4 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Michelle Jaggard-Lai
38,H2H 1-0,Donna Faber,R64,7-6 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Petra Thoren
39,H2H 1-3,Karina Habsudova,R64,3-6 6-2 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Natalia Baudone-Furlan
40,H2H 1-0,Federica Bonsignori,R64,6-2 3-6 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Rennae Stubbs
41,H2H 2-0,Rika Hiraki,R64,6-4 7-6,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Noelle Van Lottum
42,H2H 2-0,Tessa Price,R64,6-2 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Chanda Rubin
43,H2H 1-0,Marzia Grossi,R64,6-7 6-2 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Laura Golarsa
44,H2H 1-0,Kristin Godridge,R64,6-4 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Kimberly Po-Messerli
45,H2H 1-0,Katarzyna Nowak,R64,6-2 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Florencia Labat
46,H2H 1-0,Lisa McShea,R64,3-6 6-0 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Shi-Ting Wang
47,H2H 2-0,Anna Foldenyi-Dicker,R64,6-4 4-6 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Erika De Lone
48,H2H 1-0,Andrea Temesvari,R64,5-7 7-5 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Maureen Drake
49,H2H 1-1,Nana Smith,R64,6-4 6-0,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Ines Gorrochategui
50,H2H 1-0,Eugenia Maniokova,R64,6-1 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Gloria Pizzichini
51,H2H 1-0,Debbie Graham,R64,6-4 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Nicole Pratt
52,H2H 2-0,Nanne Dahlman,R64,6-0 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Lindsay Davenport
53,H2H 1-0,Rene Simpson,R64,6-3 7-6,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Clare Wood
54,H2H 1-0,Claudia Porwik,R64,6-1 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,Nicole Krijger-Jagerman
55,,S McCarthy / K Po-Messerli,F,6-2 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,C Martinez / L Savchenko
56,,A Dechaume-Balleret / F Labat,SF,6-3 4-6 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,C Martinez / L Savchenko
57,,N Arendt / J Emmons,SF,6-4 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,S McCarthy / K Po-Messerli
58,,T Rodgers / C Wood,QF,6-1 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,C Martinez / L Savchenko
59,,M Jaggard-Lai / R Simpson,QF,6-3 1-6 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,A Dechaume-Balleret / F Labat
60,,E Iida / K Kunce,QF,6-0 4-6 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,N Arendt / J Emmons
61,,M Kiene / M Oremans,QF,6-4 6-7 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,S McCarthy / K Po-Messerli
62,,I Gorrochategui / N Krijger-jagerman,R16,7-6 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,C Martinez / L Savchenko
63,,L Pleming / M Strandlund,R16,6-1 6-7 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,T Rodgers / C Wood
64,,C Porwik / A Strnadova,R16,4-6 7-5 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,M Jaggard-Lai / R Simpson
65,,L Field / K Godridge,R16,6-0 6-0,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,A Dechaume-Balleret / F Labat
66,,R Nideffer / J Richardson,R16,6-4 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,N Arendt / J Emmons
67,,N Baudone-furlan / A Grunfeld,R16,3-6 7-5 6-0,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,E Iida / K Kunce
68,,K Habsudova / B Rittner,R16,6-4 7-6,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,S McCarthy / K Po-Messerli
69,,K Adams / M Bollegraf,R16,6-1 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,M Kiene / M Oremans
70,,J Byrne / J Faull,R32,6-3 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,I Gorrochategui / N Krijger-jagerman
71,,C Barclay / J Limmer,R32,6-4 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,T Rodgers / C Wood
72,,R McQuillan / N Van Lottum,R32,3-6 7-6 7-5,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,L Pleming / M Strandlund
73,,R Hiraki / L Novelo,R32,6-4 2-6 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,M Jaggard-Lai / R Simpson
74,,L Davenport / C Rubin,R32,3-6 6-3 6-4,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,L Field / K Godridge
75,,P Thoren / R Zrubakova,R32,WO,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,A Dechaume-Balleret / F Labat
76,,L Golarsa / A Temesvari,R32,1-6 6-4 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,R Nideffer / J Richardson
77,,J Hodder / A Woolcock,R32,7-6 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,N Arendt / J Emmons
78,,N Smith / P O'reilly,R32,6-2 6-1,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,E Iida / K Kunce
79,,S Appelmans / J Halard-Decugis,R32,7-6 6-2,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,K Habsudova / B Rittner
80,,B Bowes-Hackney / T Whittington,R32,4-6 6-3 7-6,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,S McCarthy / K Po-Messerli
81,,N Pratt / K Sharpe,R32,6-3 5-7 6-3,1993-01-04,hard,https://matchstat.com/tennis/tournaments/w/Brisbane/1993,Brisbane,M Kiene / M Oremans
82,H2H 2-3,Naoko Sawamatsu,F,6-2 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Amanda Coetzer
83,H2H 2-0,Louise Field,SF,6-1 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Amanda Coetzer
84,H2H 4-0,Linda Wild,SF,7-5 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Naoko Sawamatsu
85,H2H 3-0,Alexandra Fusai,QF,6-4 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Amanda Coetzer
86,H2H 1-0,Larisa Savchenko,QF,6-1 3-6 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Louise Field
87,H2H 2-0,Debbie Graham,QF,4-6 6-1 6-0,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Linda Wild
88,H2H 1-1,Nicole Bradtke,QF,7-6 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Naoko Sawamatsu
89,H2H 3-0,Sandrine Testud,R16,6-1 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Amanda Coetzer
90,H2H 1-0,Emanuela Zardo,R16,7-5 0-6 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Alexandra Fusai
91,H2H 4-4,Julie Halard-Decugis,R16,6-1 0-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Larisa Savchenko
92,H2H 1-0,Veronika Martinek,R16,6-7 7-5 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Louise Field
93,H2H 2-2,Shi-Ting Wang,R16,7-6 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Linda Wild
94,H2H 1-2,Patricia Hy-Boulais,R16,6-3 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Debbie Graham
95,H2H 1-0,Fang Li,R16,7-6 6-0,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Nicole Bradtke
96,H2H 1-0,Kristin Godridge,R16,6-4 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Naoko Sawamatsu
97,H2H 2-0,Mana Endo,R32,4-6 6-1 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Amanda Coetzer
98,H2H 1-1,Ginger Helgeson-Nielsen,R32,7-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Sandrine Testud
99,H2H 3-2,Karina Habsudova,R32,6-2 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Alexandra Fusai
100,H2H 2-0,Noelle Van Lottum,R32,6-3 4-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Emanuela Zardo
101,H2H 1-1,Yayuk Basuki,R32,6-3 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Julie Halard-Decugis
102,H2H 1-1,Ines Gorrochategui,R32,6-3 2-6 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Larisa Savchenko
103,H2H 1-1,Monique Javer,R32,6-1 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Veronika Martinek
104,H2H 1-2,Manon Bollegraf,R32,6-3 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Louise Field
105,H2H 1-0,Anna Foldenyi-Dicker,R32,6-0 0-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Linda Wild
106,H2H 5-0,Shaun Stafford,R32,6-1 1-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Shi-Ting Wang
107,H2H 1-0,Joanne Limmer,R32,6-2 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Debbie Graham
108,H2H 3-2,Kimberly Po-Messerli,R32,6-4 2-6 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Patricia Hy-Boulais
109,H2H 3-0,Wiltrud Probst,R32,7-5 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Fang Li
110,H2H 4-1,Andrea Temesvari,R32,7-5 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Nicole Bradtke
111,H2H 1-2,Robin White,R32,6-2 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Kristin Godridge
112,H2H 2-0,Federica Bonsignori,R32,4-6 6-2 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Naoko Sawamatsu
113,,C Macgregor / S Stafford,F,1-6 6-3 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,N Bradtke / N Tauziat
114,,C Kuhlman / L Novelo,SF,6-2 2-6 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,N Bradtke / N Tauziat
115,,A Coetzer / L Field,SF,6-4 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,C Macgregor / S Stafford
116,,Y Basuki / N Smith,QF,4-6 6-1 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,C Kuhlman / L Novelo
117,,J Faull / T Price,QF,6-2 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,N Bradtke / N Tauziat
118,,S Collins / M Pierce,QF,6-4 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,C Macgregor / S Stafford
119,,M Maleeva-Fragniere / M Maleeva,QF,6-2 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,A Coetzer / L Field
120,,C Kohde-Kilsch / S Rehe,R16,6-4 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,Y Basuki / N Smith
121,,I Gorrochategui / W Probst,R16,6-0 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,C Kuhlman / L Novelo
122,,K Kschwendt / P Langrova,R16,6-1 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,N Bradtke / N Tauziat
123,,L Golarsa / A Temesvari,R16,7-5 7-6,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,J Faull / T Price
124,,I Driehuis / N Van Lottum,R16,7-5 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,C Macgregor / S Stafford
125,,K Habsudova / C Porwik,R16,7-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,S Collins / M Pierce
126,,D Graham / R White,R16,6-1 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,A Coetzer / L Field
127,,K Adams / M Bollegraf,R16,6-1 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Melbourne/1993,Melbourne,M Maleeva-Fragniere / M Maleeva
128,H2H 7-1,Anke Huber,F,6-1 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Jennifer Capriati
129,H2H 4-11,Gabriela Sabatini,SF,6-4 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Jennifer Capriati
130,H2H 2-6,Amy Frazier,SF,6-4 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Anke Huber
131,H2H 4-0,Barbara Rittner,QF,7-5 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Gabriela Sabatini
132,H2H 2-0,Pam Shriver,QF,6-0 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Jennifer Capriati
133,H2H 5-2,Tami Whitlinger-Jones,QF,6-1 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Amy Frazier
134,H2H 2-12,Arantxa Sanchez Vicario,QF,7-6 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Anke Huber
135,H2H 5-0,Patty Fendick,R16,6-4 4-6 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Gabriela Sabatini
136,H2H 2-1,Radomira Zrubakova,R16,6-1 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Barbara Rittner
137,H2H 1-0,Rosalyn Nideffer,R16,6-7 7-5 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Jennifer Capriati
138,H2H 7-0,Lori McNeil,R16,6-1 7-6,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Pam Shriver
139,H2H 2-4,Sabine Appelmans,R16,7-5 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Tami Whitlinger-Jones
140,H2H 2-0,Dominique Van Roost,R16,7-6 6-3,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Amy Frazier
141,H2H 7-2,Judith Wiesner,R16,6-4 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Anke Huber
142,H2H 2-0,Stephanie Rottier,R16,6-4 4-6 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Arantxa Sanchez Vicario
143,H2H 4-3,Kimiko Date-Krumm,R32,7-5 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Gabriela Sabatini
144,H2H 1-0,Andrea Strnadova,R32,7-5 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Patty Fendick
145,H2H 1-1,Nanne Dahlman,R32,7-5 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Radomira Zrubakova
146,H2H 1-1,Helena Sukova,R32,6-2 3-6 5-5 Retired,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Barbara Rittner
147,H2H 1-0,Isabelle Demongeot,R32,6-1 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Jennifer Capriati
148,H2H 2-0,Michelle Jaggard-Lai,R32,3-6 6-1 7-6,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Rosalyn Nideffer
149,H2H 4-1,Rachel McQuillan,R32,6-3 4-6 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Pam Shriver
150,H2H 2-1,Florencia Labat,R32,6-4 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Lori McNeil
151,H2H 1-4,Zina Garrison-Jackson,R32,6-4 7-6,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Sabine Appelmans
152,H2H 1-1,Miriam Oremans,R32,2-6 6-1 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Tami Whitlinger-Jones
153,H2H 1-0,Elizabeth Smylie,R32,6-3 7-5,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Dominique Van Roost
154,H2H 3-0,Nathalie Herreman,R32,6-3 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Amy Frazier
155,H2H 4-0,Ann Wunderlich,R32,6-4 4-6 7-6,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Anke Huber
156,H2H 3-0,Petra Thoren,R32,6-4 4-6 6-4,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Judith Wiesner
157,H2H 1-0,Bettina Fulco-Villella,R32,6-1 6-1,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Stephanie Rottier
158,H2H 9-0,Leila Meskhi,R32,4-6 6-4 6-0,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,Arantxa Sanchez Vicario
159,,L McNeil / R Stubbs,F,7-6 6-2,1993-01-11,hard,https://matchstat.com/tennis/tournaments/w/Sydney/1993,Sydney,P Shriver / E Smylie
