,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
43,H2H 2-0,John Paish,R64,7-6 6-4,Milan Holecek,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
44,H2H 2-0,Jean-Louis Haillet,R64,6-2 6-4,Hans-Jurgen Pohmann,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
45,H2H 1-0,Tito Vazquez,R64,6-3 6-3,Tom Gorman,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
46,H2H 2-0,M. Mulligan,R64,6-4 7-5,Onny Parun,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
47,H2H 1-0,John Lloyd,R64,6-1 6-7 6-0,Niki Pilic,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
48,H2H 2-3,Raul Ramirez,R64,6-2 6-1,P. Dent,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
49,H2H 1-0,Ion Tiriac,R64,7-6 7-6,Frank Froehling,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
50,H2H 1-1,Orantes,R64,6-0 7-6,Wanaro N'Godrella,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
51,H2H 1-0,Jean-Loup Rouyer,R64,7-5 6-4,Andrew Pattison,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
52,H2H 2-0,M. Cox,R64,7-5 6-3,Paolo Bertolucci,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
53,H2H 12-7,Brian Gottfried,R64,6-4 6-2,Harold Solomon,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
54,H2H 3-0,Geoff Masters,R64,7-5 6-2,A. Ashe,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
55,H2H 3-0,Jean-Baptiste Chanfreau,R64,6-4 6-4,Dick Stockton,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
56,H2H 1-0,Pierre Barthes,R64,3-6 6-1 8-6,Bjorn Borg,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
57,H2H 2-0,Mike Estep,R64,6-1 7-6,J. Fillol,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
58,H2H 1-0,Bernard Mignot,R64,6-1 1-6 8-6,Adriano Panatta,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
59,H2H 1-0,Szabolcs Baranyi,R64,7-5 6-2,B. Phillips-Moore,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
60,H2H 1-0,Robert Machan,R64,7-5 6-3,Tom Okker,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
61,H2H 2-0,Cliff Drysdale,R64,6-1 3-6 6-4,Erik Van Dillen,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
62,H2H 1-0,Mcmanus,R64,7-5 7-5,S. Smith,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
63,H2H 2-0,Jaime Rene Pinto Bravo,R128,6-1 6-4,I. Nastase,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
64,H2H 1-0,Toshiro Sakai,R128,6-2 6-3,Jiri Hrebec,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
65,H2H 1-0,Denis Naegelen,R128,6-2 1-6 6-1,Jurgen Fassbender,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
66,H2H 1-0,Pierre Joly,R128,7-6 6-1,Marcelo Lara,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
67,H2H 2-0,Ismail El Shafei,R128,7-6 6-3,F. Jauffret,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
68,H2H 1-1,Antonio Zugarelli,R128,5-7 6-3 6-3,Z. Franulovic,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
69,H2H 1-1,Karl Meiler,R128,6-4 6-2,G. Battrick,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
70,H2H 1-1,Eddie Dibbs,R128,7-5 7-5,Patrice Dominguez,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
71,H2H 1-0,Ezio Di Matteo,R128,6-7 6-4 6-3,A. Gimeno,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
72,H2H 1-0,Attila Korpas,R128,6-4 6-0,G. Vilas,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
73,H2H 1-0,Eric Deblicker,R128,6-4 6-2,Paul Gerken,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
74,H2H 1-0,Steve Siegel,R128,6-2 7-6,Torben Ulrich,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
75,H2H 1-0,Kim Warwick,R128,6-1 3-6 6-3,R. Taylor,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
76,H2H 1-0,Kjell Johansson,R128,7-5 6-4,Alex Metreveli,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
77,H2H 2-0,Sherwood Stewart,R128,6-4 6-0,C. Pasarell,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
78,H2H 1-0,Peter Szoke,R128,7-6 6-2,H. Elschenbroich,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
79,H2H 1-0,Jun Kuki,R128,5-7 7-5 6-3,Boro Jovanovic,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
80,H2H 1-0,Sergei Likhachev,R128,6-4 6-3,F. Pala,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
81,H2H 1-0,Emilio Montano,R128,6-7 6-4 6-0,Corrado Barazzutti,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
82,H2H 1-0,Roberto Chavez,R128,6-3 6-4,Jun Kamiwazumi,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
83,H2H 4-0,B. Fairlie,R128,4-6 6-2 6-1,J. Kodes,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
84,H2H 1-1,Crealy,R128,3-6 7-6 6-2,Pat Cramer,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
85,H2H 1-0,Daniel Contet,R128,6-0 6-1,Colin Dibley,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
86,H2H 1-0,Patricio Cornejo Seckel,R128,3-6 6-4 6-2,Tadeusz Nowicki,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
87,H2H 1-1,J. Newcombe,R128,7-5 6-1,Milan Holecek,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
88,H2H 1-1,Ivan Molina,R128,7-5 1-6 6-1,John Paish,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
89,H2H 1-0,Anand Amritraj,R128,6-4 6-2,Hans-Jurgen Pohmann,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
90,H2H 1-0,Jeff Borowiak,R128,7-6 7-6,Jean-Louis Haillet,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
91,H2H 1-0,Patrick Proisy,R128,6-7 6-3 6-1,Tom Gorman,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
92,H2H 1-0,Stone,R128,7-6 4-6 8-6,Tito Vazquez,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
93,H2H 1-0,Teimuraz Kakulia,R128,6-4 6-3,Onny Parun,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
94,H2H 0-1,Vladimir Zednik,R128,WO,M. Mulligan,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
95,H2H 1-0,J. Velasco,R128,6-4 6-4,John Lloyd,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
96,H2H 1-0,Geza Varga,R128,6-4 6-4,Niki Pilic,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
97,H2H 1-0,Steve Faulk,R128,6-2 6-4,P. Dent,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
98,H2H 2-15,Jimmy Connors,R128,6-4 7-6,Raul Ramirez,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
99,H2H 2-0,Patrick Hombergen,R128,7-5 6-1,Ion Tiriac,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
100,H2H 1-0,N. Pietrangeli,R128,6-0 6-1,Frank Froehling,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
101,H2H 0-0,T. Edlefsen,R128,WO,Wanaro N'Godrella,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
102,H2H 2-0,William Lloyd,R128,6-3 6-4,Orantes,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
103,H2H 2-0,Nicky Kalogeropoulos,R128,7-6 1-6 6-3,Jean-Loup Rouyer,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
104,H2H 1-1,Graham Stilwell,R128,6-2 6-3,Andrew Pattison,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
105,H2H 1-0,Joaquin Loyo-Mayo,R128,6-4 6-1,Paolo Bertolucci,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
106,H2H 1-1,Ian Fletcher,R128,6-4 6-1,M. Cox,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
107,H2H 1-2,Frew McMillan,R128,3-6 6-2 6-3,Harold Solomon,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
108,H2H 1-0,Kukal,R128,2-6 6-4 6-2,Brian Gottfried,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
109,H2H 2-0,N. Spear,R128,1-6 6-4 7-5,Geoff Masters,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
110,H2H 1-0,Istvan Gulyas,R128,6-4 6-4,A. Ashe,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
111,H2H 1-1,Hans Kary,R128,6-4 5-7 7-5,Jean-Baptiste Chanfreau,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
112,H2H 1-0,Antonio Munoz,R128,6-0 6-2,Dick Stockton,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
113,H2H 1-0,J. Alexander,R128,6-3 6-4,Pierre Barthes,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
114,H2H 1-0,Cliff Richey,R128,6-2 6-3,Bjorn Borg,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
115,H2H 1-0,Mieczyslaw Rybarczyk,R128,6-3 6-3,Mike Estep,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
116,H2H 1-0,Nikolaos Kelaidis,R128,6-2 6-4,J. Fillol,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
117,H2H 1-0,Ross Case,R128,6-1 6-3,Bernard Mignot,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
118,H2H 1-0,Bob Carmichael,R128,6-2 6-4,Adriano Panatta,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
119,H2H 3-0,Paul Kronk,R128,6-3 6-4,B. Phillips-Moore,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
120,H2H 1-0,Ray Moore,R128,6-4 3-6 6-3,Szabolcs Baranyi,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
121,H2H 1-0,Toma Ovici,R128,3-6 6-2 6-1,Robert Machan,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
122,H2H 1-0,Julian Ganzabal,R128,6-1 6-1,Tom Okker,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
123,H2H 1-0,David Lloyd,R128,6-4 6-2,Erik Van Dillen,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
124,H2H 1-0,Piero Toci,R128,6-3 4-6 6-1,Cliff Drysdale,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
125,H2H 1-1,J. Barclay,R128,6-4 7-6,Mcmanus,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
126,H2H 4-0,Georges Goven,R128,2-6 6-1 6-3,S. Smith,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
127,,J Connors / I Nastase,F,6-1 3-6 6-3 5-7 6-4,J Newcombe / T Okker,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
128,,J Fassbender / H Pohmann,SF,6-4 7-6,J Connors / I Nastase,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
129,,B Carmichael / F McMillan,SF,6-4 7-6,J Newcombe / T Okker,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
130,,M Estep / K Warwick,QF,6-3 7-5,J Fassbender / H Pohmann,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
131,,B Gottfried / D Stockton,QF,6-4 7-6,J Connors / I Nastase,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
132,,M Mcmanus / A Pattison,QF,6-1 6-1,B Carmichael / F McMillan,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
133,,A Ashe / J Kodes,QF,6-4 4-6 6-4,J Newcombe / T Okker,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
134,,F Froehling / C Pasarell,R16,6-3 7-5,M Estep / K Warwick,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
135,,J Meyer / B Montrenaud,R16,6-4 6-1,J Fassbender / H Pohmann,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
136,,I El Shafei / B Fairlie,R16,4-6 7-6 18-16,B Gottfried / D Stockton,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
137,,P Cramer / R Moore,R16,7-5 6-2,J Connors / I Nastase,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
138,,I Molina / J Velasco,R16,7-5 6-7 6-4,B Carmichael / F McMillan,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
139,,C Drysdale / R Taylor,R16,6-4 6-7 7-5,M Mcmanus / A Pattison,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
140,,T Gorman / E Van Dillen,R16,6-3 6-0,A Ashe / J Kodes,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
141,,S Likhachev / A Metreveli,R16,6-4 4-6 6-2,J Newcombe / T Okker,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
142,,B Seewagen / P Walthall,R32,7-5 6-4,M Estep / K Warwick,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
143,,D Lloyd / J Paish,R32,6-4 6-0,F Froehling / C Pasarell,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
144,,D Carter / P Kronk,R32,7-6 6-7 6-4,J Meyer / B Montrenaud,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
145,,J Chanfreau / G Goven,R32,6-3 7-6,J Fassbender / H Pohmann,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
146,,E Di Matteo / A Zugarelli,R32,7-6 6-3,B Gottfried / D Stockton,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
147,,K Hirai / K Tanabe,R32,7-6 7-6,I El Shafei / B Fairlie,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
148,,B Bertram / W Lloyd,R32,7-5 7-6,J Connors / I Nastase,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
149,,V Pecci / T Quintin,R32,7-5 4-6 7-5,P Cramer / R Moore,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
150,,P Barthes / F Jauffret,R32,6-1 6-3,I Molina / J Velasco,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
151,,S Faulk / P Gerken,R32,6-3 6-1,B Carmichael / F McMillan,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
152,,J Bergmann / E Montano,R32,6-3 7-5,M Mcmanus / A Pattison,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
153,,R Cano / G Vilas,R32,6-2 6-3,C Drysdale / R Taylor,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
154,,P Dominguez / W N'Godrella,R32,7-5 6-4,A Ashe / J Kodes,1973-05-21,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1973,FO - RG,clay
