,h2h,loser,round,score,surface,winner,start_date,tournament_link,tournament_name
31,,J Lee / L Lee-Waters,SF,3-6 6-3 6-4,hard,E Likhovtseva / A Sugiyama,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
32,,A Olsza / E Tatarkova,QF,6-3 6-2,hard,S Park / S Wang,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
33,,O Barabanschikova / R Grande,QF,7-6 7-6,hard,S Krivencheva / L Pleming,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
34,,L Huber / P Suarez,QF,6-4 7-5,hard,J Lee / L Lee-Waters,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
35,,M McGrath / P Schnyder,QF,6-3 7-5,hard,E Likhovtseva / A Sugiyama,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
36,,M Maleeva / S Pitkowski-Malcor,R16,6-2 6-2,hard,A Olsza / E Tatarkova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
37,,K Kunce / C Morariu,R16,7-6 4-6 6-4,hard,S Park / S Wang,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
38,,E Melicharova / H Vildova,R16,6-2 6-0,hard,O Barabanschikova / R Grande,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
39,,C Barclay / L McShea,R16,6-4 0-6 6-2,hard,S Krivencheva / L Pleming,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
40,,L Courtois / W Probst,R16,6-1 1-6 6-3,hard,L Huber / P Suarez,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
41,,K Guse / R McQuillan,R16,6-1 4-6 6-3,hard,J Lee / L Lee-Waters,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
42,,M Diaz-Oliva / S Plischke,R16,6-4 6-4,hard,M McGrath / P Schnyder,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
43,,G Biggs / A Jensen,R16,6-2 6-2,hard,E Likhovtseva / A Sugiyama,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
44,H2H 1-0,Tatiana Panova,FQ,6-1 6-3,hard,Mana Endo,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
45,H2H 1-0,Petra Gaspar,FQ,6-2 7-6,hard,Sylvia Plischke,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
46,H2H 1-0,Jana Kandarr,FQ,6-3 1-6 7-6,hard,Catherine Barclay,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
47,H2H 1-2,Marlene Weingartner,FQ,7-5 6-3,hard,Lindsay Lee-Waters,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
48,H2H 1-0,Gail Biggs,SFQ,6-3 6-2,hard,Mana Endo,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
49,H2H 3-0,Trudi Musgrave,SFQ,6-3 6-3,hard,Tatiana Panova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
50,H2H 2-2,Paola Suarez,SFQ,6-2 6-2,hard,Sylvia Plischke,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
51,H2H 2-0,Evie Dominikovic,SFQ,6-2 6-3,hard,Petra Gaspar,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
52,H2H 1-0,Karin Miller,SFQ,6-3 1-6 6-3,hard,Catherine Barclay,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
53,H2H 1-0,Seon-Young Park,SFQ,6-3 6-4,hard,Jana Kandarr,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
54,H2H 1-0,Amelie Cocheteux,SFQ,6-4 6-4,hard,Lindsay Lee-Waters,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
55,H2H 1-1,Elena Tatarkova,SFQ,6-1 2-6 6-2,hard,Marlene Weingartner,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
56,H2H 2-0,Nathalie Dechy,QFQ,6-0 6-2,hard,Mana Endo,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
57,H2H 1-0,Syna Schreiber,QFQ,6-2 6-4,hard,Gail Biggs,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
58,H2H 1-0,Aleksandra Olsza,QFQ,4-6 6-1 6-1,hard,Trudi Musgrave,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
59,H2H 1-0,Melissa Beadman,QFQ,6-4 6-3,hard,Tatiana Panova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
60,H2H 1-0,Siobhan Drake-Brockman,QFQ,7-6 3-6 7-5,hard,Sylvia Plischke,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
61,H2H 2-1,Rennae Stubbs,QFQ,4-6 6-2 7-5,hard,Paola Suarez,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
62,H2H 1-0,Brie Rippner,QFQ,6-3 6-3,hard,Petra Gaspar,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
63,H2H 1-0,Olga Lugina,QFQ,2-6 6-4 3-1 Retired,hard,Evie Dominikovic,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
64,H2H 1-0,Mariana Diaz-Oliva,QFQ,6-3 7-5,hard,Karin Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
65,H2H 2-1,Shinobu Asagoe,QFQ,6-2 1-6 7-5,hard,Catherine Barclay,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
66,H2H 1-0,Liezel Huber,QFQ,6-1 7-6,hard,Seon-Young Park,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
67,H2H 3-0,Erika De Lone,QFQ,4-6 6-1 6-3,hard,Jana Kandarr,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
68,H2H 1-1,Svetlana Krivencheva,QFQ,6-3 6-4,hard,Amelie Cocheteux,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
69,H2H 3-1,Lisa McShea,QFQ,6-1 7-6,hard,Lindsay Lee-Waters,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
70,H2H 2-1,Lindsay Lee-Waters,QFQ,6-2 3-6 7-5,hard,Marlene Weingartner,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
71,H2H 1-0,Wiltrud Probst,QFQ,6-4 6-2,hard,Elena Tatarkova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
72,,M Maleeva / S Pitkowski-Malcor,FQ,8-1,hard,M Diaz-Oliva / S Plischke,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
73,,E De Lone / N Pratt,SFQ,8-5,hard,M Maleeva / S Pitkowski-Malcor,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
74,,M Endo / M Weingartner,SFQ,8-2,hard,M Diaz-Oliva / S Plischke,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
75,,A Cocheteux / N Dechy,QFQ,8-3,hard,E De Lone / N Pratt,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
76,,P Gaspar / S Schreiber,QFQ,8-4,hard,M Maleeva / S Pitkowski-Malcor,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
77,,E Dominikovic / S Drake-brockman,QFQ,9-7,hard,M Endo / M Weingartner,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
78,,S Asagoe / E Gagliardi,QFQ,9-7,hard,M Diaz-Oliva / S Plischke,1998-01-05,https://matchstat.com/tennis/tournaments/w/Hope%20Island/1998,Hope Island
79,H2H 3-1,Silvia Farina Elia,F,4-6 7-6 7-5,hard,Dominique Van Roost,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
80,H2H 5-2,Sandrine Testud,SF,6-2 7-6,hard,Silvia Farina Elia,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
81,H2H 4-0,Anne Miller,SF,6-2 6-3,hard,Dominique Van Roost,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
82,H2H 2-1,Sandra Cacic,QF,6-2 6-2,hard,Sandrine Testud,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
83,H2H 1-6,Julie Halard-Decugis,QF,6-4 6-3,hard,Silvia Farina Elia,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
84,H2H 2-1,Tamarine Tanasugarn,QF,6-0 6-3,hard,Dominique Van Roost,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
85,H2H 1-2,Lisa Raymond,QF,7-5 1-0 Retired,hard,Anne Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
86,H2H 1-1,Janette Husarova,R16,6-2 6-0,hard,Sandrine Testud,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
87,H2H 1-1,Meike Babel,R16,WO,hard,Sandra Cacic,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
88,H2H 2-0,Catalina Cristea,R16,6-2 7-5,hard,Julie Halard-Decugis,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
89,H2H 1-0,Barbara Schwartz,R16,3-6 6-3 6-1,hard,Silvia Farina Elia,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
90,H2H 5-0,Yuka Yoshida,R16,7-5 7-6,hard,Tamarine Tanasugarn,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
91,H2H 2-0,Lenka Nemeckova,R16,6-0 6-4,hard,Dominique Van Roost,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
92,H2H 1-0,Cristina Torrens Valero,R16,7-5 7-5,hard,Anne Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
93,H2H 1-0,Rewa Hudson,R16,6-4 6-4,hard,Lisa Raymond,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
94,H2H 1-0,Meilen Tu,R32,7-5 2-6 6-1,hard,Sandrine Testud,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
95,H2H 1-0,Ginger Helgeson-Nielsen,R32,7-6 5-7 6-4,hard,Janette Husarova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
96,H2H 1-0,Adriana Gersi,R32,4-6 6-3 6-3,hard,Sandra Cacic,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
97,H2H 1-0,Marion Maruska,R32,6-1 6-3,hard,Meike Babel,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
98,H2H 2-1,Barbara Schett,R32,6-0 7-5,hard,Julie Halard-Decugis,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
99,H2H 2-1,Samantha Reeves,R32,7-6 4-6 6-3,hard,Catalina Cristea,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
100,H2H 1-1,Kristina Brandi,R32,6-2 6-0,hard,Barbara Schwartz,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
101,H2H 4-0,Alexia Dechaume-Balleret,R32,1-6 6-2 6-2,hard,Silvia Farina Elia,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
102,H2H 1-3,Fang Li,R32,4-6 6-4 6-2,hard,Tamarine Tanasugarn,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
103,H2H 1-1,Kristie Boogert,R32,7-6 6-1,hard,Yuka Yoshida,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
104,H2H 1-0,Laura Golarsa,R32,6-1 2-6 6-1,hard,Lenka Nemeckova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
105,H2H 1-0,Francesca Lubiani,R32,6-3 6-3,hard,Dominique Van Roost,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
106,H2H 2-2,Sandra Kleinova,R32,6-4 6-4,hard,Cristina Torrens Valero,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
107,H2H 1-0,Miho Saeki,R32,6-4 6-4,hard,Anne Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
108,H2H 1-0,Rika Hiraki,R32,6-3 4-6 6-3,hard,Rewa Hudson,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
109,H2H 1-1,Barbara Rittner,R32,6-4 3-6 6-4,hard,Lisa Raymond,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
110,,J Halard-Decugis / J Husarova,F,7-6 6-4,hard,N Smith / T Tanasugarn,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
111,,S Farina Elia / B Schett,SF,1-6 7-6 6-2,hard,J Halard-Decugis / J Husarova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
112,,E De Villiers / D Jones,SF,4-6 6-4 6-0,hard,N Smith / T Tanasugarn,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
113,,L Golarsa / D Van Roost,QF,6-3 6-3,hard,J Halard-Decugis / J Husarova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
114,,C Cristea / E Kim,QF,6-4 6-3,hard,S Farina Elia / B Schett,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
115,,E Callens / G Helgeson-nielsen,QF,5-3 Retired,hard,E De Villiers / D Jones,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
116,,L Baker / R Hudson,QF,6-2 7-6,hard,N Smith / T Tanasugarn,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
117,,R Hiraki / M Paz,R16,6-3 4-6 6-3,hard,L Golarsa / D Van Roost,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
118,,B Rittner / E Pampoulova,R16,6-3 6-3,hard,J Halard-Decugis / J Husarova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
119,,K Kschwendt / L Nemeckova,R16,7-6 6-4,hard,S Farina Elia / B Schett,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
120,,C Black / N Sanjeev,R16,6-3 6-4,hard,C Cristea / E Kim,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
121,,T Krizan / P Nola,R16,6-4 7-5,hard,E De Villiers / D Jones,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
122,,P Hy-Boulais / S Jeyaseelan,R16,6-2 6-2,hard,E Callens / G Helgeson-nielsen,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
123,,K Marosi / C Schneider,R16,6-2 7-5,hard,L Baker / R Hudson,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
124,,A Dechaume-Balleret / S Testud,R16,6-3 6-1,hard,N Smith / T Tanasugarn,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
125,H2H 3-0,Adriana Gersi,FQ,6-0 6-3,hard,Barbara Schwartz,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
126,H2H 1-0,Ana Alcazar,FQ,5-7 6-2 7-5,hard,Anne Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
127,H2H 1-1,Tina Krizan,FQ,6-2 3-6 6-4,hard,Samantha Reeves,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
128,H2H 3-0,Elena Pampoulova,FQ,6-2 5-7 6-2,hard,Ginger Helgeson-Nielsen,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
129,H2H 2-0,Caroline Dhenin,SFQ,4-6 6-3 6-1,hard,Adriana Gersi,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
130,H2H 1-0,Haruka Inoue,SFQ,6-1 6-0,hard,Barbara Schwartz,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
131,H2H 1-1,Cara Black,SFQ,6-2 6-2,hard,Ana Alcazar,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
132,H2H 1-0,Eun-Ha Kim,SFQ,6-1 6-4,hard,Anne Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
133,H2H 1-2,Samantha Smith,SFQ,1-6 6-2 6-4,hard,Tina Krizan,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
134,H2H 1-0,Sonya Jeyaseelan,SFQ,6-1 6-3,hard,Samantha Reeves,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
135,H2H 1-0,Pavlina Nola,SFQ,6-2 6-4,hard,Ginger Helgeson-Nielsen,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
136,H2H 1-0,Tara Snyder,SFQ,7-6 6-4,hard,Elena Pampoulova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
137,H2H 1-0,Laura Pena,QFQ,6-3 7-5,hard,Adriana Gersi,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
138,H2H 1-0,Shelley Stephens,QFQ,6-1 6-1,hard,Caroline Dhenin,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
139,H2H 1-1,Anne Kremer,QFQ,6-2 6-3,hard,Barbara Schwartz,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
140,H2H 1-0,Kristina Triska,QFQ,6-3 6-3,hard,Haruka Inoue,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
141,H2H 1-0,Els Callens,QFQ,6-3 6-7 6-1,hard,Ana Alcazar,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
142,H2H 1-0,Meghann Shaughnessy,QFQ,6-2 7-5,hard,Cara Black,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
143,H2H 1-0,Miriam Schnitzer,QFQ,6-1 7-5,hard,Eun-Ha Kim,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
144,H2H 1-0,Nana Smith,QFQ,6-4 6-4,hard,Anne Miller,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
145,H2H 1-0,Sandra Kloesel,QFQ,7-5 6-2,hard,Samantha Smith,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
146,H2H 1-0,Esme De Villiers,QFQ,6-7 6-3 6-3,hard,Tina Krizan,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
147,H2H 1-0,Nino Louarsabishvili,QFQ,7-5 6-3,hard,Samantha Reeves,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
148,H2H 1-0,Leanne Baker,QFQ,6-2 6-2,hard,Sonya Jeyaseelan,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
149,H2H 1-0,Sandra Dopfer,QFQ,6-4 6-1,hard,Ginger Helgeson-Nielsen,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
150,H2H 2-0,Karin Kschwendt,QFQ,6-2 6-1,hard,Pavlina Nola,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
151,H2H 1-0,Stephanie De Ville,QFQ,6-2 6-3,hard,Tara Snyder,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
152,H2H 2-1,Jana Nejedly,QFQ,4-6 6-3 6-3,hard,Elena Pampoulova,1998-01-05,https://matchstat.com/tennis/tournaments/w/Auckland/1998,Auckland
153,H2H 4-1,Dominique Van Roost,F,6-3 6-2,hard,Patty Schnyder,1998-01-12,https://matchstat.com/tennis/tournaments/w/Hobart/1998,Hobart
154,H2H 3-0,Magdalena Grzybowska,SF,6-7 6-1 6-3,hard,Dominique Van Roost,1998-01-12,https://matchstat.com/tennis/tournaments/w/Hobart/1998,Hobart
155,H2H 2-2,Joannette Kruger,SF,7-6 6-2,hard,Patty Schnyder,1998-01-12,https://matchstat.com/tennis/tournaments/w/Hobart/1998,Hobart
156,H2H 2-0,Fang Li,QF,7-5 6-3,hard,Dominique Van Roost,1998-01-12,https://matchstat.com/tennis/tournaments/w/Hobart/1998,Hobart
157,H2H 1-2,Henrieta Nagyova,QF,6-1 2-1 Retired,hard,Magdalena Grzybowska,1998-01-12,https://matchstat.com/tennis/tournaments/w/Hobart/1998,Hobart
